song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Don't Change On Me,Ray Charles,3,6HFDOLfwpOo7jF5H1zaGD5,33,0.413,0.61,5,-9.792,1,0.0713,0.437,0.00017,0.98,0.678,84.78,204064,4
Don't Change Your Love,Five Stairsteps & Cubie,5,5KVKsVfutYirN4Hj0cfu4X,21,0.59,0.861,9,-7.006,1,0.24,0.189,1.86e-05,0.0845,0.739,92.811,168507,4
Don't Check On Me,Chris Brown Featuring Justin Bieber & Ink,6,7ILEWkpfdK6AjH2D7jppWk,61,0.661,0.395,7,-5.242,1,0.0333,0.873,0.0,0.112,0.679,82.028,204880,4
Don't Close Your Eyes,KIX,1,51NIPObR2BUTz3URTV66A1,21,0.481,0.7,6,-8.749,0,0.0342,0.102,0.0806,0.231,0.218,151.281,252633,4
Don't Come Around Here No More,Tom Petty And The Heartbreakers,1,3BSoskNONnjn05yRO2tYFX,56,0.502,0.54,10,-15.93,1,0.0318,0.00105,0.00849,0.243,0.922,160.531,307333,4
Don't Come Knockin',Fats Domino,2,7rtkJqHIA5i5kcPnMzzBMp,23,0.417,0.41,10,-12.107,1,0.0369,0.305,0.000423,0.11,0.954,172.378,117493,4
Don't Come Out The House,Metro Boomin Featuring 21 Savage,3,2Grb4G6t9VIqo6moKUloom,70,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4
Don't Come Running Back To Me,Nancy Wilson,5,6CZA78dY3Xx1B31y0BP7mg,4,0.319,0.32,10,-10.948,1,0.0362,0.866,0.0,0.12,0.584,179.094,132560,4
Don't Cost You Nothing,Ashford & Simpson,7,2qfbeZ2JqTm7rIlC8Zyhgc,23,0.761,0.833,0,-6.602,1,0.0838,0.184,0.000779,0.043,0.959,114.366,293600,4
Don't Cross The River,America,3,35CMSp8RLVTSXmuv6czRpE,49,0.572,0.726,2,-10.372,1,0.0347,0.0463,2.8e-05,0.175,0.694,97.447,149867,4
Don't Cry,Lil Wayne Featuring XXXTENTACION,0,5BQrp63SHCVf4bzCzJePne,63,0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014,249450,4
Don't Cry,Seal,3,1plWd6HPu5RUGa3kszuaYA,40,0.282,0.421,2,-8.112,1,0.0306,0.726,9.09e-05,0.33,0.153,92.546,377907,3
Don't Cry,Guns N' Roses,0,2N2yrmodOnVF10mKvItC9P,78,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4
Don't Cry Daddy/Rubberneckin',Elvis Presley,0,2N2yrmodOnVF10mKvItC9P,78,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4
Don't Cry,Asia,0,3rZLNPadgHyZ2ST4UgrsI1,48,0.363,0.867,0,-8.635,1,0.0563,0.2,1.15e-06,0.134,0.491,147.93,210400,4
Don't Cry For Me Argentina,Festival,7,24QT053XIB5pO9n6XkxpvM,10,0.752,0.755,2,-10.009,1,0.0652,0.0348,4.98e-06,0.744,0.722,123.524,304040,4
Don't Cry For Me Argentina (Lea Michele Version),Glee Cast,9,0T6Bs49TkEFPvxl3tZOkkF,32,0.212,0.218,11,-12.431,1,0.0358,0.908,1.55e-05,0.13,0.1,76.635,310453,3
Don't Cry Joni,Conway Twitty with Joni Lee,6,0pvfhcqCJj8DT4vpI5U1Kn,48,0.719,0.372,2,-10.34,1,0.0265,0.87,9.14e-05,0.176,0.607,100.387,222733,4
Don't Cry My Love,The Impressions,7,1iwx5tNhRskK4IYKxCW5T4,2,0.463,0.437,2,-9.078,1,0.0953,0.528,0.0,0.508,0.569,137.435,182509,3
Don't Cry No More,Bobby Bland,7,1Z2E0hzef6vJD3fCFWoWUi,17,0.523,0.753,0,-12.437,1,0.0633,0.234,0.0,0.202,0.955,91.059,145800,4
Don't Cry Out Loud,Melissa Manchester,0,19UFoFiFCs3rTyHKSbvhZk,44,0.409,0.521,10,-9.953,1,0.0335,0.226,0.0,0.132,0.278,76.82,230853,4
"Don't Cry, Baby",Aretha Franklin,9,3WJiH2WqecijPtfBv8EQHX,14,0.382,0.555,5,-11.556,1,0.0454,0.487,0.000946,0.691,0.69,172.853,200440,3
"Don't Cry, Baby",Etta James,3,52JFZ4D1kYCspWMolxYtTo,51,0.427,0.154,5,-15.872,1,0.0314,0.83,2.08e-06,0.107,0.587,132.022,146227,3
Don't Deceive Me,Ruth Brown,6,6Teu9cfIt31Y9xQtkUPUQj,1,0.516,0.349,8,-11.394,1,0.0344,0.62,1.56e-06,0.263,0.552,98.366,135227,3
Don't Destroy Me,Crash Craddock,9,25HzmNxpTK2CXBZPvRImEU,4,0.706,0.435,0,-11.012,1,0.0313,0.768,0.0138,0.169,0.826,95.643,167427,3
Don't Disturb This Groove,The System,0,6DjkLcOUtKhPfizM0YTAyR,7,0.558,0.958,11,-3.218,0,0.0652,0.12,6.37e-05,0.284,0.595,157.968,360501,4
Don't Do It,Micky Dolenz,7,5jeB7zTtx91FzypbvHG40s,0,0.488,0.408,2,-11.463,1,0.0557,0.632,0.0,0.854,0.881,119.311,27133,3
Don't Do It,The Band,3,4tLX7nGIaSyR2zcRNpkulc,9,0.689,0.888,7,-2.16,1,0.09,0.109,0.126,0.0293,0.631,94.146,233733,4
Don't Do Me,Randy Bell,8,027MJCdJDyOPS9bZpsHFJ5,0,0.504,0.352,9,-12.732,0,0.292,0.424,0.0,0.0904,0.355,172.336,199535,3
Don't Do Me Like That,Tom Petty And The Heartbreakers,0,5AzpZ5ADn1AFPxcEBd2Ugf,63,0.758,0.805,0,-4.243,1,0.0279,0.211,1.53e-05,0.0982,0.961,116.543,161787,4
Don't Dream It's Over,Sixpence None The Richer,7,2kyezitNXSQaIa1nsQRWVp,60,0.549,0.651,5,-8.122,1,0.0265,0.0638,6.95e-05,0.0823,0.444,80.934,243960,4
Don't Dream It's Over,Crowded House,0,0fiSpF9mvRFQWy0ca64d1g,21,0.502,0.683,0,-8.19,0,0.0472,0.71,1.98e-06,0.18,0.734,82.626,194948,4
Don't Drop My Love,Anita Ward,8,7Lw90v72Tu3DcqUTLhADg9,25,0.81,0.611,5,-11.425,0,0.0287,0.467,0.00598,0.169,0.965,124.514,242440,4
Don't Drop That Thun Thun!,The FiNATTiCZ,3,5pUDEECtWBOUqg523dFnSC,8,0.926,0.334,4,-9.942,0,0.507,0.0721,0.0,0.0794,0.39,97.984,210200,4
Don't Eat The Yellow Snow,Frank Zappa,8,7JltYZ92nPYCo6CwRT8bdJ,8,0.574,0.619,6,-8.801,0,0.167,0.598,2.08e-06,0.393,0.586,128.643,805213,3
Don't Ever Be Lonely (A Poor Little Fool Like Me),Cornelius Brothers & Sister Rose,2,37dySg2hhRKxIcbTdmSDdO,27,0.575,0.495,7,-10.652,1,0.0245,0.708,0.0,0.0917,0.636,96.139,179000,4
Don't Ever Leave Me,Connie Francis,4,49JWHnNxLqp9bWelUo3AkR,11,0.478,0.75,3,-6.251,1,0.0625,0.493,0.0,0.126,0.575,146.594,165547,4
Don't Ever Leave Me,Bob And Earl,8,0FRgszvBH1I0f1rYwfrGh4,48,0.623,0.791,5,-6.644,1,0.0424,0.422,0.0155,0.0546,0.802,116.489,174077,4
Don't Ever Take Away My Freedom,Peter Yarrow,9,36KNwRx1fpLhHthtq4W9ym,8,0.488,0.404,2,-9.723,1,0.0289,0.699,0.0,0.15,0.316,145.846,285187,4
Don't Ever Wanna Lose Ya,New England,3,03PvsaP7LHVT9CVKCq6Sdv,16,0.332,0.634,11,-8.372,0,0.0426,0.00207,0.000189,0.0442,0.518,132.766,322267,4
Don't Expect Me To Be Your Friend,Lobo,0,4LLsb1RBmEQUMNVaxjxZAE,32,0.607,0.419,2,-10.837,1,0.0279,0.181,0.000949,0.108,0.476,78.627,215342,4
Don't Fall In Love With A Dreamer,Kenny Rogers With Kim Carnes,0,6xSrfSM8IvRPzwbC4VjBcg,55,0.575,0.219,9,-16.678,1,0.0274,0.531,0.0,0.0946,0.329,79.976,222067,4
Don't Fence Me In,George Maharis,9,25IRzw1KUbTMxV4KCGFP0W,19,0.691,0.439,7,-9.847,1,0.0377,0.206,0.00251,0.0813,0.799,95.014,175543,4
Don't Fence Me In,Tommy Edwards,4,6IoT18y4UE7M3WvQ5WYPyU,13,0.616,0.671,8,-8.435,1,0.0774,0.616,0.000121,0.175,0.644,138.699,148787,4
Don't Fight It,Kenny Loggins with Steve Perry,1,7CtIhKX9qQuJSyunuzcuQJ,41,0.42,0.741,2,-9.645,1,0.0487,0.0541,3.59e-06,0.17,0.679,150.127,218067,4
Don't Fight It,Wilson Pickett,5,0YcbjM0ozNGqlGKfrI9Lkb,25,0.899,0.655,4,-8.356,1,0.0317,0.554,0.121,0.165,0.927,119.228,153000,4
"Don't Fight The Hands (That Need You),Hamilton", Joe Frank & Dennison,7,0FQ0yAC9l7PhkAjpLPcn0o,24,0.63,0.571,3,-11.221,1,0.0273,0.131,0.379,0.112,0.807,78.699,282173,4
Don't Forget,Rod Wave,6,1jReouUURqZ4LmgJ7bgXA3,55,0.658,0.641,3,-5.012,0,0.208,0.49,0.0,0.314,0.879,172.973,249579,4
Don't Forget,Demi Lovato,4,4He7bzKBaiu7CRz4wGkZzx,54,0.641,0.451,4,-7.694,1,0.0899,0.507,1.71e-06,0.629,0.612,179.967,223160,4
Don't Forget About Me,Dusty Springfield,6,7IGpCCRB7MO3z4xUgKAjOn,18,0.548,0.466,2,-8.894,1,0.028,0.454,0.0,0.177,0.646,127.496,172973,4
Don't Forget About Me,Barbara Lewis,9,5wp9Z8VwNN0USErAjkyBUh,18,0.556,0.412,8,-11.872,1,0.0473,0.296,0.0,0.298,0.373,117.612,149000,4
Don't Forget About Us,Mariah Carey,0,1HkVSmzBbdZ5Bzdd00IZgh,58,0.699,0.543,10,-6.859,0,0.0383,0.0457,0.0,0.1,0.431,143.635,233867,4
Don't Forget I Still Love You,Bobbi Martin,1,3UVc5MOhC0Q1UAOLD4Awmq,33,0.439,0.296,9,-10.418,1,0.0266,0.659,0.0,0.16,0.612,81.579,126360,4
Don't Forget Me (When I'm Gone),Glass Tiger,0,2G0ioyDyvIT1hu71VePzOL,49,0.588,0.831,9,-4.463,1,0.0295,0.101,0.00288,0.175,0.706,109.756,248200,4
Don't Forget To Dance,The Kinks,2,2DEEkUjijApRenZ7uZWWEi,36,0.375,0.497,9,-12.703,1,0.0394,0.173,0.000838,0.121,0.446,194.362,280517,4
Don't Forget To Remember,Bee Gees,7,45oIGEnIM1t8uzuZgxW6ZD,55,0.38,0.448,0,-11.043,1,0.025,0.178,1.21e-06,0.315,0.494,82.374,207067,4
Don't Forget To Remember Me,Carrie Underwood,4,0SCtEUwSkgavjuzebBznX5,47,0.434,0.608,2,-4.281,1,0.0311,0.564,0.0,0.283,0.331,78.606,240267,4
Don't Get Around Much Anymore,The Belmonts,5,5eVN3P0yaBYs44eCAHotim,4,0.624,0.445,0,-9.866,1,0.032,0.601,0.0,0.107,0.959,138.139,128495,4
Don't Get Me Wrong,Pretenders,0,6Wiamk8BAAP50gAAJopsy2,63,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.114,0.849,203.617,227463,4
Don't Get Too High,Bryson Tiller,8,0OVhQZkNe7lh0fQeH96EFW,50,0.88,0.495,1,-3.476,1,0.0695,0.0148,1.47e-06,0.121,0.469,124.024,209040,4
Don't Girls Get Lonely,Glenn Shorrock,6,3Tlt8T92HhminKYfRSrxa6,6,0.691,0.614,2,-9.148,1,0.0345,0.281,0.0,0.127,0.563,124.033,220964,4
Don't Give In To Him,Gary Puckett And The Union Gap,1,1TqwcNTF7f8nR9U0WlSGR3,27,0.396,0.303,9,-11.794,1,0.0285,0.382,0.0,0.414,0.187,108.509,148760,4
Don't Give It Up,Robbie Patton,2,2dFBrN1eFs0GjYwaU5cGrX,14,0.484,0.649,1,-10.77,0,0.0557,0.00227,0.0,0.975,0.539,121.489,272227,4
Don't Give Up,Peter Gabriel/Kate Bush,7,6l565KOlpOYhdFxLBa4S3o,21,0.691,0.000591,3,-16.088,0,0.706,0.864,0.0,0.0639,0.966,85.925,316398,4
Don't Give Up,Petula Clark,3,5TNbU6SbJ79dFD6x3uo43S,15,0.514,0.555,10,-7.555,1,0.0276,0.397,0.000104,0.298,0.657,145.112,184560,4
Don't Give Up On Us,David Soul,0,23IWhAK0cYRwnBT5EE8i3u,61,0.256,0.335,9,-13.588,1,0.0313,0.74,0.0166,0.0857,0.415,198.745,218947,4
"Don't Go,Skrillex", Justin Bieber & Don Toliver,6,4Tnwlp1dXn1KKDJwp8UV0w,0,0.46,0.723,8,-8.583,0,0.0328,0.599,0.845,0.167,0.611,150.008,166301,4
Don't Go,Le Click Featuring Kayo,6,2EoMs0IC5lhZrTYmin7XEE,1,0.811,0.531,0,-8.984,1,0.0477,0.012,0.0142,0.0774,0.503,127.983,236250,4
Don't Go Away,Fun Factory,9,0fiMcp9sZoTzwdPduYSKDs,27,0.517,0.788,8,-3.124,1,0.0481,0.00335,2.25e-06,0.559,0.586,200.075,210600,4
Don't Go Away Mad (Just Go Away),Motley Crue,1,4kXV4Kf4IeeA9Ah9RH3VY1,57,0.292,0.966,2,-4.336,0,0.0666,0.00521,0.00517,0.211,0.504,118.822,278858,4
Don't Go Breaking My Heart,Backstreet Boys,6,79Mjfhh393dZdAsTvUFDR6,53,0.643,0.703,0,-5.573,1,0.0913,0.0218,0.0,0.0964,0.246,95.041,215724,4
Don't Go Breaking My Heart,Glee Cast,4,1qA8Rd10mXM355SQYucfY7,42,0.639,0.801,5,-5.115,1,0.0318,0.145,0.0,0.2,0.608,131.857,219693,4
Don't Go Breaking My Heart,Elton John & RuPaul,9,5knatk8Xid2nNvr4D6Tdjg,48,0.659,0.979,0,-10.155,1,0.0433,0.0783,0.00106,0.125,0.787,134.013,299600,4
Don't Go Breaking My Heart,Elton John & Kiki Dee,0,7HW5WIw7ZgZORCzUxv5gW5,78,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440,4
Don't Go Home,The Playmates,6,01tV0uwvlgO92zOBCGOrTq,2,0.578,0.506,3,-6.926,0,0.0265,0.313,0.612,0.109,0.24,80.017,207147,4
Don't Go Near The Eskimos,Ben Colder,6,5N0MixikrT2Bxg0JIDPcdz,5,0.694,0.495,4,-9.199,1,0.122,0.445,0.0,0.127,0.577,80.795,212707,4
Don't Go Near The Indians,Rex Allen,1,0x8M9S0YZVRCIshCQHZxzk,13,0.548,0.401,2,-13.189,1,0.0334,0.585,3.93e-06,0.407,0.743,139.665,202627,4
Don't Go Out Into The Rain (You're Going To Melt),Herman's Hermits,1,0XusLPRDqHeMnMJq9YH4Wy,2,0.236,0.906,4,-4.834,1,0.19,0.181,0.0,0.138,0.614,177.573,122869,4
Don't Go To Strangers,Etta Jones,3,6cRsRBzSaGwfnMMqNSjtFY,49,0.497,0.086,7,-13.579,1,0.0443,0.974,0.00106,0.124,0.171,129.332,228360,4
Don't Go Yet,Camila Cabello,4,1058fW9H3fZA6QjYCdOBad,73,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,164842,4
Don't Hang Up,The Orlons,0,6WU8iaVVYHvuhwkowevC0V,35,0.769,0.696,7,-6.233,1,0.0368,0.323,1.5e-06,0.108,0.969,112.842,137067,4
Don't Happen Twice,Kenny Chesney,2,04ccQGJ1i8gL7JoeCPiJbv,52,0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785,203067,4
Don't Have To Shop Around,The Mad Lads,9,0Kw3CiRAPvlpgsVpqLVAfe,34,0.415,0.172,5,-15.603,1,0.032,0.753,0.000311,0.387,0.525,142.657,163267,3
Don't Hide Your Love,Cher,4,6Re2KIwOFYOzZtH02fwPd0,12,0.495,0.34,9,-14.689,1,0.0394,0.463,0.0,0.146,0.751,149.364,171573,4
Don't Hold Back,Chanson,2,3IV0uSSB1OlX9ruvLSTl6y,27,0.789,0.58,7,-12.002,1,0.0526,0.0374,0.174,0.182,0.855,105.524,264440,4
Don't Hold Back Your Love,Daryl Hall John Oates,4,6mCz5AM3HaVgkgaJTSCkcb,31,0.639,0.484,7,-10.992,1,0.0274,0.36,2.14e-06,0.166,0.248,113.1,313893,4
Don't Hold Your Breath,Nicole Scherzinger,8,7pAq1IXYZpL42HchCminu6,57,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440,4
Don't Hurt Yourself,Beyonce Featuring Jack White,2,78eouBKVRyhbSzJwChr6QM,60,0.614,0.686,9,-6.483,0,0.21,0.0105,1.36e-06,0.184,0.645,136.537,233667,4
Don't It,Billy Currington,4,4iLPK8QnOvqm0Azbsk2GDn,62,0.571,0.826,1,-4.475,1,0.0362,0.0446,0.0,0.343,0.713,90.966,189000,4
Don't It Make My Brown Eyes Blue,Crystal Gayle,0,7Jpclr7tZ6aQXjoKzWXUJV,64,0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928,157653,4
Don't It Make You Wanna Dance?,Rusty Wier,8,2Si1AlKrg7SDYanGQuU67s,37,0.722,0.89,9,-7.639,1,0.034,0.0512,0.00394,0.356,0.843,126.428,225480,4
Don't It Make You Want To Go Home,Brook Benton With The Dixie Flyers,4,0Uri1o7lk1QlWtQe32ZEWn,3,0.39,0.399,7,-14.308,1,0.0335,0.729,0.00593,0.131,0.516,92.707,201746,4
Don't It Make You Want To Go Home,Joe South and The Believers,4,12Lm52NdvlHFc3Z9XcQqs0,27,0.438,0.613,0,-7.761,1,0.0321,0.328,0.00208,0.744,0.692,128.018,196000,4
Don't Judge Me,Chris Brown,6,0NG5gJzPHjYeQmqcmqfopN,63,0.328,0.498,4,-10.898,0,0.126,0.532,7.94e-05,0.117,0.36,175.918,240173,4
Don't Just Stand There,Patty Duke,0,5takJXnMRsp38BWcPr5a2z,19,0.554,0.375,7,-6.979,1,0.0266,0.849,3.27e-06,0.386,0.513,83.293,158760,3
Don't Keep Wasting My Time,Teddy Pendergrass,8,7wJeXISGGTLVv2kBPtCJHw,56,0.71,0.581,9,-9.108,0,0.0612,0.392,0.0,0.128,0.919,97.746,296880,4
Don't Knock My Love,Diana Ross & Marvin Gaye,4,4ESNSk1yvpJO3UmANTcVeI,27,0.658,0.692,9,-8.38,0,0.0467,0.175,1.6e-05,0.063,0.91,115.311,143440,4
Don't Knock My Love - Pt. 1,Wilson Pickett,1,1JkLbghZLWT1rRVsJANORc,24,0.731,0.518,7,-14.753,0,0.0293,0.445,0.0,0.0884,0.954,107.669,136293,4
Don't Know Much,Bill Medley,8,1F3V8z1mLcmeput3xe3H9R,18,0.519,0.191,10,-17.856,1,0.0327,0.271,0.0,0.0955,0.199,129.702,210627,4
Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),0,5z3ZDMP02xF33yCvPFnct3,65,0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.267,130.465,211973,4
Don't Know What You Got (Till It's Gone),Cinderella,1,02inbOlZndnAM99BeRvxd9,3,0.247,0.749,9,-5.542,1,0.0357,0.0649,0.0818,0.752,0.232,130.192,274067,4
Don't Know Why,Norah Jones,2,1zNXF2svmdlNxfS5XeNUgr,75,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251,4
Don't Laugh At Me,Mark Wills,7,2nWKk3ACZN7exdamcHvGMU,49,0.399,0.357,5,-10.86,1,0.028,0.389,0.0,0.159,0.267,178.088,217800,4
Don't Leave Me In The Morning,Odia Coates,9,5XOnVZYEvsloIG4I69Kzph,25,0.605,0.956,10,-2.229,0,0.0563,0.00941,3.27e-05,0.367,0.55,139.987,294128,4
Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,5,1uNJ1d8ZCr436JfOKteITh,0,0.402,0.624,7,-13.031,0,0.0473,0.154,0.00177,0.261,0.478,92.103,145633,4
Don't Leave Me This Way,The Communards,3,0ire4j2mcGovF5JA1D2cTp,67,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,271067,4
Don't Leave Me This Way,Thelma Houston,0,0M4IiNtcu6Ed0F1rY1Imzp,8,0.711,0.833,0,-7.092,0,0.094,0.34,0.0,0.101,0.637,120.015,250880,4
Don't Let Go,Wang Chung,3,0UQXREESpG0GZGPfRNO2cV,35,0.657,0.6,3,-13.324,0,0.0507,0.239,0.000922,0.118,0.457,140.863,261800,4
Don't Let Go,Isaac Hayes,1,0bFGteEuBXbVd0fbV2XpD3,37,0.864,0.691,8,-9.118,1,0.0626,2.54e-05,0.778,0.0415,0.962,136.701,435160,4
Don't Let Go,Commander Cody,5,0Fu1KwXkWdYt4QVTxcE5vt,13,0.49,0.801,7,-6.374,1,0.352,0.407,1.58e-06,0.0611,0.867,206.257,160747,3
Don't Let Go (Love),En Vogue,0,06TuMCjDEYjTOJScCRzmjf,64,0.618,0.688,5,-5.867,0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880,4
Don't Let Go The Coat,The Who,8,2W0OIBbPwrCzKwDApKN8uk,24,0.791,0.745,7,-9.193,1,0.0373,0.296,0.00516,0.0641,0.926,126.321,228893,4
Don't Let Her Be Your Baby,The Contours,6,7w4V3DWNQdKrWHbbiP1NZU,13,0.493,0.71,3,-6.939,1,0.0517,0.254,0.0,0.245,0.871,145.078,175627,4
Don't Let Him Go,REO Speedwagon,2,6UxGF7LGJ5qE0LJViSTsA2,51,0.497,0.961,7,-5.774,1,0.0691,0.246,0.00125,0.129,0.675,105.593,225107,4
Don't Let Him Know,Prism,3,7tgsJJbwoEv389fPmb8fqe,22,0.558,0.644,1,-7.992,0,0.0317,0.053,5.04e-05,0.111,0.797,126.11,188600,4
Don't Let Him Shop Around,Debbie Dean,9,20BJYonZzlLzd0cbhIED97,4,0.657,0.721,1,-3.832,1,0.0341,0.87,3.73e-06,0.266,0.948,136.102,164573,4
Don't Let Him Take Your Love From Me,Four Tops,4,1wVNVHIywYAfHuVgdHXr3p,9,0.773,0.699,0,-8.784,1,0.122,0.257,0.0,0.105,0.703,105.788,173573,4
Don't Let It End,Styx,0,0huaODTI1xKsfJJk8EJEkf,44,0.41,0.24,1,-14.55,1,0.0318,0.318,2e-06,0.0741,0.167,112.808,296107,4
Don't Let It End ('til You Let It Begin),The Miracles,5,1cfUBm1Pjo1HAPXwzdeURk,12,0.526,0.491,5,-9.816,0,0.0308,0.449,2.72e-06,0.0716,0.524,137.444,189360,4
Don't Let It Get You Down,The Crusaders,8,7CCR0i2wUUFsFSHaCMKX36,26,0.815,0.534,1,-13.183,1,0.0339,0.119,0.858,0.0265,0.974,108.496,183507,4
Don't Let It Go To Your Head,Brand Nubian,5,5wwLfjdiSHsgKyEO6V5rDe,40,0.849,0.495,6,-10.399,0,0.204,0.00243,3.53e-06,0.0722,0.666,99.872,244640,4
Don't Let It Show,The Alan Parsons Project,9,5Okza4hx8iJwgHIdZz01kd,37,0.354,0.506,1,-8.16,1,0.037,0.436,0.0403,0.0941,0.115,131.808,265747,4
Don't Let Love Hang You Up,Jerry Butler,4,5nVfwBQH6oXHQq5JKX0kOh,0,0.742,0.598,2,-11.434,1,0.0473,0.214,0.0,0.179,0.953,120.001,149533,4
Don't Let Love Pass Me By,Frankie Avalon,8,3783SLaJYmWEMcuiibT5ww,3,0.473,0.322,11,-12.556,0,0.0279,0.887,0.186,0.214,0.371,67.078,163903,4
Don't Let Me Be Lonely,The Band Perry,5,1vjx9wZEyhhM1VRmIoDiRk,38,0.601,0.682,1,-4.548,1,0.0282,0.159,0.0,0.0786,0.337,111.006,251227,4
Don't Let Me Be Lonely Tonight,James Taylor,1,3c3b5daSKE7C83YLIOrSnX,46,0.622,0.145,4,-18.549,0,0.0332,0.813,0.0808,0.148,0.335,75.139,155200,4
Don't Let Me Be Misunderstood,Santa Esmeralda Starring Leroy Gomez,1,6rhVKeUhQTGLIRmQOfc9Wo,59,0.668,0.815,9,-8.998,0,0.0833,0.0326,0.00102,0.0498,0.785,117.809,628547,4
Don't Let Me Be Misunderstood,The Animals,1,7vYA9ET5AUqJt5pBbhKmcB,58,0.513,0.775,11,-5.136,0,0.0284,0.0929,0.0,0.404,0.518,112.202,149360,4
Don't Let Me Cross Over,Carl Butler & Pearl,8,4Znzczu90Xfn2ZKFodvS40,12,0.589,0.387,7,-12.875,1,0.0346,0.919,5.93e-06,0.316,0.406,118.151,171613,4
Don't Let Me Down,The Chainsmokers Featuring Daya,0,3lnJwpPHQbtoWGzqRWzmzJ,0,0.654,0.769,8,-6.708,0,0.0445,0.0696,0.00244,0.0896,0.578,160.082,200601,4
