song,artist,class
I'm A Man,The Yardbirds,1
I'm A Man,Fabian,3
I'm A Mess,Bebe Rexha,3
I'm A Midnight Mover,Wilson Pickett,2
I'm A Nut,Leroy Pullins,5
I'm A Player,Too $hort,8
I'm A Ramblin' Man,Waylon Jennings,7
I'm A Rocker,Raspberries,9
I'm A Slave 4 U,Glee Cast,5
I'm A Slave 4 U,Britney Spears,2
I'm A Stranger Here,Five Man Electrical Band,7
I'm A Survivor,Reba,4
I'm A Telling You,Jerry Butler,2
I'm A Thug,Trick Daddy,1
I'm A Train,Albert Hammond,3
I'm A Woman,Maria Muldaur,1
I'm A Woman,Peggy Lee,5
I'm Afraid Of Americans,David Bowie,6
I'm Afraid To Go Home,Brian Hyland,6
I'm Alive,David Cook,9
I'm Alive,Kenny Chesney With Dave Matthews,3
I'm Alive,Electric Light Orchestra,1
I'm Alive,Neil Diamond,3
I'm Alive,Gamma,5
I'm All Yours,Jay Sean Featuring Pitbull,8
I'm Almost Ready,Pure Prairie League,3
I'm Already Taken,Steve Wariner,4
I'm Already There,Lonestar,2
I'm Alright,Jo Dee Messina,4
I'm Alright,Kenny Loggins,0
I'm Awesome,Spose,3
I'm Back,T.I.,4
I'm Bad,LL Cool J,8
I'm Better,Missy Elliott Featuring Lamb,7
I'm Better Off Without You,The Main Ingredient,9
I'm Blue (The Gong-Gong Song),The Ikettes,1
I'm Comin' Home,Dave Edmunds,7
I'm Comin' Home,Tommy James,3
"I'm Comin' Home, Cindy",Trini Lopez,3
I'm Comin' On On Back To You,Jackie Wilson,1
I'm Comin' Over,Chris Young,3
I'm Coming Home,Johnny Mathis,7
I'm Coming Home,Stories,4
I'm Coming Home,The Spinners,1
I'm Coming Home,Tom Jones,5
I'm Coming Home,Paul Anka,9
I'm Coming Home,Marv Johnson,8
I'm Coming Out,Diana Ross,0
I'm Confessin' (That I Love You),Nino Tempo & April Stevens,9
I'm Confessin' (That I Love You),Frank Ifield,5
I'm Crazy 'Bout My Baby,Marvin Gaye,7
I'm Crying,The Animals,1
I'm Different,2 Chainz,2
I'm Doin' Fine Now,New York City,1
I'm Down To My Last Heartbreak,Wilson Pickett,9
I'm Dreaming,Jennifer Warnes,4
I'm Easy,Keith Carradine,1
I'm Every Woman,Chaka Khan,2
I'm Falling In Love With You,Little Anthony And The Imperials,8
I'm Feeling You,Santana Featuring Michelle Branch & The Wreckers,5
I'm Flexin',T.I. Featuring Big K.R.I.T.,6
I'm For Real,Howard Hewett,8
I'm Free,Jon Secada,2
I'm Free,The Soup Dragons,7
I'm Free,The Who,3
I'm Free (Heaven Helps The Man),Kenny Loggins,2
I'm From The Country,Tracy Byrd,6
I'm Gettin' Better,Jim Reeves,3
I'm Girl Scoutin',The Intruders,8
I'm Glad,Jennifer Lopez,3
I'm Goin' Down,Mary J. Blige,2
I'm Goin' Down,Bruce Springsteen,0
I'm Going Back To School,Dee Clark,5
I'm Going Down,Rose Royce,6
I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,3
I'm Gonna Be,Post Malone,3
I'm Gonna Be (500 Miles),The Proclaimers,0
I'm Gonna Be A Country Girl Again,Buffy Sainte-Marie,9
I'm Gonna Be A Wheel Some Day,Fats Domino,1
I'm Gonna Be Alright,Jennifer Lopez Featuring Nas,0
I'm Gonna Be Strong,Gene Pitney,0
I'm Gonna Change Everything,Jim Reeves,9
I'm Gonna Change Him,Cathy Carr,6
I'm Gonna Do All I Can (To Do Right By My Man),Ike & Tina Turner,9
I'm Gonna Do What They Do To Me,B.B. King,7
I'm Gonna Get Married,Lloyd Price,0
I'm Gonna Get You,Bizarre Inc,4
I'm Gonna Getcha Good!,Shania Twain,3
I'm Gonna Hold On Long As I Can,The Marvelettes,7
I'm Gonna Knock On Your Door,Eddie Hodges,1
I'm Gonna Let My Heart Do The Walking,The Supremes,3
I'm Gonna Love Her For Both Of Us,Meat Loaf,8
I'm Gonna Love You,The Intrigues,8
I'm Gonna Love You Just A Little More Baby,Barry White,0
I'm Gonna Love You Through It,Martina McBride,6
I'm Gonna Love You Too,The Hullaballoos,5
I'm Gonna Make You Love Me,The Blend,9
I'm Gonna Make You Love Me,Dee Dee Warwick,8
I'm Gonna Make You Love Me,Diana Ross And The Supremes & The Temptations,0
I'm Gonna Make You Love Me,Madeline Bell,2
I'm Gonna Make You Mine,The Shadows Of Knight,8
I'm Gonna Make You Mine,Lou Christie,0
I'm Gonna Miss Her (The Fishin' Song),Brad Paisley,2
I'm Gonna Miss You,Kenny Loggins,8
I'm Gonna Miss You,The Artistics,5
I'm Gonna Move To The Outskirts Of Town,Ray Charles,8
I'm Gonna Take Care Of Everything,Rubicon,2
I'm Gonna Tear Your Playhouse Down,Paul Young,1
I'm Gonna' Be Warm This Winter,Connie Francis,1
I'm Hanging Up My Heart For You,Solomon Burke,8
I'm Happy Just To Dance With You,Anne Murray,6
I'm Happy Just To Dance With You,The Beatles,9
I'm Happy That Love Has Found You,Jimmy Hall,2
"I'm Henry VIII, I Am",Herman's Hermits,0
I'm Her Fool,Billy Swan,5
I'm Here To Get My Baby Out Of Jail,The Everly Brothers,7
I'm Hurtin',Roy Orbison,2
I'm Hypnotized,Anthony & The Imperials,9
I'm In,Keith Urban,5
I'm In A Different World,Four Tops,5
I'm In A Philly Mood,Daryl Hall,8
I'm In Love,Lisa Keith,8
I'm In Love,Evelyn King,3
I'm In Love,Wilson Pickett,4
I'm In Love,Aretha Franklin,1
I'm In Love Again,Pia Zadora,4
I'm In Love Again,Rick Nelson,6
I'm In Luv,Joe,6
I'm In Miami Trick,LMFAO,5
I'm In The Mood,CeCe Peniston,3
I'm In The Mood For Love,The Chimes,3
I'm In You,Peter Frampton,0
I'm Indestructible,Jack Jones,8
I'm Into Lookin' For Someone To Love Me,Bobby Vee,9
I'm Into Somethin' Good,Earl-Jean,3
I'm Into Something Good,Herman's Hermits,1
I'm Into You,Jennifer Lopez Featuring Lil Wayne,4
I'm Just A Country Boy,George McCurn,5
I'm Just A Prisoner (Of Your Good Lovin'),Candi Staton,5
I'm Just A Singer (In A Rock And Roll Band),The Moody Blues,1
I'm Just Here For The Music,Paula Abdul,8
I'm Just Me,Charley Pride,9
I'm Just Talkin' About Tonight,Toby Keith,2
I'm Just Too Shy,Jermaine Jackson,5
I'm Learning About Love,Brenda Lee,3
I'm Leavin',Elvis Presley,3
I'm Leavin' You,Engelbert Humperdinck,9
I'm Leaving,Aaron Tippin,8
I'm Leaving It (All) Up To You,Donny & Marie Osmond,0
I'm Leaving It Up To You,Dale & Grace,0
I'm Like A Bird,Nelly Furtado,0
I'm Like A Lawyer...(Me & You),Fall Out Boy,6
I'm Livin' In Shame,Diana Ross & The Supremes,0
I'm Living In Two Worlds,Bonnie Guitar,9
I'm Looking For The One (To Be With Me),Jazzy Jeff & The Fresh Prince,7
I'm Mandy Fly Me,10cc,5
I'm Me,Lil Wayne,9
I'm Movin' On,Rascal Flatts,4
I'm Movin' On,John Kay,5
I'm Movin' On,Matt Lucas,5
I'm Movin' On,Ray Charles and his Orchestra,3
I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,0
I'm Never Gonna Be Alone Anymore,Cornelius Brothers & Sister Rose,3
I'm Never Gonna Give You Up,The Brat Pack,7
I'm Never Gonna Say Goodbye,Billy Preston,8
I'm Never Gonna Tell,Jimmie Rodgers,3
I'm No Angel,The Gregg Allman Band,4
I'm Not A Fool,Immature,6
I'm Not A Fool Anymore,T.K. Hulin,9
I'm Not A Player,Big Punisher,5
I'm Not Afraid,Ricky Nelson,2
I'm Not Feeling You,Yvette Michele,4
I'm Not Giving You Up,Gloria Estefan,3
I'm Not Gonna Cry Anymore,Nancy Brooks,6
I'm Not Gonna Let It Bother Me Tonight,Atlanta Rhythm Section,1
I'm Not Gonna Miss You,Glen Campbell,8
I'm Not Gonna Teach Your Boyfriend To Dance With You,Glee Cast,7
I'm Not In Love,Will To Power,0
I'm Not In Love,10cc,0
I'm Not Lisa,Jessi Colter,0
I'm Not My Brothers Keeper,The Flaming Ember,3
I'm Not Okay (I Promise),My Chemical Romance,8
I'm Not Over You,CeCe Peniston,4
I'm Not Perfect (But I'm Perfect For You),Grace Jones,6
I'm Not Ready,Keith Sweat,1
I'm Not Satisfied,Fine Young Cannibals,8
I'm Not The Man I Used To Be,Fine Young Cannibals,5
I'm Not The One,The Cars,3
I'm Not The Only One,Sam Smith,0
I'm Not Your Man,Tommy Conwell And The Young Rumblers,7
I'm Not Your Puppet,Hi-C,6
I'm On A Boat,The Lonely Island Featuring T-Pain,5
I'm On Fire,Bruce Springsteen,0
I'm On Fire,Dwight Twilley Band,1
I'm On Fire,Jerry Lee Lewis,9
I'm On Fire,Jim Gilstrap,7
I'm On Fire,5000 Volts,2
I'm On My Way,Captain & Tennille,7
I'm On My Way,The Highwaymen,8
"I'm On One,DJ Khaled Featuring Drake", Rick Ross & Lil Wayne,0
I'm On The Outside (Looking In),Little Anthony And The Imperials,1
I'm Out,Ciara Featuring Nicki Minaj,4
I'm Outstanding,Shaquille O'Neal,4
I'm Outta Love,Anastacia,9
I'm Over You,Jan Bradley,9
I'm Overjoyed,Nona Gaye,8
I'm Ready,Sam Smith & Demi Lovato,3
I'm Ready,AJR,6
I'm Ready,Tevin Campbell,0
I'm Ready,Cherie,9
I'm Ready,Fats Domino,1
I'm Ready For Love,Martha & The Vandellas,0
I'm Real,Kris Kross,8
I'm Real,Jennifer Lopez Featuring Ja Rule,0
I'm Really Hot,Missy Elliott,5
I'm Satisfied,The San Remo Golden Strings,8
I'm Saving My Love,Skeeter Davis,4
I'm Scared,Burton Cummings,6
I'm Single,Lil Wayne,8
I'm So Anxious,Southside Johnny & The Asbury Jukes,7
I'm So Excited,The Pointer Sisters,0
I'm So Glad,The Fuzz,9
I'm So Glad I Fell For You,David Ruffin,5
I'm So Glad I'm Standing Here Today,The Crusaders With Joe Cocker,9
I'm So Happy I Can't Stop Crying,Sting,9
I'm So Happy I Can't Stop Crying,Toby Keith With Sting,8
"I'm So Hood,DJ Khaled Featuring T-Pain, Trick Daddy", Rick Ross & Plies,1
I'm So Into You,SWV,0
I'm So Lonesome I Could Cry,Terry Bradshaw,9
I'm So Lonesome I Could Cry,B.J. Thomas And The Triumphs,0
I'm So Lonesome I Could Cry,Johnny Tillotson,8
I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,3
I'm So Proud,The Main Ingredient,4
I'm So Proud,The Impressions,1
I'm So Thankful,The Ikettes,7
I'm So Tired...,Lauv & Troye Sivan,8
I'm Sorry,Adam Wakefield,9
I'm Sorry,Lil Uzi Vert,3
I'm Sorry,The Delfonics,4
I'm Sorry,Bobby Bland,9
I'm Sorry,Joey Heatherton,8
I'm Sorry,John Denver,0
I'm Sorry,Brenda Lee,0
I'm Sprung,T-Pain,0
I'm Steppin' Out,John Lennon,5
I'm Still A Guy,Brad Paisley,3
I'm Still A Struggling Man,Edwin Starr,7
I'm Still In Love With You,Sean Paul Featuring Sasha,1
I'm Still In Love With You,New Edition,0
I'm Still In Love With You,Al Green,0
I'm Still Searching,Glass Tiger,3
I'm Still Standing,Elton John,1
I'm Still Waiting,Jodeci,8
I'm Still Waiting,Diana Ross,6
I'm Stone In Love With You,The Stylistics,0
I'm Telling You Now,Freddie And The Dreamers,0
I'm That Type Of Guy,LL Cool J,1
I'm The Girl From Wolverton Mountain,Jo Ann Campbell,3
I'm The Leader Of The Gang,Brownsville Station,4
I'm The Lonely One,Cliff Richard,9
"I'm The One,DJ Khaled Featuring Justin Bieber, Quavo", Chance The Rapper & Lil Wayne,0
I'm The One,Roberta Flack,4
I'm The One,Gerry And The Pacemakers,8
I'm The One Who Loves You,The Impressions,7
I'm The One You Need,Jody Watley,1
I'm The Only One,Glee Cast,8
I'm The Only One,Melissa Etheridge,0
I'm The Plug,Drake & Future,7
I'm Through With Love,Eric Carmen,8
I'm Throwed,Paul Wall Featuring Jermaine Dupri,8
I'm Tired,Savoy Brown,7
I'm To Blame,Kip Moore,9
I'm Too Far Gone (To Turn Around),Bobby Bland,6
I'm Too Sexy,Right Said Fred,0
I'm Tossin' And Turnin' Again,Bobby Lewis,9
I'm Tryin',Trace Adkins,4
I'm Upset,Drake,0
I'm With You,Avril Lavigne,0
I'm Wondering,Stevie Wonder,1
I'm Your Angel,R. Kelly & Celine Dion,0
I'm Your Baby Tonight,Whitney Houston,0
I'm Your Boogie Man,KC And The Sunshine Band,0
I'm Your Hoochie Cooche Man (Part 1),Jimmy Smith,9
I'm Your Man,Wham!,0
I'm Your Man,Barry Manilow,8
I'm Your Puppet,James & Bobby Purify,0
I'm Your Superman,All Sports Band,9
I'm Yours,Jason Mraz,0
I'm Yours,Elvis Presley,1
I've Been Around,Fats Domino,3
I've Been Born Again,Johnnie Taylor,7
I've Been Everywhere,Hank Snow,6
I've Been Hurt,Bill Deal & The Rhondels,3
I've Been In Love Before,Cutting Crew,0
I've Been Lonely For So Long,Frederick Knight,2
I've Been Lonely Too Long,The Young Rascals,1
I've Been Loved Before,Shirley and Lee,8
I've Been Lovin' You,Easy Street,8
I've Been Loving You Too Long,Ike & Tina Turner,6
I've Been Loving You Too Long (To Stop Now),Otis Redding,2
I've Been There,Tommy Edwards,5
I've Been Thinking About You,Jocelyn Enriquez,7
I've Been Thinking About You,Londonbeat,0
I've Been This Way Before,Neil Diamond,3
I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,6
I've Been Waiting For You,Guys Next Door,4
I've Been Waiting For You All Of My Life,Paul Anka,4
I've Come Of Age,Billy Storm,2
I've Cried My Last Tear,The O'Jays,9
I've Done Everything For You,Rick Springfield,0
I've Found Someone Of My Own,The Free Movement,0
I've Got A Feeling (We'll Be Seeing Each Other Again),Al Wilson,2
I've Got A Lot To Learn About Love,The Storm,2
I've Got A Rock N' Roll Heart,Eric Clapton,1
I've Got A Thing About You Baby/Take Good Care Of Her,Elvis Presley,3
I've Got A Tiger By The Tail,Buck Owens,2
I've Got A Woman (Part I),Jimmy McGriff,1
I've Got Dreams To Remember,Otis Redding,4
I've Got Five Dollars And It's Saturday Night,George & Gene,9
I've Got Love For My Baby,Young Hearts,9
I've Got Love On My Mind,Natalie Cole,0
I've Got Mine,Glenn Frey,9
I've Got News For You,Ray Charles,6
I've Got No Time To Lose,Carla Thomas,6
I've Got Sand In My Shoes,The Drifters,3
I've Got So Much To Give,Barry White,3
I've Got The Music In Me,The Kiki Dee Band,1
I've Got The Next Dance,Deniece Williams,7
I've Got The Skill,Jackie Ross,8
I've Got To Be Somebody,Billy Joe Royal,3
I've Got To Do A Little Bit Better,Joe Tex,6
I've Got To Have A Reason,The Dave Clark Five,4
I've Got To Have You,Sammi Smith,7
I've Got To Use My Imagination,Gladys Knight And The Pips,0
I've Got You,Marc Anthony,8
I've Got You Under My Skin,The 4 Seasons Featuring the Sound of Frankie Valli,0
I've Got You Under My Skin,Louis Prima And Keely Smith,9
I've Gotta Be Me,Sammy Davis Jr.,1
I've Gotta Get A Message To You,Bee Gees,0
I've Gotta Make You Love Me,Steam,4
I've Had Enough,Wings,2
I've Had It,Fanny,7
I've Had It,The Bell Notes,0
I've Just Begun To Love You,Dynasty,8
I've Lost Everything I've Ever Loved,David Ruffin,5
I've Lost You,Jackie Wilson,8
I've Lost You/The Next Step Is Love,Elvis Presley,3
I've Never Been In Love,Suzi Quatro,4
I've Never Been To Me,Charlene,0
I've Never Found A Girl (To Love Me Like You Do),Eddie Floyd,3
I've Passed This Way Before,Jimmy Ruffin,1
I've Told Every Little Star,Linda Scott,0
I. Crawl,Childish Gambino,8
I.O.I.O.,Bee Gees,9
I.O.U.,Jimmy Dean,3
I.g.y. (what A Beautiful World),Donald Fagen,2
I.o.u.,Lee Greenwood,5
IDGAF,Dua Lipa,4
IDOL,BTS Featuring Nicki Minaj,1
IMY2,Drake Featuring Kid Cudi,2
INTRO,DaBaby,1
IOU,Arthur Baker Featuring Nikeeta,9
Ice,Kelly Rowland Featuring Lil Wayne,8
Ice Box,Omarion,1
Ice Cream,BLACKPINK X Selena Gomez,1
Ice Cream Freeze (Let's Chill),Hannah Montana,8
Ice Cream Paint Job,Dorrough,2
Ice Cream Song,The Dynamics,5
Ice Ice Baby,Glee Cast,7
Ice Ice Baby,Vanilla Ice,0
Ice In The Sun,The Status Quo,6
Ice Melts,Drake Featuring Young Thug,6
Ice Tray,Quavo & Lil Yachty,7
Icky Thump,The White Stripes,2
Ida Jane,Fats Domino,8
Idaho,The 4 Seasons,9
Idlewild Blue (Don'tchu Worry 'Bout Me),OutKast,9
Iesha,Another Bad Creation,0
If,Janet Jackson,0
If,Bread,0
If,The Paragons,8
If A Man Answers,Bobby Darin,3
If A Woman Answers (Hang Up The Phone),Leroy Van Dyke,3
If Anybody Had A Heart,John Waite,7
If Anyone Falls,Stevie Nicks,1
If Dreams Came True,Pat Boone,1
If Ever I See You Again,Roberta Flack,2
If Ever You're In My Arms Again,Peabo Bryson,0
If Everyone Cared,Nickelback,1
If Heaven,Andy Griggs,6
If Heaven Wasn't So Far Away,Justin Moore,4
If I Ain't Got You,Alicia Keys,0
If I Am,Nine Days,6
If I Can Dream,Elvis Presley,1
If I Can't,50 Cent,7
If I Can't Have You,Shawn Mendes,0
If I Can't Have You,L.F.O. (Lyte Funky Ones) (Featuring Kayo),6
If I Can't Have You,Yvonne Elliman,0
If I Can't Have You,Etta & Harvey,5
If I Could,Regina Belle,5
If I Could Build My Whole World Around You,Marvin Gaye & Tammi Terrell,0
If I Could Fly,One Direction,8
If I Could Get You (into my Life),Gene Cotton,7
If I Could Go!,Angie Martinez Featuring Lil' Mo & Sacario,1
If I Could Only Be Sure,Nolan Porter,8
If I Could Only Win Your Love,Emmylou Harris,5
If I Could Reach You,The 5th Dimension,0
If I Could See The Light,The 8th Day,7
If I Could Teach The World,Bone Thugs-N-Harmony,2
If I Could Turn Back The Hands Of Time,R. Kelly,1
If I Could Turn Back Time,Cher,0
If I Cried Every Time You Hurt Me,Wanda Jackson,5
If I Didn't Care,The Moments,4
If I Didn't Care,The Platters,2
If I Didn't Care,Connie Francis,2
If I Didn't Have A Dime (To Play The Jukebox),Gene Pitney,5
If I Didn't Have You,Thompson Square,4
If I Didn't Love You,Jason Aldean & Carrie Underwood,1
If I Didn't Love You,Chuck Jackson,4
If I Die Young,The Band Perry,1
If I Ever Fall In Love,Shai,0
If I Ever Lose My Faith In You,Sting,1
If I Ever Lose This Heaven,AWB,3
If I Fall You're Going Down With Me,Dixie Chicks,3
If I Fell,The Beatles,5
If I Give My Heart To You,Kitty Kallen,3
If I Had A Girl,Rod Lauren,3
If I Had A Hammer,Trini Lopez,0
"If I Had A Hammer (The Hammer Song),Peter", Paul & Mary,0
If I Had A Rocket Launcher,Bruce Cockburn,8
If I Had Eyes,Jack Johnson,4
If I Had My Wish Tonight,David Lasley,3
If I Had No Loot,Tony Toni Tone,0
If I Had The Chance,Cynthia,8
If I Had You,Adam Lambert,2
If I Have To Go Away,Jigsaw,9
If I Knew,Nat King Cole,8
If I Lose Myself,OneRepublic,7
If I Lost You,Travis Tritt,8
If I Loved You,Chad & Jeremy,2
If I Never Knew Your Name,Vic Dana,4
If I Never See Your Face Again,Maroon 5 Featuring Rihanna,5
If I Never Stop Loving You,David Kersh,6
If I Only Could,The Rowans,7
If I Only Had Time,Nick DeCaro,9
If I Only Knew,Ozark Mountain Daredevils,6
If I Ruled The World,Nas,5
If I Ruled The World,Tony Bennett,3
If I Said You Have A Beautiful Body Would You Hold It Against Me,Bellamy Brothers,3
If I Say,Kingofthehill,6
If I Say Yes,Five Star,6
If I Should Lose You,Dreamlovers,6
If I Told You,Darius Rucker,5
If I Was Your Girlfriend,Prince,6
If I Was Your Man,Joe,8
If I Were A Boy,Beyonce,0
If I Were A Carpenter,Four Tops,1
If I Were A Carpenter,Bobby Darin,0
If I Were A Carpenter,Johnny Cash & June Carter,3
If I Were A Carpenter,Bob Seger,7
If I Were A Carpenter...,Leon Russell,7
If I Were Only A Child Again,Curtis Mayfield,7
If I Were You,Lulu,4
If I Were You,Toby Beau,6
If I Were Your Woman,Gladys Knight And The Pips,0
If I'd Been The One,Thirty Eight Special,1
If I'm A Fool For Loving You,Bobby Wood,7
"If I'm Lyin, I'm Flyin",Kodak Black,5
If It Ain't Love,Jason Derulo,6
If It Ain't One Thing...It's Another,Richard Dimples Fields,4
"If It Don't Fit, Don't Force It",Kellee Patterson,7
"If It Feels Good, Do It",Ian Lloyd & Stories,8
If It Isn't Love,New Edition,0
If It Kills Me,Jason Mraz,9
If It Makes You Happy,Sheryl Crow,0
If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,7
If It's All Right With You,Dottie West,9
If It's Alright With You,Rose Colored Glass,9
If It's Love,Train,3
If It's Lovin' That You Want,Rihanna,3
If It's Real What I Feel,Jerry Butler Featuring Brenda Lee Eager,6
If It's The Last Thing I Do,Thelma Houston,4
If Looks Could Kill,Player,4
If Looks Could Kill,Heart,5
If Love Is In Your Heart,Friend And Lover,8
If Love Must Go,Dobie Gray,7
If Love Should Go,Streets,8
If Loving You Is Wrong I Don't Want To Be Right,Millie Jackson,4
If Mary's There,Brian Hyland,8
If My Friends Could See Me Now,Linda Clifford,5
If My Heart Could Speak,The Manhattans,9
If My Heart Had Wings,Faith Hill,3
If My Pillow Could Talk,Connie Francis,2
If Nobody Believed In You,Joe Nichols,6
If Not For You,Olivia Newton-John,2
If Not You,Dr. Hook,5
If Only,Dove Cameron,9
If Only I Had My Mind On Something Else,Bee Gees,9
If Only You Knew,Patti LaBelle,4
If Pain Was A Person,Moneybagg Yo,5
If She Knew What She Wants,The Bangles,2
If She Should Come To You (La Montana),Anthony Newley,6
If She Would Have Been Faithful. . .,Chicago,1
If Somebody Told You,Anna King,6
If Something Should Happen,Darryl Worley,7
If That's Your Boyfriend (He Wasn't Last Night),MeShell Ndegeocello,7
If The Boot Fits,Granger Smith,7
If The Love Fits Wear It,Leslie Pearl,2
If The World Was Ending,JP Saxe Featuring Julia Michaels,2
If This Is It,Huey Lewis & The News,0
If This Is Love (I'd Rather Be Lonely),The Precisions,5
If This Isn't Love,Jennifer Hudson,6
If This Was A Movie,Taylor Swift,0
If This World Were Mine,Marvin Gaye & Tammi Terrell,6
If Today Was Your Last Day,Nickelback,1
If Tomorrow Never Comes,Joose,5
If U Seek Amy,Britney Spears,1
If U Stay Ready,Suga Free,7
If U Were Mine,The U-Krew,2
If Walls Could Talk,Little Milton,7
If We Ever Meet Again,Timbaland Featuring Katy Perry,3
If We Fall In Love Tonight,Rod Stewart,5
If We Make It Through December,Merle Haggard,2
If We Never Meet Again,Tommy Conwell And The Young Rumblers,4
If We Only Have Love,Dionne Warwicke,8
If We Try,Don McLean,5
If We Were A Movie,Hannah Montana,4
If Wishes Came True,Sweet Sensation,0
If You (Lovin' Me),Silk,1
If You Asked Me To,Celine Dion,0
If You Can Beat Me Rockin' (You Can Have My Chair),Laura Lee,6
If You Can Do Anything Else,George Strait,5
If You Can Want,Smokey Robinson & The Miracles,1
If You Can't Give Me Love,Suzi Quatro,4
If You Can't Rock Me,Ricky Nelson,9
"If You Could Read My Mind,Stars On 54: Ultra Nate, Amber", Jocelyn Enriquez,5
If You Could Read My Mind,Gordon Lightfoot,0
If You Do Believe In Love,The Tee Set,8
"If You Don't (Love Me, Tell Me So)",Barbara Mason,8
If You Don't Know Me By Now,Simply Red,0
If You Don't Know Me By Now,Harold Melvin And The Blue Notes,0
If You Don't Wanna Love Me,Tamar Braxton,8
If You Don't Want My Love,Robert John,4
"If You Don't Want My Lovin',Carl Dobkins", Jr.,6
If You Ever Have Forever In Mind,Vince Gill,5
If You Ever Leave Me,Jack Jones,9
