song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Funky Chicken (Part 1),Willie Henderson And The Soul Explosions,9,0e7Yx4UFoJ7jzx8l7XotMK,4,0.69,0.695,8,-12.208,1,0.0529,0.0534,0.864,0.121,0.432,106.404,133640,4
Funky Child,Lords Of The Underground,7,3UhwS81S9L7i2byZCrhSAv,48,0.859,0.635,10,-9.532,0,0.193,0.0356,0.00346,0.13,0.53,96.571,271067,4
Funky Cold Medina,Tone-Loc,0,5YIF6HSOtHN9HdcE5IPzMe,57,0.988,0.633,5,-15.012,0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,248160,4
Funky Donkey,Pretty Purdie,8,39LSfgIQHJwKi3gBDXmcwi,13,0.414,0.935,0,-11.373,1,0.0933,0.151,0.779,0.142,0.6,171.961,178093,4
Funky Drummer (Part 1),James Brown,5,1XuJoJaC3BNYMhrj1OBWMP,7,0.662,0.882,9,-5.541,0,0.151,0.781,0.0449,0.264,0.599,96.992,175120,4
Funky Fever,Clarence Carter,8,3I7d155tjVsLKnqmMcqi8J,24,0.551,0.801,7,-8.372,1,0.0661,0.176,0.0,0.046,0.934,149.547,167509,4
Funky Man,Kool & The Gang,8,29rrhBWVubwLEfImXkJAxE,19,0.629,0.817,2,-8.8,1,0.144,0.0605,0.0647,0.505,0.647,109.449,205360,4
Funky Music Sho Nuff Turns Me On,Edwin Starr,6,2JLRZNgv6KLyAN2Poceauu,34,0.556,0.872,5,-9.028,1,0.0436,0.232,0.0,0.364,0.964,87.621,189467,4
Funky Nassau-Part I,The Beginning Of The End,1,6OymZ7ZOficHvs1GTJXsGg,45,0.695,0.854,6,-7.659,0,0.0351,0.226,0.000408,0.337,0.958,121.271,186302,4
Funky North Philly,Bill Cosby,9,2DJLjmnSQzBLeqmBU1RZdP,16,0.805,0.405,8,-11.981,1,0.668,0.12,0.0,0.182,0.726,95.908,120294,4
Funky Party,Clarence Reid,9,6Mp7KcQNblaNuFPkwgEdg5,14,0.663,0.832,9,-5.971,0,0.0734,0.107,0.00824,0.0768,0.738,119.176,209813,4
Funky President (People It's Bad)/Coldblooded,James Brown,4,01xhntcYe1f5EqHc2T7pep,29,0.876,0.671,11,-10.981,0,0.162,0.155,0.00857,0.0995,0.841,105.807,238400,4
Funky Street,Arthur Conley,1,6uu9g2xpWSPda9SFPvrAmO,41,0.7,0.903,7,-11.68,1,0.12,0.71,2.61e-06,0.23,0.853,150.224,143133,4
Funky Stuff,Kool & The Gang,2,2OzOvwRQghDtL2ytTMBOJt,41,0.738,0.844,11,-9.53,0,0.0675,0.00139,0.046,0.033,0.576,100.894,183733,4
Funky Walk Part I (East),Dyke And The Blazers,6,3ZKgxGPCySInaOjccSH9dM,23,0.714,0.731,1,-9.599,1,0.0325,0.0109,0.672,0.271,0.758,112.451,189362,4
Funky Way,Calvin Arnold,7,7tr2za8SQg2CI8EDgrdtNl,72,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4
Funky Weekend,The Stylistics,7,0ywucUcqhyQAJy2h3gGxv1,13,0.753,0.695,1,-7.518,1,0.25,0.103,0.000657,0.0383,0.845,102.887,196507,4
Funky Worm,Ohio Players,1,4UDgg6XL6hRkR7naHh6kze,44,0.633,0.644,2,-9.923,0,0.0914,0.0803,0.000246,0.0356,0.949,86.115,161024,4
Funky Y-2-C,The Puppies,3,7LMFh1bTeayMpV4ptZFuGu,4,0.901,0.744,1,-10.705,1,0.0727,5.73e-05,0.228,0.045,0.852,140.698,206750,4
Funkytown,Alvin And The Chipmunks,8,7AZWUtaMrz5MzfAW3Fy0aj,38,0.808,0.745,0,-6.946,1,0.0619,0.000874,0.927,0.0817,0.276,123.03,214053,4
Funkytown,Pseudo Echo,0,0Oh4XxJbqmhnY9d956IO4e,18,0.562,0.797,9,-4.532,1,0.0404,0.000334,0.0135,0.279,0.428,128.005,220534,4
"Funkytown,Lipps", Inc.,0,0B5kY9i9bmP7554oU4jRoO,72,0.907,0.564,0,-9.29,1,0.0568,0.000928,0.65,0.108,0.229,122.632,245413,4
Funny,Maxine Brown,2,4nEse3SNTVy7eIPBaSnPeF,3,0.342,0.368,0,-5.716,1,0.0406,0.831,0.000131,0.112,0.653,200.608,140240,3
Funny,Gene McDaniels,9,3IAhEm8TIChChdokqgG2US,1,0.572,0.342,7,-11.33,1,0.0432,0.658,0.0,0.048,0.755,117.995,135067,4
Funny,Jesse Belvin,8,1GgUyYQBL4xCjcuBnHXPhf,0,0.587,0.0442,0,-21.187,1,0.0529,0.992,0.772,0.11,0.364,124.406,241613,4
Funny (How Time Slips Away),Joe Hinton,1,5lZ3sezVWHTpmdVbHyMDBT,17,0.353,0.411,10,-9.013,1,0.0302,0.126,0.0,0.161,0.111,102.531,186107,3
Funny Face,Donna Fargo,0,27145diX1C7BE6m6FzONqb,38,0.541,0.249,2,-13.125,1,0.0339,0.813,5.59e-05,0.159,0.437,96.802,166360,3
Funny Familiar Forgotten Feelings,Tom Jones,4,4j3BX19jfJpCrBoCFaSxNB,44,0.452,0.403,11,-10.898,1,0.0277,0.667,0.0,0.135,0.446,86.58,177707,3
Funny Feeling,The Delfonics,9,56QIqrLhxb9YiJ2q2UAT2O,26,0.265,0.775,0,-5.524,1,0.0369,0.299,0.0198,0.18,0.802,164.528,143333,4
Funny Girl,Barbra Streisand,4,1BbPWTfKPovXvYqlPPtcD7,33,0.327,0.0927,5,-15.469,0,0.0386,0.94,0.000102,0.159,0.0882,115.477,163400,5
Funny How Love Can Be,First Class,7,56QokNaCTNV0qkcKXAicPV,2,0.342,0.486,0,-11.248,1,0.0358,0.0913,0.0,0.224,0.72,201.005,180214,4
Funny How Time Flies,Intro,8,6JFqUBSzyeBo0G6WFSrzjk,26,0.643,0.7,10,-6.814,0,0.221,0.02,0.0,0.115,0.578,170.159,284573,4
Funny How Time Slips Away,The Spinners,6,4fPsWh9XIzKVazh5luuHXR,3,0.603,0.364,9,-11.576,1,0.0282,0.693,5.06e-06,0.0804,0.193,98.189,216453,3
Funny How Time Slips Away,Johnny Tillotson,4,2Am7WtGYjUQVizt4Lfi5Kj,14,0.236,0.289,7,-11.659,1,0.0304,0.823,0.000411,0.211,0.439,59.256,190560,4
Funny How Time Slips Away,Dorothy Moore,5,4EmDfJApR28fMkhXZw6bKD,29,0.353,0.323,5,-13.175,1,0.053,0.505,3.54e-05,0.239,0.454,154.346,232240,4
Funny How Time Slips Away,Jimmy Elledge,2,18yKdEbVy2LoIlvSbgqZ2m,14,0.267,0.261,7,-13.427,1,0.0301,0.733,0.0,0.196,0.41,76.253,168907,4
Funny Little Butterflies,Patty Duke,7,0Nu7saHYklUuMD3hnFVKYq,21,0.649,0.561,7,-6.623,1,0.0511,0.246,0.0,0.124,0.309,92.137,192086,4
Funny Man,Ray Stevens,8,6OyXFDxfyDGxPitk7qgw0f,6,0.388,0.399,5,-10.062,1,0.0291,0.837,0.00214,0.113,0.299,90.716,185200,4
Funny The Way It Is,Dave Matthews Band,3,4ZOoV2Ofzm5gnM3rVl9q7d,45,0.587,0.943,0,-3.277,1,0.0346,0.157,0.0,0.248,0.747,103.013,266627,4
Funny Way Of Laughin',Burl Ives,0,31hOSi7kPwklmRe1693BHm,15,0.495,0.345,4,-11.919,1,0.0399,0.727,0.0,0.0906,0.606,147.554,161040,4
Furry Murray,The Tradewinds,9,4YyG15mMNRqjYCH3S7aBw0,37,0.575,0.934,2,-3.641,0,0.0441,2.64e-05,0.856,0.147,0.475,116.018,281379,4
Further More,Ray Stevens,9,4MuDUGxerRIP7IiJzKfvM6,41,0.703,0.512,0,-13.285,1,0.0859,0.187,0.0,0.0838,0.691,108.122,225533,4
Furthest Thing,Drake,5,7EdJ8z6IBotTjO50DfzzuV,58,0.484,0.78,9,-5.264,0,0.135,0.147,0.0,0.0572,0.271,137.105,267373,4
Futsal Shuffle 2020,Lil Uzi Vert,0,2Ec33AVlkTTq8BHFgBTdQs,63,0.881,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,0.296,136.97,198913,4
Future Shock,Hello People,7,2nWHzbBWBOePUvAImQv2So,49,0.878,0.951,7,-5.077,1,0.069,0.0317,0.544,0.0614,0.607,111.334,325133,4
Future Shock,Curtis Mayfield,3,2sJ0dw9o8Cb4o5kpCLrxRj,27,0.942,0.566,1,-12.585,0,0.0556,0.489,0.00238,0.0563,0.94,109.698,320533,4
G'd Up,Snoop Dogg Presents Tha Eastsidaz,4,1zIXpzuCC7FM4kECt2eEzu,46,0.908,0.763,1,-5.739,1,0.28,0.0395,0.0,0.0646,0.593,97.106,273467,4
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,0,26rdOwwjC2UnweK3xeS58u,69,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,4
G.H.E.T.T.O.U.T.,Changing Faces,0,13XNjh0UY5LBsICcoHUdxl,48,0.71,0.312,10,-6.918,0,0.0325,0.391,2.19e-06,0.0682,0.535,108.262,264960,4
G.N.O. (Girl's Night Out),Miley Cyrus,9,5uGGmsI5G6i3OvgjRziSI0,41,0.507,0.93,0,-2.172,1,0.103,0.004,4.72e-05,0.307,0.55,151.064,215800,4
G.R.I.N.D. (Get Ready It's A New Day),Asher Roth,7,0R2yQJOFsKqS0SsgPdWqtP,40,0.673,0.84,0,-4.81,1,0.0535,0.0214,0.00259,0.321,0.398,123.077,218880,4
G.T.O.,Ronny And The Daytonas,0,5GvVxxwieOVIlZaCU9bG0R,39,0.482,0.615,4,-7.047,1,0.0468,0.574,7.96e-06,0.795,0.932,83.117,149333,4
G.U.Y.,Lady Gaga,7,0cn9J5XWwdZjiT6xNjXP4K,1,0.635,0.807,5,-4.261,0,0.0602,0.00101,2.19e-06,0.192,0.431,126.062,285120,4
GANG GANG,JACKBOYS & Sheck Wes,4,6uJONCdr2rC65BNmCnTBWK,66,0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,244761,4
GIRL,Maren Morris,4,0pGXe7umwkcCm01Ipoxp0U,58,0.44,0.793,6,-3.95,1,0.0501,0.0677,0.0,0.0788,0.447,143.603,250653,4
GNF (OKOKOK),Polo G,5,3gntlMjzCV42fREUUbOHCN,57,0.783,0.662,3,-9.491,0,0.409,0.617,0.0,0.101,0.458,145.88,116256,4
"GOSPEL,DaBaby Featuring Chance The Rapper", Gucci Mane & YK Osiris,5,0WoAkdHmgPmEXfiBox1flk,47,0.676,0.664,8,-4.435,1,0.343,0.0387,0.0,0.0475,0.838,161.867,214893,4
Gal Yuh Ah Lead,T.O.K.,8,4ex9m6RWw8PcfAZEaktdBL,10,0.683,0.724,0,-4.839,0,0.282,0.275,0.0,0.065,0.691,98.711,212800,4
Galaxy,War,3,1SbA3jg6wqrUcmvSk4Fw7x,44,0.719,0.743,0,-10.735,1,0.0638,0.0545,0.00248,0.0782,0.488,118.284,494107,4
Galileo,Indigo Girls,8,1Q0DVZhtZJZs9t45b8zNSD,48,0.49,0.701,5,-7.94,1,0.0394,0.708,0.0,0.119,0.785,102.504,252960,4
Gallant Men,Senator Everett McKinley Dirksen,2,5MXbF69Vf92GP2ECVVAqcg,0,0.427,0.329,9,-16.675,1,0.0405,0.257,0.00289,0.047,0.573,91.416,160907,4
Gallery,Mario Vazquez,3,7yVJlhAZlZ4O1jlJCkMXD6,47,0.593,0.651,9,-6.904,0,0.135,0.0169,0.0,0.141,0.323,86.535,223613,4
Galveston,Glen Campbell,0,7GCNh1ibQiae8aimaEUOFq,48,0.526,0.52,5,-8.918,1,0.0296,0.202,0.000329,0.156,0.675,118.404,161067,4
Galveston,Roger Williams,9,5npjUR2tkFHYwbmNPNaDNB,0,0.521,0.495,5,-13.009,1,0.042,0.283,0.694,0.0893,0.422,125.211,130533,4
Galway Girl,Ed Sheeran,5,0afhq8XCExXpqazXczTSve,79,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,170827,4
Game Of Love,Wayne Fontana & The Mindbenders,0,0jUfBCWrfrZGueD8MjvgMo,47,0.575,0.825,9,-4.251,1,0.0311,0.0865,0.0,0.193,0.963,109.168,127093,4
Game Over (Flip),Lil' Flip,1,79lmvU7Qmc8QpXilbSk37z,53,0.813,0.59,8,-8.998,1,0.378,0.00106,5.07e-05,0.0809,0.602,159.961,232467,4
Game's Pain,The Game Featuring Keyshia Cole,7,4YV1eDEMvPJuoqe4FWfiL2,46,0.769,0.77,6,-4.658,0,0.327,0.0863,0.0,0.0534,0.385,96.96,261773,4
Games,Luke Bryan,9,0FnGq1tndogQeaAafHIACJ,19,0.515,0.907,8,-3.451,0,0.114,0.194,0.0,0.105,0.836,157.988,176293,4
Games,Chuckii Booker,6,1zyqa3Hv2KpCGz8L9AirJi,46,0.642,0.422,10,-13.782,0,0.046,0.0393,0.0101,0.107,0.642,185.834,325600,4
Games,Phoebe Snow,4,744wbwIqeCp75NRruMuMKT,9,0.551,0.491,11,-11.073,0,0.0264,0.277,1.15e-05,0.605,0.577,91.989,226828,4
Games,Redeye,2,6KehfDs7TDW47HIF66g9Dd,0,0.884,0.663,9,-7.952,0,0.0698,0.0747,0.0932,0.0607,0.655,96.27,206002,5
Games People Play,Inner Circle,8,1VkNLfYxoS7Uc80xvt1xBK,59,0.73,0.892,9,-5.298,1,0.17,0.0801,0.0,0.323,0.952,170.594,208230,4
Games People Play,The Alan Parsons Project,1,2gQsUHVFY4tpXc3AFU2mcS,56,0.721,0.69,11,-10.533,0,0.0339,0.189,4.14e-06,0.138,0.684,132.019,263107,4
Games People Play,Joe South,1,50t8gshcAtXiUdk7nHfYDp,44,0.334,0.714,9,-8.379,1,0.155,0.251,4.26e-05,0.257,0.595,172.288,215160,4
Games That Lovers Play,Wayne Newton,8,58fnw6HtW7CwDXVrvXu3TB,23,0.435,0.401,6,-14.346,1,0.0331,0.327,0.000236,0.0658,0.568,112.549,153907,4
Games That Lovers Play,Eddie Fisher,4,4t3lklr6YGeCK4MXfGkKBl,33,0.409,0.485,11,-9.945,1,0.0456,0.683,0.0,0.224,0.401,119.962,153027,4
Games Without Frontiers,Peter Gabriel,4,4TVnzZW8dIPjMjg5e8gKhH,46,0.738,0.717,6,-9.623,1,0.0545,0.326,3.79e-05,0.133,0.915,95.949,246973,4
Gang Gang,Migos,7,6RKkHI2fkmgZq7uQPPav8f,55,0.731,0.627,2,-9.76,1,0.0754,0.261,0.0,0.112,0.5,90.03,181319,4
Gang Gang,Polo G & Lil Wayne,3,0ezwvY7TkCwDEkKR49084k,62,0.752,0.563,3,-8.066,0,0.209,0.146,0.0,0.103,0.551,145.05,178776,4
Gangnam Style,PSY,0,03UrZgTINDqvnUMbbIMhql,73,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,219493,4
Gangsta,Kehlani,4,1W7zkKgRv9mrLbfdQ8XyH3,72,0.439,0.447,10,-8.318,0,0.0436,0.111,0.0,0.303,0.11,121.48,177029,4
Gangsta,Bell Biv DeVoe,2,1XgiaKAh3lzjaABhHUB0IX,31,0.724,0.778,1,-8.924,1,0.0618,0.00151,0.112,0.387,0.768,112.518,269067,4
Gangsta Bitch,Apache,6,5242G8xCFpKoUkzvvUKYIL,47,0.873,0.487,7,-14.872,1,0.412,0.141,0.0,0.269,0.611,97.445,284067,4
