song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Slow Drag,The Intruders,5,7bDRsLX9AnLGmZo2jHIxFr,26,0.383,0.442,2,-13.619,1,0.0346,0.235,0.0,0.25,0.521,83.138,145160,4
Slow Hand,The Pointer Sisters,0,3fvDLsiTHPQNgzuMd3Mpb5,60,0.826,0.558,6,-7.766,1,0.0322,0.403,1.94e-05,0.0631,0.359,110.77,231960,4
Slow Hands,Niall Horan,1,2cOUlop2ZakjOKe4WinesN,75,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,188174,4
Slow Jams,Quincy Jones Feat. Babyface & Tamia With Portrai,6,6CtrSJaPZxcGn991fLgxJF,46,0.616,0.553,7,-9.269,0,0.0642,0.551,5.34e-06,0.112,0.488,138.145,450600,4
Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,0,3A4cpTBPaIQdtPFb5JxtaX,70,0.559,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,316053,4
Slow Love,Doc Box & B. Fresh,5,7zFh6rhSiZ0bNVR7t7RDi9,30,0.75,0.637,7,-6.157,1,0.203,0.0431,0.0,0.433,0.816,81.857,339577,4
Slow Me Down,Sara Evans,8,6Zf4AMWgnUDobtAixiIqnZ,37,0.597,0.602,7,-4.99,1,0.0292,0.214,0.00032,0.313,0.262,91.999,196160,4
Slow Motion,Trey Songz,2,4NYwy0R3NdvORX2B6OZXBT,68,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854,4
Slow Motion,Juvenile Featuring Soulja Slim,0,6ihObRBTB8xdSH2mlERtOX,64,0.713,0.734,0,-4.894,0,0.325,0.548,0.0,0.0687,0.89,172.872,248200,4
Slow Motion,Color Me Badd,1,03GzYByXsXHcoEAxjsWv9G,22,0.783,0.885,6,-7.747,0,0.0648,0.00525,0.752,0.0435,0.941,92.042,265667,4
Slow Motion (Part 1),Johnny Williams,7,6EdVvkxAYAgT3DXW8Op4ZH,27,0.597,0.744,2,-9.751,1,0.0506,0.0874,4.26e-06,0.113,0.84,107.531,177827,4
Slow Ride,Foghat,1,4MYb7NWLwXNDB7bYs3HeX8,67,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,4
Slow Twistin',Chubby Checker (with Dee Dee Sharp),0,7iDgqnNiEjCLMcvErfT6zT,13,0.589,0.586,9,-9.62,1,0.0293,0.000334,0.0,0.381,0.657,116.034,292027,4
Slowdown,John Miles,3,7kQIXNINVH1nTOJ6S3OEVL,40,0.573,0.554,7,-7.305,1,0.0437,0.0221,0.0,0.111,0.278,136.96,192920,4
Slowly,Stacy Earl,5,64ZvR7ymMzcav17QqTnF0R,2,0.539,0.407,8,-13.017,1,0.0264,0.639,6.95e-05,0.0613,0.264,80.156,286667,4
Slum Baby,Booker T. & The MG's,8,1GA3OPsFnpgqJcjqaQd0Lx,3,0.681,0.483,9,-12.155,1,0.0318,0.278,0.279,0.178,0.384,117.073,156400,4
Slumber Party,Britney Spears Featuring Tinashe,8,11ZulcYY4lowvcQm4oe3VJ,74,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,178405,4
Smack Dab In The Middle,Ray Charles and his Orchestra,5,0L6FgJOMI3FuZ3LiWfPs4a,22,0.501,0.432,5,-11.662,0,0.108,0.814,0.0,0.35,0.863,109.944,198133,4
Smack My Bitch Up,The Prodigy,8,2iwGE4y7yF8qzKc5WZ2Z8R,50,0.604,0.995,10,-3.641,0,0.164,0.00306,0.626,0.109,0.262,136.216,343387,4
Smack That,Akon Featuring Eminem,0,43PWiDKSMH9H6M67uL4Bgj,0,0.902,0.463,5,-12.99,0,0.0821,0.0452,0.00599,0.328,0.918,119.012,214584,4
Small Beginnings,Flash,2,6ShiLhaZTnTJOd8M6f4NdF,7,0.34,0.42,2,-18.601,1,0.0767,0.461,0.0195,0.0957,0.517,140.051,562227,4
Small Paradise,John Cougar,8,66nWGFaJUCa5MDlaMPmcRR,29,0.701,0.722,9,-6.388,1,0.026,0.124,0.016,0.161,0.59,125.702,221360,4
Small Sad Sam,Phil McLean,2,4HT3clnfZI9RgY1Bmvu1Oa,1,0.582,0.657,10,-7.11,0,0.163,0.619,0.0,0.345,0.695,79.208,144160,4
Small Talk,Katy Perry,8,4NmE2ytXI8S2svTRSmEdpO,56,0.846,0.631,5,-5.547,1,0.1,0.203,0.0,0.455,0.602,115.999,161963,4
Small Town,John Mellencamp,0,2HsjJJL4DhPCzMlnaGv7ap,64,0.659,0.919,11,-2.658,1,0.0333,0.155,0.0054,0.312,0.631,123.135,221627,4
Small Town Boy,Dustin Lynch,3,2YMhrXQYKkm4kXLcXKKd5z,67,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,205733,4
Small Town Boy,Bronski Beat,4,4AJQXDu71Je8OQ6mxYe53i,12,0.543,0.957,0,-3.588,0,0.0608,0.00322,0.000138,0.0825,0.338,129.984,249747,4
Small Town Girl,John Cafferty & The Beaver Brown Band,6,1PCZ7jXQ7DC3Iipp6iAmQ0,14,0.564,0.557,0,-9.91,1,0.0243,0.407,3.22e-06,0.145,0.887,82.779,262160,4
Small Town Southern Man,Alan Jackson,4,5ExWY6ojo1Qm3rC7iaEqx2,57,0.683,0.438,3,-12.433,1,0.0264,0.12,8.49e-06,0.269,0.568,132.951,280267,4
Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,6,3JUT20Ycry03hgIbMSSBzV,52,0.555,0.862,7,-3.866,1,0.0379,0.0252,0.0,0.0559,0.692,98.036,201680,4
Small Town USA,Justin Moore,4,5pyB5WEAEwqwl18UaBLeBl,58,0.594,0.601,6,-5.996,1,0.029,0.122,5.69e-06,0.181,0.531,131.931,218853,4
Small World,Huey Lewis & The News,2,0P7BhaKFxCj5Axs3xB0eiw,27,0.565,0.725,9,-5.7,1,0.0336,0.0985,0.000546,0.4,0.57,113.198,520813,4
Small World,Johnny Mathis,1,2DugUShG2wj81Zf51l29Je,27,0.248,0.413,4,-9.095,1,0.035,0.658,0.0,0.14,0.313,113.593,200933,3
Smarty Pants,First Choice,5,4PkRxS9JeMczXQSXOVeBjn,30,0.72,0.715,7,-14.355,0,0.262,0.369,0.0,0.0928,0.359,113.862,159067,4
Smell Of Incense,Southwest F.O.B.,5,5OYzOLFjbKjvWSq85x3dS5,9,0.485,0.368,10,-14.045,1,0.0328,0.016,0.0,0.207,0.567,118.246,163907,4
Smells Like Nirvana,Weird Al Yankovic,3,3rREGSHjY1RmsTj81wL5X4,43,0.596,0.76,6,-8.217,1,0.0715,0.143,0.00179,0.263,0.731,120.701,225133,4
Smells Like Teen Spirit,Nirvana,0,5ghIJDpPoe3CfHMGu71E6T,78,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
Smile,Avril Lavigne,6,4bia7OWZPoswlzXCqESYrR,62,0.634,0.848,1,-3.843,0,0.047,0.00237,0.0,0.0681,0.647,105.055,209520,4
Smile,Juice WRLD & The Weeknd,0,4l6cbvK4AVQUwMcGGFvOUm,11,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,196180,4
Smile,Lily Allen,4,4aR9bPMAOFySBuQSbVWF3d,61,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,196893,4
Smile,Uncle Kracker,3,4ZC8hXXqu2hPcDLw9QTdtQ,65,0.541,0.812,4,-3.764,1,0.0336,0.203,0.0,0.42,0.607,141.056,201627,4
Smile,JAY-Z Featuring Gloria Carter,5,2tqoJQbv6dNNOi0PCCjuse,51,0.779,0.57,5,-8.752,0,0.469,0.303,0.0,0.218,0.467,99.878,289853,4
Smile,Lonestar,3,1aDoyG4LiKT3o4ZrQK1auW,41,0.467,0.492,7,-8.908,1,0.0295,0.234,0.0,0.113,0.156,74.945,213760,4
Smile,Scarface Featuring 2Pac & Johnny P,1,2wxO3ZydJTZRi4Bbc02q7i,57,0.7,0.402,5,-9.93,0,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600,4
Smile,Vitamin C Featuring Lady Saw,1,4CK8HgBBNuYUVNkX3O7eJU,19,0.68,0.749,6,-6.071,0,0.428,0.0713,0.0,0.105,0.497,110.136,169187,4
Smile,Betty Everett & Jerry Butler,4,2MVG3i3yWBhG0DY2VBqOVh,29,0.238,0.43,10,-10.207,1,0.0313,0.609,1.28e-06,0.21,0.389,85.835,170653,4
Smile,Ferrante & Teicher,9,1kCYpk1idBT5jAvNjVkL7e,11,0.367,0.389,0,-11.353,1,0.0264,0.8,0.744,0.333,0.439,149.169,151800,4
Smile,Timi Yuro,4,7meARjzII6d3jq8wW2zwfi,35,0.249,0.238,2,-7.982,1,0.0324,0.945,9.79e-05,0.107,0.106,177.183,166307,3
Smile,Tony Bennett,7,2nXdwNjPLt1F51vCBWSnnX,42,0.253,0.27,9,-11.822,0,0.0323,0.954,7.18e-05,0.175,0.103,78.47,279453,3
Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,5,17jeLyQcEUmKv3MXeEo79k,50,0.874,0.727,8,-7.689,1,0.0777,0.09,5.83e-06,0.0759,0.427,98.97,214160,4
Smile A Little Smile For Me,The Flying Machine,0,5bxvr2wf7uSRa9BTKKengM,0,0.684,0.446,0,-12.208,1,0.0371,0.099,0.0,0.0811,0.48,91.817,190053,4
Smile Back,Mac Miller,5,2ZGBhrxA4ghKqoOMBdn966,54,0.53,0.834,2,-6.547,1,0.156,0.000283,0.0,0.363,0.235,151.349,162008,4
Smilin',Sly & The Family Stone,4,2Q2RWHHUWlrOcot38Q3OPI,32,0.783,0.55,7,-11.318,1,0.0465,0.363,0.00275,0.0403,0.593,97.735,174493,4
Smiling Faces Sometimes,The Undisputed Truth,0,5Vdg4tP25ffeGEC5GGmCwm,53,0.551,0.461,11,-11.778,1,0.0255,0.252,2.39e-06,0.0541,0.739,105.155,198547,4
Smiling Islands,Robbie Patton,5,264XU2icYDaHrWQOcFY688,2,0.639,0.228,5,-16.063,1,0.139,0.876,0.0,0.121,0.346,74.54,120600,5
Smoke,A Thousand Horses,4,0ZUnRmGiWEypcw14WjW109,50,0.433,0.776,7,-5.53,1,0.029,0.0349,0.00023,0.387,0.424,149.641,219080,4
Smoke A Little Smoke,Eric Church,7,1ESipSqVefdknPg5IBKFND,65,0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333,4
Smoke Break,Carrie Underwood,4,46W2wkCzFerbeQbNz3EIaa,49,0.453,0.839,11,-3.702,1,0.0511,0.0513,0.0,0.348,0.55,160.16,198333,4
Smoke From A Distant Fire,The Sanford/Townsend Band,0,09r0WIkaiL5fzAwBVLKWfy,15,0.621,0.628,5,-9.497,1,0.0583,0.161,0.00655,0.0774,0.933,92.933,232933,4
Smoke Gets In Your Eyes,Blue Haze,2,3a17LJGuiZZHUFb6EjW4OV,12,0.61,0.544,0,-9.79,0,0.0276,0.0307,0.0,0.277,0.615,118.019,197107,4
Smoke Gets In Your Eyes,The Platters,0,2vSxjnyrWrtxyfzO47EX6q,65,0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,160933,3
Smoke On The Water,Deep Purple,0,5SAUIWdZ04OxYfJFDchC7S,63,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,4
Smoke Rings In The Dark,Gary Allan,7,47tVV7s6UzdcyTJBoIW7aX,52,0.534,0.596,2,-7.148,1,0.0279,0.277,0.000359,0.148,0.147,114.957,257646,4
Smoke Strong,YoungBoy Never Broke Again,6,4ysh4U8WPIuKS8Ff1ttSaS,54,0.764,0.702,10,-6.837,0,0.269,0.175,0.0,0.0934,0.873,85.953,135000,4
Smoke! Smoke! Smoke! (That Cigarette),Commander Cody,9,6b5cHSFt13MyHgKKOfB9wY,18,0.672,0.637,7,-10.309,1,0.0513,0.676,0.0,0.695,0.961,126.099,223573,4
Smokey Joe's La La,Googie Rene Combo,7,1ibxkpxrMnq9CgBLSvFs0q,14,0.651,0.932,0,-9.086,1,0.0568,0.0549,2.23e-05,0.75,0.768,136.732,170253,4
Smokie - Part 2,Bill Black's Combo,1,2xMwEJlU2p0ynZzLFRJz0X,31,0.877,0.756,0,-7.722,1,0.0756,0.823,0.698,0.0943,0.58,110.456,125760,4
Smokie-Part 2,Bill Doggett,9,1i6yUtUVpCfvywb8idBciK,1,0.759,0.439,0,-5.962,1,0.0435,0.565,0.33,0.0983,0.96,110.07,184800,4
Smokin' In The Boy's Room,Brownsville Station,0,1AIGp3gpj1NXJvh3engmUQ,46,0.575,0.756,2,-9.414,1,0.0544,0.735,0.0401,0.0755,0.844,127.434,176453,4
Smokin' In The Boys Room,Motley Crue,1,2gvgvbokPJZ7Uw5u2m5LeP,64,0.391,0.938,2,-4.86,1,0.0792,0.00177,1.06e-06,0.247,0.654,134.708,208400,4
Smokin' Me Out,Warren G Featuring Ronald Isley,3,6QhQ3Vk6nppKKKNMP3PaBr,42,0.831,0.505,0,-8.797,1,0.168,0.0491,0.0,0.208,0.639,91.827,220933,4
Smokin' Room,Carl Carlton,9,1Hmm0C4IccbRODCp5vUGBU,10,0.672,0.832,4,-6.556,1,0.0714,0.263,0.0,0.256,0.725,104.25,213187,4
Smoking Gun,The Robert Cray Band,2,5vOK3ksL1X3MNe2o48lWTU,14,0.478,0.702,4,-10.71,0,0.0617,0.0399,0.000765,0.866,0.64,125.28,435293,4
Smoky Mountain Rain,Ronnie Milsap,2,7CX9JYwpiObnYl2NzFqj4c,56,0.554,0.577,7,-8.62,1,0.0282,0.0165,2.91e-05,0.0719,0.479,140.277,223293,4
Smoky Places,The Corsairs Featuring Jay Bird Uzzell,1,75ZlvRqeFQy02VFklspFdK,17,0.478,0.69,3,-10.387,1,0.0718,0.459,5.37e-05,0.164,0.748,125.351,187228,4
Smooth,Florida Georgia Line,8,31x4wWBghN7f5PiEZUmcAW,51,0.477,0.848,6,-5.419,1,0.0558,0.286,4.77e-05,0.673,0.33,161.014,170200,4
Smooth,Santana Featuring Rob Thomas,0,4LFAij97vWFISgjMY9FrPh,0,0.691,0.764,9,-8.883,1,0.0386,0.112,0.00419,0.0509,0.833,115.98,240013,4
Smooth Criminal,Glee Cast Featuring 2Cellos,2,4E7B45OimTovLiETRzSBly,54,0.756,0.814,0,-6.111,1,0.0436,0.634,0.00068,0.161,0.905,135.045,214680,4
Smooth Criminal,Alien Ant Farm,2,5z6xHjCZr7a7AIcy8sPBKy,75,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4
Smooth Criminal,Michael Jackson,0,2bCQHF9gdG5BNDVuEIEnNk,75,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4
Smooth Operator,Sade,0,1Hv1VTm8zeOeybub15mA2R,72,0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693,4
Smooth Operator,Sarah Vaughan,4,2jmOQZ16pdAC6t7GYTyFqS,19,0.658,0.537,3,-10.575,1,0.0449,0.795,9.32e-06,0.171,0.723,121.55,140240,4
Smooth Up,BulletBoys,7,5QoTdzVSygZB3SRxgFUANZ,42,0.42,0.742,7,-6.724,1,0.0337,0.00616,0.00939,0.209,0.374,88.755,265960,4
Smuggler's Blues,Glenn Frey,1,2v7qe4TkWOM0upTIDcSnd3,49,0.638,0.72,5,-6.846,1,0.0275,0.29,0.000817,0.132,0.824,123.689,230267,4
Snake,R. Kelly Featuring Big Tigger,1,3HbU1dPBjuKhZLlD8g9paK,10,0.894,0.759,1,-4.548,1,0.314,0.328,0.0,0.443,0.48,113.819,263166,4
Snake Eyes,The Alan Parsons Project,6,4lFUJMtnG5bAsTZuie9Iez,37,0.651,0.598,4,-9.104,0,0.0541,0.334,2.01e-06,0.273,0.905,75.848,195667,4
Snake Skin,Trippie Redd,8,1usK5eLBzpQTMwDt8SR2dr,54,0.669,0.557,8,-8.835,0,0.0498,0.0574,0.0,0.0662,0.553,144.043,186944,4
Snap Backs & Tattoos,Driicky Graham,7,1YTO55iUyFqx1QgcWXArLB,41,0.856,0.694,10,-3.797,0,0.296,0.124,0.0,0.0955,0.538,139.876,209840,4
Snap Shot,Slave,9,6GXvfVC49IW9VOHdsAUUb1,31,0.714,0.512,2,-13.036,1,0.107,0.0699,0.0,0.0725,0.594,113.528,282720,4
Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,0,6o3s08kk2fQI37vxGZDrJ1,67,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,274387,4
Snap Your Fingers,Barbara Lewis,7,486DaeZjbBVsY6VWueOCkH,10,0.711,0.167,0,-17.839,1,0.0791,0.79,8.48e-05,0.0983,0.599,102.507,187947,4
Snap Your Fingers,Joe Henderson,0,7xCOKRAH7WCC7stn7fI3aS,16,0.685,0.247,5,-14.434,1,0.126,0.652,2.1e-05,0.101,0.614,107.377,177707,4
Snapback,Old Dominion,4,7I5fYc4qKJddht8Ozhqqdx,64,0.687,0.793,5,-3.577,1,0.0333,0.302,3.46e-06,0.1,0.673,100.993,206507,4
Snapshot,RuPaul,9,53KlAiiDrOK8KH87UgaInl,35,0.66,0.821,8,-7.299,0,0.0332,0.0249,0.606,0.561,0.52,128.243,206720,4
Snatching It Back,Clarence Carter,3,6xc5AUVg180zZrbk6WfVQ1,39,0.727,0.64,6,-11.066,1,0.0409,0.628,8.69e-05,0.0481,0.961,103.876,172093,4
Sneakernight,Vanessa Hudgens,8,5qaxeIJLARExwa34d9TuYp,47,0.803,0.901,1,-4.192,0,0.0625,0.323,0.0,0.142,0.837,104.002,179080,4
Sneakin',Drake Featuring 21 Savage,2,4ckuS4Nj4FZ7i3Def3Br8W,66,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,251333,4
Sneakin' Up Behind You,The Brecker Brothers,5,4v9wiiuLSNGQmUs6Z4KTV9,15,0.749,0.944,0,-5.058,0,0.141,0.688,0.706,0.201,0.704,112.29,293213,4
Sneaky Links,Rod Wave,9,1JqfbWJpxzJH5yYszl5Jl4,53,0.667,0.558,0,-8.956,0,0.066,0.477,0.0,0.0833,0.623,149.018,178792,4
Sneaky Snake,Tom T. Hall,5,4oRRizI27NGYpKpPRIMmUe,40,0.664,0.352,7,-14.901,1,0.0365,0.745,0.0,0.161,0.843,148.017,119600,4
Snitches & Rats,21 Savage & Metro Boomin Featuring Young Nudy,6,3WaDoMDQRqDdgtCDLxanpN,60,0.821,0.671,9,-5.893,1,0.18,0.00843,8.5e-05,0.0972,0.494,145.953,187773,4
"Snitches Ain't...,YG Featuring Tyga", Snoop Dogg & Nipsey Hussle,9,4WlJWg84XpItmf5Jov9BEj,48,0.657,0.626,9,-6.933,1,0.543,0.00221,0.00299,0.131,0.762,92.015,220493,4
Snitchin,Pop Smoke Featuring Quavo & Future,5,2FhEj9lvEIaJihjFprRrGt,55,0.944,0.579,8,-4.961,1,0.191,0.0381,0.0,0.253,0.769,135.033,259346,4
Snoop Dogg,Snoop Dogg,7,5rLnRYky5ktJYGUMAmqeWx,40,0.856,0.804,1,-6.148,1,0.231,0.311,0.0,0.322,0.83,107.377,243160,4
Snoopy For President,The Royal Guardsmen,8,4nGVgxqZPzG5g9Azml2lko,7,0.743,0.736,11,-8.988,1,0.0483,0.177,1.58e-05,0.0734,0.71,114.5,179293,4
Snoopy Vs. The Red Baron,The Royal Guardsmen,0,6qF3qHvzEmh7bkdBatxQuS,38,0.612,0.837,6,-8.504,1,0.0609,0.436,0.0,0.337,0.749,126.783,160680,4
Snow ((Hey Oh)),Red Hot Chili Peppers,2,2aibwv5hGXSgw7Yru8IYTO,79,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4
Snow Blind Friend,Steppenwolf,5,4reGhfOwxDUSSk1btybGCS,33,0.497,0.318,9,-18.182,1,0.0294,0.0363,0.00763,0.0974,0.319,84.49,234867,4
Snow Flake,Jim Reeves,6,0DLK58LYnZzbbanpuqhY3O,15,0.544,0.378,11,-13.851,1,0.0304,0.781,0.0,0.127,0.905,82.115,129560,4
Snow On Tha Bluff,J. Cole,5,1oOEkBNp4zWnkD7nWjJdog,66,0.586,0.512,8,-8.819,0,0.0668,0.723,0.0002,0.119,0.235,75.857,235480,4
Snowbird,Anne Murray,0,2ik5qJAcmrjbpON5QPxmRr,52,0.531,0.48,9,-10.633,1,0.0366,0.256,0.000136,0.0908,0.881,104.117,134227,4
Snowchild,The Weeknd,3,3WlbeuhfRSqU7ylK2Ui5U7,67,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062,247187,4
Snowflakes,Tom MacDonald,7,6gcRcCkx2K09BucndWZMCS,57,0.53,0.826,4,-6.369,1,0.43,0.0209,0.0,0.0915,0.277,95.99,229375,4
So Alive,Love And Rockets,0,7pfP8Z9M9KRUtzTLcnjem5,53,0.698,0.567,10,-13.968,1,0.0296,0.00548,0.234,0.147,0.919,118.826,257827,4
So Alone,Men At Large,3,39SV8I6A8knhMZ2yv1LUnM,35,0.629,0.364,9,-12.721,0,0.0286,0.0754,0.0,0.0258,0.471,122.083,447547,4
So Anxious,Ginuwine,1,2zbjlcLi1VQWqDNYdhyx1l,68,0.733,0.395,6,-11.959,0,0.0366,0.279,2.37e-06,0.468,0.661,96.085,276067,4
So Bad,Paul McCartney,2,5DAiPy6Igp619HsJZR6FRM,33,0.675,0.306,7,-14.007,1,0.0269,0.404,3.69e-06,0.125,0.564,87.945,202053,4
So Close,Dina Carroll,9,7c51mPqkeaO44KJjVuBG5J,31,0.459,0.4,0,-14.482,1,0.0304,0.285,0.0,0.108,0.252,174.716,293533,3
So Close,Daryl Hall John Oates,1,5D2bBygg8rQ2upw66Qwj24,35,0.556,0.565,0,-10.818,1,0.0332,0.0386,0.0,0.102,0.416,165.693,279800,4
So Close,Diana Ross,3,4zmc1CEMDAs7CNXEIyrtbp,7,0.659,0.737,9,-8.385,1,0.0372,0.18,0.0,0.249,0.777,114.999,253173,3
So Close,Jake Holmes,4,7GlVNEQRWeVFqbuSBlc9zB,5,0.404,0.419,2,-8.995,1,0.0296,0.301,0.25,0.171,0.524,142.509,216480,4
So Close,Brook Benton,3,47SjXhyQ5sdR0WbvbHgAPM,12,0.331,0.219,0,-19.073,1,0.0941,0.59,1.31e-06,0.325,0.407,184.167,130800,3
So Cold,Breaking Benjamin,7,4BJyt25nburVwbnESDeIc7,63,0.49,0.774,0,-5.436,0,0.0604,0.00305,8.16e-05,0.12,0.297,153.048,273440,4
So Deep,Brenda Lee,5,2ZKoeiRGJUgdx79sllP39d,10,0.706,0.474,5,-12.609,1,0.0481,0.659,6.21e-06,0.345,0.922,138.116,129493,4
So Done,The Kid LAROI,5,5YnxnTS89l3FElIwfIAeSs,74,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,126521,4
So Emotional,Whitney Houston,0,4l2Edgdj4vla02GCh7YyAv,59,0.698,0.791,11,-10.012,0,0.0495,0.271,4.74e-05,0.199,0.809,119.081,276667,4
So Excited,Janet Featuring Khia,8,7yLctFqiPpmujqjrCJl93E,7,0.751,0.768,6,-9.922,0,0.0434,0.00149,0.323,0.348,0.868,127.525,405000,4
So Excited,B.B. King,5,3mrrWFfuesBi5fswdz1Xxf,36,0.681,0.778,7,-7.566,1,0.0589,0.368,0.0034,0.331,0.866,138.718,334493,4
So Far Away,Staind,2,6FOpPA0a80RuBqqgDozvja,66,0.407,0.896,6,-2.935,1,0.063,0.012,0.0,0.196,0.156,138.697,243573,3
So Far Away,Dire Straits,1,3pGBIgFdfdnjtHDJR4nbrR,53,0.689,0.463,4,-11.716,1,0.0285,0.249,0.18,0.0589,0.702,114.455,312133,4
So Far Away,Hank Jacobs,9,34oA8HWchuqvJReQNV8VTa,19,0.64,0.634,5,-13.316,1,0.0355,0.0631,0.672,0.0786,0.814,117.243,144360,4
So Far Away/Smackwater Jack,Carole King,1,4HHge4zAyIw3pkrtFzmwCl,60,0.49,0.172,2,-14.251,1,0.0372,0.897,3.32e-05,0.0753,0.361,143.837,235627,4
So Fine,Sean Paul,4,3qdVKNSeUOiBoFDPv75LrN,47,0.875,0.843,6,-3.292,0,0.246,0.0299,0.0,0.0552,0.586,136.974,211480,4
So Fine,The Oak Ridge Boys,7,2PPAtIWFDVGASzMIIaz3AS,7,0.729,0.622,0,-13.012,1,0.0306,0.3,8.61e-06,0.262,0.744,127.934,164133,4
So Fine,The Fiestas,1,5dTK0Jl2P6MSeVzeCGQBIy,29,0.437,0.413,3,-11.689,1,0.0314,0.182,0.0,0.279,0.621,142.327,143000,4
