song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Sayin' Sorry (Don't Make It Right),Denise Lopez,3,2NZOT3dfOAhq58V7Wonn3b,13,0.734,0.737,0,-12.399,0,0.0405,0.0201,0.489,0.129,0.786,115.066,281360,4
Scandal,RCR,9,7LsPuD72lqQeydaIRQ1TJb,34,0.659,0.568,1,-7.243,1,0.0319,0.315,2.57e-05,0.101,0.678,95.055,222318,4
Scandalous,Mis-Teeq,3,3stnrhzN0lzZFskbaZ5sEw,59,0.734,0.668,0,-3.935,0,0.0349,0.0526,0.0,0.0925,0.651,99.971,238840,4
Scar Tissue,Red Hot Chili Peppers,0,1G391cbiT3v3Cywg8T7DM1,81,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,4
Scarborough Fair,Sergio Mendes & Brasil '66,1,6tx4luUmjZXUW1HuLmNb4U,34,0.683,0.378,0,-17.45,0,0.0266,0.155,0.0162,0.0701,0.846,110.408,201933,4
Scarborough Fair (/Canticle),Simon & Garfunkel,1,3g2fYZW5v2od8KIF7VktT0,61,0.336,0.248,2,-15.626,1,0.0324,0.65,0.0,0.113,0.298,128.548,190347,3
Scared To Be Lonely,Martin Garrix & Dua Lipa,7,3ebXMykcMXOcLeJ9xZ17XH,77,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,4
Scared To Live,The Weeknd,2,4BGZF4oLbTL0pWm7C18pbv,67,0.504,0.498,0,-8.24,1,0.0499,0.131,0.0,0.0929,0.196,87.221,191307,4
Scarlet Fever,Kenny Rogers,9,0PEhslheyHt2wuUiz7cYxW,46,0.625,0.492,2,-10.57,1,0.0289,0.292,0.0,0.0553,0.705,83.067,240800,4
Scarlet Ribbons (For Her Hair),The Browns,1,1BogZ2vCN97dA7dYvTYeou,12,0.457,0.228,7,-11.901,1,0.0269,0.911,0.0002,0.139,0.231,96.324,159493,3
Scarlett O'Hara,Lawrence Welk And His Orchestra,8,10VtM4vN0l9y4r0YTjVYaA,31,0.481,0.7,7,-6.85,1,0.0287,0.836,0.892,0.283,0.94,81.763,135533,4
Scars,Papa Roach,1,1UREw2MCfU0xwBzCAjxlUD,67,0.384,0.921,11,-3.334,1,0.055,0.0948,0.0,0.168,0.471,89.922,208186,4
Scars To Your Beautiful,Alessia Cara,0,0wI7QkCcs8FUQE1OkXUIqd,78,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230240,4
Scary Monsters And Nice Sprites,Skrillex,6,4rwpZEcnalkuhPyGkEdhu0,59,0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,243354,4
Scatman (Ski-Ba-Bop-Ba-Dop-Bop),Scatman John,5,623rRTKwGmgjH6sjE9uWLh,69,0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272,0.215,0.757,135.982,215973,4
Scenario,A Tribe Called Quest,5,0301nLjG0ti26rx5ZmfqtP,59,0.795,0.6,2,-14.004,1,0.341,0.112,0.000171,0.111,0.633,101.78,250133,4
Scent Of Attraction,Patra Duet With Aaron Hall,8,6h5CkfyFR5bLcxK6eWIQkl,26,0.655,0.78,11,-5.013,0,0.155,0.284,0.0,0.381,0.724,82.988,286933,4
Schism,Tool,6,55mJleti2WfWEFNFcBduhc,69,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,403533,3
Scholarships,Drake & Future,6,0B5OTb36fzLayn6XQHg5A1,62,0.739,0.416,0,-9.319,0,0.285,0.0966,1.27e-05,0.1,0.259,109.168,209288,4
School Boy Crush,AWB,3,29gsi1zZrZxdStACmTQB0Z,68,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067,3
School Is In,Gary U.S. Bonds,2,3Y8ksEUDeCcm47Lvo0h7Ob,8,0.532,0.854,1,-8.153,0,0.204,0.663,0.0,0.845,0.64,74.165,163293,4
School Is Out,Gary U.S. Bonds,0,01GarP7Iim3fsxASclkEFW,18,0.464,0.778,10,-11.338,1,0.185,0.868,3.68e-05,0.434,0.812,149.199,149560,4
School Teacher,Kenny Rogers & The First Edition,9,7btiF3n0c9yNeeXo83rZlT,3,0.689,0.442,7,-13.3,1,0.0793,0.569,0.000143,0.0902,0.59,117.522,235400,4
School's Out,Krokus,6,0vAQuXGvwjKApDWPlIWWSt,13,0.434,0.806,0,-11.259,1,0.0339,0.00107,0.000247,0.447,0.43,136.692,196973,4
School's Out,Alice Cooper,0,5Z8EDau8uNcP1E8JvmfkZe,68,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4
Scientific Love,Midnight Star,7,0LbCRmrO23yK5ppFcTbEvx,17,0.715,0.765,4,-8.442,0,0.0431,0.00578,7.61e-05,0.298,0.511,113.214,380227,4
Scoop,Lil Nas X Featuring Doja Cat,4,6bpq1jGkVz66Q3LYeoXdjZ,66,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164,4
Scorpio,Moneybagg Yo,8,0BFGDkrXAneskCJdudSCro,62,0.736,0.532,1,-7.151,1,0.265,0.0292,8.86e-06,0.0806,0.273,84.983,165773,4
Scorpio,Dennis Coffey & The Detroit Guitar Band,0,1P8lIrb4yLlg1nzAjhhcfi,30,0.696,0.631,11,-15.944,0,0.0821,0.404,0.89,0.148,0.641,118.966,260843,4
Scotch And Soda,The Kingston Trio,8,49l9Y5FbkOwKFLFbc9ArD6,41,0.543,0.0439,0,-19.752,1,0.041,0.8,0.0,0.119,0.34,102.493,153293,4
Scotch On The Rocks,The Band Of The Black Watch,7,2hCz7D24Sajjsfspg1PMJx,10,0.667,0.673,10,-12.151,1,0.0293,0.134,0.376,0.116,0.976,98.097,165735,4
Scott Mescudi Vs. The World,Kid Cudi Featuring Cee-Lo,9,5QemHQxj7PRkrw8lJl2W7C,54,0.78,0.72,11,-5.914,0,0.0278,0.28,0.591,0.132,0.583,108.685,235293,4
Scotty Doesn't Know,Lustra,7,1LkoYGxmYpO6QSEvY5C0Zl,70,0.317,0.887,0,-4.525,1,0.0472,0.000449,9.23e-06,0.363,0.544,174.009,175200,4
Scratch,The Crusaders,8,0GdfeAKhxc3KmOu7chYQWj,16,0.653,0.589,10,-14.415,1,0.0523,0.0565,0.75,0.92,0.793,80.688,373427,4
Scratchy,Travis Wammack,7,7FYlck8UYCdZkkpvKXfWgu,17,0.649,0.66,7,-12.647,1,0.0579,0.12,0.723,0.138,0.967,154.63,156000,4
Scream,Usher,0,12eMQUn2GzfsfsQLH53M19,66,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,234693,4
Scream & Shout,will.i.am & Britney Spears,0,2iJuuzV8P9Yz0VSurttIV5,78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4
Scream/Childhood,Michael Jackson & Janet Jackson,0,4LD5dhQ3kqpqe14sGPDtBC,56,0.805,0.942,0,-6.584,1,0.0905,0.0745,1.46e-05,0.415,0.608,106.525,278293,4
Screaming Night Hog,Steppenwolf,6,7wMUJtlUf2rKIVpp9prOLm,15,0.599,0.622,6,-10.352,0,0.0313,0.061,0.0231,0.263,0.955,128.738,198267,4
Screw Juice,Juice WRLD,4,4F6YLjakjqWFTgC5qfEwPQ,66,0.595,0.528,5,-7.371,0,0.0935,0.082,0.0,0.142,0.515,150.075,179464,4
Se La,Lionel Richie,1,2UsHiSLRO9JlmGvfiNyHbY,42,0.82,0.412,2,-10.178,0,0.0588,0.244,6.05e-06,0.0681,0.691,130.97,353653,4
Sea Cruise,Johnny Rivers,8,4Kzyk2SY8ooD4SmivKxtXA,4,0.53,0.877,0,-6.237,1,0.238,0.734,1.59e-06,0.974,0.886,149.032,198520,4
Sea Cruise,Frankie Ford,1,5rtYGnyKCHaD977h5vhC3L,42,0.49,0.738,0,-10.976,1,0.0465,0.64,0.0,0.372,0.965,75.317,167093,4
Seventeen,Frankie Ford,7,5rtYGnyKCHaD977h5vhC3L,42,0.49,0.738,0,-10.976,1,0.0465,0.64,0.0,0.372,0.965,75.317,167093,4
Sea Of Heartbreak,Don Gibson,2,0xERMvJD8djz1ZBjPSRLvM,54,0.59,0.586,7,-9.158,1,0.0344,0.422,4.46e-05,0.337,0.729,91.17,155040,4
Sea Of Love,Del Shannon,3,7w51Uj0LW3JWoRXThGbpo7,11,0.683,0.513,9,-12.914,1,0.0276,0.0232,0.0801,0.0418,0.903,104.498,153827,4
Sea Of Love,The Honeydrippers,0,0VMGij4wSGBM5pSTcqjxeD,52,0.422,0.411,7,-9.004,1,0.0257,0.111,0.00113,0.324,0.393,82.737,183880,4
Sea Of Love,Phil Phillips With The Twilights,0,74mXvUVAyMndH3e04zE141,4,0.477,0.403,7,-11.564,1,0.0279,0.925,0.0,0.188,0.387,127.422,144867,3
Seal Our Fate,Gloria Estefan,5,3jxGqPwrXy91KSVP0qAida,7,0.752,0.931,1,-7.163,1,0.0527,0.117,0.0,0.364,0.937,132.954,263360,4
Sealed With A Kiss,Bobby Vinton,1,26mlDJoh5bQiC7efK7xq9z,48,0.414,0.317,5,-12.9,0,0.026,0.678,2.56e-05,0.213,0.673,86.111,169067,4
Sealed With A Kiss,Gary Lewis And The Playboys,1,2UEyoyePlrELhkOWO1iNFh,25,0.473,0.228,5,-12.036,0,0.027,0.796,2.04e-06,0.113,0.459,97.168,149320,4
Sealed With A Kiss,Brian Hyland,0,6oM4ryXpuZmbFfBv2sEe7v,56,0.449,0.362,5,-10.38,0,0.0279,0.743,0.0,0.132,0.6,90.822,162160,4
Searchin',Ace Cannon,8,3h25PQrDynfVyIukbN5ceN,1,0.783,0.338,8,-13.097,1,0.0332,0.759,0.907,0.0777,0.862,133.309,149667,4
Searching,Jack Eubanks,8,4DL21qfPuB0c5ZNr0ZkDrm,0,0.662,0.512,9,-7.881,1,0.0704,0.416,0.836,0.118,0.943,149.679,155600,4
Searching For A Thrill,Starbuck,5,1BwlQVlEyZrnM5syxG65aB,4,0.577,0.643,9,-15.464,0,0.0395,0.0761,0.0196,0.0755,0.621,145.261,304693,4
Searching For My Love,Bobby Moore & The Rhythm Aces,2,6EtOgpD6m1fBzcnckUAEfW,46,0.694,0.452,4,-10.4,1,0.0691,0.207,0.0004,0.152,0.696,97.923,150533,4
Seaside Woman,Suzy And The Red Stripes,5,3Pap3voZLfO0vUBuVToNJu,0,0.485,0.901,7,-3.161,1,0.0436,0.00767,0.0797,0.244,0.727,142.94,178773,4
"Season Of The Witch, Pt. 1",Vanilla Fudge,6,1nxnRYlU4DRfZruzbKYEoj,9,0.319,0.334,5,-8.705,1,0.0331,0.463,0.00103,0.106,0.19,128.981,212227,3
Seasons,Grace Slick,9,0ICuNLc9WmLldoXxMlVZFJ,21,0.34,0.387,7,-11.65,0,0.0345,0.679,2.85e-05,0.116,0.613,76.792,205067,4
Seasons,Charles Fox,7,2gRwQOZW4UyS8OqhDXscAo,3,0.433,0.407,2,-11.816,1,0.0298,0.212,0.879,0.12,0.24,143.88,186853,4
Seasons Change,Expose,0,4b2qn7YRQkVAsbC8pWa7yn,39,0.571,0.494,9,-13.169,0,0.0285,0.252,0.00078,0.318,0.601,174.186,292533,4
Seasons In The Sun,Terry Jacks,0,7pGMRy91RcQT9oHdPgYz3A,60,0.648,0.646,6,-8.201,1,0.0502,0.627,4.9e-06,0.247,0.812,99.975,208853,4
Seasons Of Gold,Gidea Park featuring Adrian Baker,8,1r0DucTu27o5SjiqANyud0,10,0.734,0.463,2,-10.004,1,0.0415,0.0271,0.00804,0.0949,0.837,123.594,424960,4
Seasons Of Love,Cast Of Rent,3,3SnXIPWciHwAS04oKdPC0l,55,0.44,0.573,10,-5.42,1,0.0365,0.581,0.0,0.0777,0.442,178.192,183547,4
Seasons Of The Heart,John Denver,7,1p5QFSyzEJoy0uFyn2SAVy,35,0.365,0.148,0,-17.318,1,0.0364,0.884,1.54e-05,0.122,0.215,135.009,228827,4
Seattle,Perry Como,3,2QE7qseQn51okNLz0lSfMW,24,0.515,0.721,7,-8.671,1,0.04,0.695,0.000513,0.352,0.811,155.461,169693,4
Second Avenue,Garfunkel,3,12Ew62WBntsVlqN0fPUof0,22,0.438,0.316,4,-15.148,1,0.029,0.51,0.000766,0.238,0.415,106.548,165640,4
Second Avenue,Tim Moore,5,41GwdlKBdtQ7Lsow7hHgLo,11,0.465,0.313,4,-13.006,1,0.0288,0.887,0.00101,0.146,0.413,111.085,236653,4
Second Chance,Shinedown,0,0CwYG1UnRmOx8Q1EzElCIL,69,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,222067,4
Second Chance,Thirty Eight Special,0,0CwYG1UnRmOx8Q1EzElCIL,69,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,222067,4
Second Chance,Tyler Collins,5,0zTJnLloW0CSbaaw7V9YYr,14,0.621,0.698,8,-6.107,1,0.0467,0.394,0.738,0.156,0.817,90.599,275867,4
Second Fiddle Girl,Barbara Lynn,6,3iVr0ys1UuBPkV9whnC2ER,23,0.826,0.681,9,-7.523,1,0.047,0.492,0.0131,0.0268,0.964,124.575,117173,4
Second Hand Love,Connie Francis,0,0877I2tK4mGWCFfwXsx0qy,21,0.446,0.246,9,-8.377,1,0.0274,0.879,0.0,0.098,0.151,83.505,171080,4
Second Hand Rose,Barbra Streisand,3,4snR6myh4KgWiZVdK5925N,21,0.511,0.386,5,-10.472,1,0.0376,0.878,0.0,0.147,0.644,70.411,129107,4
Second Honeymoon,Johnny Cash,7,1YR24sA6nsntEjaYhoj6QW,11,0.618,0.464,4,-12.395,1,0.0548,0.905,0.00166,0.14,0.692,84.463,114547,4
Second Nature,Dan Hartman,3,37nxLdGbmgEYQYrqe14xOp,63,0.743,0.5,9,-14.105,1,0.0513,0.0515,0.0,0.0373,0.903,112.989,249560,4
Second Round K.O.,Canibus,2,0xKmDKOEbwRSgH0BXA6IzX,40,0.74,0.537,7,-11.337,1,0.457,0.0159,0.0,0.564,0.686,94.025,277533,4
Secret,Madonna,0,15FcP9qwmIKqaD5NhfhNpu,54,0.813,0.655,1,-7.884,1,0.0262,0.101,6.65e-05,0.146,0.46,99.982,304933,4
Secret,Heart,6,7tQxhJ3Vl57OMuFW8PBGWS,51,0.499,0.536,9,-8.755,0,0.0352,0.444,0.0,0.287,0.284,127.792,254373,4
Secret,Orchestral Manoeuvres In The Dark,6,0WnVjkW8k8Zo37JAI7K8zF,55,0.717,0.651,9,-8.597,1,0.0284,0.276,0.00272,0.0488,0.904,114.471,236333,4
Secret Agent Man,The Ventures,5,1ktbWc33IVFlkwbNOv28Sv,27,0.627,0.748,4,-8.342,0,0.0263,0.0153,0.516,0.296,0.964,88.486,125013,4
Secret Agent Man,Johnny Rivers,0,2BlaUfBTbWG50DoZHBD1uV,44,0.539,0.452,4,-16.838,0,0.0461,0.0238,0.0197,0.944,0.928,163.101,185493,4
Secret Garden,Bruce Springsteen,1,68uuz61IqrSJjO6ffO3yHc,65,0.52,0.329,0,-14.224,1,0.0266,0.576,0.0418,0.12,0.118,86.857,266613,4
Secret Journey,The Police,4,1klFQ3R5AN86f0moMUdSYS,42,0.559,0.707,2,-9.68,1,0.0331,0.00247,0.00516,0.178,0.301,131.425,213693,4
Secret Love,Freddy Fender,1,5NZMnccEtbVTY3i8ozfVPS,32,0.635,0.333,7,-10.146,1,0.0261,0.798,0.0239,0.143,0.293,85.523,224026,4
Secret Love,Richard Groove Holmes,9,3LvdkZ47TSmY4Kqt0F204q,30,0.768,0.447,8,-9.007,1,0.0389,0.201,0.823,0.114,0.895,148.224,221800,4
Secret Love,Billy Stewart,2,1LziKsFJM2A0Uu68gtKWGH,13,0.7,0.648,0,-12.073,1,0.0648,0.682,0.0,0.238,0.906,136.08,181000,4
Secret Lovers,Atlantic Starr,0,4nKPgKXfFiPW7cNex5oDtt,51,0.339,0.379,0,-15.08,1,0.0528,0.653,3.56e-06,0.219,0.429,74.142,330667,4
Secret Of Love,Elton Anderson With Sid Lawrence Combo,8,2m4P3ZllEplpOyqixLj4ht,1,0.673,0.104,0,-15.45,1,0.042,0.895,1.43e-05,0.216,0.403,69.053,146600,4
Secret Rendezvous,Karyn White,0,4aYOQDyN2wTOlt2mRQ6zef,38,0.733,0.689,10,-13.001,0,0.0388,0.0503,0.00115,0.0656,0.888,111.695,337400,4
Secret Separation,The Fixx,1,6Dzcv2yRmUuCnbk2tlSeBB,17,0.692,0.648,9,-9.101,1,0.029,0.39,0.000753,0.12,0.66,115.89,338533,4
Secretary,Betty Wright,6,1n7WmfoozVGuudTIecGZbW,16,0.82,0.529,2,-10.43,0,0.0302,0.118,9.85e-05,0.0512,0.969,108.609,173973,4
Secretly,The Lettermen,6,2jRAvJqykySWxGmdD5BCWS,26,0.707,0.436,3,-13.399,1,0.0295,0.584,1.64e-06,0.644,0.648,114.897,138133,4
Secretly,Jimmie Rodgers,2,4jDVGv8E9MWWcVJJPl22t3,39,0.704,0.467,10,-10.421,0,0.0328,0.852,1.61e-06,0.109,0.344,76.625,157867,4
Secreto,Anuel AA & Karol G,6,1s4YhiA0PH0FddbIsvXRUm,13,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,258800,4
Secrets,The Weeknd,4,00NAQYOP4AmWR549nnYJZu,71,0.664,0.771,0,-5.779,1,0.0533,0.0155,9.6e-06,0.46,0.763,109.945,265600,4
Secrets,Mary Lambert,6,3V3iy4K6paycRmTyrjQVwi,45,0.789,0.555,0,-5.9,1,0.041,0.026,0.000135,0.215,0.713,93.229,223405,4
Secrets,OneRepublic,2,1NhPKVLsHhFUHIOZ32QnS2,75,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,224693,4
Secrets,Mac Davis,7,4z51Gf7Ppt9Lmu5zmnUIz9,50,0.495,0.307,9,-18.168,1,0.0403,0.26,5.21e-05,0.103,0.802,80.97,183933,4
Secure The Bag,Lil Uzi Vert,7,7gHZGXSJzM29WA384suYY2,55,0.803,0.719,0,-4.485,1,0.392,0.344,0.0,0.425,0.549,129.945,238425,4
Security,Etta James,3,19tqWReLPd4VXEetDVArLT,33,0.694,0.726,1,-6.335,0,0.0446,0.383,5.59e-05,0.0897,0.853,111.483,150933,4
Security,Otis Redding,9,10nhpwBswpSd6YH9Lj9Jlj,37,0.755,0.433,0,-10.3,1,0.0438,0.255,0.00694,0.23,0.832,115.044,157960,4
Seduced,Leon Redbone,7,0BprbgD6cFjzyUEHNOcRur,32,0.766,0.199,10,-17.285,1,0.149,0.745,0.00443,0.0958,0.566,115.352,163133,4
See,The Rascals,2,7BGuuzMvamvGsmTL0Cvx7i,14,0.463,0.902,0,-7.908,1,0.044,0.338,0.000224,0.248,0.661,116.685,303960,4
"See Me, Feel Me",The Who,1,7HVLE4CWBQjQi3Vyiz0fbe,40,0.375,0.336,0,-10.513,1,0.0308,0.0914,0.0,0.077,0.0759,93.988,216596,4
See No More,Joe Jonas,9,1j6OxgH4ZLKY2bIJ9k0RHz,32,0.515,0.805,5,-4.918,0,0.0555,0.0175,0.0,0.208,0.466,161.763,232587,4
See Ruby Fall,Johnny Cash,7,7tldd9oCoMwNelucVLToWB,18,0.72,0.452,0,-12.163,1,0.0317,0.241,0.00055,0.106,0.766,122.036,170840,4
See Saw,Aretha Franklin,1,1vrJWHhhDQ5JcB9xtF2VMq,43,0.699,0.67,7,-10.307,0,0.0347,0.208,0.0,0.0906,0.927,135.999,166360,4
See See Rider,Eric Burdon & The Animals,0,7mGlt3k3luo8Qt69BxxZp7,19,0.437,0.644,7,-9.86,0,0.0478,0.15,0.0807,0.125,0.818,176.53,241267,4
See See Rider,LaVern Baker,3,1MW7hcqDWh0ODZA5hVunaO,43,0.67,0.493,6,-11.304,1,0.0751,0.285,0.0,0.0495,0.928,93.867,150427,4
See The Funny Little Clown,Bobby Goldsboro,0,4QBAiXG5GqENph08jFmVmt,23,0.69,0.313,2,-11.783,1,0.0337,0.303,0.0148,0.0912,0.591,106.701,155643,4
See The Light,The Flame,9,7BVy57XFmpeNyf81j38D1x,6,0.341,0.666,0,-9.003,1,0.0481,0.000631,0.0,0.285,0.513,177.432,187011,4
See The Lights,Simple Minds,3,00Jk0pSoXt92IT9yYNaFqt,48,0.569,0.559,1,-8.459,1,0.0283,0.0218,0.241,0.215,0.201,125.089,261875,4
See What Love Can Do,Eric Clapton,8,6gDM1bUJTvoOPJW6ba88yi,25,0.591,0.698,2,-8.353,1,0.0391,0.237,1e-05,0.0883,0.847,157.843,238973,4
See You Again,Wiz Khalifa Featuring Charlie Puth,0,4JZ9NUioOgDEVjDuBGukRV,10,0.733,0.638,10,-7.831,1,0.0592,0.445,1.96e-05,0.0925,0.429,80.001,264000,4
See You Again,Miley Cyrus,0,3AjyOYxBv8bByfBtG5o9dP,69,0.692,0.911,9,-5.098,0,0.177,0.015,7.71e-05,0.112,0.8,138.975,190453,4
See You Again,Carrie Underwood,3,7jP7iCJ1cXVXYHWIkYtP6d,52,0.514,0.742,8,-2.525,1,0.0258,0.27,1.7e-06,0.085,0.47,101.0,246453,4
See You In My Nightmares,Kanye West Featuring Lil Wayne,2,5zuoz1NBnpoHK6g5sbEH8F,55,0.676,0.432,7,-8.035,0,0.0339,0.0626,0.0,0.103,0.156,124.597,258120,4
See You In September,The Happenings,0,2caREKLVN9PbVDe9EPzXjc,42,0.519,0.422,4,-8.732,1,0.0282,0.864,0.0,0.332,0.803,128.956,147227,4
See You In September,The Tempos,2,5fSQWtq5LleieeCbiidoXK,30,0.608,0.321,4,-12.496,0,0.028,0.879,5.41e-05,0.251,0.698,108.768,130533,4
See You Tonight,Scotty McCreery,5,54RCDE1TAewECyX4WDUVm1,53,0.497,0.816,9,-6.489,1,0.0563,0.217,0.0,0.171,0.512,169.966,226320,4
See You When I Git There,Lou Rawls,6,3LJEsCWWR0eQ5zhwwzX5Kc,45,0.652,0.847,0,-3.427,1,0.0898,0.148,1.31e-05,0.0934,0.784,123.704,268587,4
Seein' Red,Dustin Lynch,5,7pxhKtuTwofDIdgHx2DcVK,54,0.651,0.808,1,-4.731,0,0.0435,0.054,0.0,0.0482,0.858,100.993,194893,4
Seein' The Right Love Go Wrong,Jack Jones,4,2QufcY4vTnTsXUOmDKbG2P,34,0.314,0.462,9,-8.621,1,0.0301,0.811,3.96e-06,0.248,0.412,92.232,164467,4
"Seeing Green,Nicki Minaj", Drake & Lil Wayne,1,1XVp5JpKvNs5q8TPiXo6Bc,30,0.727,0.601,7,-12.759,1,0.0344,0.0383,0.000146,0.0823,0.962,100.357,209595,4
Seeing Is Believing,Mike + The Mechanics,6,4sPKNA1iYdckMQLK4VHHpb,15,0.532,0.905,0,-9.645,1,0.0317,0.0721,6.76e-06,0.158,0.822,132.157,193093,4
Seems Like I Gotta Do Wrong,The Whispers,4,4TwJgeLZ2cFmx8WqFdOEsH,24,0.389,0.405,0,-6.23,1,0.026,0.29,0.00031,0.107,0.213,83.632,168166,4
Seen It All,Jeezy Featuring Jay Z,8,0jkeRqlWciqKxU3iHQfdWj,60,0.711,0.833,7,-4.818,1,0.154,0.135,0.0,0.301,0.545,106.094,207533,4
Seesaw,Don Covay & The Goodtimers,4,2N96NOnh3Qyqz8OwrOa7EP,34,0.715,0.644,7,-9.855,1,0.0321,0.0617,0.000243,0.082,0.958,112.105,160600,4
Selah,Kanye West,1,39JRmdKFka1Oe09FoOCPI4,59,0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,164620,3
Self Care,Mac Miller,3,5bJ1DrEM4hNCafcDd1oxHx,78,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133,4
Self Control,YoungBoy Never Broke Again,4,4vSoyDfL0uZyUoWu5NNNsQ,64,0.82,0.697,6,-7.296,0,0.378,0.0349,0.0,0.197,0.629,154.992,185866,4
Self Control,Laura Branigan,0,6JNJERZGJwDVgkmbohBw7u,73,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,246440,4
Self-Made,Bryson Tiller,8,2rUwQj4SWaP2anuGDtNpYR,54,0.932,0.702,7,-3.459,0,0.0904,0.00304,1.86e-05,0.267,0.533,143.001,167853,4
Selfish,PnB Rock,5,2xbI8Vmyv3TkpTdywpPyNw,69,0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,245604,4
Selfish,Future Featuring Rihanna,3,1FGHQxjD7t4zhdAPV3bRLg,47,0.629,0.411,6,-9.146,1,0.0544,0.352,2.43e-06,0.105,0.501,107.212,103922,4
Selfish,Slum Village Featuring Kanye West & John Legend,5,7sZCAHP2duHwr5M5K7lHsb,59,0.71,0.597,7,-6.468,1,0.239,0.221,0.0,0.432,0.49,95.769,225400,4
Selfish One,Jackie Ross,1,2JrxqUksBwyRvJYVabn9f7,29,0.66,0.523,7,-8.743,1,0.0405,0.571,0.0,0.431,0.796,116.156,197200,4
