song,artist,class
Tossing & Turning,The Ivy League,8
Total Eclipse Of The Heart,Chloe Kohanski,9
Total Eclipse Of The Heart,Glee Cast Featuring Jonathan Groff,1
Total Eclipse Of The Heart,Nicki French,0
Total Eclipse Of The Heart,Bonnie Tyler,0
Totally Hot,Olivia Newton-John,5
Touch,Omarion,9
Touch,The Supremes,7
Touch A Four Leaf Clover,Atlantic Starr,8
"Touch A Hand, Make A Friend",The Staple Singers,2
Touch And Go,The Cars,3
"Touch And Go,Emerson", Lake & Powell,5
Touch And Go,Al Wilson,5
"Touch And Go,Ecstasy", Passion & Pain Featuring Barbara Roy,9
Touch And Gone,Gary Wright,7
Touch It,Monifah,0
Touch It,Busta Rhymes,1
Touch Me,Solo,5
Touch Me,The Doors,0
Touch Me,Fancy,1
Touch Me (All Night Long),Cathy Dennis,0
Touch Me (I Want Your Body),Samantha Fox,0
Touch Me Baby,Ultimate,8
Touch Me Baby (reaching Out For Your Love),Tamiko Jones,5
Touch Me In The Morning,Diana Ross,0
Touch Me Tonight,Shooting Star,6
Touch Me When We're Dancing,Carpenters,1
Touch Me When We're Dancing,Bama,8
Touch My Body,Mariah Carey,0
Touch My Light,Big Mountain,5
Touch Of Grey,Grateful Dead,0
Touch The Fire,Icehouse,8
Touch The Sky,Future,8
Touch The Sky,Kanye West Featuring Lupe Fiasco,4
Touchin On My,3OH!3,4
"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,4
Tough,Craig Morgan,7
Tough All Over,John Cafferty & The Beaver Brown Band,2
Tough Little Boys,Gary Allan,3
Tough World,Donnie Iris,5
Tour,Capleton,5
Tower Of Strength,Gene McDaniels,0
Town Without Pity,Gene Pitney,1
Toxic,Polo G,6
Toxic,Kehlani,6
Toxic,Glee Cast,1
Toxic,Britney Spears,0
Toxic Punk,YoungBoy Never Broke Again,9
Toxic Waste,Trippie Redd,9
Toxicity,System Of A Down,6
Toy Soldier,The 4 Seasons Featuring the Sound of Frankie Valli,6
Toy Soldiers,Martika,0
"Toys In The Attic,Joe Sherman", his Orchestra and Chorus,8
Toys In The Attic,Jack Jones,9
Tra La La La La,Ike & Tina Turner,4
Tra La La La Suzy,Dean And Jean,3
Traces,Classics IV Featuring Dennis Yost,0
Traces/Memories Medley,The Lettermen,4
Track Star,Mooski,3
Tracks Of My Tears,Aretha Franklin,7
Tracks Of My Tears,Linda Ronstadt,2
Tracy,The Cuff Links,0
Tracy's Theme,Spencer Ross,1
Trade It All,Fabolous Featuring P. Diddy & Jagged Edge,1
Trading Places,Usher,4
Tragedy,John Hunter,3
Tragedy,Bee Gees,0
Tragedy,Brian Hyland,5
Tragedy,The Fleetwoods,0
Tragedy,Thomas Wayne With the Delons,0
Tragic,The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money,7
Trailerhood,Toby Keith,9
Train Called Freedom,South Shore Commission,8
Train Food,XXXTENTACION,6
Train In Vain (Stand By Me),The Clash,2
Train Of Love,Annette With The Afterbeats,3
Train Of Thought,Cher,2
"Train, Train",Blackfoot,3
Trains And Boats And Planes,Billy J. Kramer With The Dakotas,4
Trains And Boats And Planes,Dionne Warwick,2
Traitor,Olivia Rodrigo,0
Tramp,Lowell Fulsom,5
Tramp,Otis & Carla,2
Trampled Under Foot,Led Zeppelin,3
Trampoline,SHAED,1
Trans-europe Express,Kraftwerk,6
Transistor Sister,Freddy Cannon,3
Transportin',Kodak Black,4
Trap Queen,Fetty Wap,0
Trap This Way (This Way),Lil Uzi Vert,6
Trap Trap Trap,Rick Ross Featuring Young Thug & Wale,9
Trapped By A Thing Called Love,Denise LaSalle,1
Trapped In The Closet,R. Kelly,2
Trapped In The Sun,Future,5
Trauma,Meek Mill,6
Travelin' Band/Who'll Stop The Rain,Creedence Clearwater Revival,0
Travelin' Man,Ricky Nelson,0
Travelin' Prayer,Billy Joel,7
Travelin' Shoes,Elvin Bishop,6
Travelin' Soldier,Dixie Chicks,2
Traveller,Chris Stapleton,8
Travlin' Man,Stevie Wonder,3
Treasure,Bruno Mars,0
Treasure,The Brothers Johnson,7
Treasure Of Your Love,Eileen Rodgers,2
Treat 'Em Right,Chubb Rock,9
Treat Her Like A Lady,Joe,6
Treat Her Like A Lady,The Temptations,4
Treat Her Like A Lady,Cornelius Brothers & Sister Rose,0
Treat Her Right,Roy Head And The Traits,0
Treat Me Right,Pat Benatar,1
Treat My Baby Good,Bobby Darin,4
Treat You Better,Shawn Mendes,0
Trees,The Platters,6
Tremor Christ/Spin The Black Circle,Pearl Jam,1
Tres Delinquentes,Delinquent Habits,3
Triangle,Janie Grant,2
Triangle Of Love (Hey Diddle Diddle),The Presidents,6
Tribute (Right On),The Pasadenas,5
Trickle Trickle,The Manhattan Transfer,7
"Tricky, Tricky",Lou Bega,7
Tried To Love,Peter Frampton,4
Triggered,Jhene Aiko,5
Trillionaire,Future Featuring YoungBoy Never Broke Again,3
Trip,Ella Mai,1
Trippin',Total Featuring Missy Elliott,0
Troglodyte (Cave Man),The Jimmy Castor Bunch,0
Trollz,6ix9ine & Nicki Minaj,0
Trophies,Young Money Featuring Drake,4
Troubadour,George Strait,5
Trouble,Iggy Azalea Featuring Jennifer Hudson,6
Trouble,P!nk,6
Trouble,Lindsey Buckingham,0
Trouble,Nia Peeples,3
Trouble Down Here Below,Lou Rawls,9
Trouble I've Had,Clarence Ashe,9
Trouble In Mind,Aretha Franklin,8
Trouble In Mind,Nina Simone,9
Trouble In My Home/I Found My Dad,Joe Simon,4
Trouble In Paradise,Jarreau,6
Trouble In Paradise,The Crests,1
Trouble Is My Middle Name,Bobby Vinton,3
Trouble Man,Marvin Gaye,0
"Trouble Me,10",000 Maniacs,4
Troublemaker,Olly Murs Featuring Flo Rida,2
Troublemaker,Akon Featuring Sweet Rush,9
Truck Stop,Jerry Smith and his Pianos,7
Truck Yeah,Tim McGraw,5
Truckin',Grateful Dead,6
True,Ryan Cabrera,1
True,Spandau Ballet,0
True Blue,Madonna,0
True Blue Lou,Tony Bennett,9
True Blue Love,Lou Gramm,3
True Colors,The Weeknd,4
True Colors,Zedd & Kesha,7
True Colors,Glee Cast,6
True Colors,Cyndi Lauper,0
True Companion,Marc Cohn,7
True Faith,New Order,3
True Friend,Hannah Montana,9
True Grit,Glen Campbell,3
True Love,P!nk Featuring Lily Allen,5
True Love,Elton John & Kiki Dee,5
True Love,Glenn Frey,1
True Love,Richard Chamberlain,9
True Love Goes On And On,Burl Ives,6
True Love Never Runs Smooth,Gene Pitney,2
True Love Ways,Mickey Gilley,6
True Love Ways,Peter And Gordon,1
True To You,Ric Ocasek,7
True True Happiness,Johnny Tillotson,5
"True, True Love",Frankie Avalon,8
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,1
Truly,Lionel Richie,0
Truly Julie's Blues (I'll Be There),Bob Lind,6
Truly Madly Deeply,Savage Garden,0
"Truly, Truly, True",Brenda Lee,5
Trumpets,Jason Derulo,1
Trust,Keyshia Cole Duet With Monica,6
Trust,Justin Bieber,9
Trust In Me,Etta James,2
Trust In Me,Patti Page,4
Trust Issues,Drake,5
Trust Me,Cindy Bullens,8
Truth Hurts,Lizzo,0
Truth Is,Fantasia,2
Try,Colbie Caillat,5
Try,P!nk,0
Try (Try To Fall In Love),Cooker,8
Try A Little Kindness,Glen Campbell,2
Try A Little Tenderness,The Commitments,6
Try A Little Tenderness,Three Dog Night,2
Try A Little Tenderness,Otis Redding,2
Try A Little Tenderness,Aretha Franklin,9
Try Again,Aaliyah,0
Try Again,Champaign,2
Try Everything,Shakira,6
Try It,Ohio Express,8
Try It Baby,Marvin Gaye,1
Try It On,Exile,9
Try It On My Own,Whitney Houston,8
Try Me,DeJ Loaf,4
Try Me,The Weeknd,2
Try Me,Jimmy Hughes,6
Try Me,James Brown At The Organ,6
Try Me,James Brown And The Famous Flames,4
"Try Me, I Know We Can Make It",Donna Summer,7
Try My Love Again,Bobby Moore's Rhythm Aces featuring Chico,9
Try Sleeping With A Broken Heart,Alicia Keys,2
"Try Some, Buy Some",Ronnie Spector,7
Try The Impossible,Lee Andrews And The Hearts,6
Try To Find Me,Gorky Park,8
Try To Remember,Roger Williams,9
Try To Remember,Ed Ames,7
Try To Remember,The Brothers Four,9
Try Too Hard,The Dave Clark Five,1
Tryin' To Beat The Morning Home,T.G. Sheppard,9
Tryin' To Get Over You,Vince Gill,8
Tryin' To Get The Feeling Again,Barry Manilow,0
Tryin' To Live My Life Without You,Bob Seger,0
Tryin' To Love Two,William Bell,0
Trying To Find Atlantis,Jamie O'Neal,8
Trying To Hold On To My Woman,Lamont Dozier,1
Trying To Make A Fool Of Me,The Delfonics,3
Trying To Stop Your Leaving,Dierks Bentley,7
Tu Amor,RBD,6
Tu Recuerdo,Ricky Martin Featuring La Mari De Chambao Y Tommy Torres,8
Tubthumping,Chumbawamba,0
Tubthumping,Chucklebutt,8
Tubular Bells,The Champs' Boys Orchestra,9
Tubular Bells,Mike Oldfield,0
Tuck Me In,Kimberly Scott,5
Tucker's Town,Hootie & The Blowfish,3
Tucumcari,Jimmie Rodgers,3
Tuesday,I LOVE MAKONNEN Featuring Drake,1
Tuesday Afternoon (Forever Afternoon),The Moody Blues,2
Tuff,Ace Cannon,1
Tuff Enuff,The Fabulous Thunderbirds,0
Tug Of War,Paul McCartney,5
Tulsa,Billy Joe Royal,8
Tulsa Time/Cocaine,Eric Clapton And His Band,2
Tumbling Dice,Linda Ronstadt,3
Tumbling Dice,The Rolling Stones,0
Tunes Of Glory,Mitch Miller With Orchestra And Chorus,8
Tunnel Of Love,Bruce Springsteen,0
Tunnel Of Love,Doris Day,4
Tunnel Vision,Kodak Black,0
Tunnel Vision (Outro),Pop Smoke,7
Tupelo Honey,Van Morrison,4
"Turks,NAV", Gunna & Travis Scott,1
Turn And Walk Away,The Babys,4
Turn Around,Neil Diamond,6
Turn Around,Dick and DeeDee,2
Turn Around (5 4 3 2 1),Flo Rida,9
Turn Around And Love You,Rita Coolidge,9
"Turn Around, Look At Me",The Vogues,0
"Turn Around, Look At Me",Glen Campbell,6
Turn Back The Hands Of Time,Tyrone Davis,0
Turn Back The Pages,Stephen Stills,8
Turn Down For What,DJ Snake & Lil Jon,0
Turn It On Again,Genesis,5
Turn It Up,Chamillionaire Featuring Lil' Flip,4
Turn It Up,Oaktown's 3.5.7,6
Turn It Up [Remix]/Fire It Up,Busta Rhymes,0
Turn Loose Of My Leg,Jim Stafford,9
Turn Me Loose,Loverboy,3
Turn Me Loose,Fabian,0
Turn Me On,David Guetta Featuring Nicki Minaj,0
Turn Me On,Kevin Lyttle Featuring Spragga Benz,0
Turn My Swag On,Soulja Boy Tell'em,1
Turn Off The Light,Nelly Furtado,0
Turn Off The Lights,Teddy Pendergrass,4
Turn Off The Lights,Lonzo And World Class Wreckin Kru,8
Turn On A Dream,The Box Tops,5
Turn On The Lights,Future,4
Turn On The Radio,Reba,5
Turn On Your Love Light,Jerry Lee Lewis,9
"Turn On Your Love Light,Oscar Toney", Jr.,6
Turn On Your Love Light,The Human Beinz,7
Turn On Your Love Light,Bill Black's Combo,8
Turn On Your Love Light,Bobby Bland,2
Turn On Your Radar,Prism,6
Turn The Beat Around,Vicki Sue Robinson,0
Turn The Night Up,Enrique Iglesias,6
Turn The Page,The Swon Brothers,8
Turn The World Around,Eddy Arnold,6
Turn To Stone,Electric Light Orchestra,1
Turn To Stone,Joe Walsh,9
Turn To You,Go-Go's,3
Turn To You (Mother's Day Dedication),Justin Bieber,5
Turn Up The Music,Chris Brown,0
Turn Up The Radio,Autograph,2
Turn Your Love Around,George Benson,0
Turn Your Radio On,Ray Stevens,6
Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,0
Turn! Turn! Turn!/To Everything There Is A Season,Judy Collins,6
Turn-Down Day,The Cyrkle,1
Turned Away,Chuckii Booker,4
Turnin Me On,Keri Hilson Featuring Lil Wayne,1
Turning Japanese,The Vapors,3
Turning Tables,Adele,6
Turning Tables,Glee Cast Featuring Gwyneth Paltrow,6
Turning To You,Charlie,9
Turtle Power,Partners In Kryme,1
Turvy II,Cozy Cole,3
Tusa,Karol G & Nicki Minaj,4
Tuscan Leather,Drake,8
Tush,ZZ Top,1
Tuxedo Junction,Frankie Avalon,8
Twang,George Strait,9
Tweedlee Dee,Little Jimmy Osmond,5
Twelve Thirty (Young Girls Are Coming To The Canyon),The Mamas & The Papas,1
Twenty Four Hours From Tulsa,Gene Pitney,1
Twenty Miles,Chubby Checker,1
Twenty-Five Miles,Edwin Starr,0
Twerk,City Girls Featuring Cardi B,2
Twerkulator,City Girls,5
Twice As Nice,Clyde McPhatter,9
Twilight,Electric Light Orchestra,3
Twilight Time,Andy Williams,8
Twilight World,Swing Out Sister,3
Twilight Zone,2 Unlimited,4
Twilight Zone,Golden Earring,0
Twilight Zone/Twilight Tone,The Manhattan Transfer,2
Twine Time,Alvin Cash & The Crawlers,1
Twinkle Toes,Roy Orbison,3
Twist And Shout,The Beatles,0
Twist And Shout,The Isley Brothers,1
Twist It Up,Chubby Checker,2
Twist My Arm,The Pointer Sisters,8
Twist Of Fate,Olivia Newton-John,0
"Twist, Twist Senora",Gary U.S. Bonds,0
Twist-Her,Bill Black's Combo,2
Twisted,Gorilla Zoe Featuring Lil Jon,7
Twisted,Keith Sweat,0
Twisted Transistor,Korn,6
Twistin' All Night Long,Danny & The Juniors with Freddy Cannon,6
Twistin' Bells,Santo & Johnny,4
Twistin' Matilda (and the channel),Jimmy Soul,2
Twistin' Postman,The Marvelettes,3
Twistin' The Night Away,Sam Cooke,0
Twistin' U.S.A.,Danny & The Juniors,2
Twistin' U.S.A.,Chubby Checker,6
Twistin' With Linda,The Isley Brothers,5
Twisting The Night Away,Rod Stewart,5
Twixt Twelve And Twenty,Pat Boone,1
Two,Lil Uzi Vert,7
"Two Birds, One Stone",Drake,7
Two Black Cadillacs,Carrie Underwood,4
Two Brothers,David Hill,8
Two Different Worlds,Lenny Welch,6
Two Divided By Love,The Grass Roots,1
Two Doors Down,Dolly Parton,1
Two Faces Have I,Lou Christie,0
Two Fine People,Cat Stevens,3
Two Fools,Frankie Avalon,5
Two Hearts,Stephanie Mills Featuring Teddy Pendergrass,3
Two Hearts,Phil Collins,0
"Two In The Afternoon,Dino", Desi & Billy,9
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,1
Two Kind Of Teardrops,Del Shannon,4
Two Lane Highway,Pure Prairie League,9
Two Less Lonely People In The World,Air Supply,3
Two Little Kids,Peaches & Herb,3
Two Lovers,Mary Wells,0
Two Night Town,Jason Aldean,7
Two Occasions,The Deele,0
Two Of A Kind,Sue Thompson,4
Two Of Hearts,Stacey Q,0
Two Out Of Three Ain't Bad,Meat Loaf,1
Two People,Tina Turner,2
Two People Fell In Love,Brad Paisley,5
Two Places At The Same Time,Ray Parker Jr. & Raydio,2
Two Princes,Spin Doctors,0
Two Sides (To Every Story),Etta James,6
Two Sides Of Love,Sammy Hagar,3
Two Teardrops,Steve Wariner,2
"Two Thousand, Two Hundred, Twenty-Three Miles",Patti Page,6
Two Tickets To Paradise,Eddie Money,2
Two Tickets To Paradise,Brook Benton,3
Two To Make It Right,Seduction,0
Two Tribes,Frankie Goes To Hollywood,4
Two Wrongs,Wyclef Jean Featuring Claudette Ortiz,2
Two Wrongs Don't Make A Right,Mary Wells,9
Two-Bit Manchild,Neil Diamond,6
"Two-Ten, Six-Eighteen (Doesn't Anybody Know My Name)",Jimmie Rodgers,7
Tycoon,Future,7
Tyler Herro,Jack Harlow,3
Type Of Way,Rich Homie Quan,4
Type Shit,Migos & Cardi B,7
Typical Male,Tina Turner,0
Typical Reasons (Swing My Way),Prince Markie Dee And The Soul Convention,6
U + Ur Hand,P!nk,0
U 2 Luv,Ne-Yo & Jeremih,6
U Already Know,112 Featuring Foxy Brown,3
U And Dat,E-40 Featuring T-Pain & Kandi Girl,1
U Can't Touch This,Glee Cast,9
U Can't Touch This,M.C. Hammer,0
U Don't Have To Call,Usher,0
U Don't Hear Me Tho',Rodney O & Joe Cooley,9
U Don't Know Me,T.I.,2
U Don't Know Me (Like U Used To),Brandy,7
U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,6
U Got It Bad,Usher,0
U Got The Look,Prince,0
U Guessed It,OG Maco Featuring 2 Chainz,8
U Know What's Up,Donell Jones,0
U Make Me Wanna,Jadakiss Featuring Mariah Carey,2
U Played,MoneyBagg Yo Featuring Lil Baby,5
U Remind Me,Usher,0
U Saved Me,R. Kelly,5
U Send Me Swingin',Mint Condition,3
U Should've Known Better,Monica,1
U Smile,Justin Bieber,2
U Understand,Juvenile,8
U With Me?,Drake,4
U.N.I.T.Y.,Queen Latifah,2
U.O.E.N.O.,Rocko Featuring Future & Rick Ross,1
U.S. Male,Elvis Presley With The Jordanaires,2
U.S. Of A,Donna Fargo,8
UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,4
Uber Everywhere,MadeinTYO,5
Ugly,Bubba Sparxxx,1
Uh Huh,B2K,3
Uh! Oh! Part 1,The Nutty Squirrels,4
Uh! Oh! Part 2,The Nutty Squirrels,1
Uhh Ahh,Boyz II Men,1
"Ulay, Oh",How I Became The Bomb,5
Ultralight Beam,Kanye West,6
Ultraviolence,Lana Del Rey,6
"Um, Um, Um, Um, Um, Um",Major Lance,0
Uma Thurman,Fall Out Boy,2
Umbrella,Rihanna Featuring Jay-Z,0
Umma Do Me,Rocko,6
"Un Dia (One Day),J Balvin, Dua Lipa", Bad Bunny & Tainy,6
Un-Break My Heart,Toni Braxton,0
Un-Thinkable (I'm Ready),Alicia Keys,2
UnFazed,Lil Uzi Vert Featuring The Weeknd,8
Unaccommodating,Eminem Featuring Young M.A,3
Unappreciated,Cherish,4
Unbelievable,Diamond Rio,3
Unbelievable,EMF,0
Unborn Child,Seals & Crofts,6
Unbreakable,Alicia Keys,3
Unbroken,Demi Lovato,9
Unbroken,Tim McGraw,2
Unchain My Heart,Herbie Mann,8
Unchain My Heart,Ray Charles and his Orchestra,0
Unchained Melody,Heart,8
Unchained Melody,The Righteous Brothers,0
Unchained Melody,The Sweet Inspirations,7
Unchained Melody,Vito & The Salutations,6
Uncle Albert/Admiral Halsey,Paul & Linda McCartney,0
Uncle John's Band,The Grateful Dead,6
Uncle Tom's Cabin,Warrant,7
Unconditional,Clay Davidson,4
Unconditional Love,Donna Summer,4
Unconditionally,Katy Perry,1
Undecided,Chris Brown,3
Undefeated,Jason Derulo,8
Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,8
Undeniable,Ms. Adventures,7
Under,Pleasure P,7
Under And Over It,Five Finger Death Punch,7
Under Enemy Arms,Trippie Redd,9
Under My Wheels,Alice Cooper,5
Under Pressure,Queen & David Bowie,2
Under Pressure,The Used And My Chemical Romance,4
Under The Boardwalk,Billy Joe Royal,8
Under The Boardwalk,Bruce Willis,5
Under The Boardwalk,The Drifters,0
Under The Bridge,Red Hot Chili Peppers,0
Under The Covers,Janis Ian,7
Under The Gun,Poco,4
Under The Influence,Vanity,5
Under The Influence Of Love,Love Unlimited,7
Under The Milky Way,The Church,2
Under The Mistletoe,Kelly Clarkson & Brett Eldredge,5
Under The Moon Of Love,Curtis Lee,4
"Under The Sun,Dreamville Featuring J. Cole", Lute & DaBaby,4
Under The Water,Merril Bainbridge,9
Under Your Spell Again,Johnny Rivers,3
Undercover Angel,Alan O'Day,0
Undercover Of The Night,The Rolling Stones,0
Underdog,Alicia Keys,6
Underneath It All,No Doubt Featuring Lady Saw,0
Underneath The Radar,Underworld,7
