song,artist,class
Across The Miles,Survivor,7
Across The River,Bruce Hornsby & The Range,1
Across The Street,Lenny O'Henry,9
Across The Universe,Various Artists,2
Act A Fool,Ludacris,3
Act Naturally,The Beatles,4
Act Right,Yo Gotti Featuring Jeezy & YG,9
Act Up,City Girls,2
Action,Terror Fabulous Featuring Nadine Sutherland,4
Action,Evelyn Champagne King,7
Action,Freddy Cannon,1
Action,Sweet,1
Action Speaks Louder Than Words,Chocolate Milk,6
Adam And Eve,Paul Anka,8
Add Some Music To Your Day,The Beach Boys,6
Addams Family (Whoomp!),Tag Team,8
Addams Groove,M.C. Hammer,0
Adderall (Corvette Corvette),Popp Hunna,7
Addicted,Saving Abel,1
Addicted,Simple Plan,4
Addicted To Love,Robert Palmer,0
Addictive,Truth Hurts Featuring Rakim,0
"Adeste Fideles (Oh, Come, All Ye Faithful)",Bing Crosby,4
Adia,Sarah McLachlan,0
"Adicto,Tainy", Anuel AA & Ozuna,8
Adios Amigo,Jim Reeves,8
Adore,Cashmere Cat Featuring Ariana Grande,9
Adore You,Harry Styles,0
Adore You,Miley Cyrus,2
Adorn,Miguel,1
Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,9
Adrienne,Tommy James,9
Adult Education,Daryl Hall John Oates,0
Adventure Of A Lifetime,Coldplay,1
Advice For The Young At Heart,Tears For Fears,8
Aerials,System Of A Down,5
Affair Of The Heart,Rick Springfield,0
Afire Love,Ed Sheeran,3
Afraid To Sleep,Vicci Martinez,7
Africa,Weezer,5
Africa,Toto,0
African Waltz,Cannonball Adderley Orchestra,4
Africanism/Gimme Some Lovin',Kongas,8
Afrikaan Beat,Bert Kaempfert And His Orchestra,4
Afro Puffs,The Lady Of Rage,5
Afro-Strut,The Nite-Liters,4
"After 12, Before 6",Sam Salter,5
After A Few,Travis Denning,3
After All,Al Jarreau,6
After All This Time,Merry Clayton,7
After Dark,Drake Featuring Static Major & Ty Dolla $ign,4
After Hours,The Weeknd,1
After I Cry Tonight,Lanier & Co.,4
After Loving You,Della Reese,9
After Midnight,Blink-182,8
After Midnight,Maggie Bell,9
After Midnight,Eric Clapton,1
After Midnight,J.J. Cale,4
After Party,Don Toliver,5
After Party,Koffee Brown,4
After The Dance,Marvin Gaye,7
After The Fall,Journey,2
After The Feeling Is Gone,Five Flights Up,8
After The Fire,Roger Daltrey,4
After The Fire Is Gone,Conway Twitty & Loretta Lynn,5
After The Glitter Fades,Stevie Nicks,3
After The Goldrush,Prelude,2
"After The Love Has Gone,Earth", Wind & Fire,0
After The Lovin',Engelbert Humperdinck,0
After The Rain,Nelson,0
After The Summer's Gone,PC Quest,4
After You,Dionne Warwick,6
Afterglow,Taylor Swift,7
Afterglow,Ed Sheeran,2
Afternoon Delight,Starland Vocal Band,0
Afternoons & Coffeespoons,Crash Test Dummies,6
Again,Fetty Wap,3
Again,Lenny Kravitz,0
Again,Faith Evans,4
Again,Janet Jackson,0
Again And Again,Jewel,7
Again Tonight,John Mellencamp,3
Against All Odds (Take A Look At Me Now),Phil Collins,0
Against The Wind,Bob Seger,0
Age Ain't Nothing But A Number,Aaliyah,7
Agent Double-O-Soul,Edwin Starr,2
Ah! Leah!,Donnie Iris,2
"Ahab, The Arab",Ray Stevens,0
Ai No Corrida (I-No-Ko-ree-da),Quincy Jones,2
Ai Se Eu Te Pego,Michel Telo,8
Aim For The Moon,Pop Smoke Featuring Quavo,3
Aiming At Your Heart,The Temptations,6
Ain't 2 Proud 2 Beg,TLC,0
Ain't Always The Cowboy,Jon Pardi,5
Ain't Back Yet,Kenny Chesney,4
Ain't Doing Too Bad (Part 1),Bobby Bland,4
Ain't Easy,YoungBoy Never Broke Again,8
Ain't Even Done With The Night,John Cougar,1
Ain't Gonna Be That Way,Marv Johnson,7
Ain't Gonna Bump No More (with No Big Fat Woman),Joe Tex,1
Ain't Gonna Cry No More,Brenda Lee,7
Ain't Gonna Eat Out My Heart Anymore,Angel,4
Ain't Gonna Hurt Nobody,Kid 'N Play,5
Ain't Gonna Kiss Ya,The Ribbons,8
Ain't Gonna Lie,Keith,3
Ain't Gonna Rest (Till I Get You),The Five Stairsteps,8
Ain't Gonna Tell Anybody,Jimmy Gilmer And The Fireballs,5
Ain't Gonna' Hurt Nobody,Brick,9
Ain't Got No Home,The Band,7
Ain't Got No; I Got Life,Nina Simone,9
Ain't Got Time,The Impressions,5
Ain't I,Yung L.A. Featuring Young Dro & T.I.,4
Ain't It A Sad Thing,R. Dean Taylor,6
Ain't It A Shame,Major Lance,9
Ain't It Fun,Paramore,0
Ain't It Funky Now (Part 1),James Brown,2
Ain't It Funny,Jennifer Lopez Featuring Ja Rule,0
Ain't It The Truth,Mary Wells,4
Ain't It True,Andy Williams,3
"Ain't It, Baby",The Miracles,4
Ain't Leavin Without You,Jaheim,9
Ain't Love A Bitch,Rod Stewart,2
Ain't My Fault,Zara Larsson,7
Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,6
Ain't No Love In The Heart Of The City,Bobby Bland,9
Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,1
Ain't No Mountain High Enough,Diana Ross,0
Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,4
Ain't No Other Man,Christina Aguilera,0
Ain't No Playa,Rappin' 4-Tay,7
Ain't No Rest For The Wicked,Cage The Elephant,8
Ain't No Stoppin' Us Now,McFadden & Whitehead,1
Ain't No Stopping Us Now,Kane Brown,8
Ain't No Sunshine,Kris Allen,3
Ain't No Sunshine,Bill Withers,0
Ain't No Telling,Bobby Bland,9
Ain't No Way,Aretha Franklin,1
Ain't No Way To Treat A Lady,Helen Reddy,0
Ain't No Woman (Like The One I've Got),Four Tops,0
Ain't Nobody,Diana King,9
Ain't Nobody,Chaka Khan,2
Ain't Nobody Home,B.B. King,4
Ain't Nobody Home,Howard Tate,6
Ain't Nobody Like You,Miki Howard,8
Ain't Nobody/Kissing You,Faith Evans,6
Ain't Nothin' But A House Party,The Show Stoppers,8
Ain't Nothin' Goin' On But The Rent,Gwen Guthrie,4
Ain't Nothing 'Bout You,Brooks & Dunn,2
Ain't Nothing Gonna Keep Me From You,Teri DeSario,4
Ain't Nothing Like The Real Thing,Aretha Franklin,4
Ain't Nothing Like The Real Thing,Donny & Marie Osmond,2
Ain't Nothing Like The Real Thing,Marvin Gaye & Tammi Terrell,0
Ain't Nothing Like The Real Thing/You're All I Need To Get By,Chris Christian (with Amy Holland),8
Ain't Nothing You Can Do,Bobby Bland,1
Ain't Nuthin' But A She Thing,Salt-N-Pepa,3
Ain't Seen Love Like That,Mr. Big,8
Ain't She Sweet,The Beatles,1
Ain't Shit,Doja Cat,2
Ain't So Easy,David & David,5
Ain't That A Groove (Part 1),James Brown And The Famous Flames,4
Ain't That A Shame,Cheap Trick,3
Ain't That A Shame!,The 4 Seasons,2
Ain't That Enough For You,John Davis And The Monster Orchestra,8
Ain't That Just Like A Woman,Fats Domino,3
Ain't That Just Like Me,The Searchers,6
Ain't That Just The Way,Lutricia McNeal,6
Ain't That Love,Four Tops,9
Ain't That Loving You,Bobby Bland,8
Ain't That Loving You (For More Reasons Than One),Luther Ingram,4
Ain't That Loving You (For More Reasons Than One),Isaac Hayes & David Porter,8
Ain't That Loving You Baby,Elvis Presley,1
Ain't That Peculiar,Marvin Gaye,0
Ain't That Peculiar,Diamond Reo,4
Ain't That Peculiar,Fanny,8
Ain't Too Proud To Beg,Rick Astley,8
Ain't Too Proud To Beg,The Rolling Stones,1
Ain't Too Proud To Beg,The Temptations,1
Ain't Understanding Mellow,Jerry Butler & Brenda Lee Eager,2
Ain't Wastin' Time No More,The Allman Brothers Band,7
Ain't Worried About Nothin,French Montana,6
Ain't Worth The Whiskey,Cole Swindell,4
Ain't Your Mama,Jennifer Lopez,7
Air Disaster,Albert Hammond,8
"Air Force Ones,Nelly Featuring Kyjuan", Ali & Murphy Lee,0
Air Travel,Ray And Bob,9
Airplane Song (My Airplane),The Royal Guardsmen,4
Airplanes,B.o.B Featuring Hayley Williams,0
Airport Love Theme (Gwen And Vern),Vincent Bell,3
Ajax Airlines,Hudson and Landry,6
Ajax Liquor Store,Hudson and Landry,4
Al Di La,Connie Francis,8
Al Di La',Emilio Pericoli,0
Al's Place,Al (He's the King) Hirt,5
Al-Di-La,The Ray Charles Singers,2
Alabam,Cowboy Copas,6
Alabam,Pat Boone,4
Alabama Getaway,Grateful Dead,6
Alabama Wild Man,Jerry Reed,6
Aladdin,Bobby Curtola,9
Albert Flasher/Broken,The Guess Who,2
Album Of The Year (Freestyle),J. Cole,8
Alcohol,Brad Paisley,2
Alejandro,Lady Gaga,0
Alfie,Cilla Black,9
Alfie,Dionne Warwick,1
Alfie,Cher,3
Alfie,Eivets Rednow,6
Alibis,Tracy Lawrence,7
Alibis,Sergio Mendes,2
Alice,Avril Lavigne,7
Alice,Lady Gaga,8
Alice In Wonderland,Neil Sedaka,1
Alice Long (You're Still My Favorite Girlfriend),Tommy Boyce & Bobby Hart,2
Alice's Rock & Roll Restaurant,Arlo Guthrie,9
Alien,Atlanta Rhythm Section,2
Alimony,Frankie Ford,9
Alive,Krewella,3
Alive,Sia,5
Alive,P.O.D.,4
Alive,Bee Gees,3
Alive & Kicking,Simple Minds,0
Alive Again,Chicago,1
All,James Darren,3
All 4 Love,Color Me Badd,0
All About It,Hoodie Allen Featuring Ed Sheeran,7
All About My Girl,Jimmy McGriff,4
All About Soul,Billy Joel,2
All About That Bass,Meghan Trainor,0
All About Tonight,Blake Shelton,3
All About You,Pretty In Pink,9
All Alone Am I,Brenda Lee,0
All Along,Blessid Union Of Souls,6
All Along The Watchtower,The Jimi Hendrix Experience,1
All American Girls,Sister Sledge,7
All Around Me,Justin Bieber,9
All Around Me,Flyleaf,3
All Around The World,Justin Bieber Featuring Ludacris,2
All Around The World,Lisa Stansfield,0
All Bad,Future Featuring Lil Uzi Vert,5
All Bad,Justin Bieber,4
All Because Of You,Marques Houston Featuring Young Rome,6
All By Myself,Glee Cast,8
All By Myself,Celine Dion,0
All By Myself,Eric Carmen,0
All Cried Out,Allure Featuring 112,0
All Cried Out,Denine With Collage's Adam Marano,7
All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,0
All Cried Out,Dusty Springfield,4
All Da Smoke,Future & Young Thug,7
All Dat,Moneybagg Yo X Megan Thee Stallion,6
"All Day,Kanye West Featuring Theophilus London", Allan Kingdom & Paul McCartney,1
All Day And All Of The Night,The Kinks,0
All Day Long,Chance The Rapper Featuring John Legend,9
All Day Music,War,3
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,2
All Eyez,The Game Featuring Jeremih,7
All Eyez On Me,Monica,6
All Fall Down,Five Star,6
All Falls Down,Kanye West Featuring Syleena Johnson,0
All Fired Up,Pat Benatar,1
All For Love,Bryan Adams/Rod Stewart/Sting,0
All For One,High School Musical 2 Cast,9
All For You,Janet,0
All For You,Sister Hazel,1
All Girls Are The Same,Juice WRLD,4
All God's Children Got Soul,Dorothy Morrison,9
All Gold Everything,Trinidad James,3
All Good Things (Come To An End),Nelly Furtado,8
All Good?,De La Soul Featuring Chaka Khan,9
All Grown Up,The Crystals,9
All His Children,Charley Pride with Henry Mancini,9
All I Ask,Adele,7
All I Ask For Anymore,Trace Adkins,9
All I Could Do Was Cry,Etta James,3
All I Do,Somethin' For The People,4
All I Do Is Think Of You,Troop,4
"All I Do Is Win,DJ Khaled Featuring T-Pain, Ludacris", Snoop Dogg & Rick Ross,2
All I Ever Need Is You,Sonny & Cher,0
All I Ever Wanted,Chuck Wicks,8
All I Ever Wanted,Kelly Clarkson,9
All I Got,Rod Wave,7
All I Have,Jennifer Lopez Featuring LL Cool J,0
All I Have,The Moments,5
All I Have To Do Is Dream,Andy Gibb & Victoria Principal,5
All I Have To Do Is Dream,Bobbie Gentry & Glen Campbell,2
All I Have To Do Is Dream,Richard Chamberlain,1
All I Have To Do Is Dream,The Everly Brothers,4
All I Have To Give,Backstreet Boys,0
All I Have To Offer You (Is Me),Charley Pride,9
All I Know,The Weeknd Featuring Future,4
All I Know,Garfunkel,0
All I Know Is The Way I Feel,The Pointer Sisters,9
All I Know So Far,P!nk,7
All I Need,Fat Joe Featuring Tony Sunshine & Armageddon,8
All I Need,Jack Wagner,0
All I Need,The Temptations,0
All I Need Is A Miracle,Mike + The Mechanics,0
All I Need Is Time,Gladys Knight And The Pips,6
All I Need Is You,Blue Train,4
All I Need To Know,Bette Midler,7
All I Really Want To Do,Cher,1
All I Really Want To Do,The Byrds,3
All I See,A+,6
All I See Is You,Dusty Springfield,1
All I See Is Your Face,Dan Hill,4
All I Wanna Do,Sheryl Crow,0
All I Wanna Do Is Make Love To You,Heart,0
All I Want,Olivia Rodrigo,8
All I Want,Toad The Wet Sprocket,1
All I Want,Susanna Hoffs,7
All I Want,Howard Jones,7
All I Want For Christmas Is You,Michael Buble,9
All I Want For Christmas Is You,Mariah Carey,0
All I Want For Christmas Is You (SuperFestive!),Justin Bieber Duet With Mariah Carey,8
All I Want Is You,Miguel Featuring J. Cole,5
All I Want Is You,U2,8
All I Want Is You,Carly Simon,5
All I Want To Do,Sugarland,1
All I Wanted,Kansas,1
"All I'm Missing Is You,Glenn Medeiros Featuring Ray Parker", Jr.,3
All In,Lil Baby,4
All In,YoungBoy Never Broke Again,6
All In Love Is Fair,Barbra Streisand,6
All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,2
All In My Mind,Maxine Brown,1
All Jacked Up,Gretchen Wilson,4
All Kinds Of Kinds,Miranda Lambert,8
All Lips N' Hips,Electric Boys,7
All Me,Drake Featuring 2 Chainz & Big Sean,1
All Mine,Kanye West,1
All My Friends,21 Savage,6
All My Friends Say,Luke Bryan,5
All My Hard Times,Joe Simon,9
All My Life,K-Ci & JoJo,0
All My Life,Foo Fighters,4
All My Life,Kenny Rogers,3
All My Life,Linda Ronstadt (Featuring Aaron Neville),1
All My Love,Queen Pen Featuring Eric Williams,2
All My Loving,The Beatles,4
All My Loving,The Hollyridge Strings,9
All My Trials,Dick and DeeDee,8
All My Trials,Ray Stevens,6
All N My Grill,Missy Misdemeanor Elliott Featuring Big Boi & Nicole,6
All Night,Beyonce,3
All Night Long,Faith Evans Featuring Puff Daddy,0
All Night Long,Joe Walsh,1
All Night Long,Billy Squier,7
All Night Long,Sandy Nelson,7
All Night Long (All Night),Lionel Richie,0
All Night Thing,The Invisible Man's Band,4
All Night With Me,Laura Branigan,6
All Nite,Entouch Featuring Keith Sweat,7
All Of Everything,Frankie Avalon,6
All Of Me,John Legend,0
All Of Me For All Of You,9.9,5
All Of My Days,Changing Faces (Featuring Jay-Z),6
All Of My Life,Lesley Gore,7
All Of My Love,Bobby Caldwell,7
All Of The Lights,Kanye West,1
All Of You,Julio Iglesias & Diana Ross,1
All On Me,Devin Dawson,5
All Or Nothing,Theory Of A Deadman,9
All Or Nothing,O-Town,0
All Or Nothing,Milli Vanilli,0
All Or Nothing,Patti LaBelle And The Blue Belles,6
All Our Tomorrows,Eddie Schwartz,2
All Out Of Love,Air Supply,0
All Over Again,Johnny Cash,3
All Over Me,Josh Turner,5
All Over The Road,Easton Corbin,5
All Over The World,Electric Light Orchestra,1
All Over The World,Nat King Cole,4
All Right,Christopher Cross,1
All Right Now,Rod Stewart,7
All Right Now,Pepsi & Shirlie,6
All Right Now,Free,0
All Right Now,Lea Roberts,9
All Roads (Lead Back To You),Donny Most,9
All She Wants Is,Duran Duran,2
All She Wants to Do Is Dance,Don Henley,0
All She Wrote,Firehouse,5
All Shook Up,Suzi Quatro,8
All Star,Smash Mouth,0
All Strung Out,Nino Tempo & April Stevens,2
All Strung Out On You,John Travolta,3
All Summer Long,Hit Masters,1
All Summer Long,The Rock Heroes,2
All Summer Long,Kid Rock,2
All That Glitters Isn't Gold,The Cover Girls,4
All That I Am,Elvis Presley With The Jordanaires,4
All That I Can Say,Mary J. Blige,4
All That Matters,Justin Bieber,2
All That She Wants,Ace Of Base,0
All The Above,Maino Featuring T-Pain,3
All The Good Girls Go To Hell,Billie Eilish,4
All The Kids On The Street,The Hollywood Stars,9
All The Kings Horses,The Firm,6
All The Kings Horses,Aretha Franklin,2
All The Love I've Got,Marv Johnson,6
All The Love In The World,The Outfield,1
All The Man That I Need,Whitney Houston,0
All The Places (I Will Kiss You),Aaron Hall,2
All The Pretty Girls,Kenny Chesney,6
All The Right Moves,OneRepublic,1
All The Right Moves,Jennifer Warnes/Chris Thompson,8
All The Small Things,Blink-182,0
All The Stars,Kendrick Lamar & SZA,0
All The Things She Said,t.A.T.u.,1
All The Things She Said,Simple Minds,2
All The Time In The World,Dr. Hook,5
All The Way,Calloway,6
All The Way Home,Tamar Braxton,9
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,4
"All The Way Up,Fat Joe", Remy Ma & Jay Z Featuring French Montana & Infared,2
All The Young Dudes,Mott The Hoople,3
All These N**gas,King Von Featuring Lil Durk,7
All These Things,The Uniques,9
All These Things That I've Done,The Killers,7
All Things Are Possible,Dan Peek,7
All Things Considered,Yankee Grey,5
All This Love,Debarge,1
All This Time,Sting,0
All This Time,Tiffany,0
All Those Lies,Glenn Frey,4
All Those Years Ago,George Harrison,0
All Through The Night,Tone-Loc,7
All Through The Night,Cyndi Lauper,0
All Time High,Rita Coolidge,3
All Time Low,Jon Bellion,1
All To Myself,Dan + Shay,3
All Too Well,Taylor Swift,7
All Touch,Rough Trade,5
All True Man,Alexander O'Neal,4
All We Know,The Chainsmokers Featuring Phoebe Ryan,1
All Woman,Lisa Stansfield,5
All You Get From Love Is A Love Song,Carpenters,3
All You Need Is Love,The Beatles,0
All You Wanted,Michelle Branch,0
All You Zombies,Hooters,5
All You've Got,RTZ,5
All Your Fault,Big Sean Featuring Kanye West,7
All Your Goodies Are Gone (The Loser's Seat),The Parliaments,7
All Your Life,The Band Perry,3
All-American Girl,Carrie Underwood,2
Allentown,Billy Joel,1
Allergic,Post Malone,3
Allergies,Paul Simon,4
Alley Cat,Bent Fabric and His Piano,0
Alley-Oop,Dante and the Evergreens,1
Alley-Oop,Hollywood Argyles,0
Alley-Oop,The Dyna-Sores,5
Allies,Heart,8
Alligator Bogaloo,Lou Donaldson,9
Ally Ally Oxen Free,The Kingston Trio,6
Almost,Bowling For Soup,4
Almost Doesn't Count,Brandy,1
Almost Grown,Chuck Berry,3
Almost Hear You Sigh,The Rolling Stones,4
Almost Home,Mary Chapin Carpenter,8
Almost Home,Craig Morgan,5
Almost In Love,Elvis Presley With The Jordanaires,9
Almost In Your Arms,Johnny Nash,7
Almost Is Never Enough,Ariana Grande & Nathan Sykes,8
Almost Like Being In Love,Michael Johnson,3
Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,1
Almost Maybes,Jordan Davis,4
Almost Over You,Sheena Easton,2
Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,0
Almost Persuaded,David Houston,2
Almost Persuaded,Etta James,7
Almost Persuaded No. 2,Ben Colder,5
Almost Saturday Night,Dave Edmunds,5
Almost Saturday Night,John Fogerty,7
Almost Slipped,Meek Mill,7
Almost Summer,Celebration featuring Mike Love,2
Almost There,Andy Williams,6
Alone,Halsey Featuring Big Sean & Stefflon Don,6
Alone,Marshmello,2
Alone,Glee Cast Featuring Kristin Chenoweth,5
Alone,Bee Gees,2
Alone,Lasgo,8
Alone,Heart,0
Alone,The 4 Seasons,2
Alone Again,The Weeknd,2
Alone Again,Dokken,6
Alone Again (Naturally),Gilbert O'Sullivan,0
Alone Again Or,Love,9
Alone At Last,Jackie Wilson,0
Alone Together,Fall Out Boy,7
Alone With You,Jake Owen,4
Alone With You,Tevin Campbell,7
Alone With You,Brenda Lee,4
Alone With You,Faron Young,5
Along Came Jones,Ray Stevens,2
Along Came Jones,The Coasters,0
Along Comes A Woman,Chicago,1
Along Comes Mary,Baja Marimba Band,9
Along Comes Mary,The Association,0
Alphabet St.,Prince,0
Already Callin' You Mine,Parmalee,9
Already Gone,Kelly Clarkson,1
Already Gone,Sugarland,4
Already Gone,Eagles,3
"Already Missing You,Gerald Levert & Eddie Levert", Sr.,7
Already Won,Rod Wave Featuring Lil Durk,5
Alright,Kendrick Lamar,8
Alright,Darius Rucker,2
Alright,Kris Kross Featuring Supercat,1
Alright,Jamiroquai,7
Alright,Janet Jackson,0
Alright In The City,Dunn & McCashen,9
"Alright, Okay, You Win",Peggy Lee,6
Also Sprach Zarathustra (2001),Deodato,0
Alvin For President,David Seville And The Chipmunks,9
Alvin Stone (The Birth & Death Of A Gangster),Fantastic Four,7
Alvin's Boo-Ga-Loo,Alvin Cash & The Registers,7
Alvin's Harmonica,David Seville And The Chipmunks,0
Alvin's Orchestra,David Seville And The Chipmunks,3
Always,Erasure,1
Always,Bon Jovi,0
Always,Saliva,5
Always,Atlantic Starr,0
Always,Firefall,5
Always,Luther Ingram,6
Always,Sammy Turner,1
Always And Forever,Luther Vandross,5
Always And Forever,Whistle,3
Always And Forever,Heatwave,1
Always Be My Baby,David Cook,6
Always Be My Baby,Mariah Carey,0
Always Do,The Kid LAROI,8
Always Forever,Bryson Tiller,8
Always In My Heart,Tevin Campbell,1
Always In My Heart,Los Indios Tabajaras,8
Always It's You,The Everly Brothers,5
Always On My Mind,SWV,5
Always On My Mind,Willie Nelson,0
Always On My Mind,Pet Shop Boys,0
Always On Time,Ja Rule Featuring Ashanti,0
Always On Your Side,Sheryl Crow & Sting,3
Always Remember Us This Way,Lady Gaga,4
Always Something There To Remind Me,Naked Eyes,0
Always Something There To Remind Me,R.B. Greaves,2
Always Strapped,Birdman Featuring Lil Wayne,5
Always The Last To Know,Del Amitri,2
Always The Love Songs,Eli Young Band,6
Always There For You,Stryper,7
Always Together,The Dells,1
Always Together,Al Martino,3
Always Tomorrow,Gloria Estefan,8
Alyssa Lies,Jason Michael Carroll,6
Am I Black Enough For You,Billy Paul,7
Am I Dreaming,Lil Nas X Featuring Miley Cyrus,9
Am I Dreaming,Ol Skool [Featuring Keith Sweat & Xscape],3
Am I Forgiven,Isle Of Man,8
Am I Grooving You,Freddie Scott,7
Am I Losing You,The Partridge Family Starring Shirley Jones Featuring David Cassidy,5
Am I Losing You,Jim Reeves,3
Am I That Easy To Forget,Engelbert Humperdinck,1
Am I That Easy To Forget,Debbie Reynolds,2
Am I The Man,Jackie Wilson,3
Am I The Only One,Dierks Bentley,3
Am I The Only One,Aaron Lewis,1
Am I The Same Girl,Swing Out Sister,4
Am I The Same Girl,Barbara Acklin,7
Am I Wrong,Nico & Vinz,0
Am I Wrong,Love Spit Love,8
Amanda,Boston,0
Amanda,Waylon,5
Amanda,Dionne Warwicke,8
Amapola,Jacky Noguez And His Orchestra,6
Amarillo,Neil Sedaka,4
Amarillo Sky,Jason Aldean,5
Amazed,Lonestar,0
Amazing,Kanye West Featuring Young Jeezy,8
Amazing,Josh Kelley,7
Amazing,Aerosmith,2
Amazing Grace,The Pipes And Drums And The Military Band Of The Royal Scots Dragoon Guards,1
Amazing Grace,Judy Collins,1
Amazing Grace (used To Be Her Favorite Song),Amazing Rhythm Aces,7
Amber Cascades,America,7
Ambition,Wale Featuring Meek Mill & Rick Ross,8
Ambrose (Part Five),Linda Laurie,5
Ame Caline (Soul Coaxing),Raymond Lefevre and His Orchestra,3
Amen,Edens Edge,8
Amen,Meek Mill Featuring Drake,5
Amen,Otis Redding,3
Amen,The Impressions,0
America,Prince And The Revolution,4
America,Neil Diamond,0
America,Yes,4
America,Simon & Garfunkel,9
America Is My Home - Pt. 1,James Brown And The Famous Flames,5
America's Suitehearts,Fall Out Boy,7
"America, Communicate With Me",Ray Stevens,4
America/Standing/Because I Love You,The Five Stairsteps,8
American Baby,Dave Matthews Band,1
American Boy,Estelle Featuring Kanye West,0
American Boy,Studio All-Stars,5
American Boys,Petula Clark,5
American Child,Phil Vassar,4
American City Suite,Cashman & West,2
American Country Love Song,Jake Owen,5
American Dream,Simon F,9
American Girl,Bonnie McKee,8
American Girls,Rick Springfield,9
American Heartbeat,Survivor,1
American Honey,Lady Antebellum,2
American Idiot,Green Day,6
American Kids,Kenny Chesney,2
American Life,Madonna,3
American Made,The Oak Ridge Boys,7
American Memories,Shamus M'Cool,7
American Music,The Pointer Sisters,1
American Oxygen,Rihanna,7
American Pie,Madonna,2
American Pie (Parts I & II),Don McLean,0
American Ride,Toby Keith,3
American Saturday Night,Brad Paisley,6
American Soldier,Toby Keith,2
American Star,Lil Wayne Featuring Shanell AKA SNL,9
American Storm,Bob Seger,1
American Tune,Paul Simon,3
American Woman,Lenny Kravitz,4
American Woman/No Sugar Tonight,The Guess Who,0
Americans,Byron MacGregor,0
Amerikan Music,Steve Alaimo,7
Amie,Pure Prairie League,2
Amish Paradise,Weird Al Yankovic,5
Amnesia,5 Seconds Of Summer,1
Amnesia,Shalamar,7
Among My Souvenirs,Connie Francis,0
Amor,Roger Williams,8
