song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Strange Currencies,R.E.M.,4,2hSKvY62ov866JemepG5Jl,46,0.283,0.698,0,-4.878,1,0.0305,0.0449,0.15,0.32,0.353,182.864,232307,3
Strange Feeling,Billy Stewart,6,5nEr8XUI4oWHD4VLZ8ec3c,36,0.422,0.547,7,-7.774,1,0.028,0.836,0.00104,0.0887,0.86,173.876,133693,3
Strange I Know,The Marvelettes,4,4DsbXVlHJfvvHAhg2WfPO9,19,0.632,0.758,0,-3.414,1,0.0257,0.551,0.0446,0.173,0.948,109.427,140987,4
Strange Magic,Electric Light Orchestra,1,2Ib1eqrDO3CO0BBeEbk6sG,54,0.441,0.444,9,-10.434,0,0.0266,0.724,8.17e-06,0.15,0.363,95.11,247747,4
Strange Things Happening,Little Jr. Parker,9,5FtxVnM4tOm76kNCEiKvom,29,0.378,0.8,0,-7.239,0,0.272,0.514,0.000345,0.39,0.323,148.679,245427,4
Strange Way,Firefall,1,7rUJeKMV1KW64EBcwHYJ5P,39,0.621,0.387,0,-10.934,1,0.0312,0.312,2.5e-05,0.139,0.37,103.082,285867,4
Strangelove,Depeche Mode,4,5XKRI5H4aywDVTKXUeVc61,55,0.565,0.867,4,-10.133,0,0.0344,0.146,0.00128,0.345,0.884,118.818,229440,4
Stranger,Hilary Duff,9,6MF6ZR5nTWFWii3eBlkS8b,47,0.67,0.788,7,-3.596,1,0.181,0.0286,0.000756,0.722,0.836,124.032,250693,4
Stranger,Jefferson Starship,4,4wF2bTARfLo0uFQngz1PNk,32,0.554,0.856,11,-6.293,0,0.0666,0.105,0.00148,0.614,0.578,142.174,283280,4
Stranger,Stephen Stills,6,5QTCFAfdrJgaabRzWwNEHa,10,0.777,0.645,9,-14.631,0,0.036,0.00813,0.00312,0.252,0.947,125.443,178333,4
Stranger From Durango,Richie Allen,8,0X0KSATBaVUEYbyjZTx43y,32,0.423,0.639,9,-8.314,1,0.0289,0.364,4.97e-06,0.314,0.353,153.945,220519,4
Stranger In Moscow,Michael Jackson,9,64KrFHj9p5AyCX2yZQr4YJ,58,0.802,0.468,1,-8.629,1,0.0378,0.248,0.000601,0.32,0.586,129.937,343960,4
Stranger In My Home Town,Foghat,8,2dfmQ9f5RUCVNN0iJylblw,4,0.695,0.94,2,-5.262,0,0.0419,0.0777,3.5e-05,0.303,0.846,133.554,264067,4
Stranger In My House,Tamia,0,08GOEVXupC6ECbulhPGQKm,47,0.676,0.601,0,-4.905,1,0.0297,0.103,0.0,0.147,0.206,119.94,285387,4
Stranger In My House,Ronnie Milsap,2,3byhGb1jyYOj8uNhA1UXoO,48,0.654,0.621,7,-8.608,1,0.027,0.0038,0.000435,0.167,0.626,111.901,253360,4
Stranger In My Mirror,Randy Travis,8,6T7Je3bIf8fU11OI4Yhf3C,11,0.705,0.7,8,-5.626,1,0.0318,0.617,0.0,0.155,0.89,139.818,195467,4
Stranger In Town,Toto,2,4wcrWfOjVNYoznqCKfu9d1,49,0.599,0.667,2,-16.013,0,0.0329,0.0957,0.474,0.101,0.762,154.917,287067,4
Stranger In Town,Del Shannon,2,6TAn0qOnqpqcWHXkVpKiiw,14,0.392,0.636,4,-7.916,0,0.0339,0.0071,0.167,0.136,0.607,78.41,152360,4
Stranger In Your Arms,Bobby Vee,8,6EclIlaDBBDzQPUYLJpDXr,2,0.363,0.77,2,-5.538,1,0.0376,0.741,0.0,0.113,0.626,144.697,140560,4
Stranger On The Shore,Mr. Acker Bilk,0,3V82GURcde9M2zdVdyHSv4,0,0.415,0.286,10,-18.338,1,0.0732,0.883,0.856,0.946,0.556,82.482,115893,4
Stranger On The Shore,Andy Williams,3,1nDIuGfjm5RIc8MqWgQpJR,21,0.234,0.174,4,-13.836,1,0.0311,0.874,0.000471,0.128,0.193,79.527,171507,4
Stranger On The Shore,The Drifters,7,7FxHSRanqyhPDuqiHYquGJ,15,0.536,0.353,4,-9.679,1,0.0247,0.681,0.0,0.134,0.462,93.095,159813,4
Stranger Things,Joyner Lucas & Chris Brown,9,0mfj9YBcCSrAKCeK7TQAQo,4,0.872,0.527,1,-16.963,1,0.169,0.0367,0.852,0.101,0.223,122.063,219664,4
Stranger To Love,St. Paul,5,6N86kXLekCFbsSif0tiSIO,16,0.602,0.531,9,-11.086,0,0.0345,0.572,0.000841,0.0772,0.395,125.271,344413,4
Strangers,Halsey Featuring Lauren Jauregui,9,2U0pVx4m1Kdm1Gsjjm6iq8,56,0.579,0.697,0,-7.429,0,0.0394,0.0142,1.6e-06,0.157,0.49,129.967,204213,4
Strangers In A Strange World,Jenny Burton & Patrick Jude,5,74VR3AkGPhbYXnxcOYa16x,69,0.259,0.473,5,-8.275,1,0.0295,0.592,0.0,0.201,0.539,90.348,157867,4
Strangers In The Night,Frank Sinatra,0,74VR3AkGPhbYXnxcOYa16x,69,0.259,0.473,5,-8.275,1,0.0295,0.592,0.0,0.201,0.539,90.348,157867,4
Stranglehold,Paul McCartney,8,7oJLxq4WVOjtHDB4War58k,19,0.51,0.626,11,-11.14,0,0.056,0.285,0.000264,0.378,0.679,123.808,217600,4
Strap Me In,The Cars,8,0fGxULfiyfL8M4SxwaDLU4,32,0.551,0.805,9,-9.16,0,0.0365,0.101,0.0223,0.268,0.581,112.082,264573,4
Strawberries,Smooth,4,7rtGt7IE46Y9bxymlGnNqX,29,0.717,0.41,7,-6.332,1,0.0638,0.193,0.000142,0.167,0.609,81.254,339800,4
Strawberry,Nicole Renee,8,47CWjx4mP2qZEGVRkpactB,29,0.735,0.662,11,-7.439,0,0.0905,0.251,0.0,0.314,0.736,89.042,230827,4
Strawberry Fields Forever,The Beatles,0,3Am0IbOxmvlSXro7N5iSfZ,68,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,247320,4
Strawberry Letter 23,Tevin Campbell,5,2U96QtBPJE158fZ74GIqQX,23,0.812,0.834,6,-7.722,1,0.0375,0.0663,0.000443,0.115,0.817,106.425,196880,4
Strawberry Letter 23,The Brothers Johnson,0,00kvKlIvfzQLSi6T2zwXuS,61,0.73,0.622,7,-11.7,0,0.0532,0.269,0.00874,0.111,0.752,90.973,299067,4
Strawberry Peels,Lil Uzi Vert Featuring Young Thug & Gunna,5,4lAQfuREAHG8IC0PiiigBt,57,0.862,0.65,10,-6.978,0,0.355,0.0207,0.0,0.568,0.658,131.194,115350,4
Strawberry Shortcake,Jay And The Techniques,3,3NB27dEoSKEOvD5YuEHQEd,11,0.682,0.683,10,-11.052,1,0.0409,0.211,0.0,0.0893,0.926,144.634,164440,4
Strawberry Wine,Deana Carter,6,5Pgwi0iizu96RHxJ4xL3SH,67,0.572,0.449,1,-6.566,1,0.0264,0.314,0.0,0.0301,0.207,122.632,291533,3
Stray Cat Strut,Stray Cats,0,5yogRsv5ggT6iCnFgvdpho,51,0.679,0.609,0,-9.482,0,0.0347,0.0957,0.00113,0.0474,0.695,132.467,198000,4
Street Corner,Ashford & Simpson,5,5wmZnefc6XBPiEI3yqIVgg,35,0.752,0.52,0,-13.988,1,0.0563,0.279,0.00229,0.0313,0.913,110.764,278267,4
Street Corner Serenade,Wet Willie,2,1EI0x3yv1P5AQSq3WaZ6cv,26,0.758,0.623,11,-10.615,1,0.0443,0.139,0.0468,0.169,0.964,122.351,294280,4
Street Dreams,Nas,2,0QnGI4OgY8ReggLWvEXdgD,60,0.752,0.611,11,-8.681,0,0.315,0.21,0.0,0.778,0.746,90.993,279933,4
Street Fighting Man,The Rolling Stones,4,7EXgO1bRnEArE58rtrgMWB,57,0.583,0.855,0,-7.213,1,0.0333,0.1,0.0177,0.262,0.69,128.178,195147,4
Street Life,The Crusaders,3,6Llr9PVC1cirKUwu7Fle83,53,0.505,0.625,5,-8.195,0,0.0686,0.603,3.98e-05,0.0823,0.608,110.791,332133,4
Street Of Dreams,Nia Peeples,1,3pFC5u4BYOV8iJHnr36RpO,18,0.753,0.628,0,-10.54,0,0.0466,0.00747,0.000123,0.263,0.94,110.516,263533,4
Street Of Dreams,Rainbow,5,2hDopFcMjFcRi5IRpTSSyr,52,0.555,0.648,6,-8.791,0,0.0286,0.00199,3.83e-06,0.0597,0.659,119.848,265507,4
Street Runner,Rod Wave,1,5iMRhOHzze2CujxHiJ6cRL,71,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933,252021,4
Street Singin',Lady Flash,2,41QWE8pJivBHbPBNLfsc70,7,0.392,0.973,4,-4.646,1,0.0575,0.00214,0.74,0.156,0.788,97.955,127320,4
Street Talk,B.C.G. (B.C. Generation),5,7CBCWKd2bmX0exxNWPcIIy,0,0.743,0.452,4,-13.646,0,0.0343,0.522,0.916,0.139,0.221,89.572,260000,4
Streetcorner Symphony,Rob Thomas,6,20117nklRrpujknMRpueYQ,50,0.633,0.886,1,-3.892,1,0.0456,0.109,0.0,0.0438,0.753,81.811,247827,4
Streets,Doja Cat,1,60ynsPSSKe6O3sfwRnIBRf,82,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4
Strength,The Alarm,6,0vY5EeV8pIIAcyFdf1iSlc,33,0.454,0.939,11,-4.158,1,0.0604,0.0088,0.0,0.132,0.632,152.162,214627,4
Stressed,Young Thug With J. Cole & T-Shyne,6,0uqsdBw9KvD8jSWmfMmMAp,51,0.707,0.442,0,-10.395,0,0.339,0.0698,0.0,0.106,0.344,81.021,220413,4
Stressed Out,twenty one pilots,0,3CRDbSIZ4r5MsZ0YwxuEkn,85,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
Stretch You Out,Summer Walker Featuring A Boogie Wit da Hoodie,6,4Qxn47gWPSucovKrMyRf1z,61,0.64,0.519,1,-6.757,0,0.188,0.25,0.0,0.0883,0.252,103.359,143493,4
Stricken,Disturbed,9,6RJdYpFQwLyNfDc5FbjkgV,72,0.402,0.969,8,-2.825,1,0.181,9.14e-05,0.0325,0.225,0.262,173.847,245227,4
