song,artist,class
You Can't Hurry Love,Phil Collins,0
You Can't Hurry Love,The Supremes,0
You Can't Hurt Me No More,Gene Chandler,9
You Can't Judge A Book By The Cover,Bo Diddley,4
You Can't Lie To A Liar,Ketty Lester,8
You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,3
You Can't Roller Skate In A Buffalo Herd,Roger Miller,3
You Can't Run From Love,Eddie Rabbitt,5
You Can't Sit Down,The Dovells,0
You Can't Sit Down Part 2,Philip Upchurch Combo,2
You Can't Stand Alone,Wilson Pickett,6
You Can't Stop The Beat,Cast Of Hairspray,8
You Can't Stop The Beat,Glee Cast,6
You Can't Take It Away,Fred Hughes,9
You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,3
You Can't Turn Me Off (In The Middle Of Turning Me On),High Inergy,1
You Can't Win (Part 1),Michael Jackson,8
You Changed Me,Jamie Foxx Featuring Chris Brown,9
You Cheated,The Shields,1
You Cheated,The Slades,4
You Complete Me,Keyshia Cole,6
You Could Be Mine,Guns N' Roses,2
You Could Have Been A Lady,April Wine,3
You Could Have Been With Me,Sheena Easton,1
You Could Take My Heart Away,Silver Condor,3
You Da Baddest,Future Featuring Nicki Minaj,3
You Da One,Rihanna,1
You Decorated My Life,Kenny Rogers,0
You Didn't Have To Be So Nice,The Lovin' Spoonful,0
You Don't Believe,The Alan Parsons Project,5
You Don't Belong,Daughtry,9
You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,0
You Don't Have To Be A Baby To Cry,The Caravelles,0
"You Don't Have To Be A Star (To Be In My Show),Marilyn McCoo & Billy Davis", Jr.,0
You Don't Have To Be A Tower Of Strength,Gloria Lynne,9
You Don't Have To Cry,Rene & Angela,7
You Don't Have To Go Home Tonight,The Triplets,1
You Don't Have To Hurt No More,Mint Condition,3
You Don't Have To Love Me,Monifah,8
You Don't Have To Say You Love Me,The Four Sonics,8
You Don't Have To Say You Love Me,Dusty Springfield,0
You Don't Have To Say You Love Me/Patch It Up,Elvis Presley,1
You Don't Have To Walk In The Rain,The Turtles,5
You Don't Have To Worry,Mary J. Blige,6
"You Don't Know,Eminem, 50 Cent", Lloyd Banks & Ca$his,1
You Don't Know,Scarlett & Black,1
You Don't Know Girls,Kathy Linden,9
You Don't Know Her Like I Do,Brantley Gilbert,4
You Don't Know How It Feels,Tom Petty,1
You Don't Know Like I Know,Sam & Dave,8
You Don't Know Me,Mickey Gilley,5
You Don't Know Me,Elvis Presley With The Jordanaires,4
You Don't Know Me,Lenny Welch,4
You Don't Know Me,Ray Charles,0
You Don't Know My Name,Alicia Keys,0
You Don't Know Nothin',For Real,8
You Don't Know What It Means,Jackie Wilson,7
You Don't Know What You Mean To Me,Sam & Dave,4
You Don't Know What You've Got (Until You Lose It),Ral Donner,0
"You Don't Love Me (No, No, No)",Dawn Penn,5
You Don't Love Me Anymore,Eddie Rabbitt,5
You Don't Love Me Anymore (And I Can Tell),Rick Nelson,4
You Don't Mess Around With Jim,Jim Croce,0
You Don't Miss Your Water,William Bell,9
You Don't Need Me For Anything Anymore,Brenda Lee,8
You Don't Own Me,Grace Featuring G-Eazy,5
You Don't Own Me,Lesley Gore,0
You Don't Want Me Anymore,Steel Breeze,1
You Don't Want My Love,Andy Williams,6
You Dropped A Bomb On Me,The Gap Band,3
You Found Me,The Fray,0
You Gave Me A Mountain,Frankie Laine,2
You Gave Me Something (And Everything's Alright),Fantastic Four,5
You Get What You Give,New Radicals,3
You Gets No Love,Faith Evans,3
You Give Good Love,Whitney Houston,0
You Give Love A Bad Name,Blake Lewis,1
You Give Love A Bad Name,Bon Jovi,0
You Gon' Learn,Eminem Featuring Royce da 5'9 & White Gold,5
You Gonna Fly,Keith Urban,5
You Gonna Make Me Love Somebody Else,The Jones Girls,3
You Got It,VEDO,7
You Got It,Roy Orbison,0
You Got It,Diana Ross,4
You Got It (The Right Stuff),New Kids On The Block,0
You Got It All,The Jets,0
You Got Lucky,Tom Petty And The Heartbreakers,1
You Got Me,The Roots Featuring Erykah Badu,3
You Got Me Hummin,Cold Blood,5
You Got Me Hummin',Sam & Dave,7
You Got Me Walking,Jackie Wilson,9
You Got Soul,Johnny Nash,5
You Got That Right,Lynyrd Skynyrd,6
You Got That Touch,Sonny James,9
You Got The Love,Professor Morrison's Lollipop,8
You Got The Love,Rufus Featuring Chaka Khan,1
You Got The Magic,John Fogerty,8
You Got The Power,War,6
You Got To Be The One,The Chi-lites,8
You Got To Me,Neil Diamond,1
You Got To Pay The Price,Gloria Taylor,4
You Got What It Takes,Joe Tex,5
You Got What It Takes,The Dave Clark Five,0
You Got What It Takes,Marv Johnson,0
You Got Yours And I'll Get Mine,The Delfonics,3
You Gotta Be,Des'ree,0
You Gotta Believe,Marky Mark & The Funky Bunch,4
You Gotta Have Love In Your Heart,The Supremes & Four Tops,5
You Gotta Love Someone,Elton John,4
You Gotta Make Your Own Sunshine,Neil Sedaka,5
You Had Me From Hello,Kenny Chesney,3
You Have Placed A Chill In My Heart,Eurythmics,6
You Have The Right To Remain Silent,Perfect Stranger,6
You Haven't Done Nothin,Stevie Wonder,0
You Just Can't Win (By Making The Same Mistake),Gene & Jerry,9
You Keep Me Dancing,Samantha Sang,5
You Keep Me Hangin' On,Kim Wilde,0
You Keep Me Hangin' On,The Vanilla Fudge,0
You Keep Me Hangin' On,The Supremes,0
You Keep Me Hangin' On/Hurt So Bad,Jackie DeShannon,9
You Keep Me Hanging On,Wilson Pickett,9
You Keep Me Holding On,Tyrone Davis,9
You Keep Runnin' Away,38 Special,3
You Keep Running Away,Four Tops,1
You Keep Tightening Up On Me,The Box Tops,9
You Know How We Do It,Ice Cube,2
You Know I Love You ... Don't You?,Howard Jones,1
You Know I'm No Good,Amy Winehouse,7
You Know It Ain't Right,Joe Hinton,8
You Know Like I Know,Ozark Mountain Daredevils,7
You Know My Name,Chris Cornell,7
You Know My Steez,Gang Starr,7
You Know That I Love You,Donell Jones,5
You Know That I Love You,Santana,3
You Know What I Mean,The Turtles,1
You Know What It Is,T.I. Featuring Wyclef Jean,3
You Know What To Do,Carly Simon,8
You Know You Like It,DJ Snake & AlunaGeorge,1
You Know You're Right,Nirvana,4
You Learn/You Oughta Know,Alanis Morissette,0
You Let Your Heart Go Too Fast,Spin Doctors,4
You Lie,The Band Perry,4
You Lied To Me,Cathy Dennis,3
You Lied To Your Daddy,The Tams,6
You Light Up My Life,LeAnn Rimes,3
You Light Up My Life,Debby Boone,0
You Light Up My Life,Kacey Cisyk/Original Cast,7
You Light Up My Life/Believe In Humanity,Carole King,2
You Like Me Don't You,Jermaine Jackson,4
You Little Trustmaker,The Tymes,1
You Look Good,Lady Antebellum,5
You Look Good In My Shirt,Keith Urban,4
You Look Like I Need A Drink,Justin Moore,7
You Look Marvelous,Billy Crystal,5
You Lost The Sweetest Boy,Mary Wells,2
You Made A Believer (Out Of Me),Ruby Andrews,9
You Made Me Believe In Magic,Bay City Rollers,0
You Made Me Love You,Nat King Cole,4
You Make It Easy,Jason Aldean,2
You Make Loving Fun,Fleetwood Mac,0
You Make Me,Avicii,8
You Make Me Crazy,Sammy Hagar,6
You Make Me Feel (Mighty Real),Jimmy Somerville,8
You Make Me Feel (Mighty Real),Sylvester,3
You Make Me Feel Brand New,The Stylistics,0
You Make Me Feel Like Dancing,Leo Sayer,0
You Make Me Feel...,Cobra Starship Featuring Sabi,0
You Make Me Real/Roadhouse Blues,The Doors,4
You Make Me Sick,P!nk,3
You Make Me Wanna...,Usher,0
You Make Me Work,Cameo,8
You Make My Dreams,Daryl Hall John Oates,0
You Make My Heart Beat Faster,Kim Carnes,5
You Make Your Own Heaven And Hell Right Here On Earth,The Undisputed Truth,7
You May Be Right,Billy Joel,0
You Mean Everything To Me,Neil Sedaka,1
You Mean Everything To Me,The Fleetwoods,8
You Mean The World To Me,Toni Braxton,0
You Mean The World To Me,David Houston,7
You Met Your Match,Stevie Wonder,3
You Might Need Somebody,Turley Richards,5
You Might Think,The Cars,0
You Must Believe Me,The Impressions,1
You Must Have Been A Beautiful Baby,The Dave Clark Five,3
You Must Have Been A Beautiful Baby,Bobby Darin,0
You Need A Woman Tonight,Captain & Tennille,3
You Need Hands,Eydie Gorme,5
You Need Love,Styx,8
You Need Love Like I Do (Don't You),Gladys Knight And The Pips,2
"You Need Me, Baby",Joe Tex,8
You Need To Calm Down,Taylor Swift,0
You Needed Me,Anne Murray,0
You Never Can Tell,Chuck Berry,1
You Never Done It Like That,Captain & Tennille,0
You Never Miss Your Water (Till The Well Runs Dry),Little Esther Phillips & Big Al Downing,7
You Only Have To Say You Love Me,Hannah Jones,6
You Only Live Twice,Drake Featuring Lil Wayne & Rick Ross,2
You Only Live Twice,Nancy Sinatra,4
You Ought To Be Havin' Fun,Tower Of Power,6
You Ought To Be With Me,Al Green,0
You Owe Me,NAS Featuring Ginuwine,5
You Put A Move On My Heart,Quincy Jones Introducing Tamia,9
You Put It On Me,B.B. King,8
You Put The Beat In My Heart,Eddie Rabbitt,8
You Raise Me Up,Josh Groban & The African Children's Choir,7
You Raise Me Up,Josh Groban,7
You Really Got A Hold On Me,Gayle McCormick,9
You Really Got Me,Van Halen,3
You Really Got Me,The Kinks,0
You Really Know How To Hurt A Guy,Jan & Dean,2
You Remind Me Of Something,R. Kelly,0
You Right,Doja Cat & The Weeknd,1
You Rock My World,Michael Jackson,0
You Said,Mona Lisa,8
You Said A Bad Word,Joe Tex,4
You Sang To Me,Marc Anthony,0
You Save Me,Kenny Chesney,4
You Saved My Soul,Burton Cummings,3
You Say,Lauren Daigle,2
You Says It All,Randy Brown,7
You Send Me,The Manhattans,8
You Send Me,Aretha Franklin,5
You Send Me,Ponderosa Twins + One,7
You Sexy Thing,Hot Chocolate,0
You Shook Me All Night Long,AC/DC,3
You Should Be Dancing,Bee Gees,0
You Should Be Here,Cole Swindell,3
You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,1
You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,1
You Should Be Sad,Halsey,2
You Should Do It,Peter Brown With Betty Wright,5
You Should Have Seen The Way He Looked At Me,The Dixie Cups,3
You Should Hear How She Talks About You,Melissa Manchester,0
You Should Probably Leave,Chris Stapleton,3
You Should See Me In A Crown,Billie Eilish,4
You Should'a Treated Me Right,Ike & Tina Turner,8
You Should've Told Me,Kelly Price,6
You Shouldn't Kiss Me Like This,Toby Keith,3
You Showed Me,Salt-N-Pepa,4
You Showed Me,The Turtles,0
You Sound Good To Me,Lucy Hale,8
You Spin Me Round (Like A Record),Dead Or Alive,1
"You Stay,DJ Khaled Featuring Meek Mill, J Balvin", Lil Baby & Jeremih,4
You Stepped Into My Life,Wayne Newton,8
You Stepped Into My Life,Melba Moore,4
You Still Touch Me,Sting,5
You Suck,The Murmurs,8
You Sure Love To Ball,Marvin Gaye,4
You Take Me Up,Thompson Twins,4
You Take My Breath Away,Rex Smith,0
You Take My Heart Away,James Darren,5
You Talk About Love,Barbara George,4
You Talk Too Much,Frankie Ford,8
You Talk Too Much,Joe Jones,0
You Tell Me Why,The Beau Brummels,3
You The Boss,Rick Ross Featuring Nicki Minaj,6
You Think You Know Her,Cause And Effect,3
You Think You're Hot Stuff,Jean Knight,5
You Threw A Lucky Punch,Gene Chandler,4
You Thrill Me,Exile,3
You Time,Scotty McCreery,4
You To Me Are Everything,The Real Thing,6
You To Me Are Everything,Broadway,8
"You To Me Are Everything, Part I",Revelation,9
You Took The Words Right Out Of My Mouth,Meat Loaf,3
You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,0
"You Turn Me On, I'm A Radio",Joni Mitchell,2
You Turned My World Around,Frank Sinatra,8
You Used To Love Me,Faith Evans,2
You Waited Too Long,The Five Stairsteps,9
You Walked In,Lonestar,9
"You Want It, You Got It",Detroit Emeralds,3
You Want This/70's Love Groove,Janet Jackson,0
You Wanted Someone To Play With (I Wanted Someone To Love),Frankie Laine,4
You Was Right,Lil Uzi Vert,3
You Wear It Well,El DeBarge With DeBarge,4
You Wear It Well,Rod Stewart,1
You Went Back On Your Word,Clyde McPhatter,7
You Were Always There,Donna Fargo,9
You Were Born To Be Loved,Billy Bland,9
You Were Made For Me,Irene Cara,7
You Were Made For Me,Freddie And The Dreamers,2
You Were Made For Me,Luther Ingram,9
You Were Mine,Dixie Chicks,3
You Were Mine,Fireflies,2
You Were On My Mind,We Five,0
You Were On My Mind,Crispian St. Peters,3
You Were Only Fooling (While I Was Falling In Love),Vic Damone,2
You Were Wrong,Z.Z. Hill,9
You Will Know,Stevie Wonder,7
You Win Again,Bee Gees,7
You Win Again,Fats Domino,2
You Won't Be Lonely Now,Billy Ray Cyrus,7
You Won't Ever Be Lonely,Andy Griggs,2
You Won't Forget Me,La Bouche,4
You Won't See Me,Anne Murray,0
You Won't See Me Cry,Wilson Phillips,1
You Wouldn't Listen,The Ides Of March,4
You You You,Mel Carter,4
You'd Better Believe It,The Manhattans,7
You'd Better Come Home,Petula Clark,2
You'd Better Come Home,Russell Byrd,4
You'll Accomp'ny Me,Bob Seger,1
You'll Always Be Loved By Me,Brooks & Dunn,5
You'll Always Be The One I Love,Dean Martin,6
You'll Always Find Your Way Back Home,Hannah Montana,8
You'll Answer To Me,Patti Page,4
You'll Be In My Heart,Phil Collins,2
You'll Be Mine (Party Time),Gloria Estefan,6
You'll Be There,George Strait,5
You'll Lose A Good Thing,Freddy Fender,3
You'll Lose A Good Thing,Barbara Lynn,0
You'll Love Again,Hotel,7
You'll Miss Me (When I'm Gone),Fontella Bass & Bobby McClure,9
You'll Never Find Another Love Like Mine,Lou Rawls,0
You'll Never Get To Heaven (If You Break My Heart),The Stylistics,2
You'll Never Get To Heaven (If You Break My Heart),Dionne Warwick,3
You'll Never Walk Alone,The Brooklyn Bridge,5
You'll Never Walk Alone,Elvis Presley With The Jordanaires,8
You'll Never Walk Alone,Patti LaBelle And The Blue Belles,3
You'll Never Walk Alone,Gerry And The Pacemakers,4
You'll See,Madonna,0
You'll Think Of Me,Keith Urban,2
You're A Big Girl Now,The Stylistics,7
You're A Friend Of Mine,Clarence Clemons & Jackson Browne,1
You're A God,Vertical Horizon,2
You're A Jerk,New Boyz,2
You're A Lady,Dawn Featuring Tony Orlando,6
You're A Lady,Peter Skellern,4
"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,3
You're A Part Of Me,Gene Cotton With Kim Carnes,3
You're A Part Of Me,Susan Jacks,8
You're A Special Part Of Me,Diana Ross & Marvin Gaye,1
You're A Sweetheart,Dinah Washington,9
You're A Sweetheart,Little Willie John,6
You're A Very Lovely Woman,The Merry-Go-Round,9
You're A Wonderful One,Marvin Gaye,1
You're All I Need,Motley Crue,8
You're All I Need,Bobby Bland,8
You're All I Need To Get By,Johnny Mathis & Deniece Williams,4
You're All I Need To Get By,Tony Orlando & Dawn,3
You're All I Need To Get By,Marvin Gaye & Tammi Terrell,0
You're All I Need To Get By,Aretha Franklin,1
You're All That Matters To Me,Curtis Stigers,9
You're Amazing,Robert Palmer,2
You're Beautiful,James Blunt,0
You're Beginning To Get To Me,Clay Walker,3
You're Driving Me Out Of My Mind,Little River Band,3
You're Easy On The Eyes,Terri Clark,3
You're Following Me,Perry Como,9
You're Fooling You,The Dramatics,8
You're Gonna Get What's Coming,Bonnie Raitt,7
"You're Gonna Go Far, Kid",The Offspring,6
You're Gonna Make Me Cry,O.V. Wright,8
You're Gonna Miss Me,The Thirteenth Floor Elevators,5
You're Gonna Miss Me,Connie Francis,3
You're Gonna Miss This,Trace Adkins,1
You're Gonna Need Magic,Roy Hamilton,7
You're Gonna Need Me,Barbara Lynn,6
You're Good For Me,Solomon Burke,4
You're In Good Hands,Jermaine Jackson,7
You're In Love,Ratt,8
You're In Love,Wilson Phillips,0
You're In My Heart (The Final Acclaim),Rod Stewart,0
You're Just About To Lose Your Clown,Ray Charles,9
You're Just The Right Size,The Salsoul Orchestra,8
You're Like Comin' Home,Lonestar,6
You're Looking Good,Dee Clark,4
You're Looking Like Love To Me,Peabo Bryson & Roberta Flack,5
You're Makin' Me High/Let It Flow,Toni Braxton,0
You're Making A Mistake,The Platters,6
You're Mine (Eternal),Mariah Carey,8
You're Mine Tonight,Pure Prairie League,6
You're Mines Still,Yung Bleu Featuring Drake,1
You're Movin' Out Today,Bette Midler,4
You're Moving Out Today,Carole Bayer Sager,6
You're My Baby,Sarah Vaughan,8
You're My Baby (And Don't You Forget It),The Vacels,6
You're My Best Friend,Queen,1
You're My Better Half,Keith Urban,3
You're My Blessing,Lou Rawls,7
You're My Driving Wheel,The Supremes,8
You're My Everything,Anita Baker,7
You're My Everything,The Temptations,0
You're My Everything,Lee Garrett,5
You're My Girl,Franke & The Knockouts,2
"You're My Latest, My Greatest Inspiration",Teddy Pendergrass,4
You're My Man,Lynn Anderson,6
You're My Remedy,The Marvelettes,4
You're My Weakness,Faith Band,7
You're My World,Helen Reddy,1
You're My World,Cilla Black,2
You're Next,Jimmy Witherspoon,9
You're No Good,The Swinging Blue Jeans,9
You're No Good,Linda Ronstadt,0
You're No Good,Betty Everett,5
You're Nobody 'til Somebody Loves You,Dinah Washington,8
You're Nobody Till Somebody Loves You,The Wonder Who?,9
You're Nobody Till Somebody Loves You,Dean Martin,2
You're Not Alone,Olive,5
You're Not Alone,Chicago,0
You're Not My Kind Of Girl,New Edition,9
You're Not Sorry,Taylor Swift,1
You're Only Human (Second Wind),Billy Joel,0
You're Only Lonely,J.D. Souther,0
You're Sixteen,Ringo Starr,0
You're Sixteen,Johnny Burnette,0
You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,4
You're So Easy To Love,Tommy James,5
You're So Fine,The Falcons,1
You're So Unique,Billy Preston,4
You're So Vain,Carly Simon,0
You're Still A Young Man,Tower Of Power,2
You're Still The One,Shania Twain,0
You're Supposed To Keep Your Love For Me,Jermaine Jackson,3
You're The Best Thing,The Style Council,7
You're The Best Thing That Ever Happened To Me,Ray Price,8
You're The Boss,LaVern Baker & Jimmy Ricks,8
"You're The First, The Last, My Everything",Barry White,0
You're The Inspiration,Peter Cetera Featuring Az Yet,7
You're The Inspiration,Chicago,0
You're The Love,Seals & Crofts,1
You're The Love Of My Life/The Love I Lost,Sybil,8
You're The Man (Part 1),Marvin Gaye,4
You're The One,SWV,0
You're The One,Guerilla Black Featuring Mario Winans,7
You're The One,The Vogues,0
You're The One,The Marvelettes,4
You're The One,The Three Degrees,7
You're The One For Me,Joe Simon,7
You're The One That I Want,John Travolta & Olivia Newton-John,0
You're The One-Part II,Little Sister,2
You're The Only Love,Paul Hyde & Payolas,8
You're The Only One,Maria Mena,8
You're The Only One,Dolly Parton,5
You're The Only One,Geils,8
You're The Only Woman,The Brat Pack,3
You're The Only Woman (You & I),Ambrosia,1
You're The Only World I Know,Sonny James,9
You're The Reason,Joe South,8
You're The Reason,Bobby Edwards,1
You're The Reason I'm Living,Bobby Darin,0
You're The Reason Why,The Ebonys,5
You're The Story Of My Life,Desmond Child,7
You're The Voice,John Farnham,8
You're Throwing A Good Love Away,The Spinners,4
You're Welcome,Dwayne Johnson,6
"You're Welcome, Stop On By",Bobby Womack,5
You've Been Cheatin',The Impressions,3
You've Been In Love Too Long,Martha & The Vandellas,3
You've Been My Inspiration,The Main Ingredient,6
You've Got A Friend,James Taylor,0
You've Got A Friend,Roberta Flack & Donny Hathaway,2
You've Got A Good Love Coming,Van Stephenson,7
You've Got A Way,Shania Twain,4
You've Got Another Thing Comin',Judas Priest,6
You've Got Another Thing Coming,Hotel,5
You've Got Me Runnin',Gene Cotton,3
You've Got My Mind Messed Up,James Carr,6
You've Got My Soul On Fire,The Temptations,7
You've Got The Power,The Esquires,9
You've Got The Power,James Brown And The Famous Flames,8
You've Got To Be Loved,The Montanas,5
You've Got To Crawl (Before You Walk),The 8th Day,2
You've Got To Earn It,The Staple Singers,9
You've Got To Hide Your Love Away,The Silkie,0
You've Got To Love Her With A Feeling,Freddy King,9
You've Got To Pay The Price,Al Kent,4
You've Got To Take It (If You Want It),The Main Ingredient,4
You've Got What I Need,Shooting Star,7
You've Got Your Troubles,The Fortunes,0
You've Lost That Lovin' Feelin',Long John Baldry & Kathi MacDonald,8
You've Lost That Lovin' Feelin',The Righteous Brothers,0
You've Lost That Lovin' Feelin',Roberta Flack & Donny Hathaway,7
You've Lost That Lovin' Feeling,Daryl Hall John Oates,1
You've Lost That Lovin' Feeling,Dionne Warwick,1
You've Made Me So Very Happy,Lou Rawls,9
"You've Made Me So Very Happy,Blood", Sweat & Tears,0
You've Made Me So Very Happy,Brenda Holloway,3
You've Never Been In Love Like This Before,Unit Four plus Two,9
You've Never Been This Far Before,Conway Twitty,2
You've Really Got A Hold On Me,Eddie Money,7
You've Really Got A Hold On Me,The Miracles,0
You've Still Got A Place In My Heart,Dean Martin,5
"You, I",The Rugbys,2
"You, Me And He",Mtume,8
"You, Me And Mexico",Edward Bear,6
"You, No One But You",Frankie Laine,8
Young,Kenny Chesney,3
Young & Crazy,Frankie Ballard,5
Young & Gettin' It,Meek Mill Featuring Kirko Bangz,8
Young Americans,David Bowie,2
Young And Beautiful,Lana Del Rey,2
Young And In Love,Chris Crosby,5
Young And In Love,Dick and DeeDee,1
Young And Warm And Wonderful,Tony Bennett,5
Young Birds Fly,The Cryan' Shames,9
Young Blood,Bruce Willis,6
Young Blood,Rickie Lee Jones,3
Young Blood,Bad Company,1
Young Boy,Barbara Greene,8
Young Boy Blues,Ben E. King,6
Young Dumb & Broke,Khalid,1
Young Emotions,Ricky Nelson,1
Young Forever,Jay-Z + Mr. Hudson,0
Young Girl,The Union Gap Featuring Gary Puckett,0
Young Girls,Bruno Mars,3
Young Hearts Run Free,Candi Staton,1
Young Ideas,Chico Holiday,7
Young Love,Air Supply,3
Young Love,Janet Jackson,6
Young Love,Lesley Gore,4
Young Love,Ray Stevens,9
Young Lovers,Paul and Paula,0
Young School Girl,Fats Domino,9
"Young Thing, Wild Dreams (Rock Me)",Red Rider,7
Young Turks,Rod Stewart,0
Young Wheezy,NAV With Gunna,8
Young Wings Can Fly (Higher Than You Know),Ruby And The Romantics,4
Young World,Rick Nelson,0
Young'n (Holla Back),Fabolous,3
"Young, Sad And Blue",Lysette,7
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,0
Youngblood,5 Seconds Of Summer,0
Younger Days,Joe Fagin,7
Younger Girl,The Critters,4
Younger Girl,The Hondells,5
Younger Now,Miley Cyrus,7
Your Baby Never Looked Good In Blue,Expose,1
Your Baby's Gone Surfin',Duane Eddy,9
Your Bartender,Morgan Wallen,8
Your Body,Christina Aguilera,3
Your Body,Pretty Ricky,1
Your Body Is A Wonderland,John Mayer,1
Your Body's Callin',R. Kelly,1
Your Boyfriend's Back,Bobby Comstock And The Counts,9
Your Bulldog Drinks Champagne,Jim Stafford,2
Your Cash Ain't Nothin' But Trash,The Steve Miller Band,5
Your Cheatin' Heart,George Hamilton IV,7
Your Cheatin' Heart,Billy Vaughn And His Orchestra,8
Your Cheating Heart,Ray Charles,2
Your Daddy Don't Know,Toronto,7
Your Everything,Keith Urban,5
Your Friends,Dee Clark,3
Your Good Thing (Is About To End),Lou Rawls,1
Your Good Thing (Is About To End),Mable John,9
Your Heart,Joyner Lucas & J. Cole,3
Your Heart Belongs To Me,The Supremes,9
Your Heart Is Free Just Like The Wind,Vikki Carr,9
Your Husband - My Wife,Brooklyn Bridge,4
Your Imagination,Daryl Hall John Oates,3
Your Last Goodbye,Floyd Cramer,6
Your Love,Nicki Minaj,1
Your Love,The Outfield,0
Your Love,Keith Sweat,7
Your Love,Graham Central Station,3
"Your Love,Marilyn McCoo & Billy Davis", Jr.,1
Your Love (Means Everything to Me),Charles Wright And The Watts 103rd Street Rhythm Band,7
Your Love Is A...,Whitehead Bros.,7
Your Love Is Driving Me Crazy,Sammy Hagar,1
Your Love Is King,Sade,5
Your Love Is My Drug,Ke$ha,0
Your Love Is So Divine,Miranda,6
Your Love Is So Doggone Good,The Whispers,9
Your Love Is So Good For Me,Diana Ross,4
Your Love Keeps Working On Me,Jody Watley,9
Your Loving Arms,Billie Ray Martin,4
Your Ma Said You Cried In Your Sleep Last Night,Kenny Dino,2
Your Mama Don't Dance,Poison,0
Your Mama Don't Dance,Kenny Loggins & Jim Messina,0
Your Man,Josh Turner,3
Your Move (I've Seen All Good People),Yes,3
Your Nose Is Gonna Grow,Johnny Crawford,1
Your Old Stand By,Mary Wells,3
Your One And Only Love,Jackie Wilson,3
Your Other Love,Connie Francis,2
Your Other Love,The Flamingos,5
Your Own Back Yard,Dion,7
Your Own Special Way,Genesis,6
Your Personal Touch,Evelyn Champagne King,8
Your Power,Billie Eilish,0
Your Precious Love,Marvin Gaye & Tammi Terrell,0
Your Precious Love,Linda Jones,7
Your Secret Love,Luther Vandross,5
Your Side Of The Bed,Little Big Town,9
Your Side Of The Bed,Mac Davis,8
Your Smile,Rene & Angela,6
Your Smiling Face,James Taylor,1
Your Song,Rod Stewart,4
Your Song,Elton John,0
Your Sweetness Is My Weakness,Barry White,5
Your Teenage Dreams,Johnny Mathis,6
"Your Time Hasn't Come Yet, Baby",Elvis Presley With The Jordanaires,7
Your Time To Cry,Joe Simon,3
Your Unchanging Love,Marvin Gaye,3
Your Used To Be,Brenda Lee,3
Your Wildest Dreams,The Moody Blues,0
Your Woman,White Town,2
"Your Wonderful, Sweet Sweet Love",The Supremes,5
Yours,Russell Dickerson,4
Yours,Shai,6
Yours If You Want It,Rascal Flatts,7
Yours Love,Joe Simon,7
Youth,Troye Sivan,2
Youth,Shawn Mendes Featuring Khalid,6
Youth Gone Wild,Skid Row,9
Youth Of The Nation,P.O.D.,2
Yuck,Logic,8
