song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
I Don't Want This Night To End,Luke Bryan,2,7c1KTn1z8Gw8ouYdcF4qaG,69,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,219973,4
I Don't Want To Be,Gavin DeGraw,0,4vl2zwXsTmAxgu9iY0g6UK,64,0.423,0.862,0,-5.13,0,0.0695,0.00806,0.0,0.133,0.462,154.756,217760,4
I Don't Want To Be A Hero,Johnny Hates Jazz,3,0bMG9mHnuAxsb18b2SLAVD,50,0.68,0.881,0,-6.774,0,0.0336,0.228,0.0,0.363,0.946,111.532,217627,4
I Don't Want To Be A Lone Ranger,Johnny Guitar Watson,9,2Oyvet7PpNhhCDrG6vJ2bz,29,0.691,0.471,3,-10.781,1,0.0627,0.252,0.0,0.165,0.594,98.255,208440,4
I Don't Want To Be Hurt Anymore,Nat King Cole,2,4RP1czjLoErBuEQui5hCrC,14,0.32,0.221,7,-15.714,1,0.0332,0.774,0.0,0.145,0.358,76.528,156907,4
I Don't Want To See Tomorrow,Nat King Cole,3,4RP1czjLoErBuEQui5hCrC,14,0.32,0.221,7,-15.714,1,0.0332,0.774,0.0,0.145,0.358,76.528,156907,4
I Don't Want To Be Lonely,Dana Valery,8,1EMVimuJV7ExkAyeR2pDbl,6,0.623,0.784,10,-6.482,0,0.0428,0.348,7.7e-05,0.13,0.869,142.435,133440,4
I Don't Want To Cry,Ruby Winters,9,0ohnjVj0hHcEwjWUCEmunP,2,0.448,0.296,5,-13.433,1,0.0326,0.544,0.0711,0.613,0.234,116.138,205495,3
I Don't Want To Cry,Chuck Jackson,3,2UtEeRMlOA0TfJQVgxrkxu,30,0.394,0.497,0,-9.041,1,0.0355,0.575,0.0,0.109,0.711,138.798,136875,4
I Don't Want To Do Wrong,Gladys Knight And The Pips,1,0cJ0XsD3rxyNb6UNnKLPqb,24,0.398,0.423,11,-13.025,1,0.0959,0.599,0.00144,0.594,0.508,161.619,199400,3
I Don't Want To Hear Anymore,Jerry Butler,9,06HBSxmvh5kXGUX3dS7RhJ,1,0.451,0.426,9,-12.863,0,0.037,0.919,0.000133,0.635,0.524,91.702,182813,1
I Don't Want To Know Your Name,Glen Campbell,6,65CrZYxd0y9elcjnd7LthZ,4,0.549,0.432,9,-7.339,1,0.0304,0.796,0.00605,0.206,0.277,80.893,241707,4
I Don't Want To Live Without You,Foreigner,0,19aYH2zhbnTNx4plfenrIk,58,0.431,0.522,11,-8.625,1,0.0295,0.436,1.91e-05,0.109,0.233,199.786,237693,4
I Don't Want To Lose You,Jackie Wilson,8,2AqbuxkHkZ3aSlY65rvjHp,16,0.671,0.626,8,-5.692,1,0.0476,0.563,0.0,0.0831,0.765,123.89,159427,4
I Don't Want To Lose Your Love,B Angie B,5,1mbtkaYpvmwnUAIWi1p4br,18,0.698,0.831,1,-3.999,1,0.0394,0.00159,0.00197,0.297,0.32,124.937,269573,4
I Don't Want To Make You Wait,The Delfonics,9,4rkaHrn9km42iXvanYA0nm,19,0.545,0.684,3,-10.036,1,0.0428,0.637,0.00018,0.0929,0.576,123.847,196573,4
I Don't Want To Miss A Thing,David Cook,4,7zmqbdEqmQWgU2wOoBPG83,46,0.446,0.834,9,-4.014,0,0.0341,0.0794,0.0,0.114,0.363,132.034,228827,4
I Don't Want To Miss A Thing,Mark Chesnutt,1,3FN7JMZaaQ9lSzIaan0YZ1,46,0.496,0.47,10,-10.415,1,0.0333,0.0268,0.0,0.134,0.151,122.094,246227,4
I Don't Want To Miss A Thing,Aerosmith,0,5qlJg0Wbj3sslxfwiaRNpq,76,0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.161,299723,4
I Don't Want To See You Again,Peter And Gordon,1,2EuyCCWC1aJlQKjcIANOUN,28,0.587,0.607,7,-8.473,1,0.0341,0.139,2.67e-06,0.185,0.895,127.488,123240,4
I Don't Want To Spoil The Party,The Beatles,3,3kQDIa85ZK8cKVn72NfBnl,43,0.533,0.668,7,-7.237,1,0.033,0.451,0.0,0.149,0.889,95.438,154467,4
I Don't Want To Take A Chance,Mary Wells,3,3bpRkfLobldL83JsSMoVHL,17,0.586,0.44,8,-9.225,1,0.0268,0.512,0.000105,0.113,0.701,95.465,146000,3
I Don't Want To Talk About It,Rod Stewart,4,4X8fjtHGO450JppRfMh1NR,0,0.479,0.282,3,-18.292,1,0.0288,0.766,0.00992,0.288,0.399,134.993,292267,4
I Don't Want To Wait,Paula Cole,1,5MDQNJ7SZTytJwCbWKqJDL,62,0.41,0.468,11,-8.177,1,0.0553,0.298,1.19e-05,0.0426,0.475,177.508,320027,4
I Don't Want To Walk Without You,Barry Manilow,3,4UIB51CVz4llFeHgXoU7T8,16,0.452,0.478,5,-7.508,0,0.0266,0.735,2.89e-05,0.0526,0.261,97.885,235400,4
I Don't Want To Walk Without You,Phyllis McGuire,7,6MwS1ZatOfECZiC8PZjDJq,9,0.189,0.397,5,-10.64,1,0.0305,0.253,0.945,0.176,0.141,173.738,124186,4
I Don't Want You To Go,Carolyn Dawn Johnson,5,5nm8hcsVzkpybnK75h7FDY,21,0.458,0.795,9,-4.714,1,0.0559,0.0464,0.000212,0.0315,0.512,168.316,279533,4
I Don't Want Your Love,Duran Duran,0,0AUys3I9ow0KSaqew5esK7,34,0.697,0.659,7,-12.474,1,0.053,0.00848,0.000257,0.099,0.747,108.997,246387,4
I Dont Really Care,Waka Flocka Flame Featuring Trey Songz,6,5bK4oJXvHUqwI0ZpLtrnOl,37,0.506,0.716,11,-4.652,1,0.0383,0.0349,0.0,0.681,0.562,144.98,235787,4
I Dreamed A Dream,Susan Boyle,6,6umBxaxgV2q52o3Q8wH2Ma,53,0.286,0.378,10,-8.752,1,0.0382,0.803,0.000518,0.107,0.113,69.316,190560,4
I Dreamed A Dream,Anne Hathaway,6,7CNVenAoty0IomwFPaMaaH,48,0.256,0.0739,3,-17.227,1,0.0471,0.937,1.93e-05,0.0907,0.146,87.502,277533,4
I Dreamed A Dream,Glee Cast Featuring Idina Menzel,3,4QDo30WQZZJle0Up1mC8ez,44,0.236,0.328,10,-8.434,1,0.0353,0.828,0.0,0.111,0.0606,170.914,188133,5
I Dreamed Last Night,Justin Hayward & John Lodge,4,6yXQp5iAQoCpXDgzOP2FqM,24,0.301,0.713,0,-8.193,1,0.0333,0.00357,0.000225,0.134,0.384,94.996,268413,4
I Dreamed Of A Hill-Billy Heaven,Tex Ritter,1,5C285mitLVNBYDMjI50B89,21,0.524,0.277,3,-14.596,1,0.0789,0.878,0.0,0.26,0.432,121.865,190573,4
I Drive Myself Crazy,'N Sync,6,6aw26tMh7aY9S7rqQDDaIQ,52,0.562,0.718,9,-6.551,1,0.0269,0.0433,0.0,0.174,0.51,86.964,240733,4
I Drive Your Truck,Lee Brice,4,6aPc6SSWgTsiXrrUpJCPlj,59,0.51,0.649,11,-6.215,1,0.0348,0.0978,0.00206,0.119,0.118,141.963,234840,4
I Drove All Night,Celine Dion,4,3zN4OLeBAN7LwAr442bB8E,59,0.566,0.912,11,-4.198,1,0.0629,0.00051,0.0,0.215,0.644,134.994,240600,4
I Drove All Night,Cyndi Lauper,0,3J0AoQhAufniMrznCRJASD,60,0.703,0.706,8,-10.637,1,0.0302,0.233,0.00109,0.585,0.766,131.067,251507,4
I Eat Cannibals,Total Coelo,6,0Exgo5qu7QGB61K7Y8H5P9,6,0.731,0.861,5,-5.334,0,0.0421,0.0273,0.0,0.24,0.621,148.502,226667,4
I Engineer,Animotion,7,3ilYhdbWqY3mE1nlAhhOmh,41,0.614,0.786,9,-14.181,0,0.0472,0.000624,0.00465,0.062,0.805,115.224,255200,4
I Fall Apart,Post Malone,1,75ZvA4QfFiZvzhj2xkaWAh,80,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4
I Fall To Pieces,Patsy Cline,1,6zFsz86nAj5gcvzyVqNL3k,62,0.54,0.0568,10,-20.508,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,171333,4
I Feel A Sin Coming On,Solomon Burke,9,34XoUKjZx2TYWfwE8yBUgz,30,0.428,0.465,7,-8.142,1,0.0319,0.62,0.0,0.2,0.677,143.886,170493,3
I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips,2,3QgSJ9CqgLPk9B4xLdwLrS,58,0.511,0.346,5,-14.28,1,0.0388,0.685,0.000124,0.294,0.599,140.29,264267,4
I Feel Fine,The Beatles,0,5hhF25sWnZvXhimOHLjTRE,65,0.564,0.827,7,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,139347,4
I Feel For You,Chaka Khan,0,5yR9u8QiOt8hJaddv32oo7,60,0.698,0.912,11,-8.993,1,0.0675,0.0145,0.0225,0.279,0.797,124.917,343400,4
I Feel Free,Belinda Carlisle,8,1MD7WO5Oh8tbXcuYE05s9o,16,0.543,0.728,9,-12.086,1,0.0489,0.119,0.318,0.2,0.743,90.782,289400,4
I Feel It Coming,The Weeknd Featuring Daft Punk,0,5GsaMhoaRfJJv6rAk1PxE1,0,0.749,0.292,0,-13.795,0,0.18,0.0468,0.885,0.106,0.757,93.021,227097,4
I Feel Love,Donna Summer,0,7B7lf3sIze5VR2WuYttn18,60,0.692,0.79,5,-14.065,1,0.0416,0.074,0.711,0.101,0.96,128.13,495187,4
I Feel Pretty / Unpretty,Glee Cast,2,2kXnOV5df9njPkGKOiYDfr,49,0.343,0.484,0,-8.173,0,0.0361,0.112,0.0,0.125,0.336,75.46,239373,4
I Feel Sanctified,Commodores,7,2WXv5t8wG3V3zCxGrYJtuL,36,0.897,0.676,9,-7.102,1,0.0541,0.0735,0.0224,0.0247,0.962,111.037,224773,4
I Feel So Bad,Elvis Presley,0,42X4AMue61nbWRF7VGIbSz,31,0.502,0.68,5,-11.368,1,0.0406,0.75,0.0483,0.232,0.937,91.813,174160,4
I Feel The Earth Move,Martika,2,1e6GFjm3eYtcnMg4akp6ze,41,0.701,0.934,7,-6.504,1,0.0353,0.098,0.000493,0.0435,0.943,124.724,252933,4
I Feel The Magic,Belinda Carlisle,8,6ik2InwRg53dFXcyAxizat,23,0.588,0.462,0,-11.092,1,0.0291,0.433,0.0,0.126,0.671,75.434,201600,4
I Feel You,Depeche Mode,3,1Ob57NqUydp5cC3FCNV4Gy,48,0.454,0.935,2,-6.541,1,0.0907,0.024,0.0408,0.493,0.144,122.9,276080,3
I Fell In Love,Rockell,6,7yhDrZHrOrYuoLr4Po7bsT,27,0.825,0.858,9,-7.586,1,0.08,0.0102,0.0373,0.0543,0.92,135.027,273093,4
I Fooled You This Time,Gene Chandler,4,2ORiVCWQc0gBk4FStlm0dC,40,0.453,0.35,1,-14.188,1,0.0364,0.224,0.000146,0.273,0.624,166.224,169667,3
I Forgot More Than You'll Ever Know,Sonny James,7,3QMloujG5pu38kQxiQxVxE,3,0.511,0.194,7,-11.47,1,0.0315,0.894,7.03e-06,0.228,0.268,82.19,140213,3
I Forgot That You Existed,Taylor Swift,2,43rA71bccXFGD4C8GOpIlN,73,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
I Forgot To Be Your Lover,William Bell,4,3PLKsooF2oGUBdGzblvOlI,50,0.451,0.203,7,-18.199,1,0.0366,0.371,0.0,0.192,0.723,141.951,138960,4
I Fought The Law,Sam Neely,5,5dAxeuDkIkpa6wZpMOuG9i,63,0.526,0.9,2,-6.815,1,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,163240,4
I Fought The Law,Bobby Fuller Four,0,6Um3XCAxl9YfFmAnGl93xc,58,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360,4
I Found A Girl,Jan & Dean,2,0aZONv71HjoKut86G2ghVd,13,0.503,0.736,5,-11.162,1,0.0327,0.178,0.0188,0.549,0.964,137.521,145333,4
I Found A Love,The Falcons & Band (Ohio Untouchables),7,5zT5cMnMKoyruPj13TQXGx,72,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,273000,4
I Found A Love - Part 1,Wilson Pickett,3,5Sz09kaSzvpTC8lgm5W8Mt,60,0.725,0.327,0,-17.714,1,0.0387,0.113,0.326,0.214,0.688,110.438,187760,4
I Found A Love Oh What A Love,Jo Ann & Troy,6,6KmnejQFYdWUVUJh6zwEce,32,0.668,0.307,2,-13.955,1,0.0277,0.302,4.34e-06,0.0865,0.738,92.646,278933,3
I Found A New Baby,Bobby Darin,8,3kyDtb36csVJe1RdNxonr9,7,0.613,0.272,8,-11.798,1,0.042,0.537,5.48e-05,0.0723,0.582,142.914,128707,4
I Found A True Love,Wilson Pickett,4,2Ot3Rd9qlD4WVUOOYFe2Dq,9,0.658,0.814,0,-11.922,1,0.0362,0.305,0.0121,0.372,0.943,145.783,144573,4
I Found Love,The Party,7,1ewPvwe4a9hD6nAgDd2Rk0,24,0.681,0.954,7,-10.068,1,0.0521,0.326,0.00628,0.116,0.778,113.719,214571,4
I Found Love,Jackie Wilson & Linda Hopkins,9,5qyq1H5OPMlfuvZQ1wQNo7,71,0.634,0.677,2,-7.19,1,0.0448,0.318,0.0,0.0902,0.939,95.792,179120,4
I Found My Dad,Joe Simon,7,4jaLlpXKUHOvXYUgoFFMwB,11,0.679,0.468,9,-11.098,0,0.0439,0.299,0.00101,0.673,0.477,112.048,170267,4
I Found Somebody,Glenn Frey,3,64wX1p2ZtC9ksXSVYtCp88,30,0.744,0.51,9,-10.097,1,0.0295,0.407,0.000625,0.106,0.599,94.766,245307,4
I Found Someone,Cher,0,7cm9QkrwSWH0scegcO8XZ2,54,0.538,0.604,2,-10.936,0,0.0262,0.557,0.0,0.162,0.373,102.839,223160,4
I Found Someone,Laura Branigan,8,2xqYkaATHkjeT87FHyvowM,25,0.711,0.737,1,-5.416,0,0.0263,0.194,0.0192,0.0696,0.303,102.031,240986,4
I Found Sunshine,The Chi-lites,4,2bsGJGj9IiXXMlkaVV3U3b,15,0.727,0.764,9,-8.201,1,0.03,0.497,0.000351,0.751,0.939,111.035,188973,4
I Found You,The Wanted,8,0U7s0q2Q81a3n4bvPi6vSb,47,0.732,0.788,5,-4.974,1,0.113,0.17,0.0,0.683,0.528,128.985,239891,4
I Get Around,2Pac,1,4voEoczU7Ijborps9XF1n3,70,0.846,0.416,10,-13.767,0,0.118,0.156,9.34e-06,0.238,0.645,96.188,259000,4
I Get Around,The Beach Boys,0,3v9xlH6BpmRbqL7hgNJhfT,66,0.39,0.625,9,-7.813,0,0.0537,0.36,0.0,0.0663,0.514,144.338,134387,4
I Get Excited,Rick Springfield,3,50DhcS3oMTa3cmfENKYI4G,30,0.695,0.492,2,-11.344,1,0.074,0.516,0.0,0.0933,0.878,125.561,153400,4
I Get High On You,Sly Stone,5,2H5dTs26Xz9CFC7cV9DcRW,27,0.545,0.843,5,-9.717,1,0.0587,0.0919,0.00243,0.559,0.629,97.817,192373,4
I Get It In,50 Cent,5,2GGXna7FXpFGhFfeuCijZ0,48,0.688,0.772,1,-8.165,1,0.223,0.0832,1.2e-05,0.304,0.572,94.947,200107,4
I Get It In,Omarion Featuring Gucci Mane,8,2E6gb0Ngrvun6CUAUkvZPI,25,0.721,0.797,5,-4.549,0,0.135,0.00274,0.0,0.0841,0.674,154.086,187533,4
I Get Lifted,George McCrae,3,587Vwu9qc90AQx9rmTb2wg,43,0.803,0.652,5,-8.122,1,0.0392,0.628,0.121,0.125,0.919,99.6,167333,4
I Get Lonely,Janet Featuring BLACKstreet,0,4FTq81I0X4J6y9X06GcZIN,56,0.774,0.496,7,-8.144,0,0.0498,0.186,0.0,0.542,0.452,125.137,317560,4
I Get Money,50 Cent,1,1FKFCvi0i46qEJLZSEBH8p,55,0.525,0.933,9,-4.673,1,0.356,0.159,0.000241,0.311,0.457,122.631,223720,5
I Get Off On It,Tony Joe White,7,2ug6WUfty20byALkaVlF1W,28,0.83,0.668,4,-9.875,1,0.0497,0.0307,0.0592,0.973,0.796,124.881,353920,4
I Get The Bag,Gucci Mane Featuring Migos,1,1XRgIKC5TPwo7nWGyKqgG0,71,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,4
I Get The Sweetest Feeling,Jackie Wilson,3,7F1eoVZd2ySSJ70iP3PN1m,59,0.684,0.482,5,-9.234,1,0.0371,0.778,0.000351,0.148,0.749,123.532,178373,4
I Get Weak,Belinda Carlisle,0,3FGZL1koITYdeONMpjy9ik,41,0.581,0.797,3,-7.223,1,0.0278,0.121,1.55e-06,0.0844,0.321,103.372,292427,4
I Go Ape,Neil Sedaka,4,1UIlNws4vMmgaRNVZnPn0V,0,0.384,0.89,0,-6.505,1,0.0518,0.52,6.07e-05,0.223,0.91,171.048,142173,4
I Go Back,Kenny Chesney,3,57I7CUbXo4XlWuTVB8pXW6,65,0.532,0.842,5,-5.754,1,0.0503,0.0409,0.0,0.217,0.67,90.187,243667,4
I Go Crazy,Paul Davis,0,08kvJTpcthAvvvW0BAcGHN,54,0.534,0.457,4,-8.66,0,0.0266,0.259,0.0004,0.203,0.271,140.798,233893,4
I Go To Extremes,Billy Joel,0,16LYB0chkPiblx33djiNTt,48,0.592,0.918,5,-4.744,1,0.036,0.0143,1.25e-05,0.287,0.568,127.095,263200,4
I Go To Pieces,Peter And Gordon,0,2yi1HjKqErtxTjK2v5TtjW,36,0.579,0.618,4,-8.237,1,0.0275,0.624,1.29e-05,0.412,0.897,112.07,145267,4
"I Go To Pieces,Cotton", Lloyd & Christian,6,6N6ydTFnXuTAi4p87S05NS,7,0.867,0.826,11,-10.492,0,0.104,0.00202,0.804,0.0745,0.752,118.114,62000,4
I Go To Rio,Pablo Cruise,4,698F9QrhDemBL8WUKR9PlW,36,0.613,0.678,5,-14.088,1,0.0437,0.0174,0.0,0.245,0.835,127.794,239733,4
I Got 5 On It,Luniz,0,4IYKjN1DrYzxKXt0umJqsG,74,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,253533,4
I Got A Bag Of My Own,James Brown,4,2eOCRJKWi5LlycAf820tIF,8,0.829,0.737,0,-8.713,1,0.104,0.174,0.000144,0.289,0.811,124.806,228360,4
I Got A Car,George Strait,8,4Fpq4QkR06QRDkujBUk0JY,54,0.602,0.631,4,-7.371,1,0.033,0.332,0.0,0.12,0.472,138.389,272267,4
I Got A Feelin',Billy Currington,4,5caW5J7nrK4Mtu6cZiBxUk,53,0.653,0.724,2,-5.402,1,0.0269,0.298,0.0,0.131,0.674,112.078,193333,4
I Got A Feeling,Ricky Nelson,0,1asCFshazteZOYJ6gqv0Fj,24,0.696,0.629,9,-10.914,1,0.0342,0.647,2.01e-06,0.0571,0.965,86.336,125067,4
I Got A Line On You,Spirit,2,7mc1UtdrlJ9nHKxOXL3lBv,34,0.422,0.597,4,-11.398,1,0.0344,0.104,0.0,0.314,0.9,74.27,166760,4
I Got A Man,Positive K,1,4iAYo83eWlktjw97oebIal,47,0.812,0.753,7,-13.252,1,0.118,0.0774,0.0,0.341,0.787,103.754,232773,4
I Got A Name,Jim Croce,0,4t8tx6o7oM6Ax66ZUU361y,67,0.536,0.446,9,-14.98,1,0.029,0.833,0.0103,0.106,0.707,133.785,154627,4
I'll Have To Say I Love You In A Song,Jim Croce,0,4t8tx6o7oM6Ax66ZUU361y,67,0.536,0.446,9,-14.98,1,0.029,0.833,0.0103,0.106,0.707,133.785,154627,4
I Got A Problem,Jesse Anderson,9,723SZaMK90mxb59BZj3Oig,0,0.768,0.454,8,-14.716,0,0.118,0.917,0.325,0.231,0.962,96.919,163160,4
I Got A Sure Thing,Ollie & The Nightingales,7,5ei8EdWRV6SIHmTCWk47WJ,9,0.564,0.428,11,-10.059,0,0.0265,0.312,1.13e-06,0.0774,0.58,97.925,160593,4
I Got A Thang 4 Ya!,Lo-Key?,2,44tMr9ypzWXXFq0wjDqphF,32,0.756,0.65,6,-8.004,1,0.0457,0.307,0.0,0.0606,0.788,132.274,340867,4
I Got A Thing About You Baby,Billy Lee Riley,9,31ajddT1F78QGsGLWonOaq,40,0.396,0.841,0,-6.944,1,0.104,0.613,0.0,0.0847,0.758,175.966,149584,4
"I Got A Thing, You Got A Thing, Everybody's Got A Thing",Funkadelic,7,5GIMpTRv0HMoPTMKfoNHV7,33,0.553,0.83,9,-10.03,1,0.133,0.225,0.328,0.0981,0.684,76.517,237824,4
I Got A Wife,The Mark IV,2,6XuVslikR9aSzBAyzR58xl,2,0.493,0.603,7,-9.815,1,0.0299,0.0302,0.653,0.0801,0.528,131.379,127133,4
I Got A Woman,Freddie Scott,4,1EXKgXQNrETEGqRjcFRbPZ,20,0.461,0.225,4,-13.103,1,0.0426,0.759,5.99e-05,0.412,0.356,71.698,198440,3
I Got A Woman,Rick Nelson,4,7rJFXtN7AMv9FmbKeKRAdE,10,0.478,0.77,3,-8.525,1,0.042,0.246,0.0,0.245,0.849,129.192,144933,4
I Got Ants In My Pants (and i want to dance) (Part 1),James Brown,2,4K9Qgsp2HpLcVChiCeaBl8,39,0.891,0.503,10,-12.084,1,0.0892,0.0372,0.000964,0.0991,0.747,107.809,446093,4
I Got Cha Opin,Black Moon,9,0tlreqynVQ6CJsWIh5K8Sw,31,0.673,0.607,8,-12.032,0,0.11,0.35,0.0,0.152,0.844,88.049,264933,4
I Got Id/Long Road,Pearl Jam,0,3ZzJkuppQw26ZciijHwK3W,38,0.133,0.793,7,-7.537,1,0.0683,0.063,0.411,0.123,0.134,187.827,291800,4
I Got It From My Mama,will.i.am,3,2q2pZHWEQe6w9PgACCzMtC,39,0.888,0.777,6,-6.262,1,0.0505,0.0961,3.14e-05,0.0514,0.876,118.998,241520,4
I Got My Mind Made Up (You Can Get It Girl),Instant Funk,1,3NVeGIbKHnLYeQlBTZHSZX,39,0.726,0.802,5,-10.006,1,0.0609,0.000702,0.0275,0.059,0.803,110.271,320027,4
I Got Nerve,Hannah Montana,6,3bSq5OpEWmLK1o8F7saR2F,51,0.53,0.951,8,-3.555,1,0.0401,0.00216,0.0,0.0454,0.813,144.878,184227,4
I Got Nothin',Darius Rucker,8,5SHrrJllBeZqG7wEWZvYSN,39,0.554,0.621,9,-5.37,1,0.0325,0.169,0.0,0.086,0.257,147.798,204360,4
I Got Rhythm,The Happenings,0,0McquIDG7V5E6biGOsal0T,29,0.501,0.358,0,-12.983,1,0.0338,0.712,0.0,0.171,0.541,132.327,178640,4
I Got Some Help I Don't Need,B.B. King,9,3hOhranovtYFweLwF5UHaU,17,0.646,0.473,4,-8.403,1,0.251,0.732,0.00691,0.0926,0.688,117.205,203493,4
I Got Stoned And I Missed It,Jim Stafford,3,2XqB7lzRMX6EFWY8HD4nZl,41,0.682,0.425,7,-13.178,1,0.0366,0.732,2.71e-06,0.128,0.681,90.056,160840,4
I Got Stripes,Johnny Cash,4,16Ks4wN2wG2wGlDMm5Tphe,48,0.727,0.542,8,-10.067,1,0.034,0.697,0.0,0.116,0.971,103.615,123573,4
I Got Stung,Elvis Presley,0,0IDFXLMABcj61OKI3L05A0,37,0.731,0.832,10,-10.336,0,0.054,0.901,0.53,0.219,0.974,96.557,109413,4
I Got The Boy,Jana Kramer,5,6tbNaE7kvGNqS7FvJ0dzLB,57,0.625,0.569,0,-5.954,1,0.0271,0.26,0.0,0.127,0.361,149.987,201013,4
I Got The Feelin',James Brown And The Famous Flames,0,0BAHLHtovypNchYFyfHMIG,7,0.58,0.732,8,-9.795,1,0.042,0.112,0.0,0.12,0.663,124.906,217600,4
I Got The Feelin' (It's Over),Gregory Abbott,5,1OGlYu1tdtIf0cJaSydRav,33,0.617,0.502,3,-10.632,1,0.0311,0.596,9.82e-05,0.156,0.814,177.831,250040,4
I Got The Feelin' (Oh No No),Neil Diamond,1,4JbOUklLqd7S1h9aFVSs4u,28,0.464,0.693,9,-4.887,1,0.0239,0.401,0.000277,0.108,0.806,100.038,139000,4
I Got The Hook Up!,Master P Featuring Sons Of Funk,1,3qEEoMccf3U90pM47dbQtX,32,0.608,0.704,11,-5.655,0,0.258,0.0447,0.0,0.397,0.818,79.302,256013,4
I Got The Keys,DJ Khaled Featuring Jay Z & Future,2,51Nwg5wCDDiqcTntgJUlLo,47,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,219759,4
I Got To Go Back (And Watch That Little Girl Dance),The McCoys,6,6E8XOuqYdDNtxIlxowWeg6,12,0.659,0.474,7,-11.855,1,0.0511,0.628,1.38e-06,0.179,0.847,115.816,181907,4
