song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
It Ain't Enough,Corey Hart,1,3q9LRpghuXumIQLna5MZjq,29,0.747,0.406,2,-12.134,1,0.0302,0.499,0.000122,0.067,0.602,112.347,210027,4
It Ain't Hard To Tell,Nas,9,2CPturRUlpvirYr7VpkXCV,66,0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,202107,4
It Ain't Love,Tom Powers,9,7EPbi9HkkdISlT4mWTgFzY,25,0.736,0.577,1,-6.372,1,0.0538,0.289,1.14e-06,0.0595,0.708,88.012,193000,4
It Ain't Me,Kygo x Selena Gomez,0,12GEpg2XOPyqk03JZEZnJs,67,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4
It Ain't Me Babe,The Turtles,0,3UEDSuOorTwYlFYW8aJ551,36,0.425,0.329,7,-13.399,1,0.0365,0.0748,0.0,0.068,0.398,122.418,132800,4
"It Ain't Me, Babe",Johnny Cash,5,7hJBjMGJHHQ4cR4Jhzp1d1,48,0.634,0.587,2,-6.595,1,0.03,0.271,0.0,0.165,0.623,105.642,182960,4
It Ain't My Fault,Brothers Osborne,7,08wJ1B9yu9sPeoRa5fbpr3,64,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017,216800,4
It Ain't My Fault 1 & 2,Silkk The Shocker Featuring Mystikal,1,0EvsLFtgq2ToSaH8UXmPK0,47,0.721,0.508,9,-10.564,1,0.363,0.0987,0.0,0.331,0.557,176.018,198995,4
It Ain't No Big Thing,Radiants,9,41hSxftaTe686YxbL8tUfv,30,0.636,0.405,6,-12.011,0,0.0246,0.601,0.0,0.179,0.729,104.455,170573,4
It Ain't No Fun,Shirley Brown,9,1aMJpA14sqoLd3c3h0q01d,23,0.477,0.398,10,-9.986,1,0.0509,0.543,0.00141,0.0524,0.395,153.933,358693,3
It Ain't No Use,Major Lance,6,0wGKdgfF9X8KCdZjfsvNui,4,0.753,0.51,5,-8.587,0,0.0366,0.877,0.0,0.374,0.951,119.511,167840,4
It Ain't Over 'til It's Over,Lenny Kravitz,0,6VnpKLtfNH4Dk09YSGPSyR,73,0.679,0.568,6,-10.74,1,0.0423,0.422,0.00928,0.322,0.93,159.69,242640,4
It All Comes Out In The Wash,Miranda Lambert,6,41FLEFSeRCv19OBn0vLiaH,50,0.602,0.73,0,-4.925,1,0.0313,0.00106,0.000116,0.095,0.923,164.029,214787,4
It Amazes Me,John Denver,5,4FFQ1W59V9zWBAsDLnA7BZ,21,0.37,0.322,2,-12.072,1,0.0351,0.869,0.0,0.217,0.756,172.392,157467,4
It Can Happen,Yes,5,52Lz3HKBItvMWuSNDBixq3,43,0.565,0.872,0,-6.447,1,0.0313,0.0288,0.000393,0.255,0.41,111.874,329507,4
It Could Be We're In Love,The Cryan' Shames,8,0vFpQzkHE50hqF61UrnP73,20,0.38,0.274,11,-13.593,0,0.0319,0.605,0.000487,0.111,0.326,128.125,148907,4
It Could Happen To You,Dinah Washington,5,6GN0LtafXeYC80VbaCWG4b,18,0.275,0.187,10,-15.587,1,0.0298,0.918,0.000868,0.115,0.14,96.141,186227,4
It Could Have Been Me,Sami Jo,4,3IyCL4Em1GOpNGDf451Hg1,73,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,187653,4
It Didn't Take Long,Spider,4,79b3gEFmD4SKMHZknn5LSE,1,0.481,0.521,0,-13.779,1,0.0516,0.0494,0.0,0.0894,0.594,118.762,232840,3
It Do Feel Good,Donna Fargo,9,5F3h5VbON8z5tt1JqhP7eg,2,0.737,0.704,8,-5.955,1,0.0345,0.781,0.0,0.0499,0.941,106.781,157333,4
It Do Me So Good,Ann-Margret,9,1l5mwetSGsDg8HVNYaBgUn,1,0.542,0.661,9,-5.853,1,0.0283,0.588,0.0,0.326,0.642,82.297,137173,3
It Doesn't Have To Be That Way,Jim Croce,6,5DqSOPvzr2LPxM0yKeR0qZ,34,0.605,0.305,0,-15.853,1,0.0353,0.709,1.42e-06,0.0776,0.774,124.149,154467,4
It Doesn't Matter,Tyler Collins,8,2lYbiFiyAweiOwFd65IwnP,2,0.632,0.89,1,-8.21,1,0.0745,0.128,2.66e-06,0.0838,0.763,165.313,364560,4
It Doesn't Matter,Stephen Stills,6,09ZMRtmz0YQnX7X91IY7Ph,37,0.673,0.767,9,-9.466,0,0.0423,0.389,1.05e-06,0.121,0.536,115.503,150533,4
It Doesn't Matter Anymore,Buddy Holly,1,5EL2sCnfsxm3FPCXGET1U6,50,0.609,0.491,7,-8.426,1,0.0292,0.691,0.0,0.154,0.894,115.765,124573,4
It Doesn't Matter Anymore/When Will I Be Loved,Linda Ronstadt,4,5jPPjNMIi1rD6BvQqxhJh5,62,0.513,0.573,9,-10.023,1,0.0337,0.186,0.000958,0.0878,0.621,132.607,124867,4
It Don't Come Easy,Ringo Starr,0,4RFqi5JQduiSlRZCVlUDGH,57,0.609,0.624,7,-11.717,1,0.0292,0.0396,0.000168,0.277,0.691,123.191,184333,4
It Don't Hurt Like It Used To,Billy Currington,4,0iA1unTbTbDOWUSlbwJ1pS,63,0.558,0.818,8,-4.07,1,0.0403,0.071,0.0,0.21,0.453,81.034,184507,4
It Don't Hurt No More,Nappy Brown,8,756lHtnwuYvwRh5aCB6mz9,12,0.499,0.363,1,-8.65,1,0.0243,0.717,0.0,0.0838,0.499,96.041,145640,3
It Don't Matter To Me,Bread,0,5CXIWgBcyg4qpHIrcOF1da,51,0.493,0.26,4,-14.848,1,0.0402,0.652,3.32e-06,0.121,0.273,82.479,163347,4
It Ends Tonight,The All-American Rejects,0,1FMHNVeJ9s1x1l1WlaRs2I,59,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,244827,4
It Feels So Good,Sonique,0,4Y8q64VnhD0vFYy9g2WFpi,64,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012,240867,4
It Feels So Good To Be Loved So Bad,The Manhattans,6,70yHwEYbVCFofCelzPSnjv,41,0.537,0.59,0,-8.613,0,0.0382,0.392,0.0,0.101,0.43,77.954,278947,4
It Feels So Right,Elvis Presley With The Jordanaires,5,5RsdY1b0JSQTGeONEYFcwm,30,0.56,0.552,10,-11.033,0,0.0298,0.66,3.41e-06,0.0509,0.875,84.222,128760,4
It Girl,Jason Derulo,1,4fINc8dnfcz7AdhFYVA4i7,69,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,192200,4
It Goes Like This,Thomas Rhett,2,6GsAD8PgHxmEuIPTG8GP3M,63,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056,186080,4
It Happened Today,The Skyliners,5,4BcoNCPih1pe30R5588Vms,30,0.435,0.609,1,-6.243,1,0.0309,0.362,0.0,0.162,0.863,81.977,107842,4
It Happens,Sugarland,3,1I66zFfRohnb8kwJV3vrV4,51,0.641,0.724,8,-3.843,1,0.0483,0.00631,7.08e-05,0.0724,0.748,89.971,181253,4
It Hit Me Like A Hammer,Huey Lewis & The News,2,2uuMsmRyRs1ey3aXRX01jP,32,0.607,0.742,8,-11.151,1,0.0316,0.0772,0.0,0.126,0.736,145.3,241893,3
It Hurts Me,Bobby Goldsboro,6,2Qhvi6R73Zj3cpzRYzcAww,60,0.399,0.278,7,-13.122,1,0.0291,0.674,0.000694,0.203,0.597,93.189,238733,4
It Hurts Me,Elvis Presley With The Jordanaires,2,2QNGJoBP60oMlUMcPvIxF3,44,0.357,0.358,11,-12.317,1,0.0277,0.828,0.0925,0.127,0.597,180.413,149307,3
It Hurts So Bad,Kim Carnes,5,0z1Q4rpVdh8jFTYZR6lZsn,11,0.633,0.425,5,-9.625,1,0.0407,0.651,2.54e-06,0.0861,0.647,134.614,181000,4
It Hurts To Be In Love,Dan Hartman,7,37nxLdGbmgEYQYrqe14xOp,63,0.743,0.5,9,-14.105,1,0.0513,0.0515,0.0,0.0373,0.903,112.989,249560,4
It Hurts To Be In Love,Gene Pitney,0,6xBlFsN225fidmyuEIApR3,37,0.591,0.662,6,-8.657,1,0.0443,0.0702,0.0,0.103,0.881,129.955,152760,4
It Hurts To Be Sixteen,Andrea Carroll,4,4zZPaGI5UonwUEgCKgL1eE,37,0.611,0.756,11,-7.772,0,0.0427,0.00672,1.7e-05,0.126,0.396,141.047,177021,4
It Hurts Too Much,Eric Carmen,7,5RMl3gsX792G1bRL7LSnio,23,0.6,0.87,2,-6.895,1,0.0485,0.275,0.0,0.0696,0.69,120.571,257720,4
"It Isn't, It Wasn't, It Ain't Never Gonna Be",Aretha Franklin/Whitney Houston,4,47TXwjVRQ9I4MVKg3TXNdZ,24,0.751,0.878,9,-7.746,0,0.077,0.165,0.0,0.0504,0.804,118.828,291293,4
It Just Comes Natural,George Strait,5,1qHRFZE8qykNXYZadzmi1m,65,0.674,0.646,5,-5.876,1,0.027,0.486,8.37e-05,0.262,0.613,148.1,209320,4
It Keeps Rainin',Fats Domino,2,0aflkSQaHnq3ZCaMoawMSu,27,0.81,0.671,5,-6.361,1,0.0374,0.41,9.77e-05,0.12,0.969,117.903,162716,4
It Keeps Right On A-Hurtin',Johnny Tillotson,0,0wriIh6EH9SvoNdTCJ1pTB,28,0.468,0.281,9,-10.358,1,0.0276,0.748,0.0,0.14,0.529,101.112,169573,4
It Keeps You Runnin',The Doobie Brothers,3,5wFdcY9O6cEn1PL6V3AEmu,49,0.786,0.46,7,-10.701,1,0.0303,0.334,3.62e-06,0.041,0.861,132.503,257080,4
It Keeps You Runnin',Carly Simon,4,4kmIcVKU595QzqULEp1OzH,22,0.454,0.438,7,-13.916,1,0.0357,0.199,0.0399,0.404,0.809,144.618,238440,4
It Kills Me,Melanie Fiona,4,6qU37BgVfPhpb2rhYzZWrF,54,0.618,0.764,8,-4.375,1,0.0411,0.228,0.0,0.0972,0.479,107.452,250413,4
It Makes Me Giggle,John Denver,5,5l5Rm50ZlfOQl5mzVeTlLd,10,0.549,0.358,4,-12.629,1,0.0389,0.491,4.51e-05,0.143,0.354,93.76,195560,4
It Matters To Me,Faith Hill,7,3rXdABev6vQtBCElztIl7m,57,0.613,0.355,6,-8.218,1,0.0247,0.567,0.0,0.0909,0.129,135.622,197667,4
It May Be Winter Outside (But In My Heart It's Spring),Felice Taylor,4,2rUrSgLgQC6ngKmSjt74UK,2,0.458,0.665,0,-6.113,1,0.0442,0.635,0.0265,0.0815,0.705,131.285,171533,4
"It May Be Winter Outside, (But In My Heart It's Spring)",Love Unlimited,8,4tHGsplffm1rxS33yrL59b,35,0.511,0.504,0,-12.07,1,0.0528,0.291,1.5e-06,0.169,0.485,121.418,187733,4
It Might As Well Rain Until September,Carole King,2,18NtcPaUBR58Lq6A6bMdXf,37,0.41,0.65,0,-6.716,1,0.0385,0.838,0.0,0.204,0.578,145.535,147573,4
It Might Be You,Stephen Bishop,2,2Qmx8W62PEz88T7cGjHDug,60,0.56,0.274,7,-16.161,1,0.0256,0.567,1.07e-05,0.108,0.229,89.898,258901,4
It Must Be Him,Vikki Carr,0,0TepCB1npldYLV9vWk8L2F,48,0.499,0.472,4,-10.033,1,0.0527,0.802,4.97e-05,0.672,0.723,108.638,171760,4
It Must Be Love,Robin S.,9,1IB6OPmzFQ2aNvvaupUvZe,17,0.749,0.875,5,-5.683,0,0.0528,0.043,5.67e-06,0.106,0.615,109.988,289413,4
It Must Be Love,Alan Jackson,3,16OFkCrdYH524sqvTPt6CT,54,0.816,0.669,6,-7.925,1,0.0295,0.284,0.0,0.0563,0.967,112.132,171813,4
It Must Be Love,Ty Herndon,3,6kzJuFg8qkhSw7q7SrGZO5,40,0.624,0.799,4,-4.58,1,0.0349,0.262,0.0,0.176,0.728,115.944,212067,4
It Must Be Love,Alton McClain & Destiny,3,6chVKHXzoRvEuWwq5Wq4UQ,19,0.761,0.724,0,-11.347,0,0.0417,0.0672,0.00184,0.113,0.902,118.647,283627,4
It Must Be Love,Madness,3,3q2gRjU2UdOYRDY1p4cNHr,55,0.536,0.606,7,-5.364,1,0.0355,0.103,1.08e-05,0.255,0.719,146.425,206267,4
It Never Rains (In Southern California),Tony Toni Tone,3,0r4wz91MaRPgI3UtEuU7DF,51,0.742,0.359,10,-14.098,1,0.0423,0.245,1.25e-06,0.0797,0.85,79.862,304240,4
It Never Rains In Southern California,Albert Hammond,0,6tunhVGD8C05MZNjSVIsjw,65,0.626,0.565,9,-10.027,1,0.0271,0.124,0.0,0.0811,0.924,116.61,233507,4
It Only Happened Yesterday,Jack Scott,3,69cikKSonWdugzCyc38K35,3,0.238,0.187,4,-14.015,1,0.0331,0.944,3.24e-06,0.1,0.149,85.356,166227,3
It Only Hurts When I Try To Smile,Dawn Featuring Tony Orlando,8,1k0FCgVwb1jZR57ESOWUVa,53,0.522,0.777,5,-4.047,1,0.0274,0.000593,0.258,0.286,0.502,97.903,222707,4
It Only Hurts When I'm Breathing,Shania Twain,7,4vumsuBIb2nEFKLuNaOeGO,44,0.322,0.585,1,-5.111,1,0.0296,0.382,0.0,0.134,0.427,76.645,199467,4
It Only Takes A Minute,Tavares,0,7L24ueXfFCegIfpxmRLbmM,43,0.642,0.664,5,-8.087,0,0.0334,0.104,0.102,0.658,0.963,122.598,241387,4
It Should Have Been Me,Yvonne Fair,8,3lQNVAMwqcxFCJj8mI1izh,51,0.663,0.485,10,-9.468,1,0.149,0.634,0.000463,0.28,0.871,184.804,213213,4
It Should Have Been Me,Gladys Knight And The Pips,3,4iY1U3YRGoBEgaRNlvhZyJ,30,0.603,0.409,0,-13.365,1,0.0457,0.547,0.0,0.319,0.687,101.69,167507,4
It Started All Over Again,Brenda Lee,2,60jQTAr2OkFcV4SWSRz3st,65,0.466,0.416,5,-8.249,1,0.026,0.742,5.04e-06,0.249,0.516,98.78,171227,3
"It Sure Took A Long, Long Time",Lobo,2,7mLsEIXzn9XJJfFCeMNGiu,39,0.485,0.415,4,-11.282,1,0.0277,0.689,0.0,0.174,0.506,150.912,188867,4
It Takes Time,The Marshall Tucker Band,7,3okKVZgaeql0vACn0kwMvY,19,0.404,0.893,7,-4.383,1,0.115,0.429,7.62e-06,0.81,0.537,89.421,223760,4
It Takes Two,Rob Base & D.J. E-Z Rock,3,0gFB5H3pHN13ERt2FyMuWi,59,0.8,0.723,2,-9.719,1,0.158,0.00228,0.0,0.26,0.651,111.593,300640,4
It Takes Two,Marvin Gaye & Kim Weston,1,5Y9St7Txe6OT7MgXknJwDr,9,0.474,0.686,10,-7.624,1,0.0527,0.268,0.0,0.0981,0.882,74.305,176360,4
It Tears Me Up,Percy Sledge,1,1SLmCvl415HMHJXqFpUjQa,28,0.58,0.334,4,-11.141,1,0.0442,0.227,1.01e-06,0.101,0.457,70.66,170413,3
It Was,Chely Wright,6,1fC89py9z6DXa2mWvsGaJZ,29,0.53,0.563,3,-10.407,1,0.0348,0.217,2.14e-05,0.113,0.64,170.292,231093,4
It Was A Good Day,Ice Cube,1,2qOm7ukLyHUXWyR4ZWLwxA,82,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,260000,4
It Was A Very Good Year,Frank Sinatra,2,2ID3rNM3hFBjqrLcV0Wr0y,56,0.215,0.142,7,-15.395,0,0.0325,0.862,0.0,0.113,0.126,79.608,267240,4
It Was A Very Good Year,Della Reese,9,4yhIUWhqtGt0AHFCMwP5nR,4,0.552,0.207,0,-12.543,1,0.0464,0.879,2.25e-06,0.192,0.392,129.968,229947,5
It Was Almost Like A Song,Ronnie Milsap,1,5fO4iEznH83cwSHZLFz2lQ,43,0.327,0.281,0,-10.663,1,0.0276,0.323,0.00418,0.0713,0.151,147.72,219520,4
It Was Always You,Maroon 5,4,2PLo8T3kGE9URFvBy3tUdt,57,0.613,0.765,11,-6.582,1,0.0441,0.082,1.25e-06,0.092,0.299,103.951,239920,4
It Was I,Skip And Flip,1,1QJR1uYpBNVlCDS7NjpgUR,18,0.684,0.939,6,-9.546,1,0.0439,0.757,0.0,0.107,0.956,112.919,142420,4
It Wasn't Me,Shaggy Feat. Ricardo RikRok Ducent,0,7BbYGxr96iR0ZKVMAUDWCp,14,0.826,0.566,2,-6.071,0,0.0582,0.125,0.0,0.281,0.542,94.731,227910,4
It Will Rain,Bruno Mars,0,0RUGuh2uSNFJpGMSsD1F5C,68,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,257720,4
It Will Stand,The Showmen,6,3ln9brkScMKIE9MsPirzLb,29,0.67,0.507,7,-8.274,0,0.0387,0.717,0.0,0.182,0.847,145.581,142133,4
It Won't Be Like This For Long,Darius Rucker,3,4gzeYkzuzxuzAUTsGcdjqA,60,0.584,0.524,4,-6.001,1,0.0287,0.335,0.0,0.11,0.389,143.863,219000,4
It Won't Be This Way (Always),The King Pins,8,60PslNt1Xgk0ANIOfQY8Rg,14,0.865,0.687,10,-5.062,1,0.0514,0.332,0.0,0.133,0.936,119.979,159720,4
It Won't Be Wrong,The Byrds,6,46uLYXCBGVCkAFLV6YH2PQ,33,0.496,0.701,9,-9.506,1,0.0401,0.295,0.000111,0.202,0.86,123.148,117893,4
It Won't Stop,Sevyn Streeter Featuring Chris Brown,2,2xRYnHQdLD9ketvC01UYYT,68,0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992,281080,4
It Would Take A Strong Strong Man,Rick Astley,0,1YdjBLwswLbmoK2abgdp3P,43,0.81,0.619,6,-12.61,0,0.0287,0.212,0.000242,0.261,0.939,108.043,220827,4
It'll Never Be Over For Me,Baby Washington,9,2Co8otif6KH0pIMwzNrIdf,23,0.663,0.363,4,-12.069,1,0.0385,0.27,2.47e-05,0.257,0.856,106.766,188067,4
It's A Beautiful Day,Michael Buble,9,0mvkwaZMP2gAy2ApQLtZRv,67,0.532,0.795,1,-3.979,1,0.0358,0.0559,0.0,0.295,0.78,143.837,199267,4
It's A Business Doing Pleasure With You,Tim McGraw,5,44WvPTSJju4U8HbBf7Tuwy,25,0.692,0.886,9,-4.969,1,0.0301,0.0684,0.0,0.142,0.696,112.986,188280,4
It's A Cotton Candy World,Jerry Wallace,9,61wCVx5B4X8nM64dM3Bln8,38,0.575,0.151,10,-23.438,1,0.0331,0.951,0.0679,0.226,0.559,113.328,180547,4
It's A Crazy World,Mac McAnally,3,0Zq7n8hNorztySd0WqyeLx,8,0.519,0.202,0,-17.208,1,0.037,0.929,0.00151,0.105,0.51,82.586,198479,4
It's A Cryin' Shame,Gayle McCormick,4,3zndK9CtEp6anQ58SLJ7Yu,1,0.371,0.557,5,-11.105,1,0.0415,0.45,0.0,0.164,0.593,186.239,235222,4
It's A Disco Night (Rock Don't Stop),The Isley Brothers,8,4mJfDc1mot6O8NvPbXaTgq,44,0.803,0.909,11,-6.039,0,0.0489,0.366,0.00901,0.0831,0.972,133.179,315880,4
It's A Funky Thing-Right On (Part 1),Herbie Mann,9,6IdTeV8TfNABByZ3bUEUV6,34,0.723,0.341,8,-16.29,1,0.13,0.824,0.912,0.168,0.88,91.704,314547,4
It's A Great Day To Be Alive,Travis Tritt,3,3oW6SWwGqiZSPTiAp7ZQoH,71,0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,241533,4
It's A Groovy World!,The Unifics,9,1LFQhKLguquEcrhvZDZbKe,24,0.786,0.325,11,-12.932,1,0.0681,0.308,0.566,0.145,0.605,73.077,155133,4
It's A Happening Thing,The Peanut Butter Conspiracy,9,6pMQZ8yLLj6n8ViBHwFGu7,13,0.383,0.68,11,-9.846,0,0.0747,0.0171,2.64e-06,0.128,0.87,145.35,144093,4
It's A Happening World,The Tokens,6,0abnVktJLMXYOTBP3qHxIX,5,0.65,0.597,2,-8.768,1,0.0603,0.37,0.0,0.119,0.782,136.101,158373,4
It's A Hard Life,Queen,7,5PTvZMe9mIL0GrRvPBRu6S,43,0.426,0.599,3,-6.203,1,0.029,0.427,0.0,0.152,0.292,82.31,246973,4
It's A Heartache,Bonnie Tyler,0,6koOUYxN50vAktUajfZY51,52,0.535,0.676,0,-6.361,1,0.0296,0.0381,0.0,0.0837,0.549,118.852,215160,4
It's A Heartache,Juice Newton,8,3slY9zt6oUOPDaUwRfgqzH,32,0.703,0.494,0,-12.615,1,0.0453,0.0432,0.000214,0.0802,0.87,114.909,210640,4
It's A Laugh,Daryl Hall John Oates,1,5N9slLpaxu4JwDXJerRDZF,32,0.528,0.657,2,-8.762,1,0.0257,0.00156,0.0,0.131,0.864,109.93,224360,4
It's A Lonely Town (Lonely Without You),Gene McDaniels,6,5GwXHovc5VzV5k4IJdQySi,31,0.689,0.506,1,-10.816,1,0.046,0.367,1.19e-05,0.0394,0.635,115.259,160533,4
It's A Long Way There,Little River Band,2,6eVtCSzb3ZKRAA37dQWzbb,49,0.402,0.643,5,-9.88,1,0.0365,0.0411,0.000209,0.141,0.263,89.55,522634,4
It's A Love Thing,The Whispers,2,4eSUxGhHDS561gfPuctPcF,41,0.767,0.693,5,-8.089,0,0.113,0.0723,0.000108,0.302,0.932,118.421,311040,4
"It's A Mad, Mad, Mad, Mad World",The Shirelles,9,2K6UQMvCPBQbUgHxDcwTnc,5,0.375,0.444,2,-4.289,1,0.0418,0.657,0.0,0.152,0.454,182.39,233147,3
It's A Man Down There,G.L. Crockett,6,5LQwvnlNn84XLcVxWdtgD5,2,0.521,0.577,4,-7.71,1,0.0364,0.8,0.0,0.12,0.875,166.188,166293,4
It's A Man's Man's Man's World,James Brown And The Famous Flames,0,3SQ9Hb9rfpJ02AWfaOPhpy,63,0.539,0.24,3,-16.632,0,0.0426,0.687,5.12e-05,0.133,0.567,80.816,167373,3
"It's A Man's, Man's Man's World",Glee Cast,9,79MUzUStA60r6XweR9T4iP,36,0.645,0.375,3,-6.138,0,0.0279,0.729,2.16e-05,0.102,0.534,81.027,176413,3
"It's A Man's, Man's, Man's World",Juliet Simms,6,2XsxUOXqkTzjGO9O4XxPyz,28,0.267,0.701,3,-4.277,0,0.039,0.0437,4.03e-06,0.0991,0.265,173.45,212320,3
It's A Miracle,Culture Club,1,0vmbJCS1WCWnj9232fyMrv,50,0.752,0.733,1,-8.178,0,0.0385,0.0682,0.0,0.0891,0.703,118.789,205360,4
