song,artist,class
Why Do I Love You So,Johnny Tillotson,4
Why Do Kids Grow Up,Randy & The Rainbows,9
Why Do Lovers (Break Each Other's Heart?),Daryl Hall John Oates,7
Why Do Lovers Break Each Other's Heart?,Bob B. Soxx And The Blue Jeans,3
Why Do You Love Me,Garbage,9
Why Don't We Fall In Love,Amerie,2
Why Don't We Just Dance,Josh Turner,3
Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,0
Why Don't You Believe Me,The Duprees featuring Joey Vann,3
Why Don't You Get A Job?,The Offspring,7
Why I Love You,B2K,7
Why I Love You So Much/Ain't Nobody,Monica,0
Why I Sing The Blues,B.B. King,6
Why I'm Walkin',Stonewall Jackson,8
Why Is The Wine Sweeter (On The Other Side),Eddie Floyd,9
Why Leave Us Alone,Five Special,5
Why Me,Styx,2
Why Me,Kris Kristofferson,1
Why Me Baby?,Keith Sweat,4
Why Me?,Planet P,6
Why Me?,Irene Cara,1
Why Must We Wait Until Tonight,Tina Turner,9
Why Not Me,Fred Knoblock,1
Why Not Now,Matt Monro,9
Why Not Tonight,Jimmy Hughes,8
Why Pick On Me,The Standells,5
Why Should I Cry,The Gentrys,6
Why Should I Cry?,Nona Hendryx,5
Why They Call It Falling,Lee Ann Womack,7
Why Wait,Rascal Flatts,4
Why We Drink,Justin Moore,4
Why We Thugs,Ice Cube,9
Why Would I Stop?,Big Sean,9
Why Ya Wanna,Jana Kramer,4
Why You Always Hatin?,YG Featuring Drake & Kamaiyah,6
Why You Treat Me So Bad,Club Nouveau,3
Why You Wanna,T.I.,2
Why You Wanna Try Me,Commodores,6
Why'd You Wanna Make Me Cry,Connie Stevens,5
"Why, Why, Why",Billy Currington,9
Why/Lonely Boy,Donny Osmond,1
Why?,Jadakiss Featuring Anthony Hamilton,1
Why? (Am I Treated So Bad),Cannonball Adderley,7
Why? (Am I Treated So Bad),The Staple Singers,9
Wichita Lineman,Glen Campbell,0
Wichita Lineman,Sergio Mendes & Brasil '66,9
Wicked,Future,4
Wicked,Ice Cube,5
Wicked Game,Chris Isaak,0
Wicked Games,The Weeknd,5
Wicked Ruby,Danny Zella and his Zell Rocks,7
Wide Awake,Katy Perry,0
Wide Open Spaces,Dixie Chicks,4
Wide River,The Steve Miller Band,6
Wiederseh'n,Al Martino,5
Wifey,Next,0
Wifi Lit,Future,5
Wiggle,Jason Derulo Featuring Snoop Dogg,0
Wiggle It,2 In A Room,1
Wiggle Wobble,Les Cooper and the Soul Rockers,2
"Wiggle, Wiggle",The Accents,5
Wigwam,Bob Dylan,4
Wild And Crazy Love,Mary Jane Girls,4
Wild At Heart,Gloriana,5
Wild Boy,MGK Featuring Waka Flocka Flame,9
Wild Child,Kenny Chesney With Grace Potter,5
Wild For The Night,A$AP Rocky Featuring Skrillex,7
Wild Honey,The Beach Boys,3
Wild Horses,Susan Boyle,9
Wild Horses,Garth Brooks,4
Wild Horses,Gino Vannelli,5
Wild Horses,The Rolling Stones,2
Wild In The Country,Elvis Presley With The Jordanaires,2
Wild In The Streets,British Lions,8
Wild Life,Jack & Jack,8
Wild Night,John Mellencamp With Me'Shell Ndegeocello,0
Wild Night,Van Morrison,2
Wild One,Martha & The Vandellas,3
Wild One,Bobby Rydell,0
Wild Ones,Flo Rida Featuring Sia,0
Wild Side,Normani Featuring Cardi B,1
Wild Thing,Tone-Loc,0
Wild Thing,Senator Bobby Featuring Bill Minkin,1
Wild Thing,The Troggs,0
Wild Thing,Fancy,1
Wild Things,Alessia Cara,4
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,0
Wild Weekend,The Rebels,0
Wild West Show,Big & Rich,8
Wild Wild Life,Talking Heads,2
Wild Wild Love,Pitbull Featuring G.R.L.,2
Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,0
Wild World,Mr. Big,2
Wild World,Maxi Priest,2
Wild World,Cat Stevens,1
Wild World,The Gentrys,9
Wild!,Dee Dee Sharp,3
"Wild, Wild West",The Escape Club,0
"Wild, Wild West",Kool Moe Dee,6
Wildest Dreams,Taylor Swift,0
Wildest Dreams (Taylor's Version),Taylor Swift,3
Wildfire,John Mayer,8
Wildfire,Michael Murphey,0
Wildflower,The JaneDear Girls,5
Wildflower,The New Birth,4
Wildflower,Skylark,0
Wildside,Marky Mark & The Funky Bunch,0
Wildwood Days,Bobby Rydell,1
Wildwood Weed,Jim Stafford,0
Will 2K,Will Smith Featuring K-Ci,2
Will It Go Round In Circles,Billy Preston,0
Will Power,The Cookies,7
Will The Wolf Survive,Los Lobos,7
Will You Be Staying After Sunday,The Peppermint Rainbow,3
Will You Be There,Michael Jackson,0
Will You Be There (In The Morning),Heart,3
Will You Love Me Tomorrow,The 4 Seasons Featuring the Sound of Frankie Valli,2
Will You Love Me Tomorrow,Dana Valery,9
Will You Love Me Tomorrow,The Shirelles,0
Will You Love Me Tomorrow?,Melanie,8
Will You Marry Me?,Paula Abdul,1
Will You Still Love Me Tomorrow,Dave Mason,3
Will You Still Love Me Tomorrow,Roberta Flack,7
Will You Still Love Me?,Chicago,0
Willie & Laura Mae Jones,Dusty Springfield,7
Willie & The Hand Jive,George Thorogood & The Destroyers,6
Willie And The Hand Jive,Eric Clapton,2
Willie And The Hand Jive,The Johnny Otis Show,0
Willie Can,Sue Thompson,7
Willing To Forgive,Aretha Franklin,2
Willow,Taylor Swift,0
Willow Weep For Me,Chad & Jeremy,1
"Willpower Weak, Temptation Strong",Bullet,9
"Willyam, Willyam",Dee Dee Sharp,9
"Wilshire,Tyler", The Creator,9
Win Your Love For Me,Sam Cooke,3
Winchester Cathedral,Dana Rollin,7
Winchester Cathedral,The New Vaudeville Band,0
Wind Beneath My Wings,Lou Rawls,6
Wind Him Up,Saga,6
Wind It Up,Gwen Stefani,0
Wind Of Change,Scorpions,0
Window Pain (Outro),J. Cole,4
Window Seat,Erykah Badu,9
Window Shopper,50 Cent,1
Windows,Missing Persons,6
Windows Down,Big Time Rush,9
Winds Of Change,Jefferson Starship,3
Windy,The Association,0
Windy,Wes Montgomery,4
"Wine, Beer, Whiskey",Little Big Town,9
Wings,Little Mix,7
Wings Of A Butterfly,HIM,8
Wings Of A Dove,Ferlin Husky,1
Wings Of The Morning,Capleton,7
Wink,Neal McCoy,9
"Winkin', Blinkin' And Nod",The Simon Sisters,7
Winner,Jamie Foxx Featuring Justin Timberlake & T .I.,2
Winner At A Losing Game,Rascal Flatts,5
Winner Takes It All,Sammy Hagar,5
"Winners And Losers,Hamilton", Joe Frank & Reynolds,2
Winning,Santana,1
Wins & Losses,Meek Mill,7
Winter Games,David Foster,8
Winter World Of Love,Engelbert Humperdinck,1
Wipe Me Down,Lil Boosie Featuring Foxx & Webbie,3
Wipe Out,The Surfaris,0
Wipe Your Eyes,Maroon 5,7
Wipeout,Fat Boys & The Beach Boys,1
Wired For Sound,Cliff Richard,7
Wise Up,Amy Grant,6
Wish I Didn't Miss You,Angie Stone,7
Wish I Knew You,The Revivalists,8
Wish It Were Me,The Platters,6
Wish Me A Rainbow,The Gunter Kallmann Chorus,6
Wish Someone Would Care,Irma Thomas,1
Wish That I Could Talk To You,The Sylvers,7
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,1
Wish You Didn't Have To Go,James & Bobby Purify,3
Wish You Were Gay,Billie Eilish,3
Wish You Were Here,Avril Lavigne,6
Wish You Were Here,Mark Wills,3
Wish You Were Here,Incubus,5
"Wish You Were Here, Buddy",Pat Boone,4
Wishful Sinful,The Doors,4
Wishful Thinking,Little Anthony And The Imperials,7
Wishin' And Hopin',Dusty Springfield,0
Wishin' On A Rainbow,Phill Wilson,9
"Wishing,DJ Drama Featuring Chris Brown", Skeme & Lyquin,7
Wishing (If I Had A Photograph Of You),A Flock Of Seagulls,2
Wishing I Was Lucky,Wet Wet Wet,5
Wishing It Was You,Connie Francis,5
Wishing On A Star,The Cover Girls,0
Wishing On The Same Star,Keedy,8
Wishing Well,Juice WRLD,0
Wishing Well,Terence Trent D'Arby,0
Wishing You Were Here,Chicago,1
Wishlist,Pearl Jam,4
Wit It,Gunna,7
Wit Me,T.I. Featuring Lil Wayne,7
Witch Doctor (2007),Alvin And The Chipmunks Featuring Chris Classic,6
Witchcraft,Elvis Presley With The Jordanaires,3
Witchi Tai To,Everything Is Everything,6
Witchy Woman,Eagles,0
With A Child's Heart,Michael Jackson,4
With A Girl Like You,The Troggs,2
With A Little Help From My Friends,Joe Cocker,6
With A Little Luck,Wings,0
With All Of My Heart,Brook Benton,8
With Arms Wide Open,Creed,0
With Every Beat Of My Heart,Taylor Dayne,0
With Love,Hilary Duff,2
With Me,Lonestar,6
With My Eyes Wide Open I'm Dreaming,Enoch Light & The Light Brigade,9
With My Eyes Wide Open I'm Dreaming,Patti Page,5
With Open Arms,Jane Morgan,3
With Pen In Hand,Bobby Goldsboro,9
With Pen In Hand,Vikki Carr,3
With Pen In Hand,Billy Vera,4
With The Wind And The Rain In Your Hair,Pat Boone,2
With Them,Young Thug,8
With These Hands,Tom Jones,2
With This Ring,The Platters,1
With You,Chris Brown,0
With You,Drake Featuring PARTYNEXTDOOR,4
With You,Jessica Simpson,1
With You,Lila McCann,4
With You,Somethin' For The People,9
With You,Tony Terry,1
With You All The Way,New Edition,5
With You I'm Born Again,Billy Preston & Syreeta,0
With You Tonight / Hasta El Amanecer,Nicky Jam,7
With Your Love,Jefferson Starship,1
With Your Love,Jack Scott,2
With or Without You,U2,0
Within My Heart,Voyce,7
Without Her,Herb Alpert,6
Without Love,Donna Lewis,4
Without Love,Aretha Franklin,4
"Without Love (There Is Nothing),Oscar Toney", Jr.,8
Without Love (There Is Nothing),Ray Charles,2
Without Love (There Is Nothing),Tom Jones,0
Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott,7
Without Me,Halsey,0
Without Me,Eminem,0
Without The One You Love (Life's Not Worth While),Four Tops,4
Without You,Hinder,8
Without You,Keith Urban,5
Without You,The Kid LAROI,0
Without You,David Guetta Featuring Usher,0
Without You,Glee Cast,2
Without You,The Kid LAROI & Miley Cyrus,0
Without You,Luke Combs Featuring Amanda Shires,6
Without You,Dixie Chicks,3
Without You,Motley Crue,0
Without You,Peabo Bryson & Regina Belle,8
Without You,David Bowie,7
Without You,Nilsson,0
Without You,Johnny Tillotson,0
Without You (Not Another Lonely Night),Franke & The Knockouts,2
Without You In My Life,Tyrone Davis,6
Without You/Never Forget You,Mariah Carey,0
Without Your Love,Angelina,8
Without Your Love,Roger Daltrey,1
Without Your Love,Toto,3
Without Your Love (mr. Jordan),Charlie Ross,4
Wives And Lovers,Jack Jones,1
Wizard Of Love,The Ly - Dells,5
Wkrp In Cincinnati,Steve Carlisle,6
Woah,Lil Baby,1
Wobble,V.I.C.,9
Wobble Wobble,504 Boyz,1
Wockesha,Moneybagg Yo,1
Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,7
Wolf Creek Pass,C.W. McCall,3
Wolverton Mountain,Claude King,0
Wolves,Big Sean Featuring Post Malone,6
Wolves,Selena Gomez X Marshmello,1
Woman,Raheem DeVaughn,9
Woman,Kesha Featuring The Dap-Kings Horns,9
Woman,Doja Cat,6
Woman,John Lennon,0
Woman,Peter And Gordon,1
Woman Don't Go Astray,King Floyd,5
Woman From Tokyo,Deep Purple,5
Woman Helping Man,The Vogues,4
Woman In Chains,Tears For Fears,3
Woman In Love,Barbra Streisand,0
Woman Is A Man's Best Friend,Teddy & The Twilights,5
Woman Is The Nigger Of The World,John Lennon/Plastic Ono Band With Elephant's Memory,5
"Woman Like That, Yeah",Joe Tex,5
Woman To Woman,Jewell,7
Woman To Woman,Barbara Mandrell,9
Woman To Woman,Shirley Brown,2
Woman To Woman,Joe Cocker and The Chris Stainton Band,5
Woman Tonight,America,4
Woman's Got Soul,The Impressions,2
Woman's Gotta Have It,(The Preacher) Bobby Womack,5
"Woman, Amen",Dierks Bentley,5
"Woman, Woman",The Union Gap Featuring Gary Puckett,0
Womanizer,Britney Spears,0
Wombling Summer Party,The Wombles,5
Women,Def Leppard,7
Women,Foreigner,4
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,8
Women's Love Rights,Laura Lee,3
"Won'cha Come Home, Bill Bailey",Della Reese,9
Won't Back Down,Eminem Featuring P!nk,6
Won't Be Late,Swae Lee Featuring Drake,7
Won't Be Long,Aretha Franklin With The Ray Bryant Combo,7
Won't Find Better (Than Me),The New Hope,5
Won't Get Fooled Again,The Who,1
Won't Go Home Without You,Maroon 5,4
Won't Talk About It,Beats International,7
Won't You Come Home Bill Bailey,Bobby Darin,1
Wonder,Shawn Mendes,1
Wonder,Natalie Merchant,1
Wonder Could I Live There Anymore,Charley Pride,8
Wonderful,Ja Rule Featuring R. Kelly & Ashanti,0
Wonderful,Everclear,1
Wonderful,Adam Ant,3
Wonderful,Blackwell,8
Wonderful,Isaac Hayes,7
Wonderful Baby,Don McLean,9
Wonderful Christmastime,Paul McCartney,2
Wonderful Summer,Robin Ward,1
Wonderful Tonight,Eric Clapton,1
Wonderful World,Herman's Hermits,0
Wonderful World,Sam Cooke,1
"Wonderful World, Beautiful People",Jimmy Cliff,2
Wonderful You,Jimmie Rodgers,3
Wonderful! Wonderful!,The Tymes,0
Wonderin' Bout The Wind,Morgan Wallen,9
Wondering Where The Lions Are,Bruce Cockburn,2
Wonderland,Taylor Swift,5
Wonderland,Commodores,2
Wonderland,Big Country,8
Wonderland By Night,Louis Prima,1
Wonderland By Night,Anita Bryant,1
Wonderland By Night,Bert Kaempfert And His Orchestra,0
Wonderwall,Oasis,0
Wont'cha Come Home,Lloyd Price and His Orchestra,4
Woo Baby,Pop Smoke Featuring Chris Brown,6
Woo-Hah!! Got You All In Check/Everything Remains Raw,Busta Rhymes,0
Woo-Hoo,Rock-A-Teens,1
