song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Dr Bernice,Cracker,10,5Wk7r5fKir6MnhdakIzqWa,16,0.685,0.126,2,-19.647,1,0.0486,0.605,2.57e-06,0.3,0.489,113.957,381533,3
You're Crazy,Guns N' Roses,10,4WWUSzyxCUengfmWvKCdhR,50,0.402,0.994,8,-4.436,1,0.132,0.0137,0.0163,0.399,0.268,122.223,197013,4
Keysage,Vicious Mary,10,6ONGZnfYQzjhFl0C9mQLBg,36,0.34,0.965,2,-2.697,1,0.0899,0.000643,0.634,0.855,0.0844,77.529,266322,4
Letter To Heaven,Dolly Parton,10,48H6psmDAyCWShNDRCoREH,20,0.551,0.0776,4,-15.96,1,0.0767,0.795,0.0,0.181,0.575,162.546,146331,3
Iron Man,The Cardigans,10,2cpJAVteVpeXFCiOgjcx7m,43,0.578,0.382,5,-9.024,1,0.0295,0.000986,0.00647,0.12,0.629,137.491,259873,4
Pecado De Amor,JosAc Augusto,10,2uWK8L00nAwc4PFzVaedmF,46,0.621,0.474,6,-12.343,0,0.0336,0.631,0.898,0.104,0.476,113.954,156495,4
Plage de Belle Maison,Thomas Battenstein,10,2Up6DtT9CRmKtyNAfb5yRU,0,0.407,0.0573,9,-27.413,1,0.0597,0.99,0.904,0.0931,0.196,132.727,237800,4
Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,Leo Ku,10,3PrIhODothki0YvYW3qCOT,56,0.625,0.507,7,-8.294,1,0.0296,0.574,1.63e-06,0.0892,0.373,136.933,232013,4
Mein Herz kann man nicht kaufen,Gall France,10,44QJB273BD2LbLGPj5dBbW,0,0.533,0.823,0,-4.819,1,0.0421,0.000895,0.00194,0.108,0.552,104.939,154680,4
Space Station Liberty,Scott Glasgow,10,2LnvuHJKfKpYKg2whKwDtL,0,0.143,0.534,6,-13.601,1,0.0827,0.57,0.906,0.148,0.0579,78.464,222760,4
Listen,FFH,10,3CQkgLwhzJizZdUlWczUWi,1,0.629,0.348,10,-14.378,1,0.378,0.719,0.0,0.292,0.925,69.987,218227,4
Stardust,Henry Mancini,10,3AS6blGeglPYw9IpugJFYH,16,0.445,0.162,0,-16.081,1,0.0289,0.867,0.854,0.0806,0.173,74.422,181418,4
Yo Soy Abacua,Bobby Valentin,10,1qFKrh2GAz3vNfpsrE3dQL,10,0.651,0.671,0,-8.356,1,0.035,0.657,0.0145,0.0163,0.966,94.224,179347,4
The Room,Bruce Carroll,10,0lNR37QcyxU648kMIF8iGa,0,0.595,0.501,4,-11.299,0,0.0366,0.256,8.77e-05,0.0935,0.629,90.068,278360,4
Har vi rAYd att i dagens lAge ha kvar vAYra vAnner i socialgrupp 3,GAPsta Ekman  Tage Danielsson,10,024WTyLeJqhR4Ie8zVOtLv,0,0.722,0.336,1,-16.982,1,0.94,0.731,0.0,0.374,0.517,118.8,203809,5
La Marca De Tus Labios,Sergio Dalma,10,0icFTvquqbUy1WArXE3aWc,9,0.561,0.538,0,-5.555,1,0.0285,0.00535,0.0,0.107,0.375,123.992,276840,4
Moritat Mack The Knife,Bobby Darin,10,1BEUVXLk4OhBBkdakIxCqA,4,0.437,0.628,10,-8.716,1,0.243,0.71,0.0,0.978,0.773,167.21,209347,4
We Are Not Impartial,The Chap,10,3xdNZwcmK9xs9aBbC1pzt8,0,0.6,0.215,6,-9.342,0,0.0321,0.612,0.0076,0.135,0.213,144.023,170013,4
Bagdad by night,MinistAre des Affaires Populaires,10,1BcFlQAQFkHZXGjSsGV4bF,11,0.241,0.467,2,-15.257,1,0.157,0.748,0.000584,0.469,0.253,93.018,140109,4
Merry Christmas Baby,The Continentals,10,0z5HSQGWgnjdNvwbOmhB2w,50,0.339,0.205,7,-15.315,1,0.0303,0.842,0.0,0.101,0.166,81.586,186973,4
Abused And Unloved,Malefaction,10,0uyzU9VAV0KgGGHhpr2iJI,23,0.195,0.977,1,-5.364,1,0.142,1.6e-06,0.851,0.272,0.0936,136.028,40413,4
Morning Has Broken,Bill Murk,10,07YR5yq9HRz75WbLxCuboR,0,0.204,0.287,0,-10.865,1,0.0315,0.978,0.688,0.18,0.137,106.623,170272,3
Kui rebeneb taevas,MetsatAPll,10,0Zjs3Gi5pmHNAtAZFm5ufp,1,0.272,0.944,4,-3.821,0,0.105,0.00106,0.519,0.17,0.531,135.007,269840,4
Is It A Sin,Deepest Blue,10,1KDNQKQtcVuAlDowicJ75X,15,0.388,0.753,11,-7.506,1,0.0337,0.145,6.21e-06,0.11,0.391,169.782,219600,4
For You,Mr Lif,10,0GFsNbHI8XHn73NypBcbNo,11,0.747,0.491,7,-7.98,1,0.0573,0.00129,0.0,0.0731,0.512,97.036,239227,4
Playboy Theme,Bob Wills,10,4zftilcf4FXAAZNzNV7Qn5,31,0.697,0.512,7,-7.66,1,0.0449,0.745,0.0,0.0996,0.968,130.594,92427,3
You Rascal You,Bob Margolin,10,3fINJasKEQ7asqNj1aTP2D,0,0.836,0.346,4,-11.393,1,0.0538,0.941,0.000174,0.114,0.964,110.144,126600,4
Scientas,Shamen,10,5CcPW8DylUEP1MJlQhbN8c,13,0.433,0.444,2,-15.075,1,0.0317,0.00125,1.81e-05,0.122,0.0487,109.954,340827,3
Stop The World,RIDDLIN' KIDS,10,1Yt6G8OAuFjVaw6ZsdnOUH,33,0.298,0.936,4,-3.142,1,0.0724,0.000262,4.31e-05,0.21,0.766,144.71,194293,4
L'ombre d'une chance,Eric Demarsan,10,0wZkGyvvzbuQNX1aRG6ole,0,0.474,0.251,2,-12.143,1,0.0326,0.0353,4.66e-06,0.406,0.378,117.212,150440,3
Kite Live from Sydney,U2,10,2f5nNyJnw1ORGT0S9fTyvm,32,0.475,0.548,3,-7.75,1,0.0282,0.107,0.00276,0.971,0.13,133.926,485227,4
deine liebe,kaleidoskop,10,3LcpLaw4In0mq392VPSlYV,0,0.679,0.139,2,-19.738,0,0.0342,0.908,0.963,0.0949,0.145,139.867,331697,4
Luv,Stan,10,5dtJhv1EZjcmo7k82jeOgE,0,0.715,0.405,5,-16.886,1,0.0482,0.000484,0.418,0.0943,0.841,128.003,307617,4
I Don't Like You,BuzzovAen,10,5Euu7npHnY3jaJiNuVoU7m,28,0.428,0.753,7,-3.568,1,0.0538,9.27e-05,0.0,0.192,0.43,89.799,166693,4
Aya Benzer 2003 Moonlight,Mustafa Sandal  GA14lcan,10,49Iygx392WIEaP29lq7FOR,59,0.702,0.874,2,-9.863,0,0.0601,0.168,2.15e-05,0.129,0.87,95.036,236360,4
The Book of Disquiet,Hey Colossus,10,2qYebW23UubX1lVLjimggv,0,0.17,0.311,9,-10.238,0,0.0338,0.308,0.867,0.279,0.0632,72.472,420080,4
I Am A Pilgrim,Michael Bloomfield,10,42DgabJfQAxqXbVUZRTT0S,0,0.269,0.289,4,-13.367,1,0.038,0.802,0.895,0.0811,0.508,175.302,148267,4
Does It Float,Dinosaur Jr,10,7K9F3ob3ssnoPVZ28Xw3wA,18,0.263,0.911,0,-4.364,1,0.183,0.0161,0.111,0.326,0.318,92.606,198533,4
Monarchy Now,Falco,10,76Xez9mX6grsbch9FNX8jn,19,0.693,0.891,11,-8.695,0,0.129,0.226,0.000622,0.338,0.581,94.782,252907,4
Rock Bottom  Shoot Shoot,UFO,10,2qxaR31Te4xDR2yO6LqM8z,64,0.611,0.706,8,-5.036,1,0.0603,0.313,0.0,0.053,0.724,157.968,198240,4
Lost Circles,React,10,3xd4GVGAuzJGdVZLEKvWea,66,0.497,0.651,7,-4.93,1,0.0322,0.000603,0.000531,0.0723,0.109,119.886,148000,4
Stars GROWTH Ultraviolence Mix,Ultraviolence,10,5qyYtUFwhMq4KsKIhwTKaj,0,0.402,0.984,7,-3.535,1,0.0641,1.01e-05,0.79,0.318,0.0542,174.484,271120,4
A Somber Wind from a Distant Shore Album,Canis Dirus,10,6S9UkssvCqRJpHpDd3qsbU,0,0.381,0.432,6,-9.064,0,0.0329,0.142,0.715,0.114,0.0367,80.973,540200,4
Slide In  Slide Out,Capital Tax,10,0CdtZIMjAHAuwW29yj4fgp,0,0.77,0.517,4,-8.645,1,0.26,0.0282,0.0,0.354,0.834,99.965,252120,4
Amor Bonito,Pablo Montero,10,4WwV8GANy6GsMezMhOlbpD,11,0.304,0.337,7,-7.624,1,0.0296,0.48,0.0,0.399,0.288,140.499,167613,3
Party,Rodney O  Joe Cooley,10,3TKis6sUXHihUCLEhT8Q12,0,0.949,0.3,9,-15.127,0,0.281,0.00413,0.0,0.243,0.521,119.087,251937,4
Beachport,Click  Click MFerri,10,4vkkiMVt147i8TyP8MnxZr,28,0.75,0.693,4,-7.702,0,0.355,0.0194,0.0,0.193,0.721,95.093,133433,4
BoomShackALack 12 Mmix  Bonus Tra,Junior Reid,10,6uUCt1RRhU1EJdEwqr9ACw,24,0.756,0.44,6,-8.256,0,0.293,0.145,0.0,0.0781,0.565,78.729,213533,4
Under The Palms,Photek,10,65cL9Y1TCuI41X0H47DOym,8,0.196,0.231,7,-13.288,1,0.0385,0.758,0.102,0.124,0.0365,97.519,157333,4
You Are The One,JC Lodge,10,02Z7qKP0ZfSb9QvZWVfj0l,0,0.749,0.333,8,-12.557,1,0.137,0.0274,2.75e-05,0.0899,0.783,169.969,319400,4
Mi Musica Es Para Ti  Original,Johnny Pacheco,10,6ydEhrdfzhI29D2NBAqUY1,61,0.6,0.633,4,-7.507,0,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947,4
The Wedding Samba,Edmundo Ros,10,0LJJVedwai2FNKRoFD0orF,30,0.749,0.595,5,-10.198,1,0.0338,0.206,1.24e-05,0.223,0.964,120.492,173333,4
Spain,Neviss,10,7CyS0glRZ0oKxwgdUnZHC0,0,0.454,0.708,3,-5.601,1,0.0276,0.00527,0.705,0.112,0.126,93.961,169691,4
Hungry People,Otis Taylor,10,0MnmuriiGcstgrLQSixznt,8,0.519,0.426,0,-10.033,1,0.0437,0.852,0.011,0.124,0.475,125.338,301880,4
Hold On Tight,Lambda,10,1l6taSwYZloRsFenCmQ0xB,34,0.691,0.634,9,-12.471,0,0.0343,0.0427,0.884,0.112,0.13,133.012,752627,4
Two Wheels In the Ditch,Undertakin' Daddies,10,49lg2SZWy9Mwc0yq2C8BeZ,37,0.833,0.668,2,-6.644,1,0.2,0.105,0.0,0.0445,0.616,84.013,233507,4
The Joes Mobilize,Alan Silvestri,10,3YkKoXIUlqi2Vs9wEl4y08,5,0.311,0.599,9,-10.929,1,0.0644,0.161,0.894,0.0855,0.0541,149.525,504773,4
RAcjouissance I'll Cry Instead,Joshua Rifkin,10,0FdQ98kOrGCnheoeZWayZm,41,0.574,0.481,1,-12.306,1,0.0353,0.0717,0.0003,0.113,0.228,81.582,169213,4
Twilight,Vangelis,10,6o3wjXTROS51upZkU9Fk07,22,0.212,0.0932,7,-25.532,0,0.0434,0.893,0.843,0.652,0.194,143.232,297667,3
Lift Jesus Up,The Jackson Southernaires,10,3dOzDpxKkkv66MEhQqAkhy,1,0.741,0.782,9,-8.391,1,0.0717,0.0423,0.0,0.113,0.931,103.657,235360,4
Color of Seasons,TrAs,10,71LZ7lwCisTG3H9UXKraTe,55,0.486,0.964,9,-3.615,1,0.0548,0.00147,0.0628,0.101,0.177,139.958,202286,4
How Can You Resist It,Teena Marie,10,5MC5YE23F4Z0p8PYG1mWIU,7,0.468,0.278,9,-10.281,1,0.03,0.388,0.0,0.123,0.14,82.019,326400,4
Un Minuto Contigo One Moment,Edmundo Ros,10,5RtcfcgKEchfxoKCHGKziN,52,0.681,0.565,2,-7.309,1,0.0362,0.485,0.0,0.169,0.879,122.637,241280,1
Jump Jacques Lu Cont Edit,Madonna,10,7hrunPbxAuvcHp7WWkyTIB,15,0.618,0.781,4,-7.707,0,0.0308,0.00123,0.832,0.492,0.638,130.01,320173,4
Real People Cybernetic Dub,Apache Indian,10,3hKyjDI7mqd56BZIJF6Z7T,0,0.658,0.746,7,-6.708,0,0.0439,0.000121,0.128,0.235,0.674,97.962,286760,4
Live At Fabbricaeuropa Florence 1,Symbiosis Orchestra,10,0TID2XzKx1DFybP338IxkU,60,0.509,0.0316,8,-30.631,1,0.0464,0.991,0.939,0.112,0.348,119.069,131596,4
TAo,Shakira,10,4nrPB8O7Y7wsOCJdgXkthe,97,0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,218289,4
Bury Your Head Acoustic,Saosin,10,33mPPtaU0lUwRq3dr27xws,21,0.46,0.638,6,-3.71,0,0.0304,0.143,0.0,0.112,0.0995,125.034,254227,4
Madazulu,Deep Forest,10,5CH2vMFI2RKa3TjBuniEY9,24,0.654,0.879,1,-10.293,0,0.0829,0.0229,0.00428,0.0726,0.784,96.036,203040,4
He'll Have To Go,Frank Ifield,10,7JO0jDBKdB5c1zgUhPMogF,30,0.385,0.473,9,-7.723,1,0.0299,0.764,4.58e-05,0.284,0.541,128.592,124400,4
Suk The Blood,Lil Mz 313 featuring DJ Rashad,10,3wDxefM8tQDSG3x12cnQQS,3,0.847,0.843,1,-8.099,1,0.121,0.00828,0.0196,0.0657,0.921,159.98,231993,4
As The Hog Pisseth,All Leather,10,7g4U4MfjNIvA8mwzsWDR4s,1,0.305,0.754,2,-7.178,1,0.047,6.24e-05,0.114,0.324,0.257,165.801,108373,3
Insatiable Instrumental Version,Clp,10,4qYn5i7P38LXtEhjFSQPfs,28,0.37,0.71,6,-8.13,1,0.042,8.37e-05,0.938,0.11,0.28,168.048,241490,4
Turn Up The Bass,Fast Eddie featuring Kool Rock,10,4a2VdX9fRz3mFuEP17TnEn,40,0.762,0.898,7,-6.208,0,0.142,0.000564,5.12e-06,0.122,0.349,126.657,298918,4
See You On The Other Side,Ben Sidran,10,73hpyBDatpJZIgNnCfNGGJ,3,0.551,0.548,7,-9.256,1,0.0371,0.0838,0.066,0.112,0.41,79.511,278747,4
Ja Nun Hons Pris,Bryan Ferry,10,2L75XOI5AI5V6DNrr47S8a,9,0.47,0.202,7,-15.577,0,0.066,0.741,0.0,0.503,0.609,105.566,35707,3
New Pin edit,Oceansize,10,2Z48dePKoguMsr8tCMhVog,4,0.517,0.683,7,-8.317,1,0.0379,0.000496,0.375,0.0388,0.57,118.057,248907,4
Karottensaft,Protein,10,79C74jyXYLZmy2mN7V2Umu,0,0.792,0.69,2,-13.783,1,0.0567,0.309,0.88,0.117,0.614,125.997,214987,4
Keep It Going Louder Tom Stephan Harder Mix,Major Lazer,10,18X7ZXFF27ZHAvhcldF8dn,6,0.703,0.807,11,-6.344,0,0.162,0.0712,0.00146,0.438,0.535,127.99,352013,4
Nothing But The Best,White Heart,10,5DOuscDoHOEA0jk80WgiTT,13,0.39,0.956,2,-5.03,1,0.104,0.00681,0.0043,0.0737,0.446,198.584,225200,4
Wei Liang,Sandy Lam,10,23Z7Kw2eaN7exOlFO2IIpe,3,0.526,0.786,4,-3.857,1,0.0282,0.562,0.0,0.616,0.299,99.325,212053,4
Conqueror Worm,Tsar,10,1SYFFo2zJp3XE5wjvuuOkd,3,0.374,0.946,2,-2.276,1,0.0499,0.00154,3.82e-06,0.211,0.307,150.312,220360,4
Eoarchaean,The Ocean,10,0UaI2shAsEGu5GIi5RGuPz,17,0.418,0.981,2,-4.335,1,0.103,0.00172,7.24e-06,0.888,0.215,139.956,285947,3
Lil Stuntin,Tum Tum,10,1QLOVV1Uy7WNjOz0LmD0XV,0,0.858,0.485,2,-9.559,1,0.303,0.205,3.08e-06,0.105,0.766,162.397,214467,4
Three Bells  Les 3 cloches,Leon Russel,10,02UYBPv5ig1e7yZzEYP4G8,38,0.395,0.294,2,-12.325,0,0.0386,0.206,0.000454,0.273,0.621,173.442,242067,4
Between Hell and A Heartbeat Explicit,Hatebreed int License,10,75M5DC2h53w3WA7N0xRlqm,17,0.319,0.963,6,-3.887,1,0.121,0.000336,0.00239,0.075,0.268,165.676,174280,4
Wig,The B52's,10,0wgDtRxLHOlILeN5GxvfYS,22,0.595,0.939,0,-8.014,1,0.0507,0.0036,0.0,0.161,0.801,124.124,261893,4
Frieda,David Benoit,10,3wW7bcHoO8QnskvIX6BKRI,10,0.528,0.475,0,-9.532,1,0.0339,0.6,0.938,0.132,0.42,146.411,274133,4
Headless Heroes LP Version,Eugene McDaniels,10,5nGhBObWsNzTucrr6lPbSS,21,0.604,0.574,0,-13.452,0,0.0363,0.239,0.0,0.0797,0.896,102.124,214667,4
Drumroll We're All Thirsty,POS,10,6mtD4MOiLESQcOVCJAM9hA,21,0.345,0.951,10,-4.867,0,0.478,0.00472,0.0,0.346,0.618,79.238,157080,4
Good Rocking Tonight,Roy Brown,10,29D3AG8rhX2OSWg8k9GIII,18,0.488,0.716,10,-10.015,0,0.177,0.913,0.0189,0.262,0.513,165.429,214866,4
The Cube Live,SUP,10,5V7klCbvIDlOixunyrZXGS,0,0.513,0.848,11,-9.441,0,0.0377,0.0047,0.836,0.0988,0.43,138.11,369173,4
Sayin' Dope,The Bucketheads,10,2664lkcKJBvhpjKg2ptEX5,13,0.735,0.755,8,-8.941,0,0.0911,0.00133,0.851,0.521,0.614,120.884,369240,4
Atmosphere Station,James Horner,10,4FJgXJ1pSJ6JHrdoMc7hEV,20,0.162,0.00728,4,-39.455,0,0.0472,0.729,0.676,0.119,0.032,110.736,191760,4
Broken Hearted Side Of New Orleans,JoEl Sonnier,10,5myarg2DO2qqBHp9D7WPZV,0,0.559,0.408,4,-9.106,1,0.0331,0.154,0.00116,0.175,0.183,72.621,195960,4
Release,LORE,10,1IYV3Rbwbvpf0RbdxS8wkN,6,0.473,0.389,7,-21.025,0,0.0461,0.791,0.905,0.216,0.178,115.066,175723,4
Fruko's  Boogaloo,Fruko Y Sus Tesos,10,4JApaWpUcDWCr8aVfiaaze,12,0.72,0.832,10,-6.545,0,0.0453,0.126,0.0735,0.291,0.836,109.881,263333,4
Prefiero Decir Adios,Gisselle,10,7wWAJgKcyrFgEH8KCmtrQi,1,0.459,0.444,5,-6.669,0,0.0291,0.821,1.49e-05,0.102,0.185,77.466,244360,4
Givin' My Love,Clay Crosse,10,5m9PRfbx6eUnAPvmGhB2S2,8,0.558,0.336,8,-9.693,1,0.0245,0.197,0.0,0.124,0.15,95.609,256333,3
In This Skin,Jessica Simpson,10,1THvrRVOCHgBZRLBUvVPqR,21,0.429,0.872,5,-5.117,1,0.127,0.00515,1.49e-06,0.0981,0.573,190.325,257813,4
Never Be Ready,Mat Kearney,10,4fBzC8XRwt4TX0k0EFQYHH,22,0.516,0.674,11,-6.866,1,0.0338,0.11,0.0,0.136,0.391,152.016,215733,4
Freedom LP Version,Wayne Watson,10,5dWfl2PBpKHpBVdz95wxK1,64,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215,202013,4
Angie 1993 Digital Remaster,The Rolling Stones,10,1GcVa4jFySlun4jLSuMhiq,72,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000,4
Gallows Album Version,Atreyu,10,45rGiTUc70kMs9Nytldm5j,36,0.377,0.914,1,-3.708,1,0.13,8.82e-06,0.0,0.635,0.109,139.139,208653,4
No Control,Eddie,10,51Nf5mAiGiPFW0qFiPhHjX,35,0.535,0.597,11,-11.888,1,0.025,0.29,0.00162,0.577,0.706,96.756,236600,4
Lindas Africanas,Africando,10,22wKz3FV5Tcop46U8yBhZ4,20,0.807,0.718,5,-5.445,1,0.0454,0.476,0.00012,0.0496,0.892,90.837,461200,4
Pode Me Chamar,Eddie,10,70U43k1MfdP4kXT0BaLtZn,37,0.681,0.592,8,-12.565,1,0.0717,0.0899,0.018,0.103,0.672,79.943,238600,4
Warten,Andreas Dorau,10,7aF8qlTVvLME6UKrh0RfYy,1,0.715,0.49,0,-17.544,1,0.142,0.491,0.111,0.156,0.814,208.683,224560,4
Sound Clash,Dream Warriors,10,60lWOH2a7ETaOg5wRaBmom,2,0.732,0.857,1,-6.543,0,0.222,0.384,0.0,0.16,0.845,80.142,262267,4
Ich bleib so wie ich bin,Eko Fresh feat Ado,10,0oy3Yuuy25mftpP7s66p50,5,0.66,0.832,10,-6.092,0,0.281,0.0261,5.36e-05,0.277,0.523,126.644,215933,5
Good Question  LP Version,Lee Ritenour,10,5eWTNSMTX5BxuYYuOU4vYq,53,0.715,0.384,10,-16.362,1,0.0458,0.588,0.00753,0.285,0.818,82.367,269653,4
Adrift,Jack Johnson,10,2CjUSmHm2d76VoWRgpQ6mO,39,0.64,0.198,0,-15.429,1,0.0387,0.86,0.0186,0.108,0.362,80.805,236227,4
Other Side Of Antarctica,Vangelis,10,717mHCBgkTNyE9G9qrt5AU,22,0.158,0.214,1,-18.958,0,0.0368,0.0374,0.136,0.118,0.039,133.113,410507,4
Cherry,UFO,10,0CKlhm1glGWJxK3jPZJvTR,24,0.617,0.544,7,-10.902,1,0.0378,0.0665,0.00042,0.0956,0.153,132.137,214093,4
Across Decker's Field,Stewart Francke,10,48b19cNAcIhUguqdHb8lMs,0,0.518,0.74,0,-9.025,1,0.0379,0.109,1.52e-06,0.512,0.462,122.158,204147,4
Da Da Da Da,Tha Liks,10,4MfeX4SzccyIdDzWYQXcRM,13,0.633,0.844,9,-5.101,1,0.404,0.0225,0.0,0.0786,0.823,94.268,294000,4
Spelling Beatnuts with Lil' Donny,Beatnuts with Lil' Donny,10,0TH0PXnxv5Puxi2ivOYcyq,9,0.681,0.8,9,-9.985,0,0.105,0.195,0.0,0.374,0.65,117.462,78467,4
The Look Of Love,Gary Hobbs,10,7GLwOuLncUX8ZtooD85CiA,0,0.56,0.524,0,-8.483,1,0.0664,0.782,0.237,0.0951,0.709,125.217,289640,4
Min Xechnas Forse,Dakis,10,0bv5Jf6VgnG6bHhJp2kO1E,0,0.48,0.499,4,-10.427,1,0.0514,0.608,0.0,0.216,0.577,136.921,186893,4
