song,artist,class
Pony Time,The Goodtimers,5
Pony Time,Chubby Checker,0
Pony With The Golden Mane,Every Mothers' Son,9
Pool Of Bad Luck,Joe Simon,4
Poor Baby,The Cowsills,4
Poor Boy,Casey Kelly,5
Poor Boy,The Royaltones,1
Poor Fool,Ike & Tina Turner,3
Poor Georgie,MC Lyte,8
Poor Jenny,The Everly Brothers,2
Poor Little Fool,Ricky Nelson,0
Poor Little Puppet,Cathy Carroll,9
Poor Little Rich Girl,Steve Lawrence,2
Poor Man's Son,Survivor,3
Poor Man's Son,The Reflections,5
Poor Poor Pitiful Me,Linda Ronstadt,3
Poor Side Of Town,Johnny Rivers,0
Poor Side Of Town,Al Wilson,7
Pop,'N Sync,1
Pop A Top,Alan Jackson,4
Pop Bottles,Birdman Featuring Lil Wayne,3
Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,2
Pop Goes The Movies Part I,Meco,3
Pop Goes The Weasel,3rd Bass,2
Pop Goes The Weasel,Anthony Newley,8
Pop Goes The World,Men Without Hats,1
Pop Life,Prince And The Revolution,0
Pop Muzik,M,0
Pop Out,Polo G Featuring Lil Tjay,1
Pop Pop Pop - Pie,The Sherrys,3
Pop Singer,John Mellencamp,1
Pop Song 89,R.E.M.,8
Pop Style,Drake Featuring The Throne,1
"Pop That,French Montana Featuring Rick Ross, Drake", Lil Wayne,3
Pop That Booty,Marques Houston Featuring Jermaine JD Dupri,7
Pop That Coochie,The 2 Live Crew,5
Pop That Thang,The Isley Brothers,2
Pop Ya Collar,Usher,5
"Pop, Lock & Drop It",Huey,0
Pop-Eye,Huey Smith,5
Pop-Eye Stroll,Mar-Keys,9
Popcorn,Hot Butter,0
Popeye (The Hitchhiker),Chubby Checker,0
Popeye Joe,Ernie K-Doe,9
Poppin',Chris Brown Featuring Jay Biz,4
Poppin' My Collar,Three 6 Mafia,2
"Pops, We Love You (A Tribute To Father),Diana Ross, Marvin Gaye", Smokey Robinson & Stevie Wonder,5
Popsicle,Jan & Dean,2
Popsicle Toes,Michael Franks,4
Popsicles And Icicles,The Murmaids,0
Popstar,DJ Khaled Featuring Drake,0
Popular Song,MIKA Featuring Ariana Grande,8
Por Amor Viviremos,Captain & Tennille,4
Pork And Beans,Weezer,6
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,8
Porpoise Song,The Monkees,6
Portland,Drake Featuring Quavo & Travis Scott,0
Portrait (He Knew),Kansas,6
Portrait Of A Fool,Conway Twitty,9
Portrait Of My Love,The Tokens,3
Portrait Of My Love,Steve Lawrence,0
Positions,Ariana Grande,0
Positively 4th Street,Bob Dylan,0
Posse On Broadway,Sir Mix-A-Lot,6
Possession,Sarah McLachlan,7
Possession,Bad English,2
Possession Obsession,Daryl Hall John Oates,2
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,1
Postcard From Jamaica,The Sopwith Camel,8
Postcard From Paris,The Band Perry,5
Posted With Demons,Future,7
Potato Peeler,Bobby Gregg and His Friends,8
Potential,Summer Walker,9
Potential Breakup Song,Aly & AJ,1
Pound Cake / Paris Morton Music 2,Drake Featuring JAY-Z,6
Pound The Alarm,Nicki Minaj,1
Pour It Up,Rihanna,1
Pour Me,Trick Pony,7
Pour Some Sugar On Me,Def Leppard,0
Pouring Water On A Drowning Man,James Carr,8
Poverty,Bobby Bland,6
Pow Wow,Cory Daye,7
Powder Blue Mercedes Queen,The Raiders,5
Power,Kansas,8
Power,The Temptations,4
"Power Is Power,SZA", The Weeknd & Travis Scott,8
Power Of Love,Deee-Lite,4
Power Of Love,Laura Branigan,2
Power Of Love,Joe Simon,1
Power Of Love,Martha Reeves,7
Power Of Love (You Are My Lady),Air Supply,6
Power Of Love/Love Power,Luther Vandross,0
Power Play,Molly Hatchet,9
Power To The People,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,1
Power Trip,J. Cole Featuring Miguel,1
Power Windows,Billy Falcon,3
Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,8
Powerful Thing,Trisha Yearwood,4
Powerglide,Rae Sremmurd & Juicy J,2
Practice,DaBaby,8
Practice What You Preach,Barry White,1
Praise God,Kanye West,1
Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,4
Praise You,Fatboy Slim,3
Pray,Sam Smith Featuring Logic,5
Pray,Justin Bieber,6
Pray,M.C. Hammer,0
Pray 4 Love,Rod Wave,6
Pray For Me,The Weeknd & Kendrick Lamar,0
Pray For You,Jaron And The Long Road To Love,3
Pray You Catch Me,Beyonce,3
Prayed For You,Matt Stell,3
Prayer,Disturbed,5
Prayer For The Dying,Seal,2
Prayer In C,Lillywood & Robin Schulz,2
Prayer Meetin',Willie Mitchell,4
Prayin' For Daylight,Rascal Flatts,3
Praying,Kesha,2
Praying For Time,Carrie Underwood,2
Praying For Time,George Michael,0
Praying To A New God,Wang Chung,6
Prblms,6LACK,7
Preach,YoungBoy Never Broke Again,9
Preach,Drake Featuring PARTYNEXTDOOR,8
Preacherman,Charlie Russo,9
Precious,Depeche Mode,7
Precious And Few,Climax,0
Precious Declaration,Collective Soul,6
Precious Love,Bob Welch,1
Precious Love,Jody Watley,8
Precious Memories,The Romeos,6
Precious To Me,Phil Seymour,2
"Precious, Precious",Jackie Moore,2
Premonition (Intro),Eminem,6
Presence Of Love,The Alarm,7
President Carter,Lil Wayne,9
Presidential,YoungBloodZ,8
Press,Cardi B,1
Press,Paul McCartney,2
Pressure,Billy Joel,1
Pretend,Carl Mann,5
Pretend You Don't See Her,Bobby Vee,9
Pretending,Glee Cast,3
Pretending,Eric Clapton,5
Pretty As You Feel,Jefferson Airplane,5
Pretty Ballerina,The Left Banke,1
Pretty Blue Eyes,Steve Lawrence,0
Pretty Boy Lonely,Patti Page,9
Pretty Boy Swag,Soulja Boy Tell'em,3
Pretty Boys And Pretty Girls,Book Of Love,8
Pretty Flamingo,Manfred Mann,2
Pretty Fly (For A White Guy),The Offspring,5
Pretty Girl,Jon B,2
Pretty Girl Rock,Keri Hilson,2
Pretty Girls,Iyaz Featuring Travie McCoy,4
Pretty Girls,Britney Spears & Iggy Azalea,2
Pretty Girls,Melissa Manchester,3
Pretty Girls Everywhere,Eugene Church and The Fellows,3
Pretty Good At Drinkin' Beer,Billy Currington,4
Pretty Heart,Parker McCollum,3
Pretty In Pink,Psychedelic Furs,4
Pretty Lady,Lighthouse,5
Pretty Little Angel Eyes,Curtis Lee,0
Pretty Little Baby,Marvin Gaye,2
Pretty Little Fears,6LACK Featuring J. Cole,7
Pretty Mess,Vanity,7
Pretty Paper,Roy Orbison,1
Pretty Vegas,INXS,3
Pretty Wings,Maxwell,3
Pretty World,Sergio Mendes & Brasil '66,6
Pretzel Logic,Steely Dan,5
Price Of Love,Bad English,0
Price On My Head,NAV Featuring The Weeknd,7
Price Tag,Xenia,9
Price Tag,Jessie J Featuring B.o.B,2
Price To Play,Staind,6
Prices,Lil Uzi Vert,2
Pride & Passion,John Cafferty & The Beaver Brown Band,6
Pride And Joy,Marvin Gaye,0
Pride.,Kendrick Lamar,3
Primal Scream,Motley Crue,6
Prime Time,The Alan Parsons Project,3
Primitive Love Rites,Mondo Rock,7
Primrose Lane,O.C. Smith,8
Primrose Lane,Jerry Wallace With The Jewels,0
Princess,Frank Gari,2
Princess In Rags,Gene Pitney,3
Princess Of China,Coldplay Featuring Rihanna,1
Principal's Office,Young M.C.,3
Prisoner,Miley Cyrus Featuring Dua Lipa,5
Prisoner,The Weeknd Featuring Lana Del Rey,4
Prisoner (Captured By Your Eyes),L.A. Jets,8
Prisoner Of Love,James Brown And The Famous Flames,1
Prisoner Of Your Love,Player,2
Prisoner's Song,Warren Storm,8
Privacy,Chris Brown,6
Private Dancer,Tina Turner,0
Private Emotion,Ricky Martin Featuring Meja,6
Private Eye,The Olympics,9
Private Eyes,Daryl Hall John Oates,0
Private Idaho,The B-52s,7
Private Number,The Jets,4
Private Number,Judy Clay & William Bell,7
Privilege,The Weeknd,5
Probably Wouldn't Be This Way,LeAnn Rimes,5
Problem,Ariana Grande Featuring Iggy Azalea,0
Problem Child,Mark Lindsay,7
Problems,Lil Wayne,5
Problems,The Everly Brothers,0
Project Chick,Cash Money Millionaires,4
Prom Queen,Lil Wayne Featuring Shanell AKA SNL,1
Promiscuous,Nelly Furtado Featuring Timbaland,0
Promise,Ciara,1
Promise,Kid Ink Featuring Fetty Wap,5
Promise,Romeo Santos Featuring Usher,8
Promise,Jagged Edge,0
Promise Her Anything,Tom Jones,7
Promise Me,Lil Suzy,6
Promise Me,The Cover Girls,3
Promise Me A Rose (A Slight Detail),Anita Bryant,7
"Promise Me, Love",Andy Williams,1
Promised Land,Chuck Berry,4
Promised Land,Elvis Presley,1
Promises,NERO,6
Promises,Calvin Harris & Sam Smith,6
Promises,Eric Clapton And His Band,0
Promises,Barbra Streisand,4
Promises Broken,Soul Asylum,6
Promises In The Dark,Pat Benatar,3
"Promises, Promises",Naked Eyes,1
"Promises, Promises",Dionne Warwick,1
Propuesta Indecente,Romeo Santos,7
Protect da Brand,Moneybagg Yo Featuring DaBaby,8
Proud,2 Chainz Featuring YG & Offset,9
Proud,The Joe Chemay Band,6
Proud,Johnny Crawford,2
"Proud Mary,The Checkmates", Ltd. Featuring Sonny Charles,6
Proud Mary,Creedence Clearwater Revival,0
Proud Mary,Ike & Tina Turner,0
Proud Mary,Solomon Burke,4
Proud Of The House We Built,Brooks & Dunn,5
Proud Of You,Young Thug Featuring Lil Uzi Vert & Yung Kayo,5
Prove It All Night,Bruce Springsteen,3
Prove Me Wrong,David Pack,9
Prove Your Love,Taylor Dayne,0
Provide,G-Eazy Featuring Chris Brown & Mark Morrison,6
Psychedelic Shack,The Temptations,0
Psycho,Post Malone Featuring Ty Dolla $ign,0
Psycho,Puddle Of Mudd,6
Psycho,Bobby Hendricks,7
Psycho Killer,Talking Heads,9
Psychobabble,The Alan Parsons Project,5
Psychotic Reaction,Count Five,0
Pt. 2,Kanye West,5
Pucker Up Buttercup,Jr. Walker & The All Stars,3
"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)",The Alley Cats,4
"Puff (The Magic Dragon),Peter", Paul & Mary,0
Puff Of Smoke,Roy Head,9
Puffin' On Down The Track,Hugh Masekela,7
Pull Over,Trina,9
Pull Up,Mr. Vegas,9
Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,7
Pull Up To The Bumper,Patra,5
Pullin' Me Back,Chingy Featuring Tyrese,0
Pump It,The Black Eyed Peas,1
Pump It (Nice An' Hard),Icy Blu,7
Pump It Up,Joe Budden,3
Pump Up The Jam,Technotronic Featuring Felly,0
Pump Up The Volume,M/A/R/R/S,1
Pumped Up Kicks,Foster The People,0
Pumpin' Up The Party,Hannah Montana,8
Pumps And A Bump,M.C. Hammer,2
Punish Her,Bobby Vee,1
Punks Jump Up To Get Beat Down,Brand Nubian,7
"Puppet,Tyler", The Creator,8
Puppet Man,The 5th Dimension,2
Puppet Man/Resurrection Shuffle,Tom Jones,2
Puppet On A String,Elvis Presley With The Jordanaires,1
Puppy Love,Lil Bow Wow Featuring Jagged Edge,7
Puppy Love,Barbara Lewis,3
Puppy Love,Donny Osmond,0
Puppy Love,Paul Anka,0
Pure,Lightning Seeds,3
Pure Cocaine,Lil Baby,4
Pure Imagination,Glee Cast,5
Pure Souls,Kanye West,5
Pure Water,Mustard & Migos,2
Purest Of Pain (A Puro Dolor),Son By Four,2
Purple Haze,Dion,6
Purple Haze,The Jimi Hendrix Experience,6
Purple Hills,D12,1
Purple Lamborghini,Skrillex & Rick Ross,3
Purple Medley,Prince,8
Purple Rain,Prince And The Revolution,0
Purpose,Justin Bieber,4
Pursuit Of Happiness (Nightmare),Kid Cudi Featuring MGMT & Ratatat,5
Push It,Rick Ross,5
Push It,Garbage,5
Push It,Salt-N-Pepa,1
Push It To The Limit,Corbin Bleu,1
Push Push,Austin Taylor,8
Push The Feeling On,Nightcrawlers,7
Pushbike Song,The Mixtures,4
Pusher Love Girl,Justin Timberlake,6
Pushin' Me Away,Jonas Brothers,1
Pushin' Too Hard,The Seeds,3
Pushin' Weight,Ice Cube Featuring Mr. Short Khop,2
Pushin' Your Luck,Sleepy King,9
Pushover,Etta James,2
Puss N' Boots/These Boots (Are Made For Walkin'),Kon Kan,5
Pussy Cat,The Ames Brothers,1
Put A Date On It,Yo Gotti Featuring Lil Baby,4
