song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
High School Never Ends,Bowling For Soup,9,1bhjMY5O0ZjB41OHcdRH0a,62,0.536,0.923,2,-3.494,1,0.125,0.0122,0.0,0.142,0.77,160.03,209040,4
High School Nights,Dave Edmunds,9,0snjiBeMW3VI8UeNYCStTQ,16,0.673,0.873,2,-6.024,1,0.0483,0.121,3.37e-05,0.174,0.91,136.345,190267,4
High School U.S.A.,Tommy Facenda,2,6XvVxl8QX3L3CIqOE6Gvas,20,0.473,0.761,1,-7.907,1,0.0619,0.015,0.0,0.167,0.652,191.883,133457,4
High Time,Styx,4,3L6QNpfmdYuIG1ey3RqMDb,23,0.685,0.506,1,-12.09,1,0.0389,0.0765,0.0,0.108,0.913,121.449,273027,4
High Time We Went/Black-Eyed Blues,Joe Cocker,2,0SWmAqon9uC08v2Tfp8rqt,41,0.718,0.531,9,-13.11,1,0.0297,0.0424,2.23e-05,0.0911,0.961,124.299,268227,4
Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,2,6O10oTtZIZ4DkkUqyfCbrR,49,0.351,0.956,7,-1.996,1,0.245,0.0949,0.0,0.226,0.446,83.655,176875,4
Higher,Taio Cruz Featuring Travie McCoy,2,1gNAEzINjeXnQ6Yy2kADe1,34,0.665,0.902,8,-4.484,0,0.0543,0.0014,0.0,0.107,0.816,128.041,218160,4
Higher,Creed,0,1ZozJfi8u9cO2Ob8KwiwNT,71,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,316733,4
Higher Ground,UB40,4,3mDoAC8R1miOQ6Ld1NkAYH,56,0.799,0.504,2,-12.874,1,0.045,0.074,0.000609,0.118,0.92,101.067,261240,4
Higher Ground,Stevie Wonder,0,0dMd4rilfd6gPbXaLpNYhu,66,0.716,0.85,8,-9.949,1,0.0426,0.0631,0.00133,0.189,0.821,125.474,222600,4
Higher Love,Kygo X Whitney Houston,6,0RvNUU2VR488WnqD5CleQc,3,0.739,0.542,8,-8.218,1,0.0329,0.223,3.47e-06,0.0857,0.512,103.943,231942,4
Higher Love,Steve Winwood,0,4ZExvJvQXPEeYzGU0N3THi,64,0.696,0.78,5,-12.159,1,0.0415,0.0427,0.149,0.298,0.954,98.699,351507,4
Higher Plane,Kool & The Gang,3,4eC1gIBRsBamJPcnoFT7sT,21,0.686,0.724,2,-12.177,0,0.0558,0.151,0.525,0.0635,0.65,104.536,301000,4
Higher Power,Coldplay,5,2gPdHhvbTBA2Em5OcyulF3,0,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295,4
Higher Than Hope,Daryl Braithwaite,4,6xoHjRpW2oN3rHLOY1Xda3,28,0.705,0.636,1,-11.829,1,0.0369,0.0267,0.000493,0.104,0.608,109.99,299667,4
Higher We Go (Intro),Migos,8,43dOwOq0mB4i6j4SpcSkqC,47,0.825,0.547,8,-3.938,1,0.0859,0.0936,0.0,0.22,0.184,152.007,255849,4
Highfly,John Miles,6,1LMQB9FEVIkUC0yJnunxVt,49,0.628,0.461,0,-6.41,1,0.0467,0.526,0.0,0.146,0.246,88.493,169180,4
Highway 20 Ride,Zac Brown Band,3,1XdlLIfwryo38EZ7OzdoEG,60,0.531,0.403,3,-7.195,1,0.0338,0.551,1.38e-05,0.105,0.431,76.125,229280,4
Highway Don't Care,Tim McGraw With Taylor Swift,2,4sSUYUpB5epI7xTi5wfpOI,6,0.477,0.791,2,-5.348,1,0.0396,0.0259,0.0,0.0841,0.505,157.83,279067,4
Highway Song,Blackfoot,2,0R5nPSbAqQoNjKBByWnN95,51,0.342,0.819,4,-6.885,0,0.0524,0.0562,0.0338,0.145,0.537,127.102,450333,4
Highway To Hell,AC/DC,4,2zYzyRzz6pRmhPzyfMEC8s,84,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400,4
Highwire,The Rolling Stones,5,7tlbHVveasgXlT0HmHXm5Y,26,0.442,0.942,7,-2.669,1,0.0472,0.0177,0.00274,0.0455,0.809,126.884,285573,4
Hijack,Herbie Mann,1,2zQl59dZMzwhrmeSBEgiXY,56,0.724,0.414,1,-11.19,1,0.0588,0.262,0.111,0.0785,0.719,146.939,388960,4
Hijackin' Love,Johnnie Taylor (The Soul Philosopher),6,2DxX9x7Cmywikp14l1YUdk,45,0.79,0.349,10,-13.265,1,0.065,0.206,0.0,0.168,0.696,115.365,166067,4
Hill Where The Lord Hides,Chuck Mangione,7,1dlTBVjebsQCg9mGcYukok,30,0.647,0.665,10,-12.277,0,0.063,0.0289,0.234,0.925,0.851,100.734,237600,4
Hillbilly Bone,Blake Shelton Featuring Trace Adkins,3,7dL2kSVsBelmkQHbkNkx1l,51,0.611,0.964,7,-3.076,1,0.0464,0.0441,7.37e-05,0.109,0.9,144.014,225280,4
Hillbilly Deluxe,Brooks & Dunn,8,1BMhbPsW66IXqksKC8jrCf,55,0.568,0.829,7,-4.713,1,0.0461,0.312,2.57e-06,0.514,0.551,155.041,258693,4
Hillbilly Shoes,Montgomery Gentry,6,0kJeo33oWW6Nx4tkUNPshJ,50,0.655,0.837,7,-6.072,1,0.0355,0.0332,0.00223,0.111,0.708,115.938,192586,4
Him,Rupert Holmes,0,5rMthFHPxRDi4Uxg06iK6H,53,0.718,0.436,4,-13.524,1,0.032,0.339,0.0,0.0504,0.962,109.437,246293,4
Him & I,G-Eazy & Halsey,1,5k38wzpLb15YgncyWdTZE4,77,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,4
Him Or Me - What's It Gonna Be?,Paul Revere & The Raiders,0,0AA6HF90AGlS4KhUfJH74f,29,0.528,0.838,3,-5.506,1,0.0265,0.292,0.0,0.0954,0.905,97.264,170960,4
Hip City - Pt. 2,Jr. Walker & The All Stars,3,0cduoX64cRfzLvdapbCsBH,4,0.611,0.686,0,-10.647,0,0.0508,0.126,0.00129,0.38,0.701,147.076,177973,4
Hip Hop Drunkies,Tha Alkaholiks Featuring Ol' Dirty Bastard,6,74fmf46mttLY9u4sVOBXdj,28,0.789,0.814,1,-7.323,1,0.321,0.0973,0.0,0.294,0.78,96.493,298333,4
Hip Hop Hooray,Naughty By Nature,0,1SyQ6t9RdRBK0QUCS6a797,67,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.2,267267,4
Hip Hop Is Dead,Nas Featuring will.i.am,4,7iF9B5dbSOfEeznArGFHhn,46,0.758,0.74,0,-5.762,0,0.203,0.0155,0.0,0.229,0.619,110.831,225560,4
Hip Hop Ride,Da Youngsta's,6,2MYP61a4O2CcM9tEYwM0gf,31,0.788,0.589,1,-8.996,1,0.0909,0.00021,0.00124,0.0665,0.486,96.969,259933,4
Hip Hug-Her,Booker T. & The MG's,3,4lkwEgSppKli27thHdeRgc,45,0.808,0.321,3,-16.51,1,0.0437,0.0845,0.232,0.111,0.86,109.029,146867,4
Hip To Be Square,Huey Lewis & The News,0,648BMGrt98kUbLo24A4vgj,65,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,245467,4
Hip-Hopera,Bounty Killa featuring the Fugees,8,0y76oOFWnwZACF0LK12h6l,32,0.522,0.628,11,-9.618,0,0.22,0.033,0.0,0.321,0.226,83.556,251400,4
Hippy Hippy Shake,The Swinging Blue Jeans,2,3rV13eMQR0G93DEYhpB09B,55,0.551,0.686,4,-11.969,1,0.0536,0.348,0.0,0.33,0.982,70.959,106067,4
Hippychick,Soho,1,6KnNSH6Os9TgxmOeRuSsme,38,0.735,0.758,6,-13.64,1,0.0534,0.098,0.00675,0.101,0.793,98.969,192360,4
Hips Don't Lie,Shakira Featuring Wyclef Jean,0,1UUzYXbsdizcW8jpp3XYHo,0,0.797,0.533,8,-9.554,0,0.069,0.016,0.168,0.155,0.688,99.989,234013,4
"His & Hers,Internet Money", Don Toliver & Lil Uzi Vert Featuring Gunna,6,2IePEfMAtqWS6rLXXFZIgI,68,0.792,0.707,7,-5.218,0,0.0623,0.116,0.0,0.12,0.408,134.997,224042,4
His Kiss,Betty Harris,8,1UMzgGjcCec8QIbA8VuxBB,1,0.5,0.423,4,-9.411,1,0.0294,0.699,2.15e-06,0.0919,0.598,151.726,175362,3
History,One Direction,6,0HMjXBAZmSYOTTi33WpMso,74,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,187427,4
History In The Making,Darius Rucker,6,1J4HTEFSDx9DWyJVH5uv1b,44,0.475,0.718,0,-5.638,1,0.034,0.0373,0.0,0.326,0.453,157.722,209480,4
History Repeats Itself,Buddy Starcher,3,1pynAnXHUTNDDLnivzHg4X,1,0.711,0.332,1,-14.223,1,0.0319,0.852,0.00282,0.0875,0.924,105.457,134133,4
History Repeats Itself,Cab Calloway,8,2JOJBxwRHWYcdXiOxZmoFv,46,0.512,0.322,0,-12.694,1,0.124,0.848,0.0,0.71,0.451,96.92,194133,4
Hit 'Em Up Style (Oops!),Blu Cantrell,0,4zYTZvtcww7OWKie7fxA9E,69,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,250707,4
Hit Bout It,Lil Yachty Featuring Kodak Black,6,6SN1H9p6A0UbsNpfkxEEX6,55,0.631,0.72,1,-5.262,1,0.0617,0.0779,0.00737,0.135,0.123,180.899,177158,4
Hit By Love,CeCe Peniston,8,5rFjHAGSOv7PdK4vYfl6eS,21,0.774,0.929,8,-8.76,1,0.0404,0.00154,0.000467,0.133,0.765,119.034,275667,4
Hit Different,SZA Featuring Ty Dolla $ign,2,7Bar1kLTmsRmH6FCKKMEyU,71,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,4
Hit It Again,3OH!3,6,4ZWiwt6iGdCo31GTZrH39L,6,0.592,0.794,4,-3.052,0,0.061,0.00632,4.6e-05,0.209,0.724,147.057,183874,4
Hit Me Off,New Edition,0,0yNCFwihschpOwSgK31f2O,51,0.72,0.719,7,-4.571,0,0.0882,0.185,0.000128,0.522,0.899,88.987,261400,4
Hit Me With Your Best Shot,Pat Benatar,0,0vOkmmJEtjuFZDzrQSFzEE,73,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,171267,4
Hit Me With Your Best Shot / One Way Or Another,Glee Cast,8,4vqoRCLuNYACHsvZieX0fR,44,0.625,0.936,2,-3.014,1,0.0929,0.0457,0.0,0.0402,0.804,144.01,151947,4
Hit Or Miss,Jacob Sartorius,7,6iaJUPHLONFJ02RTeaMuy8,41,0.44,0.666,1,-4.82,0,0.193,0.0657,0.0,0.197,0.544,82.922,237984,4
Hit Record,Brook Benton,4,4PbqykT8fgzYNjFANtHjle,3,0.59,0.718,0,-13.394,0,0.159,0.776,3.01e-06,0.185,0.733,127.242,159027,4
Hit That,The Offspring,6,3lfmqF0ULXRHlWxBeaHo3t,64,0.704,0.809,4,-3.045,1,0.0321,0.0233,0.0,0.0596,0.962,131.952,169413,4
Hit The Floor,Twista Featuring Pitbull,9,5VYbLzAplnqPaGNpcf8qhZ,56,0.74,0.959,9,-3.692,1,0.193,0.0629,0.0,0.0444,0.878,150.007,164213,4
Hit The Freeway,Toni Braxton Featuring Loon,8,7f1Dmr246cJ9uQYdbplTbh,68,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,261933,4
Hit The Lights,Jay Sean Featuring Lil Wayne,1,6ciLLh4TkPYDUfNxn2Z0KO,61,0.56,0.88,7,-3.953,1,0.0567,0.115,0.0,0.299,0.573,129.97,194427,4
Hit The Quan,iLoveMemphis,1,4OjuzM3rTWp3q60mEldNSF,57,0.741,0.488,8,-8.253,1,0.362,0.000235,0.0,0.0488,0.625,160.018,181081,4
Hit The Road Jack,Stampeders,3,21EszlvwsfCmeftltV4CM5,35,0.592,0.61,9,-8.777,0,0.168,0.146,3.63e-05,0.252,0.632,168.238,172160,4
Hit The Road Jack,Ray Charles and his Orchestra,0,5dUMh0ugelpKfoFp3qChuK,72,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,119880,4
Hitch Hike,Marvin Gaye,2,6x2UZ23VnIoq84XbO14Qz1,29,0.828,0.808,1,-8.437,1,0.0366,0.354,0.0,0.122,0.97,113.295,152227,4
Hitch It To The Horse,The Fantastic Johnny C,3,5FQCWsEiEcnILhNHP0DWH8,3,0.833,0.694,1,-5.832,1,0.302,0.135,0.0,0.0586,0.884,151.915,128520,4
Hitchcock Railway,Jose Feliciano,7,46fAGJwpTKyaREreMebFdO,5,0.499,0.793,6,-9.011,1,0.0636,0.804,0.0,0.259,0.355,108.492,197400,4
Hitchin' A Ride,Vanity Fare,0,1d3nxjsN3bBl4bP2UPuVl8,41,0.735,0.727,0,-7.527,1,0.0282,0.0746,5.8e-05,0.101,0.511,137.034,175096,4
Hitek Tek,Future,7,5v1STk4ZTTDrhgCs6LD3nd,50,0.873,0.591,2,-7.332,1,0.293,0.00102,0.0,0.13,0.188,150.057,182400,4
Hither And Thither And Yon,Brook Benton,5,5OhYxVPPEYRS9kzoZHgw6I,4,0.408,0.341,3,-10.462,1,0.0277,0.785,0.0,0.187,0.339,93.935,153947,3
Hittas,Lil Wayne,5,5s6pKnF3ZPtuqvEx1i1V7U,51,0.788,0.765,2,-3.93,1,0.439,0.274,0.0,0.216,0.666,144.049,223617,4
Ho Hey,The Lumineers,0,0W4Kpfp1w2xkY3PrV714B7,75,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4
Hoax,Taylor Swift,7,6MWoRt97mnSTXZhu3ggi9C,66,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,220043,4
Hobo Flats - Part I,Jimmy Smith,6,6oWhUfePc5h9r5pfw7wvPN,48,0.704,0.277,0,-11.675,1,0.035,0.814,0.756,0.0845,0.322,90.38,597280,4
Hocus Pocus,Focus,0,2uzyiRdvfNI5WxUiItv1y9,51,0.262,0.818,2,-5.538,1,0.152,0.0218,0.916,0.276,0.395,183.629,402867,4
Hoedown Throwdown,Miley Cyrus,1,6ntkwU1MhehTKgx4BWxX3f,62,0.738,0.804,10,-6.018,0,0.0608,0.197,0.0,0.297,0.791,109.045,181013,4
Hold Back The Night,Graham Parker And The Rumour,5,5WVnp04IJr4eM0OmnM71tv,18,0.568,0.656,9,-9.472,1,0.0411,0.163,1.92e-05,0.143,0.88,134.303,180693,4
Hold Back The Night,The Trammps,3,2Jok6fkKmcP7Lp7XLzQ1wj,44,0.77,0.762,0,-6.746,1,0.147,0.373,1.56e-05,0.0616,0.495,127.642,224653,4
Hold Back The Tears,The Delacardos,7,0kWypzBUi5FRfhYqyzB00X,0,0.502,0.658,5,-5.804,0,0.0366,0.775,1.56e-06,0.114,0.928,133.861,123027,4
Hold Each Other,A Great Big World Featuring FUTURISTIC,9,1qHiDbTJI7GB62W3BBFigx,43,0.61,0.796,10,-5.431,1,0.0656,0.0365,0.0,0.274,0.51,159.944,216040,4
Hold Her Tight,The Osmonds,1,5dMItYSW9NaJ1ebjdtQm8O,19,0.591,0.987,5,-5.445,1,0.0748,0.177,5.82e-05,0.384,0.499,134.88,196027,4
Hold It,Bill Doggett,9,2RP00ghvfhCqwNMOXCaaIb,29,0.748,0.647,7,-5.455,1,0.215,0.344,0.814,0.0869,0.745,161.554,150307,4
Hold It Against Me,Britney Spears,0,7Dyq1bhhjknLKEGg4k5NLr,57,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,228827,4
Hold Me,Brian McKnight Featuring Tone & Kobe Bryant,3,6QwIRKpkyOoAZp8JPDFLgp,39,0.866,0.476,0,-8.121,1,0.0522,0.0414,0.000149,0.0523,0.631,96.932,229000,4
Hold Me,Colin James Hay,9,3EnsM1Y8cEb6OLDloYhss6,57,0.727,0.47,8,-8.75,1,0.0318,0.46,0.0247,0.0979,0.653,83.994,163689,4
Hold Me,Menudo,6,5Fkh7Dxu5r8G7B7sQBAIIa,24,0.907,0.474,11,-9.709,0,0.0512,0.129,5.02e-06,0.0567,0.981,118.903,248867,4
Hold Me,Sheila E.,6,4RewkMQk5g1FRRsiTJdGUP,21,0.622,0.382,2,-15.851,0,0.0451,0.229,7.13e-06,0.284,0.564,76.164,302533,4
Hold Me,Fleetwood Mac,0,4kRMsLX7bJqjIfK44qJ9h6,62,0.709,0.571,10,-13.25,1,0.039,0.247,0.014,0.114,0.779,124.739,225333,4
Hold Me,Teddy Pendergrass And Whitney Houston,4,2sxBmPUpFvK5osCXyAkvhL,0,0.576,0.14,7,-16.296,1,0.0307,0.834,0.945,0.14,0.157,114.002,395038,4
Hold Me,Laura Branigan,8,3eT8rfOWOyU7hdaUyJ3LpA,20,0.696,0.556,2,-12.455,1,0.0291,0.0132,0.18,0.0909,0.937,121.978,286760,4
Hold Me,P.J. Proby,6,5K86xdAtPUOyXNjdsomLv5,10,0.528,0.801,4,-6.662,1,0.0492,0.632,3.24e-05,0.133,0.631,127.97,161361,4
Hold Me,The Baskerville Hounds,8,54bLM4MJDZ0hiQiB6Kylo7,1,0.479,0.888,4,-2.605,1,0.0346,0.227,0.0,0.31,0.598,125.462,195791,4
Hold Me 'til The Mornin' Comes,Paul Anka,3,0JDYhTLGsAiSzAmNHQ30rG,44,0.582,0.413,1,-9.392,1,0.0314,0.515,0.0,0.0638,0.266,127.079,287733,4
Hold Me Down,YoungBoy Never Broke Again,5,2TDP5T7TSnD5oVn4Irg585,53,0.558,0.635,2,-7.024,1,0.476,0.256,0.0,0.12,0.58,139.575,178286,4
Hold Me Now,Thompson Twins,0,0BJU4rYOfj43xHw6gvTIwE,54,0.787,0.516,7,-12.792,1,0.0332,0.66,1.1e-05,0.293,0.882,108.19,286667,4
Hold Me Tight,Johnny Nash,0,1c9Ey76VT5nKwqj0s3J5E7,34,0.78,0.436,3,-9.223,0,0.0538,0.668,5.8e-05,0.214,0.765,90.438,162867,4
"Hold Me, Thrill Me, Kiss Me",Mel Carter,0,5XPwkZ7vNxeidpNLAkwtFp,53,0.463,0.555,1,-6.43,0,0.0381,0.745,0.0,0.163,0.515,73.613,149533,4
"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,1,5TsHqbDKaSs4ECZX0045YS,53,0.368,0.852,10,-6.978,0,0.0433,7.47e-05,0.258,0.218,0.347,171.692,284600,4
"Hold Me, Touch Me",Paul Stanley,4,0gIWCk4xiMOxbe8Q4IKenu,25,0.522,0.532,2,-8.476,1,0.025,0.387,0.00011,0.0681,0.588,107.959,220773,4
Hold My Hand,Jess Glynne,8,3iAD903jI8tHlM6Cn1zMax,53,0.642,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.431,122.977,227344,4
Hold My Hand,Michael Jackson Duet With Akon,3,53IPU2D8IKWhitVuDk7fta,0,0.433,0.489,1,-11.388,1,0.0366,0.789,0.956,0.273,0.441,180.113,203024,4
Hold My Hand,Hootie & The Blowfish,0,4WnYuVFXe6Si4fZqkxbnvS,63,0.22,0.769,11,-5.125,1,0.054,0.208,0.0,0.0985,0.495,170.773,258333,4
Hold On,Justin Bieber,1,2XL4w3ZVn04NSLP4Rzdk8y,1,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813,4
Hold On,Jonas Brothers,5,79Hz50oQtHIt5dDoEx4IDk,53,0.468,0.892,11,-3.555,1,0.132,0.00399,0.0,0.368,0.817,149.162,164973,4
Hold On,Alabama Shakes,9,436bx0eHJS5DPgIyfsDU31,59,0.575,0.666,5,-5.425,1,0.0301,0.206,0.341,0.0852,0.546,88.311,226187,4
Hold On,Good Charlotte,6,3UyL1yzD5B1nIaFJRs4W8r,48,0.424,0.937,1,-5.354,1,0.0769,0.000884,0.0,0.113,0.156,137.861,245600,4
Hold On,Jamie Walters,1,2kQLJexCx8wPTAqK0x0ijO,48,0.571,0.553,0,-8.584,1,0.0279,0.0319,0.0,0.109,0.209,126.215,264560,4
Hold On,Ian Gomm,1,07V5awXrraRfVeUQMRwKxZ,38,0.568,0.524,2,-14.795,0,0.029,0.0808,0.000214,0.12,0.795,119.577,184053,4
Hold On,Donny Osmond,7,7HWH4kGaHR3ZwKNFPT4dSW,45,0.414,0.681,1,-3.992,1,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973,3
Hold On,Wilson Phillips,0,4VZDv8sASBS8UruUBGTFdk,68,0.679,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.8,266867,4
Hold On,Santana,1,1NZAeh2a8Y6Ry5hGBPGP1e,53,0.671,0.516,7,-15.981,0,0.0519,0.488,2.8e-05,0.138,0.711,124.699,261027,4
Hold On,Wild Cherry,6,4qE2MphVHtBglZY0LYqE1e,22,0.377,0.591,11,-12.715,0,0.0452,0.0663,0.0,0.0814,0.826,159.621,249000,4
Hold On,Triumph,3,0dkhSsQ0NkaQTafNNifPVG,35,0.299,0.697,9,-5.531,1,0.0368,0.0218,3.65e-06,0.445,0.228,120.708,365707,4
Hold On,Kansas,3,40TWh42KM4oy6NK6bByNFH,40,0.448,0.612,4,-6.951,0,0.0366,0.0288,0.0,0.11,0.537,158.22,231907,3
Hold On,Badfinger,5,56uk9ScJcDvTK6tovNZTv9,12,0.706,0.75,2,-8.871,1,0.0268,0.136,0.000467,0.0796,0.949,121.583,204600,4
Hold On,En Vogue,0,3ZqjDpr3qCZnZBPcd0Hpj2,53,0.728,0.464,1,-11.156,1,0.0605,0.0865,0.0,0.343,0.383,96.944,304467,4
Hold On,Radiants,6,6Sp8FtxXBKnyJE0OHwECHh,20,0.488,0.597,8,-6.025,1,0.0382,0.297,0.0,0.101,0.711,188.659,178333,4
Hold On,The Rascals,5,47rtbd1K2285AETpjioeyG,8,0.52,0.864,5,-5.469,1,0.0636,0.428,1.14e-05,0.201,0.775,86.988,215280,4
Hold On,Sons Of Champlin,4,1ZpxbubLYimCNuabbXbrzD,4,0.613,0.728,7,-6.961,1,0.0911,0.0177,2.43e-06,0.167,0.947,129.993,186773,4
Hold On (Tighter To Love),Clubland,7,25tq1GAZcbFEfJLex2mZSb,22,0.796,0.688,7,-7.932,0,0.0558,0.00131,0.361,0.0888,0.573,119.768,404074,4
Hold On I'm Coming,Chuck Jackson & Maxine Brown,9,6PgVDY8GTkxF3GmhVGPzoB,68,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,155707,4
Hold On! I'm A Comin',Sam & Dave,2,6PgVDY8GTkxF3GmhVGPzoB,68,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,155707,4
Hold On Loosely,38 Special,2,6i9dZZQWNB06HKsQYKTiPF,66,0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227,280636,4
Hold On My Heart,Genesis,1,0qbhFj4bVrguIZViOJOs36,47,0.447,0.316,5,-15.068,0,0.0326,0.613,0.00993,0.0803,0.273,171.946,277853,4
Hold On Tight,Electric Light Orchestra,0,6yBbmHFTxihIDFAerzDMGi,60,0.439,0.794,7,-11.792,1,0.0633,0.159,1.69e-06,0.434,0.748,145.056,186600,4
Hold On To Me,John Michael Montgomery,3,4PVE40zZNMEFJi5MA3Ph9z,37,0.488,0.425,10,-9.407,1,0.0262,0.333,0.0,0.104,0.233,165.06,251200,3
