song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Can't Take My Eyes Off You,Frankie Valli,0,6ft9PAgNOjmZ2kFVP7LGqb,70,0.575,0.764,4,-7.448,1,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,203240,4
Can't Tell Me Nothing,Kanye West,4,0mEdbdeRFQwBhN4xfyIeUM,77,0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029,271600,4
Can't Truss It,Public Enemy,4,5r5uZvXHbE4X6CdhnSATtX,44,0.802,0.872,11,-7.651,1,0.139,0.00196,0.0,0.132,0.607,101.664,321573,4
Can't Wait,Redman,9,0gr7MtWpDjyWK3E0xCbJCX,38,0.801,0.592,1,-9.868,1,0.438,0.0522,0.00289,0.0625,0.512,93.54,252613,4
Can't Wait All Night,Juice Newton,6,7GHIAWubnxJqE6koTDw0Oh,68,0.835,0.709,1,-10.193,1,0.377,0.147,0.0,0.113,0.698,140.102,102868,4
Can't Wait Another Minute,Five Star,4,7CGrqCC5O1kXXaPhRZKZf6,14,0.685,0.819,4,-9.014,0,0.0531,0.112,5.88e-05,0.152,0.537,107.116,270867,4
Can't We Try,Rockell [Duet With Collage],5,05x2GKR3eEzPNglTIkAwVL,33,0.744,0.769,0,-8.674,1,0.0395,0.0355,0.00142,0.113,0.95,132.074,257107,4
Can't We Try,Teddy Pendergrass,5,16fL0EBjZAqAVASav7A6Rl,29,0.477,0.375,4,-12.549,0,0.0535,0.676,0.0,0.144,0.301,129.894,303720,4
Can't We Try,Dan Hill (Duet With Vonda Shepard),0,1QmI0XD18Ma4vUFLIGmXy4,44,0.564,0.31,9,-13.408,0,0.0321,0.503,0.0,0.0597,0.278,120.089,240733,4
Can't You Find Another Way (Of Doing It),Sam & Dave,5,47bDqW4ZFJybnMwF9wkSZi,16,0.773,0.657,0,-9.578,1,0.0342,0.445,0.0024,0.0976,0.901,111.226,146253,4
Can't You Hear My Heartbeat,Herman's Hermits,0,3QocetoLEKqVluufHY2UOz,4,0.55,0.553,9,-8.926,1,0.0273,0.245,0.0,0.152,0.837,144.359,147025,4
Can't You Hear The Song?,Wayne Newton,4,69Z7MsHRDGbp6gUHpGpUHA,49,0.496,0.163,5,-17.504,0,0.0305,0.77,0.0,0.111,0.617,128.078,111973,4
Can't You Just See Me,Aretha Franklin,9,5joPaFWU96257ya2GauZfU,11,0.631,0.691,7,-9.232,1,0.113,0.739,0.0,0.506,0.963,173.549,123120,4
Can't You See,The Marshall Tucker Band,7,4fUU9WKxEgJXyrZJsUA2iP,68,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,365093,4
Can't You See,Waylon Jennings,9,3vGB7pK6KJaspU73i1M30n,48,0.637,0.528,4,-11.723,1,0.0319,0.112,0.00387,0.0679,0.505,90.821,225698,4
Can't You See (You're Losing Me),Mary Wells,9,068Hf6m0UfrAuTHHlCpW2B,12,0.612,0.821,8,-8.236,1,0.0367,0.168,0.0,0.156,0.936,147.37,166400,4
Can't You See Me Cry,The New Colony Six,5,7LmxDO63mxsHxjfOJ5J9Qs,14,0.495,0.463,11,-12.313,0,0.0296,0.157,0.0,0.302,0.828,135.082,121067,4
Can't You See That She's Mine,The Dave Clark Five,0,5AI0igDZhr8Au7Y4f3sczL,33,0.52,0.812,7,-8.171,1,0.182,0.0961,1.22e-05,0.27,0.81,164.869,141880,4
Can'tcha Say (You Believe In Me)/Still In Love,Boston,1,7bMo7aljgbqpiOMSkwgkEN,40,0.337,0.434,3,-14.403,1,0.0435,0.559,0.000368,0.106,0.175,123.486,312773,4
Canadian Idiot,Weird Al Yankovic,8,1gloYGAZI6eHp6MEPjLuL3,45,0.543,0.697,8,-9.211,1,0.0612,0.00206,1.82e-06,0.343,0.861,185.978,143040,4
Canadian Sunset,Sounds Orchestral,7,7w2uDecC0itAWOKd186QLY,60,0.317,0.0138,7,-26.643,1,0.0432,0.972,0.9,0.099,0.399,141.422,163125,4
Canadian Sunset,Etta Jones,9,7EKMfvkFVCaCPNDgeWZDm8,30,0.542,0.229,0,-13.322,1,0.0415,0.918,1.21e-06,0.0929,0.338,128.608,155307,4
Canceled,Larray,8,3VxOgQ9o1aKonFx4d5lPR3,53,0.647,0.803,11,-5.36,0,0.389,0.137,4.06e-06,0.0952,0.55,82.108,173880,4
Cancer,twenty one pilots,9,19W5OTEcQI3ZoRW1HERMyy,61,0.652,0.295,2,-11.045,1,0.0477,0.281,1.03e-05,0.0809,0.196,75.065,236827,4
Candida,Dawn,0,1QdrUOQkbXJbpNqOKgJpq5,51,0.783,0.596,7,-10.056,1,0.0676,0.235,0.0,0.0427,0.88,127.576,182370,4
Candle (Sick And Tired),The White Tie Affair,5,7L2njnxdaRRvDMNLuP1ZcD,39,0.557,0.874,0,-5.729,1,0.0339,0.00134,0.0,0.127,0.396,139.002,230707,3
Candle In The Wind,Elton John,0,1L9fzw2pXprOqtemTwtxXF,67,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,228933,4
Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,0,5LjSxAIKwyZvQqJ04ZQ0Da,57,0.48,0.628,6,-7.643,1,0.0262,0.174,3.28e-05,0.0753,0.541,143.412,240547,4
Candles,Glee Cast,7,5oICWTlNXn1M3DHMaSk0uq,34,0.461,0.395,2,-8.479,1,0.0384,0.849,0.0,0.104,0.191,176.217,171373,4
Candy,Doja Cat,8,1VJwtWR6z7SpZRwipI12be,70,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920,4
Candy,Mandy Moore,4,2YhE6xeWN0R9RVwEOG9lR1,53,0.813,0.836,7,-4.23,1,0.0881,0.178,6.63e-05,0.154,0.677,100.491,234133,4
Candy,Iggy Pop With Kate Pierson,2,4Qt8eJFVzG92QyDYMTK8YP,1,0.644,0.475,7,-10.343,1,0.0302,0.0435,1.36e-06,0.146,0.308,144.235,247246,4
Candy,Cameo,2,0Aj8EagrPfDoOe5OlUdrLC,59,0.705,0.709,11,-12.649,0,0.0489,0.119,1.69e-05,0.286,0.853,110.522,339933,4
Candy,The Astors,6,2zCruKarW8FMGbK77z2yh6,16,0.699,0.536,3,-11.186,1,0.0315,0.616,0.0128,0.0876,0.916,137.976,182600,4
Candy Apple Red,Bonnie Guitar,9,0i5BCyu9VENjS4Z4ER9JJM,12,0.396,0.0534,9,-22.341,1,0.0311,0.959,0.669,0.107,0.373,62.926,144533,4
"Candy Everybody Wants,10",000 Maniacs,6,32xXojNvbRTQ9qfb3mWR69,43,0.622,0.876,10,-6.31,1,0.0305,0.0193,0.00684,0.0987,0.867,104.97,185960,4
Candy Girl,New Edition,4,72OrfuJ9RxfLCoqAMeKHCZ,51,0.839,0.623,1,-13.712,1,0.108,0.346,0.0138,0.314,0.668,103.799,235373,4
Candy Girl,The 4 Seasons,0,4AFLFG6pyvhBLC37FbDwc2,34,0.644,0.52,5,-8.163,1,0.036,0.719,0.0,0.644,0.715,126.204,157800,4
Candy Man,Roy Orbison,2,23c4cwGTt6ifXOoO4FlBRK,33,0.564,0.503,0,-8.806,1,0.0365,0.244,6.51e-05,0.105,0.849,157.797,165640,4
Candy Paint,Post Malone,3,32lItqlMi4LBhb4k0BaSaC,75,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4
Candy Rain,Soul For Real,0,4j1Bk0BEIGCF9hR7cSwl9d,68,0.59,0.699,11,-7.529,0,0.079,0.00389,4.69e-05,0.0577,0.63,188.268,276067,4
Candy Shop,50 Cent Featuring Olivia,0,5D2mYZuzcgjpchVY1pmTPh,80,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,5
Candy Sweet,Pat Boone,7,6UM5WX0bgEkcv1CzKWyacv,47,0.463,0.0924,10,-16.966,1,0.0278,0.957,0.00508,0.135,0.333,70.343,115200,4
Candy To Me,Eddie Holland,5,4N0VVY1BeWVpllqcwX7mNH,12,0.66,0.851,0,-3.616,1,0.0441,0.577,0.0,0.193,0.804,122.441,145040,4
Candy's Going Bad,Golden Earring,9,2xX7CqmOYdQhGZJGjJ9m7K,15,0.4,0.527,2,-13.461,1,0.0398,0.1,6.49e-06,0.161,0.216,134.486,373800,4
Candyman,Christina Aguilera,2,5lUTzPuiloBHm1qEaJcJfF,67,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,194213,4
Canned Ham,Norman Greenbaum,4,0wsZ2aWxQsdK85usQ9pMHn,17,0.584,0.689,9,-8.091,1,0.0318,0.229,1.83e-05,0.0919,0.901,165.429,173000,4
Cannibal,Ke$ha,7,3JTMWdhcJPiegDSe7SvZS3,66,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,194253,4
Cannonball,Lea Michele,7,0nSr7aFZlWoM4hULnAGTdx,37,0.564,0.816,4,-3.134,1,0.0466,0.0236,2.33e-05,0.194,0.567,91.985,215427,4
Cannonball,The Breeders,4,1KdwPeY1WRWQGHCmRJTveb,64,0.502,0.758,3,-9.76,1,0.0407,0.00915,0.783,0.284,0.729,112.499,213693,4
Cannonball,Supertramp,2,7AW4T7G3e8VsZ8D7jV1hMr,43,0.76,0.728,2,-9.766,0,0.0347,0.182,0.0808,0.0901,0.801,127.213,458083,4
Cannonball,Duane Eddy His Twangy Guitar And The Rebels,1,49pnPOIXktLEbyJmM5iMkf,33,0.549,0.842,2,-7.311,1,0.0376,4e-05,0.851,0.305,0.663,117.868,115720,4
Cantaloop (Flip Fantasia),US3,0,2AnTuxahfcAS7dGxGZnihY,47,0.852,0.655,5,-11.498,0,0.0645,0.107,2.07e-05,0.137,0.952,115.962,279360,4
Canvas Of Life,Minor Detail,9,4vp1ooSVHvf7DDmlSRfpJ4,8,0.631,0.843,5,-7.489,0,0.0462,0.00708,0.157,0.0423,0.801,144.311,210445,4
Cap And Gown,Marty Robbins,4,1EZ1vJpdQO6aDuGNYlB2j0,30,0.511,0.146,2,-15.616,1,0.0652,0.821,0.0,0.258,0.681,176.165,112933,4
Capsize,Frenship & Emily Warren,7,1feebjQLo4D91KPWCYrU3z,50,0.8,0.86,0,-3.796,0,0.0446,0.306,0.000219,0.24,0.853,108.009,173453,4
Captain Hook,Megan Thee Stallion,7,1E3VQQWFQAPJkXfYHjqWoI,66,0.863,0.633,10,-5.002,0,0.287,0.0118,0.0,0.285,0.545,163.991,176750,4
Captain Howdy,Simon Stokes,8,0RvsuuRfvXWqfqcWnPDXbA,13,0.363,0.296,9,-13.419,0,0.0353,0.974,0.407,0.224,0.0471,117.91,125979,4
Captain Save A Hoe,E-40,9,4ixD6bSwnSlzuBrd2c80vI,66,0.8,0.336,7,-19.552,1,0.252,0.0579,0.0,0.223,0.538,82.996,288298,4
Capture The Moment,Jay & The Americans,5,78MDHqXnMO2JF6mCEV6T40,2,0.4,0.515,9,-8.949,0,0.0352,0.519,1.1e-06,0.224,0.472,122.41,142653,3
Capture Your Heart,Blue,8,4SBJeHBgXUTjagjXtMwQvJ,0,0.652,0.733,5,-6.134,1,0.0331,0.0539,0.0,0.0786,0.729,126.739,201413,4
Car Wash,Christina Aguilera Featuring Missy Elliott,6,2pbWkjtGtjkzBdZ95GFINm,54,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,307573,4
Car Wash,Rose Royce,0,2pbWkjtGtjkzBdZ95GFINm,54,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,307573,4
"Cara, Mia",Jay & The Americans,0,6kOGvRl0ie97TShrk210ON,42,0.315,0.789,0,-6.407,1,0.0564,0.481,9.71e-06,0.105,0.431,129.172,153627,4
Cara-Lin,The Strangeloves,3,4jQAWmK7RTRWaofM5n2NhK,28,0.748,0.788,2,-11.284,1,0.067,0.135,3.81e-06,0.501,0.626,130.506,162333,4
Caramel,City High Featuring Eve,1,5dXmPzPDTMWmxmpzxAV1JZ,48,0.801,0.66,5,-8.267,0,0.286,0.175,9.5e-06,0.0748,0.295,93.036,212293,4
Caramelo,Ozuna x Karol G x Myke Towers,7,2Kb2hpEwsv6u04fgSagfG2,0,0.675,0.805,7,-8.353,1,0.0381,8.24e-06,0.968,0.843,0.658,117.018,207540,4
Caravan,Santo & Johnny,4,57yV8Rdw1QgeA5jaby7fEC,2,0.746,0.848,0,-7.994,0,0.0491,0.0379,0.856,0.2,0.867,120.074,160758,4
"Caravan Of Love,Isley, Jasper", Isley,5,3qlPinQ9JHrAshoPslCEWY,25,0.683,0.612,2,-7.93,1,0.0236,0.566,0.0,0.282,0.764,88.159,343307,4
Cardigan,Taylor Swift,0,4R2kfaDFhslZEMJqAFNpdd,86,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
Cardigan,Don Toliver,8,0Li1OuXXfi7950ilZUFGkF,74,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,4
Carefree Highway,Gordon Lightfoot,0,59EupkPF0AA5nu0qDo5FlK,56,0.538,0.346,4,-14.403,1,0.0252,0.466,1.24e-05,0.0929,0.459,85.031,222133,4
Careful,Paramore,7,63L9AjBDN3SOMbJlBkFqiZ,55,0.417,0.945,8,-3.703,1,0.0805,0.00019,8.63e-05,0.2,0.607,164.997,230440,4
Careless Love,Ray Charles,5,5fnlUDWCW3wgoiaCjyfakI,34,0.454,0.157,3,-13.607,1,0.0367,0.968,3.14e-05,0.104,0.49,73.481,241453,3
Careless Whisper,Wham! Featuring George Michael,0,3znmKJPs3Nmokl598rl8Lz,0,0.605,0.529,2,-11.668,0,0.0286,0.634,0.0115,0.0826,0.663,147.266,270395,4
Careless Whisper,Seether,6,46eHxWRKmtYhUHPDRgclt6,64,0.469,0.943,2,-4.196,1,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,296973,4
Carey,Joni Mitchell,9,51hgyay5vROwXrlpZZp5Is,15,0.636,0.432,0,-10.59,1,0.0409,0.306,0.0,0.116,0.746,85.594,206315,4
Caribbean,Mitchell Torok,2,51OPErNxOFv7Qv0LQKeQZ5,10,0.726,0.867,0,-2.531,1,0.0303,0.78,8.02e-06,0.159,0.94,142.211,152693,4
Caribbean Blue,Enya,7,31TAub5WKWEsVTJcdksxq7,56,0.386,0.319,4,-16.512,1,0.0332,0.776,0.965,0.106,0.661,157.614,239600,3
Caribbean Festival,Kool & The Gang,5,4rQmGQb4UTmB2gSXWybOmL,16,0.525,0.735,9,-8.303,1,0.0377,0.132,0.534,0.0667,0.947,112.007,453267,4
Caribbean Queen (No More Love On The Run),Billy Ocean,0,4JEylZNW8SbO4zUyfVrpb7,69,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,244427,4
Carlene,Phil Vassar,4,339hc1FygD8oJl4kg24IjG,46,0.587,0.88,4,-5.725,1,0.0324,0.0784,0.0,0.182,0.778,129.222,246240,4
Carmen,Herb Alpert & The Tijuana Brass,5,6dCcjqSwPI2HX5dU5xqTFr,10,0.603,0.552,0,-10.849,1,0.0726,0.403,0.178,0.195,0.682,95.273,220373,4
Carnival,Natalie Merchant,0,4QXhRjZacZ1gZUeL7Ukktw,51,0.601,0.48,6,-11.41,0,0.0732,0.2,0.0955,0.0297,0.802,188.214,361107,4
Carol,Tommy Roe,6,0oJkptRc7sRzp6Fy3lSAib,11,0.399,0.888,0,-8.487,0,0.104,0.018,0.0,0.397,0.831,159.622,157680,4
Carol,Chuck Berry,1,41ADUIxv4MkkWi7kgaZMrH,44,0.637,0.852,0,-10.752,1,0.036,0.869,0.000836,0.351,0.789,157.291,168600,4
Carolina,Parmalee,3,7JKUEuxOW5NNieEjoW59sH,55,0.434,0.75,10,-3.53,1,0.0293,0.0107,0.0,0.106,0.488,159.824,201347,4
Carolina Day,Livingston Taylor,9,5uggkxEBEH2X3sEMKponuF,29,0.604,0.33,5,-15.687,1,0.0326,0.649,0.0,0.0996,0.745,95.275,188093,4
Carolina In My Mind,James Taylor,6,2T5Ch09nefwckOu5NQvjIk,65,0.579,0.267,4,-15.11,1,0.0348,0.118,0.000562,0.132,0.353,74.899,238573,4
Carolina In My Mind,Crystal Mansion Featuring Johnny Caswell,7,4huc0kIoEzrT3VP10BTtTa,2,0.51,0.606,5,-12.307,1,0.0486,0.631,0.0,0.102,0.682,88.81,219040,4
Carolina In The Pines,Michael Murphey,2,2g0UxGKTbWUADLD2Vg0FTy,30,0.386,0.54,11,-13.298,1,0.031,0.00204,0.00876,0.0918,0.493,113.272,237533,4
Caroline,Amine,1,5hTpBe8h35rJ67eAWHQsJx,72,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,209640,4
"Caroline, No",Brian Wilson,3,45RvzLqo8e2rqGPGQRFbFm,18,0.618,0.295,0,-14.892,1,0.0255,0.794,1.3e-05,0.109,0.516,77.095,158800,4
Carolyn,Merle Haggard And The Strangers,5,6d2OuN0MzSEn7LB9BHnekK,14,0.579,0.374,0,-8.471,1,0.0275,0.17,0.114,0.205,0.231,93.851,153400,4
Carousel,Travis Scott,2,7KZ5MMVgBVox9ycroB2UrI,66,0.428,0.403,5,-5.914,0,0.209,0.229,0.0,0.22,0.133,95.387,180183,5
Carpet Man,The 5th Dimension,2,4IczsxZ1awz0oGV1i1mpND,17,0.351,0.68,10,-11.182,1,0.0523,0.39,1.99e-05,0.0713,0.743,173.57,196347,4
Carrie,Cliff Richard,3,38lEuRvNTtLd3Bn0WFNPTn,22,0.888,0.41,7,-8.902,1,0.048,0.286,0.000113,0.0978,0.586,111.721,223573,4
Carrie,Europe,0,29wJiSQcze8HEmxkUQykyp,70,0.455,0.487,7,-7.112,1,0.0264,0.114,2.43e-06,0.358,0.139,136.482,272133,4
Carrie's Gone,LeRoux,8,5H1MqCrr2ERtMHLMAFdNUB,11,0.598,0.655,4,-8.428,0,0.0363,0.01,1.04e-05,0.119,0.961,137.321,232733,4
Carrie-Anne,The Hollies,0,4vDJqsXuvoVSbHwfjQVrFp,36,0.552,0.515,0,-11.032,1,0.0383,0.397,0.0,0.361,0.859,119.441,175400,4
Carry Me,David Crosby/Graham Nash,5,57ZIrxCXkmZ82u3pLZfKwv,27,0.686,0.28,4,-14.998,1,0.0307,0.525,4.22e-06,0.145,0.557,94.1,214400,4
Carry Me Back,The Rascals,2,5HOA2Vu2Su13uijEv7krb0,10,0.536,0.796,7,-7.032,1,0.0387,0.249,0.0,0.407,0.915,134.984,173040,4
"Carry Me, Carrie",Dr. Hook And The Medicine Show,7,3Zkhj0vHGVfbFwQOfJt3sy,32,0.315,0.595,2,-8.872,1,0.0563,0.3,0.0,0.107,0.576,175.957,258067,4
Carry On,XXXTENTACION,9,2yZax79pOrYuyIFVW2cZY2,74,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,129720,4
Carry On,fun.,1,7gpy7sfWPNuOKmUNs3XQYE,59,0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,278373,5
Carry On Wayward Son,Kansas,1,4DMKwE2E2iYDKY01C335Uw,75,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000,4
Carry Out,Timbaland Featuring Justin Timberlake,1,2DHc2e5bBn4UzY0ENVFrUl,69,0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,232467,5
Cars,Gary Numan,0,4QQEzkxcONBthDLfzqIh9S,62,0.545,0.578,2,-8.745,1,0.0406,0.0114,6.57e-05,0.0692,0.819,128.038,238907,4
Cars With The Boom,L'Trimm,5,7AOU7oaKRWHm5SG6IFVvtJ,34,0.93,0.591,10,-12.01,0,0.157,0.000543,0.000205,0.0834,0.268,118.957,234373,4
Carter Son,YoungBoy Never Broke Again,6,0QVvkAOstRG26pVYN95CeL,55,0.619,0.695,10,-4.005,0,0.206,0.336,0.0,0.0859,0.361,82.155,163931,4
Casanova,Levert,0,1O7hDH3rrF8eyLxrpeoOfb,54,0.711,0.844,4,-3.927,0,0.0891,0.0447,1.18e-05,0.0672,0.802,92.956,262373,4
Case Of The Ex (Whatcha Gonna Do),Mya,0,1ak0S3NhwWrUgNlQhJ1412,57,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,236827,4
Case Of You,Frank Stallone,6,3yybRgXHBSFdFS9arnJhWo,2,0.51,0.643,9,-4.753,1,0.0343,0.597,0.0,0.151,0.903,114.531,187853,4
Cash Me Outside (#CashMeOutside),DJ Suede The Remix God,7,1r6cyaW7yMykwSyxTuwcuM,32,0.981,0.417,11,-10.732,0,0.134,0.0471,0.359,0.103,0.262,122.044,129384,4
Cash Shit,Megan Thee Stallion Featuring DaBaby,3,2rMAtCaTj16NptyVfEIeAC,65,0.921,0.635,1,-4.904,1,0.416,0.0218,0.0,0.0946,0.549,130.028,192540,4
Cashin' Out,Ca$h Out,3,1POAx4NMLOBPVKZUSsBh92,58,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,238760,4
Casino Royale,Herb Alpert & The Tijuana Brass,2,77HqCmyz6AVDF8sP6TE1dk,39,0.713,0.463,2,-12.671,1,0.0394,0.649,0.684,0.0963,0.884,136.599,155987,4
Casonova (Your Playing Days Are Over),Ruby Andrews,5,6eZJUryN1ksA3X9qpXMVZd,0,0.438,0.522,5,-6.201,0,0.0272,0.0536,0.00794,0.509,0.63,86.921,168367,4
Casper,TakeOff,9,1B4gJRq61xTs6r1O0Uq2iY,70,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,197079,4
Cast Your Fate To The Wind,Shelby Flint,6,2b9e6tO9HYGTg0WaHw3X3p,14,0.366,0.401,1,-6.766,1,0.0314,0.583,0.000377,0.144,0.71,108.462,125200,4
Cast Your Fate To The Wind,Steve Alaimo,8,5GdwLTL56R7pPfx6sKoBCL,0,0.573,0.307,7,-12.237,1,0.0532,0.772,0.00176,0.11,0.322,127.265,139600,4
Cast Your Fate To The Wind,Sounds Orchestral,0,38KTIenSEnoGNGLUrYdFLV,33,0.559,0.31,8,-13.499,1,0.0408,0.394,0.794,0.108,0.311,128.691,195000,4
Cast Your Fate To The Wind,Vince Guaraldi Trio,2,2Uyv4IymecQUPjKchJKC3R,37,0.449,0.141,8,-20.982,1,0.0407,0.782,0.235,0.116,0.311,124.658,185867,4
Castaway,Zac Brown Band,9,5sRHIWY7oREZYxTSbRybna,59,0.633,0.778,8,-5.201,1,0.0465,0.147,0.0,0.117,0.926,101.092,188053,4
Castin' My Spell,The Johnny Otis Show,5,314daYWDtEZ9kFYY76PUn3,27,0.881,0.9,8,-8.342,0,0.054,0.512,2.61e-05,0.234,0.929,103.502,131667,4
Castle On The Hill,Ed Sheeran,0,34nXhR2FjJMGI7N9vNF2PI,2,0.461,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,261154,4
Castles In The Air,Don McLean,3,5RSeCwyPtZckl0GNNj7Rv5,52,0.421,0.473,4,-13.436,1,0.0333,0.361,9.93e-06,0.288,0.717,84.503,222787,4
Castles In The Sand,Little Stevie Wonder,5,7H44fHdgforQJiYp1dSsH6,16,0.434,0.914,4,-6.143,0,0.0779,0.673,5.18e-05,0.576,0.556,119.603,133200,4
