song,artist,class
Jingle Bell Rock,Bobby Helms,0
Jingle Bell Rock,Bobby Rydell/Chubby Checker,2
Jingle Bells,Frank Sinatra,4
Jingle Jangle,The Archies,0
Jingo,Santana,5
Jive Talkin',Bee Gees,0
Jive Turkey (Part 1),Ohio Players,4
Jivin' Around,Al Casey Combo,7
Jo-Jo The Dog-Faced Boy,Annette,7
JoJo,Boz Scaggs,1
Joanie,Frankie Calen,7
Joanna,Kool & The Gang,0
Joanne,Michael Nesmith & The First National Band,2
Jocelyn Flores,XXXTENTACION,1
Jody,Jermaine Stewart,4
Jody's Got Your Girl And Gone,Johnnie Taylor,2
Joe Joe Gunne,Chuck Berry,8
Joey,Sugarland,8
Joey,Concrete Blonde,1
Joey Baby,Anita & Th' So-And-So's,9
Joey's Song,Bill Haley And His Comets,4
John,Lil Wayne Featuring Rick Ross,2
"John Cougar, John Deere, John 3:16",Keith Urban,3
John Deere Green,Joe Diffie,6
John Doe,B.o.B Featuring Priscilla,6
John Doe,Public Announcement Featuring LeLe,9
Johnny & June,Heidi Newfield,5
Johnny Angel,Shelley Fabares,0
Johnny B,Hooters,6
Johnny B. Goode,Peter Tosh,8
Johnny B. Goode,Dion Di Muci,7
Johnny B. Goode,Johnny Winter,9
Johnny B. Goode,Chuck Berry,7
Johnny Can't Read,Don Henley,4
Johnny Cash,Jason Aldean,6
Johnny Come Home,Fine Young Cannibals,7
Johnny Cool,The Steve Gibbons Band,7
Johnny Freedom,Johnny Horton,6
Johnny Get Angry,Joanie Sommers,0
Johnny Have You Seen Her?,The Rembrandts,5
Johnny Jingo,Hayley Mills,2
Johnny Loves Me,Shelley Fabares,2
Johnny One Time,Brenda Lee,4
Johnny Reb,Johnny Horton,5
Johnny Will,Pat Boone,3
Johnny Willow,Fred Darian,9
Join Together,The Who,1
Jolene,Vicci Martinez,7
Jolene,Dolly Parton,5
Jolé Blon,Gary U.S. Bonds,6
Jonah,Kanye West,2
Jones Vs. Jones,Kool & The Gang,3
Jonestown (Interlude),Post Malone,7
Jook Gal (Wine Wine),Elephant Man,5
Jorja Interlude,Drake,4
Josephine,Bill Black's Combo,1
Josie,Steely Dan,2
Josie,Kris Kristofferson,6
Journey Of Love,The Crests featuring Johnny Mastro,8
Journey To The Center Of The Mind,The Amboy Dukes,1
Joy,BLACKstreet,4
Joy,Teddy Pendergrass,7
Joy,Mitch Ryder,4
Joy,Apollo featuring Tom Parker,0
Joy And Pain,Rob Base & D.J. E-Z Rock,5
Joy To The World,Three Dog Night,0
Joyride,Roxette,0
Joystick,Dazz Band,6
Ju Ju Hand,Sam The Sham and the Pharaohs,2
Juanita Banana,The Peels,5
Jubilation,Paul Anka,6
Judas,Lady Gaga,0
Judy,Elvis Presley,7
Judy,Frankie Vaughan,9
Judy,David Seville,8
Judy In Disguise (With Glasses),John Fred And The Playboys,0
Judy Loves Me,Johnny Crawford,9
Judy Mae,Boomer Castleman,3
Judy's Turn To Cry,Lesley Gore,0
Jugaste y Sufri,Eslabon Armado Featuring DannyLux,6
Jugg,Fetty Wap Featuring Monty,8
"Juggernaut,Tyler", The Creator Featuring Lil Uzi Vert & Pharrell Williams,3
Juice,Yo Gotti,8
Juice,Lizzo,8
Juice (Know The Ledge),Eric B. & Rakim,9
Juicebox,The Strokes,9
Juicy,Doja Cat & Tyga,4
Juicy Fruit,Mtume,4
Juicy/Unbelievable,The Notorious B.I.G.,2
Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,0
Juke Box Hero,Foreigner,2
Juke Box Saturday Night,Nino & The Ebb Tides,5
Jukin,Atlanta Rhythm Section,8
Julia,Ramsey Lewis,7
"Julie, Do Ya Love Me",Bobby Sherman,0
July,Noah Cyrus & Leon Bridges,8
"July 12, 1939",Charlie Rich,8
July You're A Woman,Pat Boone,9
Jumbo,Bee Gees,5
Jump,DaBaby Featuring YoungBoy Never Broke Again,1
Jump,Flo Rida Featuring Nelly Furtado,5
Jump,Kris Kross,0
Jump,Van Halen,0
Jump,Aretha Franklin,7
Jump (for My Love),The Pointer Sisters,0
Jump Around,House Of Pain,0
Jump Back,King Curtis,6
Jump Back,Rufus Thomas,4
Jump Into The Fire,Nilsson,2
Jump Jive An' Wail,The Brian Setzer Orchestra,9
Jump On It,Sir Mix-A-Lot,9
Jump Out The Face,Meek Mill Featuring Future,9
Jump Out The Window,Big Sean,7
Jump Over,Freddy Cannon,2
Jump Right In,Zac Brown Band,5
Jump Start,Natalie Cole,1
Jump Then Fall,Taylor Swift,0
Jump To It,Aretha Franklin,2
Jump To The Rhythm,Jordan Pruitt,5
Jump!,The Movement,5
Jumper,Third Eye Blind,0
Jumpin On A Jet,Future,5
Jumpin' Jack Flash,Aretha Franklin,2
Jumpin' Jack Flash,The Rolling Stones,0
Jumpin' Jack Flash,Johnny Winter,8
"Jumpin', Jumpin'",Destiny's Child,0
Jumpman,Drake & Future,1
Jumpsuit,twenty one pilots,4
Jungle,Jamie N Commons & X Ambassadors,8
Jungle Boogie,Kool & The Gang,0
Jungle Boy,John Eddie,5
Jungle Fever,The Chakachas,0
Jungle Love,The Time,1
Jungle Love,The Steve Miller Band,2
Junior's Farm/Sally G,Paul McCartney And Wings,0
Junk Food Junkie,Larry Groce,0
Junya,Kanye West,1
Jupiter-C,Pat and the Satellites,8
Jura (I Swear I Love You),Les Paul And Mary Ford,3
Jus Lyke Compton,DJ Quik,6
Just A Baby Boy,Snoop Dogg Featuring Tyrese & Mr. Tan,8
Just A Closer Walk With Thee,Jimmie Rodgers,4
Just A Dream,Carrie Underwood,2
Just A Dream,Nelly,0
Just A Dream,Jimmy Clanton And His Rockets,0
Just A Fool,Christina Aguilera With Blake Shelton,7
Just A Friend,Biz Markie,0
Just A Friend 2002,Mario,0
Just A Gigolo/I Ain't Got Nobody,David Lee Roth,1
Just A Girl,No Doubt,2
Just A Kiss,Lady Antebellum,0
Just A Lil Bit,50 Cent,0
Just A Little,The Beau Brummels,0
Just A Little,Brenda Lee,3
Just A Little Bit,Blue Cheer,9
Just A Little Bit,Little Milton,9
Just A Little Bit,Roy Head,3
Just A Little Bit,Rosco Gordon,6
