song,artist,class
Sex And Candy,Marcy Playground,0
Sex As A Weapon,Pat Benatar,2
Sex Crime (Nineteen Eighty-Four),Eurythmics,8
Sex Machine (Part I),James Brown,6
Sex Me (Parts I & II),R. Kelly,1
Sex On Fire,Kings Of Leon,5
Sex Room,Ludacris Featuring Trey Songz,6
Sex Shooter,Apollonia 6,8
Sex Therapy,Robin Thicke,5
Sex With Me,Rihanna,8
Sexappeal,Georgio,5
Sexual,Goddess,7
Sexual (Li Da Di),Amber,4
Sexual Healing,Max-A-Million,5
Sexual Healing,Marvin Gaye,0
Sexy,MFSB,4
Sexy And I Know It,LMFAO,0
Sexy And I Know It,Glee Cast Featuring Ricky Martin,8
Sexy Can I,Ray J & Yung Berg,0
Sexy Chick,David Guetta Featuring Akon,0
Sexy Eyes,Dr. Hook,0
Sexy Girl,Glenn Frey,1
Sexy Ida (Part 1),Ike & Tina Turner,6
Sexy Lady,Yung Berg Featuring Junior,1
Sexy Love,Ne-Yo,0
Sexy MF,Prince And The N.P.G.,6
Sexy Mama,Moments,1
Sexy Movimiento,Wisin & Yandel,9
Sexy People (The Fiat Song),Arianna Featuring Pitbull,9
"Sexy, Sexy, Sexy",James Brown,4
SexyBack,Justin Timberlake,0
Sgt. Pepper's Lonely Hearts Club Band,Paul McCartney With U2,4
Sgt. Pepper's Lonely Hearts Club Band/With A Little Help From My Friends,The Beatles,7
Sha La La,Manfred Mann,1
Sha-La-La,The Shirelles,6
Sha-La-La (Make Me Happy),Al Green,0
Shackin' Up,Barbara Mason,9
Shackles (Praise You),Mary Mary,2
Shaddap You Face,Joe Dolce,5
Shades Of Cool,Lana Del Rey,7
Shades Of Green,The Flaming Ember,8
Shadow,Ashlee Simpson,5
Shadow Dancing,Andy Gibb,0
Shadow Days,John Mayer,4
Shadow Of The Day,Linkin Park,1
Shadowboxin',Genius/GZA Featuring Method Man,6
Shadowplay,The Killers,6
Shadows,5 Satins,8
Shadows In The Moonlight,Anne Murray,2
Shadows Of Love,LaVern Baker,8
Shadows Of The Night,Pat Benatar,1
Shadrack,Brook Benton,1
Shaggy Dog,Mickey Lee Lane,3
Shake,Jesse McCartney,5
Shake,Ying Yang Twins Featuring Pitbull,4
Shake,Andrew Ridgeley,7
Shake,Shadows Of Knight,4
Shake,Otis Redding,4
Shake,Sam Cooke,0
Shake A Hand,Jackie Wilson & Linda Hopkins,4
Shake A Hand,Ruth Brown,9
Shake A Lil' Somethin'...,The 2 Live Crew,7
Shake A Tail Feather,James & Bobby Purify,2
Shake A Tail Feather,The Five Du-Tones,5
Shake And Dance With Me,ConFunkShun,5
Shake And Fingerpop,Jr. Walker & The All Stars,2
Shake For The Sheik,The Escape Club,2
Shake Hands (And Come Out Crying),The Newbeats,9
Shake Hands And Walk Away Cryin',Lou Christie,9
Shake It,Metro Station,0
Shake It,Ian Matthews,1
Shake It (Like A White Girl),Jesse Jaymes,7
Shake It Off,Taylor Swift,0
Shake It Off,Mariah Carey,0
Shake It Out,Glee Cast,7
Shake It Out,Florence + The Machine,7
Shake It Up,The Cars,0
Shake It Up,Bad Company,8
Shake It Up Tonight,Cheryl Lynn,6
Shake It Well,The Dramatics,7
Shake Me Down,Cage The Elephant,7
Shake Me I Rattle (Squeeze Me I Cry),Marion Worth,4
"Shake Me, Wake Me (When It's Over)",Four Tops,1
Shake My,Three 6 Mafia Featuring Kalenna,7
Shake Off The Demon,Brewer And Shipley,9
Shake Senora,Pitbull Featuring T-Pain & Sean Paul,6
Shake Sherry,The Contours,4
Shake That,Eminem Featuring Nate Dogg,0
Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,8
Shake That Sh**,Shawnna Featuring Ludacris,6
Shake The Room,Pop Smoke Featuring Quavo,9
Shake Up Christmas,Train,9
Shake Ya Ass,Mystikal,1
"Shake Ya Tailfeather,Nelly", P. Diddy & Murphy Lee,0
Shake You Down,Gregory Abbott,0
Shake Your Body (Down To The Ground),The Jacksons,0
Shake Your Bon-Bon,Ricky Martin,2
Shake Your Groove Thing,Peaches & Herb,0
Shake Your Love,Debbie Gibson,0
Shake Your Pom Pom,Missy Elliott,9
Shake Your Rump To The Funk,The Bar-Kays,2
Shake! Shake! Shake!,Jackie Wilson,3
"Shake, Rattle & Roll",Arthur Conley,3
Shakedown Cruise,Jay Ferguson,3
Shaker Song,Spyro Gyra,8
Shakey Ground,The Temptations,2
Shakey Ground,Phoebe Snow,6
Shakin',Eddie Money,6
Shakin' All Over,The Guess Who,2
Shaky Shaky,Daddy Yankee,8
Shallow,Lady Gaga & Bradley Cooper,0
Shambala,B.W. Stevenson,6
Shambala,Three Dog Night,0
Shame,Evelyn Champagne King,0
Shame,The Motels,2
Shame On Me,Chuck Jackson,7
Shame On Me,Bobby Bare,2
Shame On The Moon,Bob Seger & The Silver Bullet Band,0
"Shame, Shame",Magic Lanterns,2
"Shame, Shame, Shame",Shirley And Company,1
"Shame, Shame, Shame",Jimmy Reed,5
Shameless,The Weeknd,7
Shameless,Camila Cabello,5
Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,6
Shandi,KISS,4
Shanghai Breezes,John Denver,3
Shangri-La,The Steve Miller Band,5
Shangri-La,Vic Dana,2
Shangri-La,The Lettermen,6
Shangri-La,Robert Maxwell His Harp And Orchestra,1
Shannon,Henry Gross,0
Shape Of My Heart,Backstreet Boys,0
Shape Of Things To Come,Max Frost And The Troopers,2
Shape Of You,Ed Sheeran,0
Shapes Of Things,The Yardbirds,1
Share The Land,The Guess Who,0
Share Your Love With Me,Kenny Rogers,1
Share Your Love With Me,Bobby Bland,4
Share Your Love With Me,Aretha Franklin,1
Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,2
Sharing The Love,Rufus With Chaka Khan,9
Sharing The Night Together,Dr. Hook,0
Sharing You,Mitty Collier,9
Sharing You,Bobby Vee,1
Shark In The Water,V V Brown,6
Sharp Dressed Man,ZZ Top,5
Shattered,The Rolling Stones,3
Shattered (Turn The Car Around),O.A.R.,3
Shattered Dreams,Johnny Hates Jazz,0
Shattered Glass,Britney Spears,6
Shattered Glass,Laura Branigan,4
Shaving Cream,Benny Bell,2
Shawty,Plies Featuring T-Pain,0
Shawty Get Loose,Lil Mama Featuring Chris Brown & T-Pain,0
Shawty Is A 10,The-Dream,1
Shazam!,Duane Eddy His Twangy Guitar And The Rebels,4
She,Harry Styles,9
She,Tommy James And The Shondells,2
She,Southcote,7
She Ain't Pretty,The Northern Pikes,8
She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,0
She Ain't You,Chris Brown,2
She Bad,Cardi B & YG,5
She Bangs,Ricky Martin,1
She Believes In Me,Kenny Rogers,0
She Belongs To Me,Rick Nelson,3
She Blew A Good Thing,The Poets,4
She Blinded Me With Science,Thomas Dolby,0
She Bop,Cyndi Lauper,0
She Called Me Baby,Charlie Rich,4
She Came In Through The Bathroom Window,Joe Cocker,2
She Came To Give It To You,Usher Featuring Nicki Minaj,8
She Can't Find Her Keys,Paul Petersen,1
She Couldn't Change Me,Montgomery Gentry,3
She Cried,The Lettermen,7
She Cried,Jay & The Americans,0
She Did It,Michael Damian,6
She Did It,Eric Carmen,2
She Didn't Do Magic/I'm The Only One,Lobo,4
She Didn't Know (She Kept On Talking),Dee Dee Warwick,6
She Doesn't Mind,Sean Paul,7
She Don't Know Me,Bon Jovi,4
She Don't Look Back,Dan Fogelberg,8
She Don't Love You,Eric Paslay,7
She Don't Put It Down,Joe Budden Featuring Lil Wayne & Tank,9
She Don't Tell Me To,Montgomery Gentry,6
She Don't Use Jelly,The Flaming Lips,5
She Drives Me Crazy,Fine Young Cannibals,0
She Drives Me Out Of My Mind,The Swingin' Medallions,7
She Got Her Own,Ne-Yo Featuring Jamie Foxx & Fabolous,5
She Got It,2 Pistols Featuring T-Pain & Tay Dizm,2
She Got The Best Of Me,Luke Combs,3
She Got The Goldmine (i Got The Shaft),Jerry Reed,5
She Hates Me,Puddle Of Mudd,1
She Is Love,Parachute,6
She Is Still A Mystery,The Lovin' Spoonful,2
She Knows,Ne-Yo Featuring Juicy J,1
She Knows,J. Cole Featuring Amber Coffman & The Cults,8
She Knows This,Kid Cudi,4
She Let Herself Go,George Strait,5
She Lets Her Hair Down (Early In The Morning),Gene Pitney,8
She Lets Her Hair Down (Early In The Morning),The Tokens,6
She Looks A Lot Like You,Clocks,6
She Looks So Perfect,5 Seconds Of Summer,2
She Loves Me Not,Papa Roach,7
She Loves My Car,Ronnie Milsap,8
She Loves To Be In Love,Charlie,5
She Loves You,The Beatles,0
She Misses Him,Tim Rushlow,5
She Never Cried In Front Of Me,Toby Keith,4
She Only Smokes When She Drinks,Joe Nichols,7
She Really Loves You,Timi Yuro,9
She Said Yes,Wilson Pickett,6
She Say (Oom Dooby Doom),The Diamonds,1
She Shot A Hole In My Soul,Clifford Curry,9
She Talks To Angels,The Black Crowes,2
She Thinks My Tractor's Sexy,Kenny Chesney,7
She Thinks She Needs Me,Andy Griggs,4
She Took You For A Ride,Aaron Neville,9
She Twerkin,Ca$h Out,9
She Understands Me,Johnny Tillotson,3
She Wants T' Swim,Chubby Checker,4
She Wants To Dance With Me,Rick Astley,0
She Was,Mark Chesnutt,6
She Was Hot,The Rolling Stones,4
She Was Only Seventeen (He Was One Year More),Marty Robbins,2
She Will,Lil Wayne Featuring Drake,0
She Will Be Loved,Maroon 5,0
She Wolf,Shakira,1
She Won't Be Lonely Long,Clay Walker,5
She Won't Talk To Me,Luther Vandross,2
She Works Hard For The Money,Donna Summer,0
She Wouldn't Be Gone,Blake Shelton,4
She'd Rather Be With Me,The Turtles,0
She'll Be There,Vikki Carr,9
She'll Leave You With A Smile,George Strait,2
She'll Never Know,Brenda Lee,4
"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,2
She's A Beauty,The Tubes,0
She's A Bitch,Missy Misdemeanor Elliott,8
She's A Fool,Lesley Gore,0
She's A Heartbreaker,Gene Pitney,1
She's A Hottie,Toby Keith,7
She's A Lady,John Sebastian,8
She's A Lady,Tom Jones,0
She's A Rainbow,The Rolling Stones,2
She's A River,Simple Minds,5
She's A Runner,Billy Squier,7
She's A Troublemaker,The Majors,8
She's A Woman,The Beatles,0
She's About A Mover,Otis Clay,9
She's About A Mover,Sir Douglas Quintet,1
She's All I Ever Had,Ricky Martin,0
She's All I Got,Jimmy Cozier,2
She's All I Got,Johnny Paycheck,9
She's All I Got,Freddie North,3
She's Always A Woman,Billy Joel,1
She's Always Right,Clay Walker,7
She's Coming Home,The Zombies,5
She's Country,Jason Aldean,2
She's Everything,Brad Paisley,3
She's Everything (I Wanted You To Be),Ral Donner,1
She's Fly,Tony Terry,7
She's Gone,Tavares,4
She's Gone,Daryl Hall John Oates,0
She's Gone (Lady),Steelheart,5
She's Got A Way,Billy Joel,2
She's Got A Way With Words,Blake Shelton,6
She's Got A Whole Number,Keith Herman,8
She's Got Everything,The Essex Featuring Anita Humes,5
She's Got Love,Thomas & Richard Frost,8
She's Got That Vibe,R. Kelly & Public Announcement,5
She's Got To Be A Saint,Ray Price,9
She's Got You,Patsy Cline,1
She's In Love,Mark Wills,5
She's In Love With You,Suzi Quatro,4
She's Just A Whole Lot Like You,Hank Thompson,9
She's Just My Style,Gary Lewis And The Playboys,0
She's Kinda Hot,5 Seconds Of Summer,2
She's Like The Wind,Lumidee Featuring Tony Sunshine,4
She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),0
She's Lookin' Good,Wilson Pickett,1
She's Mine,Steve Perry,2
She's Mine,Conway Twitty,9
She's Mine Pt. 1,J. Cole,2
She's Mine Pt. 2,J. Cole,3
She's More,Andy Griggs,3
She's My Girl,The Turtles,1
She's My Girl,Bobby Shafto,9
She's My Kind Of Rain,Tim McGraw,2
She's No You,Jesse McCartney,9
She's Not Cryin' Anymore,Billy Ray Cyrus,6
She's Not Just A Pretty Face,Shania Twain,5
She's Not Just Another Woman,The 8th Day,1
She's Not There,Glee Cast,8
She's Not There,Santana,2
She's Not There,The Zombies,0
She's Not You,Elvis Presley With The Jordanaires,0
She's On The Left,Jeffrey Osborne,4
She's Only 20,Tami Show,8
She's Out Of My Life,Michael Jackson,0
She's Playing Hard To Get,Hi-Five,0
She's Ready,Spiral Starecase Featuring: Pat Upton,7
She's So Cold,The Rolling Stones,2
She's So High,Tal Bachman,1
She's So Mean,matchbox twenty,3
She's Strange,Cameo,4
She's The One,The Chartbusters,3
She's Tight,Cheap Trick,6
She's Trouble,Musical Youth,6
She's With Her Other Love,Leon Hayward,9
She's With Me,High Valley,7
Sheena Is A Punk Rocker,The Ramones,8
Sheila,Tommy Roe,0
"Shell Shocked,Juicy J", Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik,8
Shelter,Lone Justice,4
Shelter Me,Joe Cocker,9
Shelter Me,Cinderella,3
Sherry,Robert John,6
Sherry,The Keane Brothers,8
Sherry,The 4 Seasons,0
Sherry Don't Go,The Lettermen,5
Shifftee,Onyx,9
Shiftwork,Kenny Chesney Duet With George Strait,4
Shilo,Neil Diamond,2
Shimmer,Fuel,4
Shimmy Like Kate,The Olympics,4
Shimmy Shimmy,The Orlons,6
Shimmy Shimmy Ya,Ol' Dirty Bastard,6
"Shimmy, Shimmy Walk, Part 1",The Megatons,8
"Shimmy, Shimmy, Ko-Ko-Bop",Little Anthony And The Imperials,2
"Shine,Lil' Wayne Featuring Baby", Mack 10 & Mickey,9
Shine,Collective Soul,1
Shine A Little Love,Electric Light Orchestra,0
Shine On,Sawyer Fredericks,9
Shine On,Ryan Cabrera,8
Shine On,L.T.D.,3
Shine On,George Duke,4
Shine Shine,Barry Gibb,3
Shinin' On,Grand Funk,1
Shinin' On Me,Jerrod Niemann,9
Shining,DJ Khaled Featuring Beyonce & JAY Z,5
Shining Down,Lupe Fiasco Featuring Matthew Santos,9
Shining Star,The Manhattans,0
"Shining Star,Earth", Wind & Fire,0
Shiny Happy People,R.E.M.,0
Shiny Shiny,Haysi Fantayzee,7
Ship Of Fools,Robert Plant,8
Ship Of Fools (Save Me From Tomorrow),World Party,2
Ship To Shore,Chris de Burgh,7
Ships,Barry Manilow,0
Ships In The Night,Mat Kearney,8
Shirl Girl,Wayne Newton And The Newton Brothers,5
Shirley,John Fred And The Playboys,8
Shiver And Shake,The Silencers,8
Shivers,Ed Sheeran,0
Sho Nuff,Tela Featuring Eightball & MJG,5
Sho Nuff Boogie (Part I),Sylvia And The Moments,7
Shock,The Motels,8
Shock Da World,Rod Wave,9
Shock The Monkey,Peter Gabriel,2
Shoe Shoe Shine,Dynamic Superiors,6
Shoes,Reparata,9
Shoes,Brook Benton With The Dixie Flyers,6
Shoeshine Boy,Eddie Kendricks,1
Shone,Flo Rida Featuring Pleasure P,5
Shoo-Be-Doo-Be-Doo-Da-Day,Stevie Wonder,0
Shook Ones Part II,Mobb Deep,5
Shoop,Salt-N-Pepa,0
Shoop Shoop (Never Stop Givin' You Love),Michael Cooper,6
Shoot For The Moon,Poco,4
Shoot Me (With Your Love),Tasha Thomas,9
Shoot Your Shot,Jr. Walker & The All Stars,4
"Shoot'em Up, Baby",Andy Kim,3
Shoota,Playboi Carti Featuring Lil Uzi Vert,4
Shooting Shark,Blue Oyster Cult,8
Shooting Star,Dollar,7
Shop Around,Captain & Tennille,0
Shop Around,The Miracles (featuring Bill Smokey Robinson),0
Shoppin' For Clothes,The Coasters,8
Shoppin' From A To Z,Toni Basil,7
Short Dick Man,20 Fingers Featuring Gillette,1
Short People,Randy Newman,0
Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,0
Shortnin' Bread,Paul Chaplain and his Emeralds,8
Shortnin' Bread,The Bell Notes,9
Shorty (You Keep Playin' With My Mind),Imajin Featuring Keith Murray,2
Shorty Wanna Ride,Young Buck,1
Shot Clock,Ella Mai,6
Shot For Me,Drake,9
Shot Of Poison,Lita Ford,4
Shot in the Dark,Ozzy Osbourne,6
Shotgun,Vanilla Fudge,6
Shotgun,Jr. Walker & The All Stars,0
Shotgun Rider,Tim McGraw,3
Shotgun Rider,Joe Sun,7
Shotgun Rider,Delbert McClinton,6
Shotgun Shuffle,The Sunshine Band,8
Shots,LMFAO Featuring Lil Jon,6
Shots,Imagine Dragons,7
Shots,Lil Tecca,8
Shots Fired,Megan Thee Stallion,8
Shotta Flow,NLE Choppa,3
Shotta Flow 5,NLE Choppa,5
Shottas (Lala),Moneybagg Yo,3
Should I,The String-A-Longs,4
Should I Do It,The Pointer Sisters,1
Should I Love You,Cee Farrow,8
Should I Say Yes?,Nu Shooz,4
Should I See,Frozen Ghost,6
Should I Stay Or Should I Go,The Clash,4
Should've Been A Cowboy,Toby Keith,9
Should've Been Us,Tori Kelly,5
Should've Ducked,Lil Durk Featuring Pooh Shiesty,5
Should've Known Better,Richard Marx,0
Should've Never Let You Go,Neil Sedaka & Dara Sedaka,1
Should've Said No,Taylor Swift,3
Shoulda Let You Go,Keyshia Cole Introducing Amina,4
Shoulder Lean,Young Dro Featuring T.I.,0
Shout,Tears For Fears,0
Shout,Lulu And The Luvers,9
Shout - Part 1,The Isley Brothers,4
Shout - Part I,Joey Dee & the Starliters,0
Shout And Shimmy,James Brown And The Famous Flames,6
Shout Bamalama,Mickey Murray,5
Shout It Out Loud,KISS,3
Shout Out To My Ex,Little Mix,6
Shout To The Lord,American Idol Top 8,4
Shout! - Part 1,Chambers Brothers,8
Shout! Shout! (Knock Yourself Out),Ernie Maresca,0
Show And Tell,Al Wilson,0
Show Biz Kids,Steely Dan,6
Show Business,Lou Rawls,4
Show Me,Kid Ink Featuring Chris Brown,1
Show Me,Howard Hewett,6
Show Me,The Cover Girls,4
Show Me,Pretenders,2
Show Me,Joe Tex,3
Show Me How,The Emotions,5
Show Me How To Live,Audioslave,6
Show Me How You Burlesque,Christina Aguilera,6
Show Me Love,Alicia Keys Featuring Miguel,8
Show Me Love,Robin S.,0
Show Me Love,Robyn,0
Show Me The Meaning Of Being Lonely,Backstreet Boys,0
Show Me The Money,Petey Pablo,5
Show Me The Way,Regina Belle,6
Show Me The Way,Styx,0
Show Me The Way,Peter Frampton,0
Show Me What I'm Looking For,Carolina Liar,6
Show Me What You Got,JAY-Z,0
Show Out,Juicy J Featuring Big Sean & Young Jeezy,7
"Show Out,Kid Cudi", Skepta & Pop Smoke,5
Show Some Respect,Tina Turner,3
Show Stopper,Danity Kane,0
Show Time,Detroit Emeralds,8
Show You The Way To Go,The Jacksons,2
Show Yourself,Idina Menzel & Evan Rachel Wood,6
Showdown,Odia Coates,7
Showdown,Electric Light Orchestra,5
Shower,Becky G,1
Shower Me With Your Love,Surface,0
Shower The People,James Taylor,2
