song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Little Miracles (Happen Every Day),Luther Vandross,6,4vgxvqlt55AJHhUxMIUgJA,24,0.66,0.464,11,-12.266,0,0.0309,0.355,0.0,0.157,0.233,122.021,281467,4
Little Miss,Sugarland,7,1hiIyiFaVmFvYKDnEWGzvb,41,0.351,0.797,11,-4.286,1,0.0379,0.0959,4.12e-05,0.157,0.243,129.14,271267,5
Little Miss Blue,Dion,9,0yFPpxtxCnIXLb8p2dSURP,15,0.502,0.423,0,-10.049,1,0.0382,0.614,0.0,0.455,0.822,78.051,137280,4
Little Miss Can't Be Wrong,Spin Doctors,1,1uCqIhOePc6hDMG2ijk8sp,55,0.515,0.903,0,-8.832,1,0.0443,0.014,0.0218,0.38,0.927,116.44,232720,4
Little Miss Obsessive,Ashlee Simpson With Tom Higgenson,9,7yXibbAYi4to5oQTeO738f,56,0.532,0.807,2,-4.301,1,0.057,0.0584,0.0,0.114,0.759,87.183,217440,4
Little Miss Sad,The Five Emprees,7,4VpHLjfYUMdbxOBvZfdtYk,60,0.587,0.192,6,-12.578,1,0.125,0.828,0.0,0.0949,0.525,81.557,198413,4
Little Miss Stuck-Up,The Playmates,6,4VpHLjfYUMdbxOBvZfdtYk,60,0.587,0.192,6,-12.578,1,0.125,0.828,0.0,0.0949,0.525,81.557,198413,4
Little Miss Sunshine,Tommy Roe,9,3dixl1MZ9qOXybfCjNX9oC,5,0.608,0.724,7,-7.281,1,0.0389,0.0757,0.0,0.118,0.9,79.212,107773,4
Little Moments,Brad Paisley,3,1hrCqasBFvB9IyLhrABVhc,47,0.513,0.468,9,-9.165,1,0.0282,0.279,1.58e-06,0.321,0.37,156.979,219267,4
Little More (Royalty),Chris Brown,9,4lvQiZUhHgG8Oldd8S97hd,51,0.632,0.516,6,-8.088,1,0.035,0.0195,0.0,0.139,0.328,133.71,260453,4
Little Old Wine Drinker Me,Robert Mitchum,9,51rgkP5QNQ304AqCmqPW36,43,0.686,0.416,9,-12.435,0,0.0523,0.903,0.896,0.107,0.635,152.036,270160,4
Little Ole Man (Uptight-Everything's Alright),Bill Cosby,0,1fTvDXpyCM0oZsBMr3N6Y2,30,0.805,0.405,8,-11.981,1,0.668,0.12,0.0,0.182,0.726,95.908,120294,4
"Little Ole Wine Drinker, Me",Dean Martin,3,5AUb0sDQfwDmlV16vwLw5c,42,0.615,0.488,0,-12.797,1,0.0383,0.586,2.21e-06,0.191,0.488,122.815,167853,4
Little One,Chicago,4,4wCP6OGRdfBKbC33W2KFzD,15,0.389,0.704,1,-6.774,1,0.042,0.378,0.000387,0.103,0.357,90.098,339867,4
Little Pedro,The Olympics,7,2IhyYdtWGHy4xO2ud5EUV6,1,0.561,0.643,0,-13.696,1,0.0732,0.745,3.5e-06,0.261,0.8,81.129,141560,4
Little Queen,Heart,6,0Mo316Vw5VAKEy2maTlTNS,38,0.674,0.361,9,-15.435,0,0.0367,0.011,0.00142,0.0564,0.67,99.095,311560,4
Little Queenie,Bill Black's Combo,7,0YkUuxTaLCYORCcvufbzuh,7,0.725,0.772,5,-8.814,1,0.0354,0.423,0.701,0.06,0.947,142.601,128373,4
Little Queenie,Chuck Berry,7,2JRbt04tOCheveIQeqkEht,0,0.679,0.917,7,-4.682,0,0.125,0.773,0.0,0.281,0.626,151.211,161347,4
Little Red Corvette,Prince,0,4N1dFbXmRng8qJ3KdJrbLr,57,0.789,0.808,1,-6.176,1,0.0881,0.148,1.32e-05,0.84,0.803,123.011,188373,4
Little Red Rented Rowboat,Joe Dowell,2,6ST7lA0LHEzG9OFqoEfdy5,10,0.757,0.601,0,-9.295,1,0.0395,0.806,3.24e-06,0.179,0.89,83.957,150640,4
Little Red Riding Hood,Big Bopper,7,5ZbmyXPF6h1JCCQiFQaTie,30,0.606,0.752,0,-5.758,0,0.0787,0.817,8.86e-06,0.0382,0.973,161.978,132067,4
Little Red Rooster,Sam Cooke,1,1msykqPE0qoZig4nb9khI0,37,0.597,0.64,9,-7.719,1,0.0427,0.588,0.0,0.526,0.823,92.422,171827,4
Little Red Wagon,Miranda Lambert,5,4sl4UWqzHSG7riBKdralwy,55,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081,204387,4
Little Saint Nick,The Beach Boys,4,7JtQ0smaXvpQg4xL0nmSAo,0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,118840,4
Little Serenade,The Ames Brothers,9,2vvD5Cwn3dXwg3gDbM36yI,0,0.545,0.638,11,-5.16,1,0.0315,0.832,0.0,0.548,0.899,131.894,163104,4
Little Sheila,Slade,8,4Ov0RiWJmaRI0GUfl8Jaxc,18,0.489,0.919,2,-6.255,1,0.0822,0.00942,9.03e-06,0.0822,0.556,132.457,237133,4
Little Sister,Queens Of The Stone Age,8,0BqQWfhMrkpRAUCbdfdHUC,61,0.364,0.959,1,-2.956,1,0.0627,0.0113,0.000953,0.411,0.927,161.797,174027,4
Little Sister,Elvis Presley,0,7KaSmr2Ha3p96JHwpHGSKu,51,0.602,0.619,9,-11.751,1,0.0769,0.43,0.0,0.364,0.902,139.6,151387,4
Little Star,The Elegants,0,3c7KT5CN8uYRaK3xThhdYt,38,0.408,0.397,9,-12.536,1,0.03,0.873,0.0,0.28,0.697,72.615,162773,4
Little Star,Bobby Callender,9,1FgyYm1kcXjkdR1VZmaiVo,55,0.514,0.295,4,-15.366,0,0.0255,0.465,0.00095,0.0728,0.41,87.213,252080,4
Little Suzi,Tesla,9,5ihJU3sYiOaUhU5S4LRJBV,48,0.55,0.719,2,-9.809,1,0.0387,0.0315,2.53e-06,0.115,0.358,89.975,297000,4
Little Talks,Of Monsters And Men,1,2ihCaVdNZmnHZWt0fvAM7B,79,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,266600,4
Little Thing Called Love,Neil Young,7,7cdlPfu77tOqnzWwGJ19s1,48,0.749,0.392,2,-10.252,1,0.0291,0.344,0.000118,0.292,0.484,112.051,301412,4
Little Things,One Direction,3,0TAmnCzOtqRfvA38DDLTjj,74,0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,219040,4
Little Things,India.Arie,8,7ji3tnG7OOKMZENvoSBPzu,49,0.795,0.51,10,-9.599,0,0.116,0.0782,0.00132,0.255,0.559,92.965,188800,4
Little Things,Bobby Goldsboro,1,4Su0s11An3mZPnMiPxD0fn,22,0.876,0.527,2,-13.875,1,0.0361,0.223,0.00733,0.121,0.915,129.145,148133,4
Little Things Mean A Lot,Joni James,3,3A86FU7DvTnHUjyKBZlQAI,32,0.285,0.559,11,-7.472,1,0.031,0.327,0.0,0.122,0.524,113.202,152373,3
Little Tin Soldier,The Toy Dolls,8,0IxLULmLG5EOhAModzmXAh,1,0.652,0.499,3,-8.271,1,0.0743,0.916,0.0,0.123,0.656,119.615,132747,4
Little Too Late,Pat Benatar,1,14NYH025wbbcxUUMQzg7DH,35,0.574,0.519,4,-10.85,1,0.0417,0.144,0.0,0.19,0.925,135.104,248333,4
Little Town Flirt,Del Shannon,1,3HTrH00YRZZWJ8C6cb12ea,32,0.657,0.686,1,-6.851,1,0.0283,0.134,0.0,0.468,0.883,123.779,169200,4
Little Toy Guns,Carrie Underwood,4,4lnnde7PnrXR3pUzQKBe6X,49,0.434,0.868,7,-1.208,1,0.0603,0.00407,1.98e-06,0.0919,0.204,161.886,210760,4
Little Turtle Dove,Otis Williams And His Charms,9,3UStsTxQFtRYAWjfmTYvOu,40,0.456,0.458,5,-7.674,1,0.0277,0.0104,0.0,0.314,0.37,73.883,191457,4
Little Walter,Tony Toni Tone,4,2VAK1wpNtziRwQrJxg0eQe,25,0.717,0.581,4,-13.927,0,0.0458,0.0526,0.000665,0.0723,0.902,107.184,293733,4
Little White Church,Little Big Town,5,0f73zOCdBx6ZPdiBjwN1AP,55,0.667,0.878,10,-4.797,1,0.0445,0.13,0.0,0.16,0.816,107.024,186224,4
Little Willy,The Sweet,0,2qrivL8tzkUvHQYGsmEpAU,6,0.733,0.425,11,-13.694,1,0.0381,0.195,7.48e-06,0.0876,0.823,127.844,196640,4
Little Woman,Bobby Sherman,0,7eCHZeIm2SxGEJkGEggstN,26,0.581,0.265,2,-22.263,1,0.0454,0.482,0.00697,0.182,0.95,94.272,146030,4
Little Wonders,Rob Thomas,5,6j6bTAiW0oEfLlAjmRNcbb,60,0.163,0.616,9,-9.996,1,0.044,0.0286,0.0,0.0826,0.33,81.993,224720,4
Little Young Lover,The Impressions,9,67EN3Ywucd2h64O29RAyUh,15,0.569,0.501,1,-12.058,1,0.0466,0.724,0.0,0.133,0.591,141.557,136533,3
Litty,Meek Mill Featuring Tory Lanez,4,5J5PXmMdQ2nh1lZOal8KmK,61,0.592,0.701,10,-4.014,0,0.0858,0.0451,0.0,0.327,0.282,129.501,280615,4
Liv Tonight,Nelly Featuring Keri Hilson,7,2BuJG2fuvyTOMRyNHo0P17,31,0.591,0.91,8,-4.593,1,0.0882,0.00492,0.0,0.0525,0.655,135.024,271053,4
Live,The Merry-Go-Round,6,3LQZ52GYA5V0QjDZyUFlXj,15,0.674,0.712,9,-6.966,1,0.028,0.254,0.132,0.0312,0.761,129.289,153920,4
Live A Little,Kenny Chesney,6,13zhyZhlM0VzUpEW8aShcp,41,0.642,0.886,7,-6.151,1,0.04,0.0207,0.0275,0.391,0.287,123.985,219107,4
Live And Die For Hip Hop,Kris Kross,7,4UCNGmp2jX1YhokWQk5Ak4,40,0.755,0.536,5,-9.643,0,0.181,0.0133,0.0,0.0794,0.656,87.088,223867,4
Live And Learn,Joe Public,0,4eoli5b55cvAkvwP4tB1TF,40,0.744,0.894,11,-9.448,0,0.0711,0.0794,0.0,0.139,0.683,106.637,262333,4
Live And Let Die,Guns N' Roses,3,0rFWuqFgHAfuzE8uSB9TWR,71,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,182733,4
Live And Let Die,Wings,0,0VV8wkOM4w78A2OHZOTzNP,65,0.391,0.375,7,-12.573,1,0.046,0.0797,0.013,0.143,0.116,153.802,192773,4
Live Every Minute,Ali Thomson,4,2PuRULKn9m7CLW3pyH9Df7,6,0.642,0.634,1,-12.019,1,0.0606,0.296,4.6e-06,0.0779,0.587,145.502,209429,4
Live Every Moment,REO Speedwagon,3,1IMz8NXt3d1ApV6WJUFmg2,37,0.504,0.851,9,-9.626,1,0.0278,0.00635,0.00198,0.314,0.961,156.769,299960,4
Live For Life,Jack Jones,9,33yeTx321qQCaLyh2nE6BY,49,0.354,0.472,5,-13.215,0,0.0464,0.449,0.0,0.28,0.541,96.026,149040,4
Live For Loving You,Gloria Estefan,2,6eT8JIrp1I3N6UfzXSnFhU,29,0.728,0.613,7,-12.704,1,0.0369,0.093,0.00419,0.0448,0.521,114.926,276893,4
Live For The Night,Krewella,9,457p7UH7hoHrbA2iI4PSCA,49,0.499,0.843,6,-2.224,1,0.113,0.0138,0.0,0.124,0.533,127.932,206480,4
Live From The Gutter,Drake & Future,7,3CKK5xMbiHcaKOOsjXTMb9,0,0.723,0.318,7,-14.88,1,0.116,0.0136,0.914,0.0851,0.324,82.995,212033,4
Live Is Life,Opus,3,5luOvrlnzfvJQdQjrScVj4,67,0.633,0.952,9,-4.274,0,0.0338,0.0532,1.73e-06,0.989,0.765,95.423,249500,4
Live It Up,Jennifer Lopez Featuring Pitbull,5,2FHdoPa5aWaAmjuf362KJ0,53,0.692,0.728,6,-5.13,1,0.171,0.0131,0.0,0.329,0.642,127.995,243787,4
Live It Up,Gardner Cole,9,6rA3XhfwaW4D7pPqJn8dhv,0,0.689,0.779,1,-11.903,0,0.0386,0.0733,0.039,0.111,0.896,119.877,226533,4
Live It Up Part 1,The Isley Brothers,5,6qdBl43sWWbDWhZyVY5ylH,7,0.699,0.564,7,-10.783,0,0.107,0.0246,0.000175,0.501,0.967,127.43,186600,4
Live Like We're Dying,Kris Allen,1,1HfxPaJggVwFsvOtHbVzMz,52,0.589,0.893,0,-2.948,1,0.0397,0.0273,0.0,0.343,0.94,92.011,212507,4
Live Like You Were Dying,Tim McGraw,2,7B1QliUMZv7gSTUGAfMRRD,68,0.416,0.546,7,-7.728,1,0.0297,0.492,0.0,0.0845,0.418,159.929,300333,4
Live My Life,Far*East Movement Featuring Justin Bieber,2,5MWx5bkuRauFJenpG1w5wt,46,0.683,0.804,9,-6.592,0,0.0849,0.00289,0.0,0.0949,0.522,128.007,237107,4
Live Off My Closet,Lil Baby Featuring Future,2,6AyWdCtEn1DdxjnxPeojR2,58,0.807,0.678,6,-3.244,0,0.177,0.0345,0.0,0.0986,0.21,147.004,173061,4
Live To Tell,Madonna,0,095MMFhB9qxPx2VsmvjnUs,59,0.652,0.521,2,-6.752,0,0.0256,0.263,0.0011,0.107,0.235,109.943,351920,4
Live While We're Young,One Direction,0,6Vh03bkEfXqekWp7Y1UBRb,74,0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,200213,4
Live Wire,Martha & The Vandellas,4,0OovrROpw3cV2HaKkz18tt,12,0.347,0.8,2,-1.967,1,0.0859,0.24,0.00339,0.3,0.54,202.485,157573,4
Live Your Life,T.I. Featuring Rihanna,0,1Mfw0f44fhLSMG9RlYaOeM,0,0.512,0.817,7,-8.553,1,0.0341,0.00024,0.891,0.214,0.796,160.027,249693,4
Live Your Life Before You Die,The Pointer Sisters,8,1ot6jEe4w4hYnsOPjd3xKQ,72,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,230640,4
"Live, Laugh, Love",Clay Walker,7,3Th5HBAlRZF0oN31ubxHA9,35,0.647,0.746,2,-10.597,1,0.0437,0.195,0.0,0.0271,0.946,98.991,246267,4
Livin It Up,Young Thug With Post Malone & A$AP Rocky,6,7zjEyeBsaw9gV0jofJLfOM,70,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,210907,4
Livin' Above Your Head,Jay & The Americans,7,36bdQ20bomVkGt6FGD96lu,13,0.602,0.566,0,-10.499,1,0.0349,0.683,0.0,0.557,0.87,125.157,174640,4
Livin' Ain't Livin',Firefall,4,0fowhnoYF7pKpalQ4z5I32,29,0.494,0.666,2,-9.536,0,0.0518,0.276,0.0,0.159,0.651,140.544,230667,4
Livin' Dangerously,The McGuire Sisters,9,5PxXL8vITHyS4TViMtOEgx,40,0.414,0.577,0,-7.894,1,0.0518,0.618,0.0,0.27,0.862,192.845,153707,4
Livin' For The Weekend,The O'Jays,1,6FxjvmfQuS4DUuUC0yC4bo,32,0.513,0.724,9,-8.536,0,0.0834,0.112,0.0,0.579,0.691,126.345,396000,4
Livin' For You,Al Green,1,0ZPtVZ5asLGjXTxrjTayeZ,25,0.705,0.311,0,-15.241,1,0.0296,0.358,0.0108,0.104,0.537,95.312,192267,4
Livin' In Desperate Times,Olivia Newton-John,3,2qBFFvrWX7ylo3p0FA8mBj,18,0.674,0.694,10,-9.027,1,0.0676,0.159,0.000432,0.0463,0.832,94.024,243120,4
Livin' In The Life,The Isley Brothers,3,4ls72E32tZfME91EO0qKwe,26,0.864,0.788,5,-8.061,1,0.0375,0.0506,0.032,0.0672,0.973,133.943,252987,4
Livin' In The Light,Caron Wheeler,5,4X2yjCMHbAvCGLH4IJ2WGy,19,0.674,0.855,2,-8.373,1,0.0697,0.0072,0.00335,0.0545,0.567,102.94,275027,4
Livin' It Up,Ja Rule Featuring Case,0,52gqeRlrBE7hqMlRxEsi6y,66,0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,257067,4
Livin' It Up (Friday Night),Bell & James,1,2lIVTO5lW9iZcniS4FJCOB,11,0.795,0.364,11,-17.939,0,0.0355,0.0504,0.829,0.0611,0.827,118.262,210046,4
Livin' La Vida Loca,Ricky Martin,0,0Ph6L4l8dYUuXFmb71Ajnd,74,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,243160,4
Livin' On A Prayer,Bon Jovi,0,37ZJ0p5Jm13JPevGcx4SkF,84,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,4
Livin' On The Edge,Aerosmith,1,4avSaixVwu8uqfSs7zgoj3,61,0.399,0.881,2,-4.341,1,0.0347,0.0019,0.00429,0.39,0.272,84.58,380893,4
Livin' Our Love Song,Jason Michael Carroll,5,5NhZkLMccDVhxocmVHDu4G,49,0.488,0.855,7,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971,231467,4
Livin' Right,Glenn Frey,8,0PAakGrsWLfMwZqGY2IHMB,10,0.726,0.694,10,-12.551,0,0.0376,0.00838,0.107,0.0688,0.586,135.153,301400,4
Livin' The Dream,Morgan Wallen,7,3O9lWje3TSupR4vObAg9Yu,65,0.621,0.753,7,-5.904,0,0.0271,0.581,0.00605,0.215,0.438,127.035,239120,4
Livin' Thing,Electric Light Orchestra,1,2hdNya0b6Cc2YJ8IyaQIWp,70,0.549,0.651,0,-7.097,1,0.0323,0.583,0.0,0.121,0.368,122.818,212307,4
Living,Dierks Bentley,5,54K7AZoGpQklpygKrxZlKN,61,0.517,0.813,1,-6.325,1,0.0558,0.0153,0.0,0.106,0.444,83.005,222147,4
Living A Lie,Al Martino,2,18G8KqnIIFWoZpRKlrAiQu,12,0.609,0.316,0,-13.071,1,0.0304,0.637,0.0,0.0997,0.543,111.392,150533,4
"Living A Little, Laughing A Little",The Spinners,3,7JKE91Rf9qdVpnbvrT9H5d,21,0.578,0.287,7,-12.622,0,0.0383,0.775,0.000127,0.0509,0.351,88.46,197786,4
Living And Living Well,George Strait,2,3YxKqZFpcxBPvpUssL8FS2,38,0.602,0.683,1,-6.82,1,0.0304,0.347,0.00338,0.11,0.522,120.787,218307,4
Living Doll,Cliff Richard and The Drifters,2,3xjmdYKAp1Ca0O4yJKcJjA,27,0.764,0.328,9,-13.032,1,0.0459,0.718,2.75e-06,0.0977,0.718,127.105,158560,4
Living Doll,David Hill,9,08QGWV2nWYOG60RMsVbMwA,50,0.199,0.144,7,-17.358,1,0.0339,0.931,0.875,0.0394,0.122,73.047,184880,4
Living Eyes,Bee Gees,4,4PHld19cwLHcLCKMmBsSB1,36,0.645,0.433,10,-10.95,1,0.0244,0.0515,0.0,0.0901,0.342,94.457,260733,4
Living For The City,Stevie Wonder,0,1O1mCVN5hue4lOOqd5EysZ,53,0.708,0.538,11,-10.28,1,0.0686,0.256,0.0,0.193,0.651,98.233,219307,4
Living For The City,Ray Charles,9,6kdwt29QgPNO3lai10CIQL,20,0.737,0.525,9,-11.251,0,0.546,0.639,0.0,0.139,0.819,93.121,364053,4
Living For The Night,George Strait,5,1BWBhzWgIL1eyNU02FfmVX,39,0.428,0.44,1,-6.48,1,0.0241,0.63,0.000862,0.116,0.265,78.463,221773,4
Living For You,Sonny & Cher,8,1MeMuueW7NPiy90BweHDhJ,9,0.438,0.591,9,-8.907,1,0.0421,0.606,0.0,0.0787,0.657,128.541,213760,4
Living In A Box,Living In A Box,1,4j2non7vSAI1dZwsBIdGLz,53,0.635,0.872,0,-12.739,1,0.0445,0.244,0.0635,0.307,0.927,111.029,186667,4
Living In A Dream,Pseudo Echo,5,3ertpqNsmoDueJvuHQGxOT,25,0.564,0.958,9,-3.212,1,0.0587,0.00875,0.00387,0.284,0.611,129.681,205594,4
Living In A Fantasy,Leo Sayer,2,6NBzu71ByNuXGhiJW5FNq3,26,0.688,0.592,9,-10.124,1,0.0233,0.118,0.000127,0.0411,0.54,103.22,266507,4
Living In A House Divided,Cher,2,7kegNJK6Dd2ZQc663oPQ9y,19,0.496,0.469,8,-13.424,1,0.0295,0.528,0.0,0.176,0.626,85.916,179560,4
Living In America,James Brown,0,4Y5yjzs9FFw5qIgfZBd43I,56,0.754,0.854,0,-7.114,1,0.0363,0.00148,0.00692,0.0675,0.761,113.908,282840,4
Living In Danger,Ace Of Base,1,5ICwDM1fzgqv7HNFUIjPyx,44,0.669,0.931,11,-7.161,0,0.0488,0.000573,0.56,0.106,0.829,102.079,223227,4
Living In Fast Forward,Kenny Chesney,4,0cE0J96KeivafL6goJwpmq,45,0.689,0.907,9,-5.587,1,0.037,0.0254,0.000732,0.138,0.912,116.968,211893,4
Living In Oblivion,Anything Box,6,3YvWI3uLVvPjnWNgfgXht0,41,0.65,0.723,5,-5.396,0,0.0417,0.00154,0.00128,0.0348,0.947,124.037,306747,4
Living In Sin,Bon Jovi,0,4urd42euwvihhC3j1G8Jt2,50,0.267,0.793,4,-7.12,1,0.0415,0.0247,0.0,0.0634,0.526,174.118,279053,4
Living In The Background,Baltimora,8,4MFUR4ugPakVrAv0ewZOAz,27,0.74,0.561,11,-13.292,0,0.0376,0.422,0.706,0.0485,0.926,123.008,369147,4
Living In The Past,Jethro Tull,1,2hSOrxX3I69A8xth8arEq2,52,0.686,0.488,5,-11.024,1,0.0582,0.216,1.89e-05,0.121,0.965,151.031,202893,5
Living In The U.s.a.,The Steve Miller Band,4,7EueQGMtSPfBeyodoyFodr,39,0.38,0.633,2,-12.631,1,0.247,0.0137,0.00041,0.497,0.589,83.585,244027,4
Living Inside Myself,Gino Vannelli,0,6IAh4MjV3GRkvIHrCbUFWY,47,0.409,0.428,11,-13.195,1,0.0412,0.462,8.22e-05,0.0687,0.04,119.941,263227,4
Living It Down,Freddy Fender,7,5SuJykp1o3xGOzjDVzex1I,3,0.656,0.26,0,-9.052,1,0.0281,0.554,0.0,0.146,0.271,83.022,154907,4
Living Loving Maid (She's Just A Woman),Led Zeppelin,6,49C6EGQhCUSgyADHYvJ7ez,58,0.475,0.808,9,-8.859,1,0.037,0.000942,7.97e-06,0.146,0.896,152.098,159301,4
Living Next Door To Alice,Smokie,2,57TaM8GozkJBz90xvQ1xME,61,0.566,0.585,9,-7.532,1,0.032,0.106,0.0,0.23,0.75,126.1,207173,4
Living On The Edge,Jim Capaldi,7,6zGPCieW5Cf26e0w5l6EJb,4,0.568,0.585,4,-11.674,0,0.0387,0.576,0.0224,0.448,0.826,131.843,271117,4
Living On Video,Trans-X,6,3OmOMVe0dg9EufUASZACal,41,0.591,0.709,0,-7.007,1,0.0738,6.99e-05,0.0797,0.155,0.73,131.061,356440,4
"Living Together, Growing Together",The 5th Dimension,3,0FACTcldzX2hdSelbvsZRV,27,0.526,0.304,0,-12.059,0,0.029,0.777,0.0,0.218,0.327,115.561,231067,4
Living Without You,Manfred Mann's Earth Band,6,4CkMYiPTlkSxjLDQ8dpajO,6,0.547,0.406,0,-14.11,1,0.0301,0.0555,8.71e-05,0.429,0.347,117.863,216120,4
Livingston Saturday Night,Jimmy Buffett,5,5pxI50SA8WciKebbTFfAAA,29,0.613,0.878,4,-11.716,1,0.032,0.227,0.782,0.127,0.961,147.786,192867,4
Lizzie And The Rainman,Tanya Tucker,3,1gJpDnhZHOLgaXRZDV5jfI,31,0.455,0.537,11,-14.896,1,0.115,0.59,0.0,0.267,0.707,89.322,184827,4
Lizzie Borden,The Chad Mitchell Trio,4,5XkaygxmljVDitTQprFEjJ,8,0.506,0.817,3,-10.216,1,0.879,0.7,0.00182,0.677,0.512,143.056,215000,4
Llame Pa' Verte,Wisin & Yandel,9,5SgN4mSGVEZ8TZQ5YSsKKb,62,0.842,0.823,7,-5.137,0,0.079,0.072,1.23e-06,0.0865,0.635,95.017,194733,4
Lloro Por Ti,Enrique Iglesias,9,6ZbiJneHD6Vxk2usBNydiY,53,0.705,0.761,10,-6.772,1,0.0461,0.22,2.37e-05,0.108,0.337,79.992,247440,4
Lo Mein,Lil Uzi Vert,0,6CUP2khYzdphXebxVTfPE3,66,0.855,0.676,1,-5.736,1,0.325,0.0888,0.0,0.144,0.509,133.082,195299,4
Lo Mejor De Mi Vida Eres Tu,Ricky Martin Featuring Natalia Jimenez,7,2uhaDVmfG7pT94VO5jl2r4,62,0.727,0.812,3,-4.148,1,0.0405,0.543,0.0,0.0796,0.812,128.811,216613,4
