song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Everytime,Britney Spears,1,0dRhSF9LV0HR8Jwd3MMMKJ,66,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,230307,4
Everytime I Cry,Terri Clark,6,6bu8QRAGqZVEDbCEHez1P3,28,0.657,0.692,3,-6.217,1,0.0288,0.0463,0.0,0.34,0.531,116.422,228240,4
Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,4,1ydffhoWtTxKDrc5zi7p0M,48,0.762,0.644,7,-6.715,1,0.223,0.0522,0.0,0.0821,0.82,81.99,223293,4
Everytime We Touch,Cascada,0,5YJtMNWKe55yr49cyJgxva,71,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,197124,4
Everytime You Cry,The Outfield,6,57o35wXnJhDeWD5DwNyBhL,41,0.317,0.394,11,-14.002,1,0.0298,0.248,0.000282,0.127,0.18,96.337,269227,4
Everytime You Go Away,Paul Young,0,0IpfTMKENGLJcULkMnU8Rb,29,0.607,0.643,5,-11.493,1,0.0435,0.177,0.000153,0.118,0.715,164.256,321573,4
Everywhere,Michelle Branch,1,1u0l8zWpQeMYStFkc2mLD7,66,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,4
Everywhere,Fleetwood Mac,1,254bXAqt3zP6P50BdQvEsq,80,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
Everywhere But On,Matt Stell,4,0ifYeH4gNXEyba41xr3I1w,54,0.563,0.722,6,-3.972,1,0.0279,0.0345,0.0,0.0795,0.309,149.903,192587,4
"Evil,Earth", Wind & Fire,4,0IFbyuvJUXroM8UkZ2Pnsk,37,0.738,0.666,7,-10.918,1,0.0418,0.449,0.00615,0.063,0.889,120.207,300813,4
Evil Boll-weevil,Grand Canyon,7,5tmrnhMxx39jnu3kjopMdP,62,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,238267,4
Evil Ways,Santana,0,5tmrnhMxx39jnu3kjopMdP,62,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,238267,4
Evil Ways,Carlos Santana & Buddy Miles,8,6zLdN89zApN2lsEtAQEsag,27,0.331,0.906,5,-10.645,1,0.0651,0.132,0.0502,0.0376,0.799,145.752,396400,4
Evil Woman,Electric Light Orchestra,0,777NOXupZkFdg8zlPMoVqc,63,0.677,0.619,9,-7.446,0,0.0334,0.457,0.000149,0.221,0.74,119.624,269840,4
Evil Woman Don't Play Your Games With Me,CROW,1,2wbbw0UcpKf8fNjy7oRLbA,9,0.625,0.744,5,-6.506,1,0.0867,0.0288,0.00134,0.287,0.906,133.792,229213,4
Evol-Not Love,The Five Americans,5,51vOsQ5ZSYoLBdw6fFFFgH,3,0.523,0.72,7,-8.766,1,0.0506,0.487,0.0,0.208,0.735,119.019,143613,4
Ewok Celebration,Meco,5,330I6uUnSaYM2tNKK3slmC,36,0.925,0.717,8,-3.943,1,0.276,0.00198,0.0,0.303,0.307,136.005,201418,4
Ex For A Reason,Summer Walker & JT,5,2Ktf3ROuBSGmMB8lE4eBn0,5,0.718,0.725,11,-5.757,0,0.0383,0.261,0.0,0.191,0.558,115.023,225502,4
Ex's & Oh's,Elle King,0,70eDxAyAraNTiD6lx2ZEnH,72,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,202173,4
Ex-Factor,Lauryn Hill,2,2VjXGuPVVxyhMgER3Uz2Fe,71,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02,326533,4
Exchange,Bryson Tiller,2,43PuMrRfbyyuz4QpZ3oAwN,78,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,194613,4
"Exclusively Yours,Carl Dobkins", Jr.,6,4qtJYd4XZAYSTEcTqerc5v,21,0.855,0.269,4,-12.958,1,0.0558,0.642,0.0,0.0703,0.819,125.882,130093,4
Exclusivity,Damian Dame,4,63DGRme6rFWbHaHE8kP5ia,19,0.728,0.803,11,-10.57,0,0.0568,0.0211,1.18e-05,0.0267,0.791,104.179,299667,4
Excuse Me Miss,JAY-Z,0,0ZHu7jkSSrT0eK4OxuG4O5,57,0.714,0.862,6,-5.531,1,0.286,0.0305,0.0,0.0884,0.887,92.849,281240,4
Exile,Taylor Swift Featuring Bon Iver,0,4pvb0WLRcMtbPGmtejJJ6y,78,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4
Exodus,Ferrante & Teicher,0,7MIzIo0Z9S8zmBiXdGwOeS,17,0.417,0.222,2,-15.318,0,0.0344,0.991,0.858,0.181,0.147,91.846,190359,4
Exodus,Eddie Harris,3,35h5WR17DqnV6sNP2tYtW9,19,0.584,0.217,9,-15.429,0,0.0322,0.839,0.000956,0.107,0.492,117.792,399427,4
Expecting To Fly,Buffalo Springfield,9,3uVmR6oQq0NluVZXkipKHV,43,0.161,0.348,5,-13.283,1,0.0319,0.795,0.329,0.0971,0.123,150.989,224200,3
Expensive,Ty Dolla $ign Featuring Nicki Minaj,8,2Kv3JWOzRJsaen5vjmTVJL,52,0.866,0.531,9,-6.859,1,0.0703,0.0379,0.0,0.0937,0.266,99.069,135740,4
Expensive Pain,Meek Mill,6,7eDkIDGKVe5B5RmTiEPiXJ,48,0.52,0.552,6,-7.178,0,0.489,0.211,0.0,0.139,0.554,172.306,213749,4
Explosion (In Your Soul),Soul Survivors,3,6sSVVxnULOpq0yXOpNaTqO,13,0.514,0.694,9,-10.652,0,0.0481,0.675,0.0,0.516,0.736,110.928,156733,4
Explosions,Ellie Goulding,9,1a0BdV0rApAOX1nGOCxeSa,36,0.378,0.53,5,-6.676,1,0.0304,0.721,0.0,0.328,0.146,95.977,243886,4
Express,B.T. Express,0,7aUA2QLuPtuaBgnxLSAbnZ,33,0.664,0.676,0,-11.276,1,0.0347,0.000113,0.0989,0.0731,0.532,108.158,308013,4
Express Yourself,Madonna,0,6ioBgySxoeQKALvAeLEmId,57,0.667,0.93,7,-4.585,1,0.0608,0.0108,0.0,0.176,0.893,115.57,239093,4
Express Yourself,Charles Wright And The Watts 103rd Street Rhythm Band,1,4pW3aTX3kAmOaPJfc9UM12,61,0.789,0.683,8,-8.835,1,0.086,0.48,0.0,0.35,0.882,92.311,233613,4
Expression,Salt-N-Pepa,2,1lXs8UWoQr7wMjHdxQI2XA,33,0.936,0.571,6,-10.834,1,0.0846,0.0347,2.81e-06,0.101,0.881,107.738,236240,4
Expressway (To Your Heart),Soul Survivors,0,5BklSzHGznyYMUN52AClsx,37,0.507,0.401,11,-10.962,1,0.045,0.177,2.38e-05,0.252,0.558,105.067,138410,4
Extra Luv,Future Featuring YG,9,1tlBuoIRrtqFs9bE9dmli5,56,0.831,0.573,4,-6.408,0,0.221,0.188,0.000883,0.109,0.229,100.015,246173,4
Eye 2 Eye,Huncho Jack Featuring Takeoff,6,4vwfOiyWxXeEdx4ejAJgdx,54,0.818,0.65,2,-4.328,1,0.148,0.00122,0.0,0.104,0.163,146.015,190679,4
Eye In The Sky,The Alan Parsons Project,0,39qYD4J4BKvZMQgxfXl5bv,71,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,276280,4
Eye Of The Tiger,Survivor,0,2KH16WveTQWT6KOG9Rg6e2,77,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,4
Eye Of The Zombie,John Fogerty,8,0tN6NhHgaAwAQy6NIdqgTW,29,0.747,0.809,2,-6.644,1,0.0362,0.0242,0.0222,0.146,0.809,124.117,275600,4
Eye On You,Billy Squier,7,5d0ixACDQzqeMJnOyM2vOe,21,0.521,0.762,0,-5.613,1,0.0474,0.187,0.000658,0.308,0.435,107.222,280776,4
Eye To Eye,Go West,7,1ZgHCpKIwejQvkS9BsDFHU,26,0.849,0.579,0,-13.97,0,0.0352,0.101,1.66e-06,0.111,0.968,114.716,213400,4
Eyes Of Silver,The Doobie Brothers,5,1XOuMDdsVbGb2vHsSaUaE5,40,0.672,0.742,9,-8.571,1,0.0464,0.104,6.94e-06,0.0775,0.878,112.545,179173,4
Eyes On You,Chase Rice,3,5AnSllIrgGsCZzZJkVnApx,68,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493,4
Eyes Open,Taylor Swift,1,2NIBaWXdjaTDmytjjwbEfP,74,0.566,0.773,7,-6.976,1,0.0356,0.000818,0.00103,0.184,0.256,137.048,243264,4
Eyes That See In The Dark,Kenny Rogers,7,5pJ3V9JlivV3zvyIgg2Keq,34,0.565,0.381,4,-15.143,1,0.029,0.245,2.91e-06,0.0683,0.645,168.215,224107,4
Eyes Wide Open,Gotye,9,6h2q5GhVc9itEB6NqOEMd4,45,0.597,0.873,5,-6.114,1,0.0368,0.194,0.0205,0.16,0.643,138.892,191253,4
Eyes Without A Face,Billy Idol,0,0pUVeEgZuNyFzIMKp67RbS,75,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240,4
F&N,Future,8,5YP6yKgGGsXKukqxXypVAf,56,0.728,0.628,1,-4.766,1,0.191,0.01,6.53e-05,0.0735,0.393,160.94,189428,4
