song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Wake Up Call,Maroon 5,1,1zqllQUMCgMaInr0CzFVll,53,0.632,0.949,4,-2.671,0,0.0593,0.0302,0.0,0.0871,0.969,164.118,201307,4
Wake Up Everybody (Part 1),Harold Melvin And The Blue Notes,1,2CeoxR14ZbXZ1FVYYV6wkm,5,0.508,0.391,6,-15.084,1,0.0436,0.326,1.8e-06,0.0979,0.423,92.972,212040,4
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,1,3Rm787pfQBmS4PTwhI7EUR,0,0.799,0.579,4,-5.144,0,0.0487,0.00381,0.0,0.367,0.363,142.987,203161,4
Wake Up Little Susie,Simon & Garfunkel,2,0koCiAw0YXg3sU8b44dBLt,1,0.575,0.483,2,-16.02,1,0.0264,0.264,0.968,0.104,0.748,94.998,141000,4
Wake Up Lovin' You,Craig Morgan,9,5UY3Vzkc5INzJ3wBJm5FlD,44,0.538,0.652,8,-3.521,1,0.0308,0.362,6.03e-06,0.083,0.515,75.028,198840,4
Wake Up My Love,George Harrison,5,6L6v7ZZMfjUG5o2sEptpLY,27,0.625,0.673,7,-7.298,1,0.0292,0.291,0.0,0.0446,0.903,138.537,216067,4
Wake Up Susan,The Spinners,5,6oV96Q5ejobnSXzl59kEOu,10,0.676,0.628,1,-9.674,1,0.031,0.54,0.0,0.16,0.95,129.228,207813,4
"Wake Up, Wake Up",The Grass Roots,6,1LrfhDdsKPVYtdtodBrA8G,15,0.483,0.59,11,-7.595,0,0.0329,0.332,0.000146,0.0757,0.54,130.597,169520,4
Waking Up Alone,Paul Williams,5,21ndcN4sDXexokLMqbjqJm,24,0.381,0.318,2,-12.918,1,0.0515,0.644,5.54e-05,0.134,0.202,153.639,220120,4
Waking Up In Vegas,Katy Perry,0,6fvxos1qSHrIgOkKw4dhWS,57,0.524,0.878,5,-3.108,0,0.0346,0.0012,0.0,0.098,0.59,130.989,199187,4
Walk,Foo Fighters,8,76Je5Wklky23mVoxiRszcN,69,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960,4
Walk -- Don't Run,The Ventures,0,4w8QvjM1Nr344937eMBrgn,24,0.423,0.88,5,-7.223,1,0.0319,0.202,0.0291,0.299,0.96,155.968,126480,4
Walk A Little Straighter,Billy Currington,6,2LUYGE3JUk4LIIobqI0jpr,40,0.555,0.381,8,-8.448,1,0.0263,0.391,0.0,0.105,0.174,131.836,223733,4
Walk A Mile In My Shoes,Joe South and The Believers,1,49dCQGqLHLqlgTcnxqN5h6,30,0.631,0.536,9,-12.135,1,0.0279,0.403,0.836,0.132,0.8,111.596,248093,4
Walk Away,Kelly Clarkson,1,25sA1vM4BFkTb5cJGWftFo,49,0.75,0.888,0,-4.524,1,0.0426,0.0147,1.11e-06,0.0759,0.935,115.973,189307,4
Walk Away,Donna Summer,3,2OHWxDojE31QEAz3FYz9xU,0,0.823,0.681,8,-14.652,0,0.0454,0.0173,0.00895,0.0525,0.926,114.234,435027,4
Walk Away,The James Gang,5,2PxqtN5Fnb4vYjLThWVtYb,0,0.646,0.765,8,-9.935,1,0.0562,0.0258,0.157,0.091,0.539,105.056,212428,4
Walk Away,Matt Monro,2,7JURn7T7Tq3wszT0aEieBM,33,0.125,0.43,0,-11.373,1,0.0338,0.786,0.000925,0.183,0.308,174.54,187187,4
Walk Away (Remember Me),Paula DeAnda Featuring The DEY,1,0Sc9UwBpChiRKRF8DKvWKZ,55,0.672,0.585,0,-5.797,1,0.0582,0.192,0.0,0.156,0.834,77.998,238160,4
Walk Away From Love,David Ruffin,0,5cAGsX0EzCqKuQr7nui6T7,46,0.62,0.804,10,-7.606,1,0.0937,0.248,1.07e-05,0.213,0.776,102.265,328920,4
Walk Away Renee,Southside Johnny & The Jukes,9,65subPffD3s7ogtpizLJCH,28,0.623,0.732,7,-5.293,1,0.0224,0.29,0.0,0.157,0.537,92.482,260373,4
Walk Away Renee,The Left Banke,0,6utiXjyN4dWoMNEZa2skxn,48,0.405,0.563,9,-7.313,1,0.033,0.735,0.0,0.198,0.592,117.777,164813,4
Walk Away Renee,Four Tops,1,5RcIofhXhi7CTrmNXCOn4G,44,0.461,0.509,9,-8.409,1,0.0308,0.385,0.0,0.251,0.515,116.349,162893,4
Walk Easy My Son,Jerry Butler,9,2kB3glhYbsX2vnxEeAPCwd,1,0.407,0.548,1,-10.132,0,0.0424,0.749,1.05e-06,0.331,0.699,112.3,177067,4
Walk Em Down,NLE Choppa Featuring Roddy Ricch,3,1Z0cZI0UzNbP9L8MzzGxqf,74,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,173288,4
Walk In The Night,Jr. Walker & The All Stars,4,0C4CdjZponKJGIaTvLVP53,30,0.576,0.782,6,-11.324,1,0.0309,0.117,0.208,0.0261,0.967,107.859,249693,4
Walk In The Sun,Bruce Hornsby,5,5B9SeOQHiyvheYaAfBq7ml,26,0.703,0.804,2,-7.338,1,0.0291,0.12,0.00632,0.0541,0.965,122.013,282053,4
Walk It Out,Unk,0,6PBAPjshd2JfEiWpdf3C2a,57,0.794,0.777,1,-3.696,0,0.0813,0.0982,0.0,0.202,0.706,160.022,173040,4
Walk It Talk It,Migos Featuring Drake,0,6n4U3TlzUGhdSFbUUhTvLP,75,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4
Walk Like A Man,Grand Funk,1,0gRiVUZhN7AErXjiJnCqPX,28,0.554,0.901,2,-4.153,1,0.0631,0.000927,0.0555,0.216,0.787,126.921,245200,4
Walk Like A Man,The 4 Seasons,0,4C76SOnBa9eQDwOwe11hPz,58,0.681,0.64,3,-10.364,1,0.0346,0.605,0.0,0.0641,0.966,117.884,137933,4
Walk Like An Egyptian,The Bangles,0,5L6HNuXN71bfeuKXYtRasF,58,0.711,0.833,11,-12.756,1,0.0851,0.0144,3.46e-06,0.303,0.756,103.153,203227,4
Walk Me Home,P!nk,4,7DHApOHsIFo7EyfieArYGE,66,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,177391,3
Walk Of Life,Dire Straits,0,423o3ZHIaBtGXyhF1uH41a,63,0.461,0.936,4,-6.866,1,0.109,0.435,9.13e-05,0.124,0.804,172.404,252467,4
Walk On,Neil Young,6,7n1MnFLx99MSmY3RywLeY5,10,0.313,0.858,11,-6.018,1,0.0372,0.00284,1.08e-06,0.358,0.679,186.546,182400,4
Walk On By,Sybil,7,2FDIwfqSI44hVE9D6RmLQQ,35,0.682,0.722,9,-7.599,1,0.0496,0.013,0.000816,0.0338,0.904,95.753,247267,4
Walk On By,AWB,9,1Y6THdMlU9Cr4lgnUAR09L,45,0.58,0.452,10,-11.158,1,0.0364,0.795,1.13e-05,0.186,0.949,132.607,144200,4
Walk On By,Leroy Van Dyke,0,1Y6THdMlU9Cr4lgnUAR09L,45,0.58,0.452,10,-11.158,1,0.0364,0.795,1.13e-05,0.186,0.949,132.607,144200,4
Walk On By,Gloria Gaynor,9,6MRCaacoWWYQ0De0M89Xvb,18,0.638,0.733,10,-12.201,1,0.0516,0.113,0.00367,0.0876,0.889,117.583,344200,4
Walk On By,Dionne Warwick,0,3xsOtNxtBW0oTI1OWKAzTm,64,0.7,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,178333,4
Walk On By,Isaac Hayes,2,3SPnjlkyDnwbl4qJDjRzyZ,41,0.358,0.439,10,-11.346,0,0.0466,0.0294,0.000703,0.062,0.381,70.536,272893,4
Walk On The Ocean,Toad The Wet Sprocket,1,2JAECj9kBYQHb8AqJ2rsxt,56,0.395,0.502,6,-8.328,1,0.0309,0.236,5.79e-06,0.332,0.323,183.237,178376,3
Walk On The Wild Side,Lou Reed,1,5p3JunprHCxClJjOmcLV8G,73,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,4
Walk On The Wild Side,Brook Benton,4,29W8uzEFa8e21w4SL7ozUs,8,0.448,0.495,3,-14.455,1,0.0369,0.821,0.00218,0.186,0.783,108.998,155533,3
Walk On The Wild Side (Part 1),Jimmy Smith And The Big Band,2,6oWhUfePc5h9r5pfw7wvPN,48,0.704,0.277,0,-11.675,1,0.035,0.814,0.756,0.0845,0.322,90.38,597280,4
Walk On Water,Eminem Featuring Beyonce,1,6FT9FZccFD6nE8dMNslz2n,63,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003,185467,4
Walk On Water,Eddie Money,0,6TWYdlmZVmZYcJlQ82ff1K,45,0.608,0.836,2,-9.867,1,0.0467,0.28,0.0,0.179,0.589,119.033,278480,4
Walk On Water,Neil Diamond,1,1XbhsPAvC8sUMaGZxaKznK,24,0.541,0.311,0,-17.721,1,0.0714,0.411,0.000145,0.0998,0.245,165.14,184960,4
Walk On With The Duke,The Duke Of Earl,9,62jZMEgbb4SfOrSWXnzBep,9,0.601,0.589,5,-8.451,1,0.0418,0.725,0.00681,0.12,0.862,116.505,124531,4
Walk Right Back,The Everly Brothers,0,7wHvCwzBDk1TwSeCDuQnMR,52,0.579,0.396,1,-12.693,1,0.0292,0.572,0.0,0.0467,0.828,67.457,139307,4
Walk Right In,Dr. Hook,4,6v9UOHsr45DOHTV5ktvNRc,47,0.806,0.942,2,-5.308,1,0.0393,0.0487,0.00212,0.0961,0.877,114.737,185760,4
Walk Right In,The Moments,8,33oIra4uXFWu9V0zvjj5Xk,8,0.766,0.737,9,-9.491,1,0.0321,0.451,0.209,0.0953,0.975,139.346,129600,4
Walk Right In,The Rooftop Singers,0,4WhT2YADjcU58IUgroWZQZ,40,0.681,0.66,3,-10.426,1,0.0319,0.791,0.0364,0.0669,0.965,130.019,157267,4
Walk Right Now,The Jacksons,7,636zOfAbRFPzeSImlRS3cm,34,0.856,0.722,3,-7.631,1,0.0528,0.105,0.00316,0.0936,0.847,132.314,388587,4
Walk Right Up To The Sun,The Delfonics,8,0YkyLCW2dNHZFRjNbrrwkK,31,0.377,0.46,9,-10.227,0,0.0328,0.812,9.02e-06,0.203,0.483,143.583,182280,3
Walk Slow,Little Willie John,4,2BX5CrzCWQ2K0I2q4M9DOd,6,0.494,0.353,10,-14.231,1,0.0359,0.454,0.105,0.227,0.509,119.966,161987,3
Walk Tall,2 Of Clubs,9,6byQuxXOHoos4pB8AnzuM3,1,0.481,0.496,11,-10.215,1,0.0283,0.0123,0.0,0.174,0.526,139.044,148023,4
Walk The Dinosaur,Was (Not Was),0,7if3aNoVuQUX6WS0np5xLO,42,0.809,0.811,2,-12.449,1,0.0456,0.124,0.00679,0.149,0.889,115.353,261893,4
Walk This Way,Run-D.M.C.,0,6qUEOWqOzu1rLPUPQ1ECpx,69,0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,310387,4
Walk This Way,Aerosmith,0,4JfuiOWlWCkjP6OKurHjSn,75,0.653,0.73,5,-10.613,1,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,220311,4
Walk Through Fire,Bad Company,2,1zaBFb0dqWbGbeDNCn4Czz,30,0.626,0.698,7,-10.311,1,0.0325,0.00316,0.0211,0.331,0.72,122.965,288560,4
Walk Thru,Rich Homie Quan Featuring Problem,7,5259GVdvIOBkcqo6L2i9qw,54,0.691,0.492,4,-10.815,0,0.196,0.405,0.0,0.0955,0.54,92.019,187826,4
Walk With Faith In Your Heart,The Bachelors,8,3SsGMrKEist2QgjnFTfV7b,0,0.586,0.477,9,-8.983,0,0.0268,0.0885,0.0,0.0852,0.457,102.004,170720,3
Walk-Don't Run '64,The Ventures,0,5JjvQuQdVRmj6vjsmWn4Gk,22,0.541,0.637,0,-12.038,1,0.0354,0.0307,0.658,0.107,0.661,150.074,147013,4
Walked Outta Heaven,Jagged Edge,0,06ZDLodo1UDVavc3MXREZ3,55,0.67,0.616,10,-6.123,1,0.225,0.573,0.0,0.0535,0.523,120.129,270880,4
Walkin' Back To Happiness,Helen Shapiro,9,3mNfU0psAm7h3s6Dn6i7SD,49,0.663,0.542,8,-8.842,1,0.0825,0.775,0.0,0.222,0.799,97.581,151293,4
Walkin' In The Rain,Jay & The Americans,1,3MEsh9TCi4D03XLhMgYw2u,32,0.506,0.562,7,-8.181,1,0.0299,0.422,0.000122,0.218,0.565,113.464,170853,4
Walkin' In The Rain With The One I Love,Love Unlimited,1,4Ev3gucC4JAUbHJrHpY70w,37,0.424,0.594,10,-9.652,1,0.0551,0.341,0.000282,0.413,0.59,137.535,287933,4
Walkin' In The Sunshine,Roger Miller,3,3yVG86HPfKTwBeHbBEDSrz,39,0.77,0.441,6,-14.383,1,0.0417,0.446,5.48e-06,0.0373,0.914,136.57,158360,4
Walkin' My Cat Named Dog,Norma Tanega,2,6S89ZitemdRnIshumKqpyt,36,0.572,0.55,2,-6.205,1,0.0282,0.459,0.0,0.181,0.857,111.609,138600,4
Walkin' On The Moon,The-Dream Featuring Kanye West,8,62uLNJgVZaFiEiKV4LpoYJ,67,0.514,0.34,0,-12.779,1,0.0537,0.00142,0.0173,0.213,0.269,145.992,300827,4
Walkin' Proud,The Pete Klint Quintet,9,4j4eoHr5jUgzJ2dg6GnrFw,14,0.535,0.766,11,-6.223,1,0.0308,0.572,0.0,0.136,0.502,94.062,219693,4
Walkin' Shoes,Tora Tora,8,2DikYAf5jhxg7FtqRW4fA5,28,0.404,0.714,2,-11.65,1,0.0631,0.00361,0.0126,0.148,0.512,147.664,240760,4
Walkin' To Mother's,Ray Anthony and His Orchestra,9,2bicHUHU88gg2L4r06aXkB,26,0.505,0.374,10,-12.614,1,0.0401,0.858,0.757,0.115,0.908,152.592,175440,4
Walkin' With My Angel,Bobby Vee,5,4SRMCUgrwNFN7vUHvyMS7l,24,0.707,0.537,5,-12.029,1,0.0583,0.587,0.0,0.0267,0.966,121.539,139267,4
Walking,Mary Mary,9,05kpDKj3MNFtZOlKkfurGG,49,0.759,0.546,6,-6.071,0,0.115,0.13,0.000194,0.192,0.584,100.085,200187,4
Walking Along,The Diamonds,2,7kdOUm6bKlA8eC4iQHbijq,18,0.548,0.834,2,-7.264,0,0.124,0.763,0.0,0.0741,0.767,126.009,141400,4
Walking Away,Craig David,4,3R7fjB38qajI6JR69y5k4e,62,0.596,0.688,9,-6.367,0,0.0345,0.196,0.0,0.121,0.817,172.837,204867,4
Walking Away,Information Society,0,4TUXslKXzHrb3z8x0cbMiQ,45,0.705,0.709,9,-12.083,0,0.0569,0.0102,0.162,0.33,0.79,118.414,304467,4
Walking Down Your Street,The Bangles,1,3VoYuG5L9dSDZLNHArVq7b,26,0.642,0.684,5,-12.464,1,0.0355,0.0303,0.0,0.28,0.841,150.159,182813,4
Walking In L.a.,Missing Persons,6,6LgG7yvuD791JlfCMaioPS,43,0.71,0.773,0,-10.803,1,0.0318,0.136,2.49e-05,0.265,0.961,138.55,240533,4
Walking In Memphis,Lonestar,6,3c9WJhG3QvTtHmwKb5wz3i,51,0.68,0.717,0,-5.184,1,0.0286,0.27,0.0,0.075,0.664,129.035,257733,4
Walking In Memphis,Marc Cohn,1,5fgkjhICZnqFctrV0AyuQD,71,0.567,0.512,0,-8.831,1,0.0357,0.545,0.0,0.296,0.334,130.271,252613,4
Walking In My Shoes,Depeche Mode,6,0VokHXtSNOpnlMWDMT9kPD,51,0.534,0.702,2,-9.805,0,0.0294,0.0881,7.38e-06,0.302,0.476,93.085,326107,4
Walking In My Sleep,Roger Daltrey,6,3aBNmGvg85AFXcvBXu6OJ6,16,0.643,0.45,11,-16.634,0,0.0317,0.35,0.271,0.124,0.732,107.525,208853,4
Walking In Rhythm,The Blackbyrds,0,6lBOzYGkoPJz4tte6J4g0N,49,0.68,0.665,5,-13.0,1,0.0313,0.0188,0.00029,0.056,0.817,113.066,254560,4
Walking In The Rain,The Ronettes,2,6LHzCuLzfZQr0V8eZD9TPC,31,0.495,0.649,10,-8.295,1,0.032,0.434,0.0,0.1,0.403,108.031,196720,4
Walking Into Sunshine,Central Line,8,3S1HQf9rj1iHF0NIaiJ2vQ,36,0.887,0.498,9,-8.276,0,0.0999,0.0205,0.0444,0.0253,0.854,111.997,474040,4
Walking On A Dream,Empire Of The Sun,6,5r5cp9IpziiIsR6b93vcnQ,79,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440,4
Walking On A Thin Line,Huey Lewis & The News,1,1OU4uVYuoUOHfwriMnS1Km,49,0.673,0.601,2,-8.606,1,0.0308,0.00086,6.77e-05,0.103,0.679,128.242,310667,4
Walking On Air,Katy Perry,3,0RCsGhR44nFVAd5WiZZcGq,50,0.631,0.908,6,-4.842,0,0.0391,0.00144,0.0,0.23,0.821,128.027,222449,4
Walking On Broken Glass,Annie Lennox,1,4CcSw8wQAHYf4XNckayPoc,67,0.749,0.562,0,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008,253296,4
Walking On Sunshine,Katrina And The Waves,0,05wIrZSwuaVWhcv5FfqeH0,79,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,4
Walking On The Chinese Wall,Philip Bailey,4,0PXHA9nXcu4UOJFXvye9LE,38,0.488,0.862,1,-7.653,0,0.034,0.169,0.0255,0.178,0.497,169.956,308773,4
Walking On Thin Ice,Yoko Ono,5,1wVtRjpBb8dnpZC8XSlmiy,27,0.647,0.672,11,-7.913,0,0.0374,0.021,0.497,0.435,0.37,127.962,226281,4
Walking Proud,Steve Lawrence,2,7HDyKTm5e7XV6qszYSSlku,50,0.477,0.507,5,-11.802,1,0.0328,0.497,0.0,0.36,0.864,126.419,114467,4
Walking The Dog,Rufus Thomas,0,602rnDrA59nfIEcX5Qrlcx,34,0.803,0.494,8,-9.033,1,0.0326,0.711,0.000561,0.0623,0.774,115.771,158089,4
Walking The Floor Over You,Pat Boone,4,1eqGYJJr2z2GXK1i0hD3BC,57,0.571,0.196,3,-13.216,1,0.0278,0.811,0.0,0.142,0.555,88.728,134560,4
Walking Through The Country,The Grass Roots,4,0bPO6CAxcjhiSwTlwrjLtQ,15,0.561,0.612,10,-6.711,1,0.0255,0.584,0.57,0.171,0.79,97.069,233853,4
Walking Through Walls,The Escape Club,8,2VB382mOjbdsd3XDVuVmBz,8,0.662,0.525,0,-11.976,1,0.0237,0.218,0.0,0.0323,0.91,101.119,200507,4
Walking To Jerusalem,Tracy Byrd,9,05u3Si3CO5FBZhEdA76Xsd,32,0.688,0.832,2,-7.276,1,0.0332,0.0452,0.0,0.165,0.83,116.606,206667,4
Walking To New Orleans,Fats Domino,0,5TcEq6qNQJ7HXeTxwB3ZGB,51,0.582,0.289,1,-14.339,1,0.0465,0.518,0.0,0.107,0.743,80.75,118467,4
Walks Like A Lady,Journey,3,2ec2PuewSVcTL0TvBpfqav,32,0.719,0.405,5,-14.065,1,0.0733,0.139,0.0,0.0447,0.654,131.634,196267,4
Wall To Wall,Chris Brown,7,5Zu4UO0QlderRYNPFkbJeO,61,0.596,0.54,7,-6.723,0,0.11,0.00398,0.0,0.127,0.579,188.003,223187,4
Waltzing Matilda,Jimmie Rodgers,4,4T1YDePBqGXRnTJMCi4nXm,16,0.778,0.306,7,-14.382,1,0.0352,0.814,0.0,0.0783,0.863,111.064,176000,4
Wang Dang Doodle,Ko Ko Taylor,5,1cXc92MX9kFjMrrDsvdf9w,51,0.648,0.544,1,-8.963,1,0.179,0.343,2.93e-06,0.087,0.619,153.063,182827,4
Wang Dang Doodle,The Pointer Sisters,6,0RreVXhAVGCTTjppxFMFvb,8,0.477,0.905,5,-10.363,1,0.149,0.0524,0.689,0.179,0.709,157.083,447667,4
Wango Tango,Ted Nugent,8,2l6HrprjoJwGkzebFCTCkK,41,0.494,0.939,2,-6.889,1,0.296,0.0385,0.000546,0.708,0.552,171.233,289307,4
Wanksta,50 Cent,1,6rpNe6gSkmiYW6BfSFATi5,55,0.806,0.867,1,-3.538,1,0.157,0.02,0.0,0.131,0.904,81.033,219400,4
"Wanna Be A Baller,Lil' Troy Featuring Yungsta, Fat Pat, Lil' Will, Hawk", Big T,6,6lEIjrQNwJPecJ7mMXjhjo,65,0.871,0.648,10,-7.825,0,0.278,0.266,0.0,0.2,0.629,92.296,355067,4
Wanna Be Startin' Somethin',Glee Cast,7,6qug49UELSYOLEmqmFeDrM,35,0.763,0.932,4,-4.289,1,0.142,0.012,0.000403,0.047,0.727,123.497,207467,4
Wanna Be Startin' Somethin',Michael Jackson,0,2kulOHR2XY6YDZCWXb38hn,63,0.847,0.922,6,-4.206,0,0.0438,0.0217,0.362,0.0623,0.899,122.195,362373,4
Wanna Be Startin' Somethin' 2008,Michael Jackson With Akon,8,15A3uqmUTxJ1KJGfAdiywb,40,0.821,0.952,5,-4.778,1,0.0723,0.117,0.000263,0.106,0.36,121.941,254120,4
Wanna Be That Song,Brett Eldredge,4,1XazlqB4YAtvouCmJPWXlM,58,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065,236227,4
"Wanna Be With You,Earth", Wind & Fire,5,7a1GJ9rwneQhq9Srhq6mHD,33,0.678,0.477,11,-11.367,0,0.0897,0.645,0.00625,0.635,0.609,81.561,280507,4
Wanna Dance,Yasmin,7,1tNg6ReTkA1YeUyKbODhSa,1,0.56,0.722,9,-11.215,0,0.246,0.0503,0.0,0.0651,0.886,200.789,245600,4
Wanna Get To Know You,G-Unit Featuring Joe,1,1dHJETCn2X1R1YwVlMvSza,62,0.513,0.826,10,-3.651,0,0.132,0.106,0.0,0.0675,0.889,76.91,265027,1
Wanna Make Love (Come Flick My BIC),Sun,7,4eP6SOsTVC3p8r3pS7Dgct,5,0.843,0.64,7,-8.12,1,0.0557,0.156,2.11e-06,0.109,0.956,113.737,208960,4
Wannabe,Spice Girls,0,1Je1IMUlBXcx1Fz0WE7oPT,80,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,173027,4
Wannagirl,Jeremy Jordan,2,1bEK3ENFtydHjKZpdZ8v04,10,0.664,0.712,9,-5.713,1,0.0336,0.000362,0.0,0.0696,0.812,136.01,176680,4
Want Ads,The Honey Cone,0,6OqrD7gGlfAxyFWLBaubDZ,0,0.691,0.633,5,-11.834,0,0.0344,0.00648,0.0464,0.0734,0.966,95.952,171510,4
"Want It, Need It",Plies Featuring Ashanti,9,2cvrqWPrVUampcQP46MMdV,40,0.654,0.72,0,-6.566,1,0.105,0.0517,0.0,0.362,0.286,84.988,229947,4
