song,artist,class,track_id,popularity
Anything (From Above The Rim),SWV,1,3I9a4Fj43MAkgT0pa54NF7,33
Ask Of You (From Higher Learning),Raphael Saadiq,1,3s2hOHsOLl5DrocMxSrHJD,24
Baby I Love Your Way (From Reality Bites),Big Mountain,0,2le9fblYnfoLr9dkZIsJUa,65
Back To Paradise (From Revenge Of The Nerds II),Thirty Eight Special,4,04aw9Z6KA36WYzGD2LfcgE,26
Bad Boys (Theme From Cops),Inner Circle,0,0qeKzbUsW0V4ZWRJrHNiD3,68
Baretta's Theme (Keep Your Eye On The Sparrow),Rhythm Heritage,1,7tcC7oVF6YRrjZiD9Cun09,9
Batdance (From Batman),Prince,0,1uzQA5ZKTo6yORbk8WBZ8g,0
Be There (From Beverly Hills Cop II),The Pointer Sisters,4,5wa6RYje89KbruKNFdsIy0,14
Because You Loved Me (From Up Close & Personal),Celine Dion,0,28UMiBhn383n9S7GL4tsxD,73
Big Bad Mamma (From Def Jam's How To Be A Player),Foxy Brown Featuring Dru Hill,5,57YCM7W6GBs1FoGJfVC9wx,49
Big Gun (From Last Action Hero),AC/DC,6,7zjzu90Q4mtNNaE9Ol9Zbv,59
Birthday Suit (From Sing),Johnny Kemp,3,2IrPJS5I21gpLydn0HgyiJ,53
Black Superman - Muhammad Ali,Johnny Wakelin & The Kinshasa Band,2,0VrjsVTKknB28kE3DdLk9j,0
Blaze Of Glory (From Young Guns II),Jon Bon Jovi,0,1sUTfgduT0WIQO8kXKXxLC,65
Bohemian Rhapsody (From High School High),The Braids,4,2YSbHu9XF4bNYWt3MnIhgE,54
Bucket T,Ronny And The Daytonas,5,3djP82UEfvX6YkM2HGg98s,13
C U When U Get There (From Nothing To Lose),Coolio Featuring 40 Thevz,1,6uWez0py1zc17F7hjp7jIt,55
Call Me (From Booty Call),Too Short & Lil' Kim,8,0OHC71Ki4gzrVLfKFSjfMj,34
Can We (From Booty Call),SWV,7,6DJoLa3EsX2PWQAIkjw08F,57
Can You Feel The Love Tonight (From The Lion King),Elton John,0,0EANX0OVKSCcmarY50Xa4p,59
Can't Be Wasting My Time (From Don't Be A Menace...),Mona Lisa Featuring Lost Boyz,6,0dbTQYW3Ad1FTzIA9t90E8,67
Can't Help Falling In Love (From Sliver),UB40,0,44AyOl4qVkzS48vBsbNXaC,79
Can't You See (From New Jersey Drive),Total Featuring The Notorious B.I.G.,1,0coGyBNQcxxqkOOT2UhT4v,60
Catch Me (I'm Falling) (From The Film Hiding Out),Pretty Poison,0,6zVXRnA6LkhMpHpJsyUbQv,26
Century's End (From Bright Lights,Big City),8,4dZhQj20JbKlD9oR0X8kjZ,57
Circle Of Life (From The Lion King),Elton John,1,5vKkaZHPzuqQheytfKuXzp,53
Closer To Free (From Party Of Five),BoDeans,1,77IQnGNXmFXAMr3YGmloBG,23
Colors Of The Wind (From Pocahontas),Vanessa Williams,0,7xG1fakElLbxwyr9eyGEK6,47
Computer Game Theme From The Circus,Yellow Magic Orchestra,5,1PDaDtPKDZrtPWPUpx5eOA,26
Count On Me (From Waiting To Exhale),Whitney Houston & CeCe Winans,0,7l1qvxWjxcKpB9PCtBuTbU,74
Cradle Of Love (From Ford Fairlane),Billy Idol,0,5TSANSqPTD6nBG0NSJWmVB,52
Crazy Love (From Jason's Lyric),Brian McKnight,4,1JPmkXo0iBvUc0Zye9C68D,0
Crooklyn (From Crooklyn),The Crooklyn Dodgers,5,3RxF3Mz5wprRMopI8fp9uF,47
Cross My Broken Heart (From Beverly Hills Cop II),The Jets,0,61Ss9YGGQ9yLcsK9tESN9H,21
Da'Butt (From The School Daze Soundtrack),E.U.,3,1erQfISWXcYiSsTEYSaNUe,42
Dancehall Queen (From Dancehall Queen),Beenie Man Featuring Chevelle Franklyn,8,6LGTXFy9KNQeBjUHT9fPFh,50
Don't Cry For Me Argentina (From Evita),Madonna,0,0XzS20zTg74EyoM1dDORlE,25
Don't Try To Lay No Boogie Woogie On The King Of Rock & Roll,CROW,5,665HokYxCdcuNu1LNMtSJz,3
Don't Wanna Be A Player (From Booty Call),Joe,2,1JmeJIl1Ef7asaGgIN05Ze,44
"Don't Worry, Be Happy (From Cocktail)",Bobby McFerrin,0,4hObp5bmIJ3PP3cKA9K9GY,69
Doubleback (From Back To The Future Part III),ZZ Top,4,6zGDIDjfDkPyNxrEERO3XG,70
Down 4 Whateva (From A Low Down Dirty Shame),Nuttin' Nyce,9,03WsrEB8eyCeUfvRxGP5JX,28
Earth Angel (From The Karate Kid Part II),New Edition,2,7mmK2PxF4JJugHebLYwBQf,46
End Of The Road (From Boomerang),Boyz II Men,0,3l3xTXsUXeWlkPqzMs7mPD,71
Evergreen (Love Theme From A Star Is Born),Barbra Streisand,0,2IcqY68BxP1ONPi3ME6aje,61
Exhale (Shoop Shoop) (From Waiting To Exhale),Whitney Houston,0,1X3ypzPnyerpZuMqrDFK29,55
Family Affair (From Addams Family Values),Shabba Ranks Featuring Patra And Terri & Monica,8,2fp9PZRJEOCrP4qR8ZONGs,38
Feel The Funk (From Dangerous Minds),Immature,4,1rsiOPGazUoIEcerHVIwJG,8
Fly Like An Eagle (From Space Jam),Seal,0,2gYnjDEz020IZvYcyTLWck,45
For You I Will (From Space Jam),Monica,0,2b29qJRy4asbQNFjPO96XC,57
Forever Love (From Mo' Money),Color Me Badd,1,7ifvMWQjNFPAm05viR361v,24
Freddie's Dead (Theme From Superfly),Curtis Mayfield,0,3eA6WNRUSli1tKbey3B4wE,19
Freedom (From Panther),Various Artists,4,6KufYdEosLjK6bEKPyz4oA,43
Full Term Love (From Class Act),Monie Love,9,3ElzfUd4mAidozqwNKyFVk,11
Gangsta's Paradise (From Dangerous Minds),Coolio Featuring L.V.,0,1DIXPcTDzTj8ZMHt3PDt8p,86
Get It Up (From Poetic Justice),TLC,4,1zzmsLdx09eAIsB51QGkeJ,29
Get Your Groove On (From Baps),Gyrl,9,3Ye4lLxSc4Sbnqc8mCxAqS,38
"Girl, You'll Be A Woman Soon (From Pulp Fiction)",Urge Overkill,5,1mSzuXVjjKC0bPh6iG6xjy,64
Give U My Heart (From Boomerang),Babyface (Featuring Toni Braxton),2,6pMliTILbMMQJVFvru12DX,40
Glory Of Love (Theme From The Karate Kid Part II),Peter Cetera,0,70SEB2Lmmkpo5oRtyHksrY,56
Go The Distance (From Hercules),Michael Bolton,2,2ji5iiVBr5yQl0BDDOpKws,0
Going Back To Cali (From Less Than Zero),LL Cool J,3,4Fkr6zTAxsXbG9kG8ISqos,48
Gonna Catch You (From Cool As Ice),Lonnie Gordon,7,227rjyNRWbipxz1bMnZ4ZE,40
Gonna Fly Now (Theme From Rocky),Maynard Ferguson,2,3Uaf6IEotRNfgBGRdfaZ1y,1
Good Times (From The Lost Boys),INXS & Jimmy Barnes,4,5UDIOboF6XMphU2MNBumVK,45
Gotta Have You (From Jungle Fever),Stevie Wonder,9,6zYUYfZ5wzJUN8BhL0nA4k,13
Guilty (From Seven),Gravity Kills,8,4nqQdp1m4nBvPx1Gnncr4L,15
Hearts In Trouble (From Days Of Thunder),Chicago,7,1tRjTcKUYaU67oPojBcHnu,13
Here Comes The Hotstepper (From Ready To Wear),Ini Kamoze,0,3QRM0qZB7oMYavveH0iEqx,66
Hey D.J. (From Mi Vida Loca),Lighter Shade Of Brown,4,5IlvMPst0Agrezxb0lqta2,38
Hippy Hippy Shake (From Cocktail),The Georgia Satellites,4,5tORtBzHUAnNrIw5Ql3kHZ,63
Hoop In Yo Face (From Sunset Park),69 Boyz Featuring Quad City DJ's,9,3YMy6tfCqOwV5n3DYl4uHn,16
How 'Bout Us (From True Love),Grayson Hugh & Betty Wright,6,0v1e4a7Hvedrz6vJss0iu9,46
How Could You (From Bulletproof),K-Ci & JoJo,5,7wB9sL81rFRGhRt6msZ9CV,70
How Do I Live (From Con Air),Trisha Yearwood,2,1phY39HqrB7VDZpmFhWak4,16
How High (From The Show),Redman/Method Man,1,1EGIeHEvMZh3MNkIn2itUy,50
Hungry Eyes (From Dirty Dancing),Eric Carmen,0,31H6au3jhblhr6MMJiXnCq,73
Hypnotize Me (From Innerspace),Wang Chung,3,5cby7xWUTVlC1Og8roSpnZ,18
I Believe I Can Fly (From Space Jam),R. Kelly,0,3oTslPdCJFy9oaDoJ4N4jC,43
I Believe In You And Me (From The Preacher's Wife),Whitney Houston,0,1kwNHkKXJ4c4MchgATAOBJ,49
I Can Go Deep (From A Low Down Dirty Shame),Silk,7,5vUwNH4r5BTP5PrcJhSq5o,32
I Can See Clearly Now (From Cool Runnings),Jimmy Cliff,1,7aJZxI6TVdIvQSuWxQ4rqp,63
I Don't Wanna Fight (From What's Love Got To Do With It),Tina Turner,0,4kOfxxnW1ukZdsNbCKY9br,68
I Finally Found Someone (From The Mirror Has Two Faces),Barbra Streisand & Bryan Adams,0,4m4CSQWEa9RthaMOWlwsea,0
I Heard A Rumour (From Disorderlies),Bananarama,0,1aVhY5jrweeM10VfJkklBG,15
I Like (From The Nutty Professor),Montell Jordan Featuring Slick Rick,2,4ApalXtrakg9pfXbnHjpHr,39
I Love Music (From Carlito's Way),Rozalla,7,7bf3WkBlgMvE2n0F96LQja,14
I Miss You (Come Back Home) (From New York Undercover),Monifah,5,6nXzKd8oA6N1qgG1vMZUKe,44
I Wanna Love You (From Class Act),Jade,1,1PaoWpjqzkbHu29LrSStO9,8
I Wanna Make Love To You (From Innocent Blood),Rhythm Syndicate,7,2Tyy84ACzVa8JNYg9rZPMS,20
I Wanna Sex You Up (From New Jack City),Color Me Badd,0,3lsse1FoSHnNXc6y0jHxvd,50
I Want Your Sex (From Beverly Hills Cop II),George Michael,0,6QnFHieoch6U9J8zfv6hml,50
I'd Die Without You (From Boomerang),P.M. Dawn,0,5MAWGXxVxFNig7swSJUTP5,49
I'll Remember (From With Honors),Madonna,0,00U0pedRUMEzREpyRqbVT6,52
I'll Take You There (From Threesome),General Public,2,0S0XOvp7UlGnLRNySwVBJ7,0
I'm Dreamin' (From New Jack City),Christopher Williams,8,04VArZKHm1xesMxqnsutDY,50
I'm Every Woman (From The Bodyguard),Whitney Houston,0,1kRDN664irlEou8Pc7iP2G,33
If I Could Change (From I'm Bout It),The Lemonheads,5,1DvlX3jxWSmVrcnD0dipmT,45
If You Asked Me To (From Licence To Kill),Patti LaBelle,7,2BvBND9pWHh0EDUgcEdXfy,42
Iko Iko (From Rain Man),The Belle Stars,1,0sXuP9uIFdL9AQbMGhRTIG,48
In The Still Of The Nite (From The Jacksons),Boyz II Men,0,2tbSiDmrerPi24rEIBwtkh,45
In Your Eyes (Theme From Say Anything),Peter Gabriel,2,2CSKrrVQDXe1aFiDPeZCQd,1
Indo Smoke (From Poetic Justice),Mista Grimm,5,63KcYWznO0w3J5wymiT9QK,44
Insensitive (From Bed Of Roses),Jann Arden,1,0yx00RNuvZY5Vn8nlpUnMk,54
It Must Have Been Love (From Pretty Woman),Roxette,0,6kvoHl80mfCVTv7XnZkjQn,76
It's All The Way Live (Now) (From Eddie),Coolio,2,6uWez0py1zc17F7hjp7jIt,55
It's Alright (From South Central),Classic Example,6,004PIEF9BOzmvBuAt0xWwF,1
It's For You (From The Meteor Man),Shanice,5,2ubGGijOZIwltCnkd3KfEN,8
Just Ask Me To (From Boyz N The Hood),Tevin Campbell,8,0gzjfF1qKORte5h0kKHQfB,22
"Keep On, Keepin' On (From Sunset Park)",MC Lyte Featuring Xscape,0,42aZFX1bcCDj75ue0KoNSd,47
Keep Their Heads Ringin' (From Friday),Dr. Dre,0,7jIujRjK5JKNrMCcAvYUTN,68
King Of Wishful Thinking (From Pretty Woman),Go West,0,3skQ5rgyt4zptzxhJ9fBpm,30
Kiss And Tell (From Bright Lights,Big City),3,6paRT1EX03VgmzGFEfjkpI,43
Kokomo (FromCocktail ),The Beach Boys,0,5qHYXcVvc9xsFB2uH7GpMN,71
Lara's Theme from Dr. Zhivago,Roger Williams,6,00YhuN9oOmXUyLQiHjXPxt,1
Last Night (From The Nutty Professor),Az Yet,0,3ZvJKPAZZ9Uekb868MOJGJ,28
Let It Go (From Set It Off),Ray J,2,6igXETl1zKir06CA7NWYo2,15
Let The River Run (Theme From Working Girl),Carly Simon,4,3McvK4b1x9B7z9Rjc45oyG,40
Let's Go Through The Motions (From Who's The Man?),Jodeci,6,5xE7sFTlv2yrG9mmhDSpdq,56
Let's Lay Together (From Don't Be A Menace...),The Isley Brothers,9,7teF2kwC3GL00mQfwtxzo9,57
Live My Life (From The Film Hiding Out),Boy George,3,48O0GrGJWml3DzHhC5sJ7a,61
Look Into My Eyes (From Batman & Robin),Bone Thugs-N-Harmony,0,4ISp82TYvp9G3HTA2dPzQu,45
Love Is (From Beverly Hills,90210),0,3Mr4AcClzUMwXTAVBfsjgt,0
Love Shoulda Brought You Home (From Boomerang),Toni Braxton,3,4IsnUEgEcb7epezwgWCBJn,47
Love Theme From Eyes Of Laura Mars (Prisoner),Barbra Streisand,2,2X51AKflJTB6IVPwrbMtMS,22
Love Theme From Romeo And Juliet (A Time For Us),Johnny Mathis,9,7kBGFnJ9ypIdfyTCgmVICL,25
Love Theme From The Godfather (Speak Softly Love),Andy Williams,3,3NNM8rlskOvhul2y9PDl8u,43
Love Theme From The Godfather,Carlo Savina,6,39zu6JGd6tvRNsqyK78RLk,58
Love Theme From The Sandpiper (The Shadow Of Your Smile),Tony Bennett,9,66YI4JFp7BcMcepibGprsN,39
Love Touch (Theme From Legal Eagles),Rod Stewart,0,3aJrPU9tHoaAMGTTVtUAyN,36
Machinehead (From Fear),Bush,4,6dJODklApmve5IzgKWUqV2,64
Main Title (Theme From Jaws),John Williams/Jaws Soundtrack,3,1g10rYqM3jJQsWRnXCFcx7,40
Man Size Love (From Running Scared),Klymaxx,1,3TyhfD8fjfkzg9ujAM9qPO,12
Medley From Superstar (A Rock Opera),The Assembled Multitude,9,1tRipF8otglG45CiFZ8giv,48
"Men Of Steel (From Steel),Shaquille O'Neal, Ice Cube, B Real", Peter Gunz & KRS-One,8,1eSsXKgo5O6VdF7HS4eZcT,52
Mighty O,OutKast,7,25EtWmcUALs9Gtfiv7Bcab,38
Miracle (From Young Guns II),Jon Bon Jovi,1,0OFUZeNNCpUGdmipLkDdl1,0
"Missing You (From Set It Off),Brandy, Tamia", Gladys Knight & Chaka Khan,2,0BP2RFjKRSmNtkJW3f1nhR,44
Modern Woman (From Ruthless People),Billy Joel,0,3mKQNeg21d4OhHVOPLVL4p,0
Money Can't Buy You Love (From Mo' Money),Ralph Tresvant,5,3wKLhabbf6rOPGXBvvMU6G,36
Mr. Loverman (From Deep Cover),Shabba Ranks,3,2IVsRhKrx8hlQBOWy4qebo,77
My Fantasy (From Do The Right Thing),Teddy Riley Featuring Guy,6,0f1uqm2rwQACn7mRbGQiOR,21
My Heart Is Calling (From The Preacher's Wife),Whitney Houston,7,4w0cBvy6wMmV8iA60cTYXl,31
My Sharona (From Reality Bites),The Knack,9,1HOMkjp0nHMaTnfAkslCQj,73
Natural One (From Kids),Folk Implosion,2,7ihXfmqUDsqQOJQa54Ic3M,29
Never Should've Let You Go (From Sister Act 2),Hi-Five,2,6f6TpRQi9FQ6WtJNeiHhZb,1
New Age Girl (From Dumb And Dumber),Deadeye Dick,2,5dElQ5GWEMl9BvEn3bsULT,38
New Jack Hustler (Nino's Theme) (From New Jack City),Ice-T,6,3kPFTuTu8rBgSoglYRBRiE,27
Nights Like This (From The Five Heartbeats),After 7,2,6KYOzBfCt8uGxQrVG8UhcJ,40
Nine More Miles (The Faster-Faster Song),Georgie Young,5,1eIK074m2N2klVFCY6tyrw,1
No More I Love You's,Annie Lennox,2,2Pn5gvVioma5LHPxgEBBmD,61
No One But You (From Baps),Veronica (Featuring Craig Mack),6,6NbHLtMNIefO9nDFyAedEf,45
Nobody's Fool (Theme From Caddyshack II),Kenny Loggins,0,1sCgHtOZFYWNbZ51xUOQaS,38
Not Gon' Cry (From Waiting To Exhale),Mary J. Blige,0,78wi1g772j8eJPEnD8rr9z,39
Nothin' But The Cavi Hit (From Rhyme & Reason),Mack 10 & Tha Dogg Pound,3,2rwmKpWW6o6anOhvcyiJOw,55
Nuthin' But A G Thang,Dr. Dre,0,5Tbpp3OLLClPJF8t1DmrFD,77
Old Times' Sake (From Above The Rim),Sweet Sable,9,2uBjAVHNUlUYJUdnpyJ53a,36
On Our Own (From Ghostbusters II),Bobby Brown,0,0cAiOfc6uxr6NCyQ80ZigK,45
Peaches N Cream,The Ikettes,3,6DgkIsP92IlCx9UggOKVyg,0
Play My Funk (From Sugar Hill),Simple E,7,0784emAlDLuQtgeL4QV4tJ,43
Powerful Stuff (From Cocktail),The Fabulous Thunderbirds,6,5A6NxpltFMv6jCsuA1qRHQ,48
Pushin' Inside You (From How Bout It),Sons Of Funk,9,5B0nbPmSWVUErNU4JZVxea,11
Regulate (From Above The Rim),Warren G & Nate Dogg,0,7nYvUtkQMx1v80S2FH2s9J,75
Remember Me This Way (From Casper),Jordan Hill,7,7plovQ8h25uA2eQMxGplw8,25
Return Of The Crooklyn Dodgers (From Clockers),Crooklyn Dodgers '95,9,57iKOKfcj8wVZp6Il1wU4f,40
Revolution (From Malcolm X),Arrested Development,8,493elAvN77i8grG3M7jAri,2
Roc Ya Body Mic Check 1,2,8,6YNkhGL8flsaVVHuZJzUE7,6
Rock On (From Dream A Little Dream),Michael Damian,0,1W7MAHey0R16cik9oumfwZ,5
Saving Forever For You (From Beverly Hills,90210),0,2z9dI2vXgMI6lKaUcu4Pr4,9
Scarred (From Eddie),Luke,6,0NXA8wKGM6eRgLzpJXanGL,41
Shakedown (From Beverly Hills Cop II),Bob Seger,0,303oOLP2Jf6M4rke52qItM,51
Shame (From A Low Down Dirty Shame),Zhane,2,1apzxNzMksJZtbDBKFIsdx,34
Shy Guy (From Bad Boys),Diana King,1,3ldG6XCLDXxWg1N6XhrSKo,60
Silence Is Broken (From Nowhere To Run),Damn Yankees,6,3jaRUUaJUvS57h1DyVzUUX,47
Sittin' Up In My Room (From Waiting To Exhale),Brandy,0,4330XmgVWlx98Y3Naswycg,51
So Far So Good (From About Last Night),Sheena Easton,4,2I4u1DU7rCijbtR2F3dgx6,50
So Many Ways (From High School High),The Braxtons,8,2v237BGQHUJWNyy449aiAh,18
Someday (From The Hunchback Of Notre Dame),All-4-One,2,0LY1DGU1xAWJOFHTMLYBMS,38
Somewhere Out There (From An American Tail),Linda Ronstadt & James Ingram,0,6Zd6gSMyyjSybIw4lK9Ecy,53
Soul To Squeeze (From Coneheads),Red Hot Chili Peppers,2,6pkzrU2RKoPcQJHT7dwlbP,33
Soul Train 75,Soul Train Gang,7,7LP7EujcqXOswvYAOK8Jyx,3
Space Jam (From Space Jam),Quad City DJ's,3,683hRieVmYdAhVA1DkjSAk,58
Spin The Bottle (From Reality Bites),The Juliana Hatfield 3,9,4V5Uyt51YzGM0Z3P3ubHsb,31
Stay (I Missed You) (From Reality Bites),Lisa Loeb & Nine Stories,0,00U1MDChdOTxWwtKoOoBXE,61
Step By Step (From The Preacher's Wife),Whitney Houston,1,5dEBcymDDG9TUjJnAouOPp,55
Streets Of Philadelphia (From Philadelphia),Bruce Springsteen,0,5Nj8kBJdpJJ4I9wxQyp8JH,53
Streiht Up Menace (From Menace II Society),MC Eiht,7,4FhUkIkE5lPHEMgVYA9lBp,24
Summertime In The LBC (From The Show),The Dove Shack,5,7yOze3trRklt4gGPGyjVwN,53
Surrender To Me (From Tequila Sunrise),Ann Wilson & Robin Zander,0,0Mqlf5OTGoeUgoeqL1Mzew,42
Sweet Freedom (Theme From Running Scared),Michael McDonald,0,4ZsYF5rjUXIwds6KNimPRo,46
Sympathy For The Devil (Interview With The Vampire),Guns N' Roses,5,4InpYF6IH5bhuHwG0R0faj,55
Take My Breath Away (Love Theme From Top Gun),Berlin,0,15MJ5NThPjj6xhPcts8MiY,73
Tarzan Boy (From Teenage Mutant Ninja Turtles III),Baltimora,1,273uCXd7NPrInaiNqtkOrA,71
Tell Me (From Eddie),Dru Hill,1,5P0FaLdSqCpFolBHv4M8ig,55
That Thing You Do! (From That Thing You Do!),The Wonders,4,0aZPdYSbLvQebE3muvZuJj,0
The A Team,SSgt Barry Sadler,2,3GVR09QIPYycWBEWjzJXM2,21
The In Crowd,Ramsey Lewis Trio,0,3l2pObHGPzGmgRWDlAbUJN,40
The In Crowd,Dobie Gray,1,2QzofTlj6CqXjpK0lgP2CW,25
The Cover Of Rolling Stone,Dr. Hook And The Medicine Show,0,0gJj33ghcMjK7m2ORh0ZZk,59
The Crying Game (From The Crying Game),Boy George,1,2890U6dKdFeTSn6pTugoj0,4
The Downeaster Alexa,Billy Joel,5,39cFQHfY6tsdMRmSbFse3X,56
The Perfect Drug (From Lost Highway),Nine Inch Nails,4,4N9jdraFn9ejQPijbgzZzv,7
The Place Where You Belong (From Beverly Hills Cop III),Shai,3,6dFvshsBNh4XDJXSWwRNel,40
The Riddler (From Batman Forever),Method Man,5,0GzXo2jahyCJbyTEo5fqCB,30
The Right Kind Of Love (From Beverly Hills,90210),1,6DOnJCFsdMuTDjxymQocDM,0
The Theme From A Summer Place,Percy Faith And His Orchestra,0,6zwvB879PJSpTyFcg2wwnL,56
The World Tonight (From Fathers' Day),Paul McCartney,6,1SV1fxF65n9NhRHp3KlBuu,60
The Wreck Of The John B,Jimmie Rodgers,6,39UXaEcfOP4Yii2iCej2zE,15
Theme From A Summer Place,The Ventures,8,28rEzQX1KickP9tCYZ3q1a,31
Theme From A Summer Place,The Lettermen,1,1gKeImq3kiRBn8yEyQncQP,47
Theme From Close Encounters Of The Third Kind,John Williams,1,3ZJa01R0fjFzGZJEzpO3Cn,10
Theme From Greatest American Hero (Believe It or Not),Joey Scarbury,0,375ntCG12wzCyfzclwYFwG,55
Theme From Harlow (Lonely Girl),Bobby Vinton,6,6TvAEPaJCqLnLP4tLzbjFc,2
Theme From Hatari!,Henry Mancini And His Orchestra,9,5WoxAphJ2iwm7wxre7axZl,23
Theme From Rocky (Gonna Fly Now),Current,9,5dulYd9AKIprMoF837OTDb,61
Theme From Summer Of '42,Peter Nero,2,7IjHLTwhpjcOOVmg3wf6qW,13
Theme From The Unforgiven (The Need For Love),Don Costa And His Orchestra And Chorus,2,6Vd0Z8Te5qyQmD9yaONAwu,39
Theme From Mission: Impossible (From Mission: Impossible),Adam Clayton & Larry Mullen,0,1FL7eUG80aeUeyMO2N4btN,57
Theme Music For The Film 2001 A Space Odyssey from Also Sprach Zarathustr,Berlin Philharmonic,8,1F9gh9ffHCCO1PwTCVclo0,33
Theme Song From Which Way Is Up,Stargard,2,4u5KfkBdLmCloPDTee9ZZV,38
Timeless Love (From Shocker),Saraya,8,2RZfcsUfzfksGZDmy3a4ow,3
Too Pooped To Pop (Casey),Chuck Berry,4,70SnE9a7hQL6H067apySdF,18
Touch Me Tease Me (From The Nutty Professor),Case Featuring Foxxy Brown,1,4xrBjUq18fvXK68DJEi5XM,55
Touch Myself (From Fled),T-Boz,3,7qVHpz4zkA5TYTefBKrhR6,40
Turn The Beat Around (From The Specialist),Gloria Estefan,1,7c1Bvtl2u7t2aTU3wj22Gi,4
Twistin' The Night Away (From Innerspace),Rod Stewart,7,4h7eolbGtpkN7tZc6tlnbO,32
Two Steps Behind (From Last Action Hero),Def Leppard,1,0hJnqEmo8DeMmRhh6mwAof,57
U Will Know (From Jason's Lyric),B.M.U. (Black Men United),2,5bM3IhiYoYSK9VjAux2px8,41
Unconditional Love (From Menace II Society),Hi-Five,9,5UwXd4AktGqBXmRJe5RvBP,39
Visions Of A Sunset (From Mr. Holland's Opus),Shawn Stockman,4,6lQREztig1UKUHeyQhw7As,35
Walk Like A Man (From A Fine Mess),Mary Jane Girls,4,5hWLHFSmomXmeTXEE478My,62
Walls (From She's The One),Tom Petty And The Heartbreakers,6,5yEpB2g3CbuVk4YmAkzkOK,47
Watch Me Do My Thing (From All That),Immature Featuring Smooth And Ed From Good Burger,3,7L5gWkxgP0IgbAdGeqYpMO,26
What's Love Got To Do With It (From Supercop),Warren G Featuring Adina Howard,3,2R7JeiRBaSVtenVSrtgnZZ,37
When I Fall In Love (From Sleepless In Seattle),Celine Dion And Clive Griffin,2,6TiGHTRpXh6H2tkByn3AzP,0
Whenever I Call You Friend,Kenny Loggins,0,5NCY3uTCovd93aqwbodUhm,56
Where Do We Go From Here (From Eraser),Vanessa Williams,7,7okbmgA8lRBGl5limZ7LFM,67
Where Everybody Knows Your Name (The Theme From Cheers),Gary Portnoy,8,7GfyRnOeyhA950v90Wz0F9,29
"Whiney, Whiney (From Dumb And Dumber)",Willi One Blood,6,581sRkelbIjx55tcgOqCr2,33
Who You Wit (From Sprung),JAY-Z,8,7KVPsVMOK3NL7subwJ0dZj,68
Who's Johnny (Short Circuit Theme),El DeBarge,0,02RbmzVSbkxJVIqMNx47uY,39
Who's The Man? (From Who's The Man),House Of Pain,9,7L93GESzq43UkKUt5FsOCq,73
Whole Wide World (From True Love),A'me Lorain,0,2PzEZn1fqmtXRbnFVitbwR,1
Why Does It Hurt So Bad (From Waiting To Exhale),Whitney Houston,2,7hbUoBUewDxW0Pceqxw3g2,38
Wild Again (From Cocktail),Starship,7,01snLyGifel0OHTkJDp9H0,27
Wild Women Do (From Pretty Woman),Natalie Cole,3,0HnHjBjlTnCPUyI4aK0fE5,35
Wind Beneath My Wings (From Beaches),Bette Midler,0,7Gx5ET7dUsVu79MHwfgBoI,14
Wishes (From Kazaam),Nathan Morris,8,5MsQwkEceGOA8v9nrc5BnK,43
