song,artist,class,track_id,popularity
A Year Ago Tonight,The Crests,4,5PbhuLEuFgyzoTRJot1CL8,1
A Year Without Rain,Selena Gomez & The Scene,3,1r0XfrhdG6bsiS4oe1QM96,61
A Young Girl,Noel Harrison,5,3GpqJYxHJICPUyYOFuPIYG,44
A$AP Forever,A$AP Rocky Featuring Moby,6,3oHkMCVJyOcjg5FhfLc2Rq,62
A-O-K,Tai Verdes,3,2xdSF7JRootmerTeradyGb,17
A-YO,Lady Gaga,6,6rkAY9rk1NTFB94QxG3LJR,60
A.D.I.D.A.S.,Killer Mike Featuring Big Boi,5,4i2HYTGM7yHty0qVhD3lqD,54
A.M.,One Direction,9,5omYVLodGmaxnhua99xIE8,64
ABC,Glee Cast,8,73o83gUyd4hdmGdYNYcTJp,37
ABC,Jackson 5,0,6D8kc7RO0rqBLSo2YPflJ5,70
ABC-123,Levert,4,3msTYr3qkU0vN4Rb9J8zUU,34
AM,Nio Garcia X J Balvin X Bad Bunny,4,2dNhNlpZAtV4lwAFW45LIv,66
AM To PM,Christina Milian,2,1PUNthIXityeZlnRLcP7JI,57
ANNIE's SONG,John Denver,0,4J0DbyODwZJcmIAiTSJfMF,71
AP,Pop Smoke,6,17vGPZ5EsdvtgAOCD4FLWI,65
ASAP,T.I.,7,172Ck9s5X4oHmGAbjdoRmf,49
ASMR,21 Savage,9,2QgfDF0fQ4sskDthP8MG5w,63
ATLiens,OutKast,3,2vfvGlqCB7oertO5VLE0sz,70
ATM,J. Cole,0,2UciqgwVDwro0fev3MFbxJ,64
Aaron's Party (Come Get It),Aaron Carter,3,4fF34Yf5KsfUbCORyLGpEj,43
Abacab,Genesis,2,10ThhPNj7E31iHGR0jTfeP,45
Abadabadango,Kim Carnes,6,37eMGFTYhBZKeH2YcDNwyf,20
Abergavenny,Shannon,4,0d7crNWqruNUFY796UFbe5,37
Abigail Beecher,Freddy Cannon,1,6ch6E0na67OZxbafYsHM2p,18
Abilene,George Hamilton IV,1,5bA26v8eeZrbHJpD4YPKAX,43
About The Money,T.I. Featuring Young Thug,4,1hzJQIkgXwZevaKsc7iA6D,55
About This Thing Called Love,Fabian,3,1Ah8FVG5gqdiCFCKNDMMMu,3
About Us,Brooke Hogan Featuring Paul Wall,3,6REZUx5kZ8H8RRnIlKgINi,43
About You,Trey Songz,8,2ssYQKMqVUkoQgi02PmDPB,51
About You Now,Miranda Cosgrove,4,3oRMeMMJ1xUhBBpy2iGE2g,46
Above The Stars,Mr. Acker Bilk,5,55zpBJ0WxUJ22chZ5RAOGL,2
Abra-Ca-Dabra,The De Franco Family,3,3RcYN0Yae3RzEkxsugIUBF,15
Abracadabra,The Steve Miller Band,0,41yUbhO8WheT0HBBinzltQ,0
"Abraham, Martin And John",Smokey Robinson & The Miracles,3,7x5vC0sqmXpmTrgnuDMXmc,13
"Abraham, Martin And John",Moms Mabley,3,5SbH1zs8ZfvwAJXUhsE5zO,42
"Abraham, Martin And John",Dion,0,41tl6xfIKib7fexaHudvV0,44
Absence Of The Heart,Deana Carter,8,2Ti7u4aBvADBXuE7wklLuI,13
Absolute,The Fray,6,6sSDEFMeyf16WRDLRCXwTc,39
Absolute Beginners,David Bowie,5,5PBFhuXB9tgBaP31nfbkS5,55
Absolutely (Story Of A Girl),Nine Days,0,3mNecsYFb6LQg7822DPXCP,67
Absolutely Right,Five Man Electrical Band,2,4LjJIibyUazknsZNZWHOgy,33
Abyssinia Jones,Edwin Starr,9,4ZEEcEMGjkWOfZNBcIB9yE,62
Acapella,Karmin,7,6RjW45KHJ6kgI2xQ1aFa52,58
Accidental Racist,Brad Paisley Featuring LL Cool J,7,3dAgQFdruU8ufWc5GE05xC,63
Accidentally In Love,Counting Crows,3,4ccM2xBxicGigjLqt6A0YY,65
According To You,Orianthi,1,0M45YYpFECO0xvXlKgQ7sE,48
Ace Of Spade,O.V. Wright,5,0xReSyPY2NLLQmhIPSvmfD,50
Achy Breaky 2,Buck 22 Featuring Billy Ray Cyrus,7,37FK7UA8BqmCllCfFabkLE,19
Achy Breaky Heart,Billy Ray Cyrus,0,2EoIt9vdgFRNW03u5IvFsQ,67
Acquainted,The Weeknd,5,7uJH0YdSZL6psjxI6Xy08b,75
Across 110th Street,Bobby Womack & Peace,5,2zyTP97uGsIc1C4KNNEkyn,60
Across The Miles,Survivor,7,5XfIOUX34DGMJlZzPv9zHB,25
Across The River,Bruce Hornsby & The Range,1,0ScLIsf3lvsn9acty88sT3,0
Across The Street,Lenny O'Henry,9,1gPcCNd9BjCcBWPSucnyJH,8
Across The Universe,Various Artists,2,4lxreqqyX8FBYgwClz3TRa,1
Act A Fool,Ludacris,3,28mv40MzspRZn0PBcO2itT,63
Act Naturally,The Beatles,4,0IxxqsYBcCHEQ1HqLYJnwx,48
Act Right,Yo Gotti Featuring Jeezy & YG,9,7yz6wjkAV0ZByLrlcrMkAx,47
Act Up,City Girls,2,3A2yGHWIzmGEIolwonU69h,67
Action,Terror Fabulous Featuring Nadine Sutherland,4,6S6DemhcfWVK9S57JUeUKl,53
Action,Evelyn Champagne King,7,3gJ1OC8hwp1A4SyAXaNLtr,8
Action,Freddy Cannon,1,3wn2aA8h5yl39BxhynNP70,21
Action,Sweet,1,2rkwEerYv5dhmu3WONhJqo,25
Action Speaks Louder Than Words,Chocolate Milk,6,2vMMyG4iw5OppGOh23kXIe,28
Adam And Eve,Paul Anka,8,7jafc3y2EpdoxGmV4LWAfO,0
Add Some Music To Your Day,The Beach Boys,6,5fmSii6QOiD1LPvfapnQHK,28
Addams Family (Whoomp!),Tag Team,8,56kocFnAY5vjFJdp2WP7S5,58
Addams Groove,M.C. Hammer,0,46jqxETXUwgLRsoMGuwFLa,37
Adderall (Corvette Corvette),Popp Hunna,7,2Y3USTCETS4xbjJOzT1Icm,54
Addicted,Saving Abel,1,3pxCXv0NACYfYnLjFcQW5D,69
Addicted,Simple Plan,4,1B8MHa0NveCF1ViBEOZWO5,60
Addicted To Love,Robert Palmer,0,5izGeTxueiFX1UPFGohY9w,66
Addictive,Truth Hurts Featuring Rakim,0,36jSIOSE72neBbKntCthqw,60
"Adeste Fideles (Oh, Come, All Ye Faithful)",Bing Crosby,4,04DYwFIKeq2Bkn9aqSI9PC,43
Adia,Sarah McLachlan,0,0rl84FuazRHYmK72krdmA1,52
"Adicto,Tainy", Anuel AA & Ozuna,8,05TosoWEZ4X5ERPodlldIu,0
Adios Amigo,Jim Reeves,8,0lYfRy68klt6iA0zsYF1r6,23
Adore,Cashmere Cat Featuring Ariana Grande,9,34HwOOG2tTiz6tAN9h83YT,54
Adore You,Harry Styles,0,3jjujdWJ72nww5eGnfs2E7,85
Adore You,Miley Cyrus,2,5AnCLGg35ziFOloEnXK4uu,70
Adorn,Miguel,1,25cUhiAod71TIQSNicOaW3,69
Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,9,2eqDUxbd0JPEhNrJdPlHLs,65
Adrienne,Tommy James,9,6RO88wRonG2HXjcuXsWY1x,10
Adult Education,Daryl Hall John Oates,0,3sIsG7vDZr17BVimMeZZQS,51
Adventure Of A Lifetime,Coldplay,1,69uxyAqqPIsUyTO8txoP2M,78
Advice For The Young At Heart,Tears For Fears,8,3BjD16l0CBQxUvcRI7vLWN,59
Aerials,System Of A Down,5,4e9eGQYsOiBcftrWXwsVco,78
Affair Of The Heart,Rick Springfield,0,6VtP2yma4hAdriyLHAunYN,34
Afire Love,Ed Sheeran,3,12B0Twa9kRz45Xw2PgXHJm,58
Afraid To Sleep,Vicci Martinez,7,06Km3ZJ7x5Bbw6BzwvKNgq,7
Africa,Weezer,5,3ZPKocroJIcnHGcnJVlLKD,57
Africa,Toto,0,2374M0fQpWi3dLnB54qaLX,83
African Waltz,Cannonball Adderley Orchestra,4,18kHtExguPBeBvPVXn5C9N,23
Africanism/Gimme Some Lovin',Kongas,8,3EsQWgvL69XyeOuJAQNOhX,9
Afrikaan Beat,Bert Kaempfert And His Orchestra,4,1BPXaPBTN9oF2HJ4PDx2sp,49
Afro Puffs,The Lady Of Rage,5,156hYP1YuXlLEEtWVtuIIw,42
Afro-Strut,The Nite-Liters,4,7kT9WA3luyywe5cW2VEExS,13
"After 12, Before 6",Sam Salter,5,4Sv6Wz0s7RGTVWvLUy0MC2,30
After A Few,Travis Denning,3,1z6wl2rwKatfmza6usanWw,59
After All,Al Jarreau,6,5g5EdgkfKVUceOTJtm0Kel,54
After All This Time,Merry Clayton,7,202Rv6z4W2aE0rxYwUfCq9,32
After Dark,Drake Featuring Static Major & Ty Dolla $ign,4,2LKOHdMsL0K9KwcPRlJK2v,84
After Hours,The Weeknd,1,7m6ooliwnWRW4xjDE2gBUu,3
After Loving You,Della Reese,9,3Rsqbr5lQb8IWDskvVBldg,16
After Midnight,Blink-182,8,27H8WsrkD5catdc3a2fCLV,52
After Midnight,Maggie Bell,9,6QZZ35fNRT0QPv6mz81DvQ,7
After Midnight,Eric Clapton,1,27mdmXNcO0gNpXlrWi9DPZ,49
After Midnight,J.J. Cale,4,1PC5GV3OaoXx5em8ttQOMI,65
After Party,Don Toliver,5,527k23H0A4Q0UJN3vGs0Da,77
After Party,Koffee Brown,4,5cvMzT7kEvcxcdtcJz1vQY,59
After The Dance,Marvin Gaye,7,0m6i2lZNgIV4OOyEkFlKFz,46
After The Fall,Journey,2,0PEnPV6UkHvvydYjXDqkNM,44
After The Feeling Is Gone,Five Flights Up,8,2KOD58eYllftm5jkkxpQLe,5
After The Fire,Roger Daltrey,4,5WegjOIvnpNoX6uHtc8zyl,25
After The Fire Is Gone,Conway Twitty & Loretta Lynn,5,5vBSM3voB3Tx7nBx040uwN,19
After The Glitter Fades,Stevie Nicks,3,0JHm1MZjQ1smYmD8XCGx11,41
After The Goldrush,Prelude,2,0fkx1Gu0Iep5bKeNiJ8Qfi,32
"After The Love Has Gone,Earth", Wind & Fire,0,0OUNIF1XONGLTyZgAD83q0,1
After The Lovin',Engelbert Humperdinck,0,7N25xNY1ap5wrSKzlbXd0B,40
After The Rain,Nelson,0,3VWGHiQO7fArciqoKB2DSx,46
After The Summer's Gone,PC Quest,4,117EDLjRkfqwOgiZsYVbAR,16
After You,Dionne Warwick,6,5Cxv11eVuzxA2uQGlEIitQ,22
Afterglow,Taylor Swift,7,1SymEzIT3H8UZfibCs3TYi,79
Afterglow,Ed Sheeran,2,4KrhpMiiK084SqGa4Ghq0i,0
Afternoon Delight,Starland Vocal Band,0,1pBAsoHy7eN9aeVCTAiKua,63
Afternoons & Coffeespoons,Crash Test Dummies,6,5fsVthWDO8O4JwHSYMAD6F,47
Again,Fetty Wap,3,3ESSGgWzRf1xvP7G5hHMhB,67
Again,Lenny Kravitz,0,5c1QJAiC3773EwiZLwHf5x,70
Again,Faith Evans,4,17Yws6NV4W7lAGPtq4UPIT,34
Again,Janet Jackson,0,1aJnGme5ZRltYTp8FJ52eZ,66
Again And Again,Jewel,7,4sBXNclXxCTPBIMZb7Qtf3,27
Again Tonight,John Mellencamp,3,1UyrQJQQ4yynQugmLAbjoT,36
Against All Odds (Take A Look At Me Now),Phil Collins,0,63CHa6rmamv9OsehkRD8oz,75
Against The Wind,Bob Seger,0,1SWmFiFSIBoDbQJjNKC7SR,65
Age Ain't Nothing But A Number,Aaliyah,7,2hMk3VNicbCoV8I81m7Z3q,61
Agent Double-O-Soul,Edwin Starr,2,23CMTOcuR6nPHxG5ol0mB5,21
Ah! Leah!,Donnie Iris,2,3ifaGhNHnCPQ9zdnOfolcZ,53
"Ahab, The Arab",Ray Stevens,0,2KLgLcpDBfZmGgGWvDIWOb,30
Ai No Corrida (I-No-Ko-ree-da),Quincy Jones,2,0SzAKZYTUvDLqlPgllEb3N,56
Ai Se Eu Te Pego,Michel Telo,8,0INaMqjJJe1BZpnWuCxDzt,61
Aim For The Moon,Pop Smoke Featuring Quavo,3,6O7fPYTsb2mY0PiFt2ymDB,62
Aiming At Your Heart,The Temptations,6,7rrPu2pv3mEw0gNP1Juwcd,15
Ain't 2 Proud 2 Beg,TLC,0,5kVSEpbyuLIVuPM1i2KivC,44
Ain't Always The Cowboy,Jon Pardi,5,77XoAnllT85lmR9WP0D8dS,63
Ain't Back Yet,Kenny Chesney,4,5jjoS9t9LgIsSGbVrtoKR7,34
Ain't Doing Too Bad (Part 1),Bobby Bland,4,4qYHnP5AmKzXbJhciPV8si,59
Ain't Easy,YoungBoy Never Broke Again,8,485RHcQUM5qotAlfutUhwT,53
Ain't Even Done With The Night,John Cougar,1,4z8D58IC56O0JH2B818SkX,56
Ain't Gonna Be That Way,Marv Johnson,7,5fKtOWJBrfgp0XNxbGs2rt,23
Ain't Gonna Bump No More (with No Big Fat Woman),Joe Tex,1,0XXjBRi5sNWojqxmYJGiA2,36
Ain't Gonna Cry No More,Brenda Lee,7,60jQTAr2OkFcV4SWSRz3st,65
Ain't Gonna Eat Out My Heart Anymore,Angel,4,7ncIYb0xb57bSgYllscI0f,12
Ain't Gonna Hurt Nobody,Kid 'N Play,5,3pu4fmp8TKtjmAMzfLcEmB,42
Ain't Gonna Kiss Ya,The Ribbons,8,0ZCWmCxwlwIGkgTTSMLmak,1
Ain't Gonna Lie,Keith,3,2HcT0IGf27ov1w9ncWtij6,19
Ain't Gonna Rest (Till I Get You),The Five Stairsteps,8,2c3icRUTCk1STapXM1UJbB,8
Ain't Gonna Tell Anybody,Jimmy Gilmer And The Fireballs,5,18CglpvgJf2PbHcFijT6gf,41
Ain't Gonna' Hurt Nobody,Brick,9,6lFIVJsHsHEWN3s30flQIo,44
Ain't Got No Home,The Band,7,06DUiFHmbHo6sSbDxQbMBx,29
Ain't Got No; I Got Life,Nina Simone,9,5VgcM58bybW45T2WgTdbeY,50
Ain't Got Time,The Impressions,5,2cKcB4aKrMbxRN9aLLMTSv,29
Ain't I,Yung L.A. Featuring Young Dro & T.I.,4,6cnufgF6qLJGZT2PRFZBr1,48
Ain't It A Sad Thing,R. Dean Taylor,6,3aQf3GpxbiJWA0VgH3ayKU,4
Ain't It A Shame,Major Lance,9,5UrPacEd3L8dsjwSNPDL2d,4
Ain't It Fun,Paramore,0,1j8z4TTjJ1YOdoFEDwJTQa,73
Ain't It Funky Now (Part 1),James Brown,2,5pDntFG2pviuYB1d9XB0sj,25
Ain't It Funny,Jennifer Lopez Featuring Ja Rule,0,5ahFyKndeg1hqfmNumL3WF,60
Ain't It The Truth,Mary Wells,4,6anMXNLsoyurjd4EwE3GRF,12
Ain't It True,Andy Williams,3,5hslUAKq9I9CG2bAulFkHN,63
"Ain't It, Baby",The Miracles,4,14WPjMgMJfsxSaz3dm9KwQ,5
Ain't Leavin Without You,Jaheim,9,7nkIQ02m4KItFfDfWrEApi,44
Ain't Love A Bitch,Rod Stewart,2,12myqPkW3bmux5bPISk9GC,31
Ain't My Fault,Zara Larsson,7,0ADG9OgdVTL7fgREP75BrZ,67
Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,6,00ReeHCY0FQUyuAUyPJdnk,50
Ain't No Love In The Heart Of The City,Bobby Bland,9,4qYHnP5AmKzXbJhciPV8si,59
Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,1,2m0Qv14S2zsLPqhcJKKxWz,22
Ain't No Mountain High Enough,Diana Ross,0,1KbuhBnzMHp4eq1q6flhWd,57
Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,4,7yoSYvQZOoFSIiycmLaZex,43
Ain't No Other Man,Christina Aguilera,0,7huo2wvrCgRucUsjdSDLQV,64
Ain't No Playa,Rappin' 4-Tay,7,3Mu5nGJNRiDWdFgHV3OuIo,24
Ain't No Rest For The Wicked,Cage The Elephant,8,3Pzh926pXggbMe2ZpXyMV7,74
Ain't No Stoppin' Us Now,McFadden & Whitehead,1,352zgXSWzF85TvLhzJ7kkK,55
Ain't No Stopping Us Now,Kane Brown,8,2I5ao7JannZZMlweLTz0hO,46
Ain't No Sunshine,Kris Allen,3,2fSsECYZZYs6CnmF7y7rL2,3
Ain't No Sunshine,Bill Withers,0,5Y6c7TRTceWR7HPYtXYC6Z,46
Ain't No Telling,Bobby Bland,9,603aCBXRNkrSTiM4uRGkbj,2
Ain't No Way,Aretha Franklin,1,3BucMqBqIR5Aw7MrUkF00y,47
Ain't No Way To Treat A Lady,Helen Reddy,0,5PMPnjAN4cC2ZtBbx5N6qy,38
Ain't No Woman (Like The One I've Got),Four Tops,0,6q8NBpF6twALMb86FBpLgQ,56
Ain't Nobody,Diana King,9,67EJJfVy93Hlyo3Z742Ka7,30
Ain't Nobody,Chaka Khan,2,4wgIjFKBvyjWzrKKGFtfiu,9
Ain't Nobody Home,B.B. King,4,3hCIZ8sgJm5MUh7ulehPGX,41
Ain't Nobody Home,Howard Tate,6,13t4VV3Y9PBk0OnAAw03WT,6
Ain't Nobody Like You,Miki Howard,8,4ceQKHtNjYa3f3zwEDYY7q,30
Ain't Nobody/Kissing You,Faith Evans,6,6gsmFgUiSTuinJlScwFODv,55
Ain't Nothin' But A House Party,The Show Stoppers,8,64JXjk4JU0WG7BJwQTSga4,37
Ain't Nothin' Goin' On But The Rent,Gwen Guthrie,4,4De6tTVXe0N3V0OPOmkvT3,43
Ain't Nothing 'Bout You,Brooks & Dunn,2,6CkydK3NOAMScIhViRzXoB,61
Ain't Nothing Gonna Keep Me From You,Teri DeSario,4,2NfkIVo84zxqeq1vKUrTI2,34
Ain't Nothing Like The Real Thing,Aretha Franklin,4,6qGVXzQJWmd0cM2SMI4sMP,21
Ain't Nothing Like The Real Thing,Donny & Marie Osmond,2,3s0D8NiqXmaZdINIojlvJF,16
Ain't Nothing Like The Real Thing,Marvin Gaye & Tammi Terrell,0,3UbNeYyyTnDhYU37Q3w2Jy,13
Ain't Nothing Like The Real Thing/You're All I Need To Get By,Chris Christian (with Amy Holland),8,4QWaq7U3fufJjy1rCBm6ds,62
Ain't Nothing You Can Do,Bobby Bland,1,30sO6VEV1pUt7jFk4ieA90,29
Ain't Nuthin' But A She Thing,Salt-N-Pepa,3,04M2BweFHv0M5RbCNUadHV,22
Ain't Seen Love Like That,Mr. Big,8,0Np00vOtVvqZpHqEyYylAs,32
Ain't She Sweet,The Beatles,1,3OUpVpFeNx5jeInhHqiNfs,38
Ain't Shit,Doja Cat,2,5lAnYvAIkSDNXqfo7DyFUm,78
Ain't So Easy,David & David,5,5UqVGRsDTAwBMTnCyscEdT,25
Ain't That A Groove (Part 1),James Brown And The Famous Flames,4,71PHf4hLbw4LnQ02N8Gx7h,13
Ain't That A Shame,Cheap Trick,3,7ej76VUd7UrJv6k11GGByI,38
Ain't That A Shame!,The 4 Seasons,2,3VjDr1K5LUeiEJRzvJuBF2,18
Ain't That Enough For You,John Davis And The Monster Orchestra,8,4y7mUFnPQfguBmfyipSavL,24
Ain't That Just Like A Woman,Fats Domino,3,3GK5ETquucGLxWBrzBY9nY,6
Ain't That Just Like Me,The Searchers,6,3OHz1Hr64jByifpOS61exg,12
Ain't That Just The Way,Lutricia McNeal,6,6OmIDgADWwbBCuGNnd9jDj,57
Ain't That Love,Four Tops,9,6b6IMqP565TbtFFZg9iFf3,73
Ain't That Loving You,Bobby Bland,8,4qYHnP5AmKzXbJhciPV8si,59
Ain't That Loving You (For More Reasons Than One),Luther Ingram,4,49IQpipnAdKebfTwJRJrtM,26
Ain't That Loving You (For More Reasons Than One),Isaac Hayes & David Porter,8,18zKxJIMjdfHjAXMdTXdNJ,8
Ain't That Loving You Baby,Elvis Presley,1,1puwYWRSG7g0d8ChPmOV6t,27
Ain't That Peculiar,Marvin Gaye,0,381wcolcCbllDRTh4yRSv3,6
Ain't That Peculiar,Diamond Reo,4,2Ob5H9WDGChWT7CDes2kbo,11
Ain't That Peculiar,Fanny,8,4RAS6QT974bl5blsapzVGq,35
Ain't Too Proud To Beg,Rick Astley,8,7LYXIcFB6SyO8OKZNfFUIq,31
Ain't Too Proud To Beg,The Rolling Stones,1,657o30OsXhfnfi3IoWHprm,36
Ain't Too Proud To Beg,The Temptations,1,4CoGNqLap7UGU5Q3VdKug0,65
Ain't Understanding Mellow,Jerry Butler & Brenda Lee Eager,2,5ehrJB4xFea5kph6jVoWtS,37
Ain't Wastin' Time No More,The Allman Brothers Band,7,4euYSSvpQZSAQ4gThyL2QD,61
Ain't Worried About Nothin,French Montana,6,0UAmPUdpTRq8w54B3H8TzY,42
Ain't Worth The Whiskey,Cole Swindell,4,4B1FxT0hP5dMWL64ubGR6P,19
Ain't Your Mama,Jennifer Lopez,7,2hgzdQdnfWwtdpZbhZlV72,71
Air Disaster,Albert Hammond,8,4Kcn3bOKxqVpSka7XMhSHN,34
"Air Force Ones,Nelly Featuring Kyjuan", Ali & Murphy Lee,0,7kAFSrTIOiVZ0gnHBuAH3l,62
Air Travel,Ray And Bob,9,0yvmXRNJ9q33xMXNYoQB3D,6
Airplane Song (My Airplane),The Royal Guardsmen,4,4b5wv7SrTtIO7z8uwYAiP5,43
Airplanes,B.o.B Featuring Hayley Williams,0,5bK8moEKs0I2DiMOqUik6R,0
Airport Love Theme (Gwen And Vern),Vincent Bell,3,1f14qzixNNxti8E81IcVYw,0
Ajax Airlines,Hudson and Landry,6,7hRu0zfGU7b9JX7frtM69m,3
Ajax Liquor Store,Hudson and Landry,4,50i7iJSGaM1aOb2ZZd1iCD,8
Al Di La,Connie Francis,8,344YU4SnSNURsW6geX5HWR,33
Al Di La',Emilio Pericoli,0,2EFuKrTmy6wCB9C7Bvyyia,38
Al-Di-La,The Ray Charles Singers,2,3lXsa4P67GwJsU41NOVX8D,1
Alabam,Cowboy Copas,6,5eURshOQPzQWBEBCJivKsi,31
Alabam,Pat Boone,4,1eqGYJJr2z2GXK1i0hD3BC,56
Alabama Getaway,Grateful Dead,6,5WVF1Ftv5oxspRac9km99R,44
Alabama Wild Man,Jerry Reed,6,2KBUC04CQTAfgEM0T2FBix,26
Aladdin,Bobby Curtola,9,5VsIsLz4LWBKwmsrHayGLt,12
Albert Flasher/Broken,The Guess Who,2,1d9qv7YDGIO8XZPYtrC8B3,30
Album Of The Year (Freestyle),J. Cole,8,6rDaCGqcQB1urhpCrrD599,59
Alcohol,Brad Paisley,2,5wKaxpvqXq95IaoAVPLgoi,51
Alejandro,Lady Gaga,0,4lwavw59UjXUPJZtKNdFYp,67
Alfie,Cilla Black,9,2IqtBxwRgNOt7YWMmulrUZ,33
Alfie,Dionne Warwick,1,5eeZr5k6eprE1NToNTZuxs,43
Alfie,Cher,3,0u5J4IdTy7HSloMZSdsClZ,16
Alfie,Eivets Rednow,6,4XHFbvWdAIbkkdaANGHu2D,17
Alibis,Tracy Lawrence,7,1Mew3ipJFmRpSj83LRyxod,57
Alibis,Sergio Mendes,2,5t8YfppCGP89RcJrjs4Ybj,47
Alice,Avril Lavigne,7,4gLVsEaNMpzkCAM0hXgDoi,47
Alice,Lady Gaga,8,41A89rj3GoMG6ktN37L7PG,61
Alice In Wonderland,Neil Sedaka,1,6ud44OoRGtmMAkQQVkEgZt,22
Alice Long (You're Still My Favorite Girlfriend),Tommy Boyce & Bobby Hart,2,62p7G9sDTisnbtns0IWXIP,3
Alice's Rock & Roll Restaurant,Arlo Guthrie,9,4OjKHySJHstsImlUW3qfml,48
Alien,Atlanta Rhythm Section,2,7DZQd335o3GLCJhkqUox4I,37
Alimony,Frankie Ford,9,4GrFU6vSw8ildV5dQIgnI7,22
Alive,Krewella,3,2SHnUyZq0zwmvRIl4WY77G,53
Alive,Sia,5,25R5Tdr4K7ENb6umHzdCXn,62
Alive,P.O.D.,4,1X4Ntw6Lbaa1ACgilCqMpr,63
Alive,Bee Gees,3,5ubvP9oKmxLUVq506fgLhk,79
Alive & Kicking,Simple Minds,0,2x5IXUFOcvvBUtEpnCBNlp,66
Alive Again,Chicago,1,69kBU36OR6j8apeZhQIPcu,24
All,James Darren,3,5FghKDW0T6ARG4U3Ef4x7N,23
All 4 Love,Color Me Badd,0,4XmsMIMjvDIFEjeY3ycMzW,54
All About It,Hoodie Allen Featuring Ed Sheeran,7,358NczqtEEgwL6CCsowgmz,19
All About My Girl,Jimmy McGriff,4,4Mrfq1W2qM2BGuIm1JSrLP,16
All About Soul,Billy Joel,2,00p615Q4EFYMIAr055wqRu,42
All About That Bass,Meghan Trainor,0,5jE48hhRu8E6zBDPRSkEq7,74
All About Tonight,Blake Shelton,3,5cQIrML7iJEUsOCNsHqWlB,45
All About You,Pretty In Pink,9,2W8kNQ0iARVUkaKoh3DAIW,11
All Alone Am I,Brenda Lee,0,4tMnrDxy7Vmv7HyK3ZTO2w,44
All Along,Blessid Union Of Souls,6,4BWAfHcuiNeOW2DrtP6RbD,18
All Along The Watchtower,The Jimi Hendrix Experience,1,6LEXD2N3PxSmu4BMUHjaTb,1
All American Girls,Sister Sledge,7,28gKFaRNe013GtaKLtiHbH,44
All Around Me,Justin Bieber,9,5Py8zRKGkZvgHniVVtvNCN,59
All Around Me,Flyleaf,3,1zN6ynJG4PdR61YWv4PQ3Y,67
All Around The World,Justin Bieber Featuring Ludacris,2,1D2Aldrksl9yWWCIPOeDzy,64
All Around The World,Lisa Stansfield,0,1DapqOfkDAQCiKnvfwKo0g,63
All Bad,Future Featuring Lil Uzi Vert,5,1U97mRGdjRjhC7l9UOfeuf,31
All Bad,Justin Bieber,4,3JNEXPTnSxqlxNqhTW61D2,49
All Because Of You,Marques Houston Featuring Young Rome,6,43PXNweF6u0LS9N6czAY0M,39
All By Myself,Glee Cast,8,2L0KAh7BezY9lbHqPLjk7R,37
All By Myself,Celine Dion,0,0gsl92EMIScPGV1AU35nuD,67
All By Myself,Eric Carmen,0,0AQqrtK1pULuwZUXhwaaDz,62
All Cried Out,Allure Featuring 112,0,1DViQw0p1vo0eAMRlUF4Lr,47
