song,artist,class,track_id,popularity
Cupid,Tony Orlando & Dawn,2,5qHp6VZFrrDodCgm6z1sMM,14
Cupid,Johnny Rivers,7,7rnVUsD2Ay8esSXNM6fU8Z,8
Cupid,Johnny Nash,3,64Ls2V5Vwy08jqBNPXxO7Y,25
Cupid,Sam Cooke,1,5Iev69m1Jnf7oc79VvPjpd,57
Cupid Shuffle,Cupid,6,07Tx168RSsUS1HqkDIOZbH,63
Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,0,2Lhdl74nwwVGOE2Gv35QuK,76
Cupid/I've Loved You For A Long Time,The Spinners,0,5U0dlevVReSHtIcYytZlvL,34
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,0,6mH3qVIeOsnQIAho5eWwhH,62
"Curious Mind (Um, Um, Um, Um, Um, Um)",Johnny Rivers,4,3ARNUtmd0qaWCDgLHBLjom,45
Curly,Jimmy Clanton,9,1sbUdoRASGk8sOqCCCTlcB,53
Curve,Gucci Mane Featuring The Weeknd,6,2yuyaYAELoMG4ApV5wJsWR,60
Custom Machine,Bruce & Terry,8,7E9VSMXD5RuAqLHIA6TQuT,3
Customer,Raheem DeVaughn,7,7vPtkrQdS0ZV0zX7qKHahN,35
Cut Her Off,KCamp Featuring 2 Chainz,4,2Vevs2eAQNNb7NTpKj5kqA,51
Cut It,O.T. Genasis Featuring Young Dolph,3,376KnY4TrgBITxjlnbnmIy,57
Cut The Cake,AWB,0,1ZVgydICDwNpd9OMVbaAU0,16
Cutie Pie,One Way,6,3kim6v8wY7HLPaNmw99SxD,56
Cuts Both Ways,Gloria Estefan,4,12DC0GskYSH3T4NX4FCgE3,29
Cuts Like A Knife,Bryan Adams,1,5oZ2YnJxTXl7CdJJKehPHR,53
Cuts You Up,Peter Murphy,5,1rnoM73nG7HsyOqV5X7lPF,55
"Cuz It's You, Girl",James Walsh Gypsy Band,7,7CEmBKVxnsZ2VFQLbJuluY,12
Cyanide,Metallica,4,2LfonCFEOzFedikP12rTeo,44
Cycles,Frank Sinatra,2,6DjRrgnIppWgyccDDEFAqe,38
Cyclone,Baby Bash Featuring T-Pain,0,0x1LCpY9Rgeq97VPajm81B,62
D'yer Mak'er,Led Zeppelin,1,4ItljeeAXtHsnsnnQojaO2,65
D-I-V-O-R-C-E,Tammy Wynette,6,4JPEuPsDG3nNJMAvvQ2Rr3,48
D. W. Washburn,The Monkees,1,3rc3eKwmp3OqavTpgWGBbo,22
D.O.A.,Bloodrock,3,0whBqRSuzEa2ZLv1LeG3K6,20
D.O.A. (Death Of Auto-Tune),JAY-Z,2,5kMsjfhYMZ1L9Btuu0AIRx,51
"D4L,Future", Drake & Young Thug,1,5fHrHoJKfCgBd35zwIBmUK,60
DDU-DU DDU-DU,BLACKPINK,5,4lQsB3ERTWSNaAN1IkuNRl,73
DHL,Frank Ocean,9,2INhKpUdzh7v0j041gZNsz,63
DJ Girl,Katalina,8,0t2OdeTXbHbpWdIHVFvvc9,13
DJ Got Us Fallin' In Love,Usher Featuring Pitbull,0,5qxULZVAM943gPjtMaH5NX,43
DJ Keep Playin' (Get Your Music On),Yvette Michele,8,0FeEsk671Tnz0X3KAypNkb,18
DJ Play A Love Song,Jamie Foxx Featuring Twista,4,2F1H1Tm2qJmeiFcUi7vZiL,47
DNA,BTS,6,3uRLwBjI2TahxslcMTvpFs,71
DNA.,Kendrick Lamar,0,6HZILIRieu8S0iqY8kIKhj,79
DND,Polo G,8,58GJNfq2m0Qr5nIUCDbXVQ,58
DOA,Foo Fighters,6,1QZFn6QUNHfCp8s06C91hw,58
DONE.,The Band Perry,4,7t3yEWJXS4ZZE64JyJDJIg,53
DROP,DaBaby Featuring A Boogie Wit da Hoodie & London On Da Track,7,5rFGVn8fCFjnRwCebW0XbS,48
Da Doo Ron Ron,Shaun Cassidy,0,0BTjoeNHz0mSjXCZO4hzad,40
Da Doo Ron Ron (When He Walked Me Home),The Crystals,0,0fonScmHUzC0MglSLn9saA,59
Da Doo Ron Ron (When He Walked Me Home),Ian Matthews,9,0fonScmHUzC0MglSLn9saA,59
Da Ya Think I'm Sexy?,Rod Stewart,0,4z7maGZkAonDlXlwo8q69f,72
Da' Dip,MC Luscious Featuring Kinsui,8,3CS54oaVyom9oNFvjFHBOE,7
Da' Dip,Freak Nasty,1,76YDsWGWezclVy9Z6sDGhf,50
Daddy,Blueface & Rich The Kid,7,1qe19tLR3uKw1rWDSyJgRC,3
Daddy,PSY Featuring CL,9,1eMVXXpNPEUdFRy5ZH7FpM,60
Daddy Cool,Boney M.,6,3WMbD1OyfKuwWDWMNbPQ4g,72
"Daddy Could Swear, I Declare",Gladys Knight And The Pips,1,2EljJKZd4yCPBhWczgQjoo,25
Daddy Don't You Walk So Fast,Wayne Newton,0,3QCATKyR7mzqvQB750qNxs,26
Daddy Lessons,Beyonce,4,71OvX5NNLrmz7rpq1ANTQn,62
Daddy Sang Bass,Johnny Cash,4,15TITugVC8RrpLctHXOqT8,57
Daddy What If,Bobby Bare,4,5Yw7ZV9V8PtbhuOsW1dag2,18
Daddy Won't Sell The Farm,Montgomery Gentry,7,2Wt173KM9i97KSB52qCuqj,36
Daddy's Home,Cliff Richard,2,1poOBovnEnvMX1N83GNqG1,31
Daddy's Home,Chuck Jackson & Maxine Brown,9,2Vr3XMnJyu60xBUUchWUrI,40
Daddy's Home,Jermaine Jackson,0,74kxBssUzh94itBRiETIRN,36
Daddy's Home,Shep And The Limelites,0,2Vr3XMnJyu60xBUUchWUrI,40
Daddy's Little Girl,Al Martino,4,2b8sqtEfTU0EKTZJxm1Isd,22
Daddy's Little Man,O.C. Smith,3,57rxqpox1nfx6hwIqfAh0F,4
Daechwita,Agust D,7,1Y7AZ3akqDipAyo6mmOQTy,74
Daisies,Katy Perry,3,3J7I9vHu2utTM0CyuthoFc,1
Daisy A Day,Jud Strunk,1,2jmFVHjwsNH0vKWO6wcCsg,17
Daisy Jane,America,1,4vxLWiOERuSSC5edMs6uu0,52
"Daisy Mae,Hamilton", Joe Frank & Reynolds,4,3EDKjNcmQTmNhc1QRLCqYy,20
Daisy Petal Pickin',Jimmy Gilmer And The Fireballs,1,18CglpvgJf2PbHcFijT6gf,41
Dakiti,Bad Bunny & Jhay Cortez,0,6rZk29Yz8ObEwtJOIaACt5,1
Damage,H.E.R.,4,0KS2h61pHQ4WmOwruD7uxD,62
Damaged,Danity Kane,0,4yHFxB8kzzeuNvoouR8N0N,56
Damaged,Kid Cudi,9,2n7Ao4nyESBa5ti8gcAbBt,51
Damaged,TLC,5,4pKIh0OVXamva9kZA3feF1,35
Dame Tu Cosita,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,3,5tq6gO0LuNjmo9SRT1UcMv,58
Dammit Isn't God's Last Name,Frankie Laine,8,09hqdBBV43zd0wjut66lyD,52
Damn I Wish I Was Your Lover,Sophie B. Hawkins,0,7kmfQ2QHwGqRCxVHDv5mzo,54
Damn It All,Gene Cotton,7,6TbQj1JYTfjOJBJ070r7i5,10
Damn!,YoungBloodZ Featuring Lil Jon,0,5TpaWJKnuyA4MjzAbFXSTQ,56
Damned If I Do,The Alan Parsons Project,2,3kFU73f5TWUdMejv7kvddR,36
Damned If I Do Ya (Damned If I Don't),All Time Low,6,4CDlYQu16nUtVGwgwqj3I3,56
Dance,Ratt,5,4kdy7pEmy9rvSUjTt5wFhV,42
Dance (A$$),Big Sean Featuring Nicki Minaj,0,3ZAMtgYJFoHwJjFkhkXqKr,62
Dance (Disco Heat),Sylvester,1,0z7k9lTYzdTjuT7KmtOr2q,40
Dance Across The Floor,Jimmy Bo Horne,3,1qasZQjHj5Toth6lw0aX3m,45
Dance Again,Jennifer Lopez Featuring Pitbull,1,3NJY0tEc4vLzjxkx4jMqor,0
Dance And Shake Your Tambourine,Universal Robot Band,9,7xY2yPyl8dBJrMifGUbXcn,27
Dance Away,Roxy Music,4,6BKVev5kACyEaolcJkaUbz,56
Dance By The Light Of The Moon,The Olympics,4,5qKgJo05toXkyhgWFfW8BG,18
Dance Everyone Dance,Betty Madigan,3,2tkBw0h4j2H0czTykwtZic,1
Dance For You,Beyonce,7,7cvkXf3AwPGT041PyOi5VX,63
Dance Hall Days,Wang Chung,1,2JvPJ8ydPuN2NhpH4oti6I,65
Dance Into The Light,Phil Collins,4,6JRBGmf5T7QjFQPWTwBdbs,53
Dance Like There's No Tomorrow,Paula Abdul & Randy Jackson,6,7v2Jv1X3D3q2uZuENKMhYh,31
Dance Like We're Making Love,Ciara,9,3biFdxByHgUhTbp2dG89zK,53
Dance Little Lady Dance,Danny White,9,1CLNWD0IK5YXc9KpTKaRF2,48
Dance Little Sister,Terence Trent D'Arby,2,4o9Kj7onklt6xbYl3jVArp,50
Dance Master Pt. 1,Willie Henderson,7,0e7Yx4UFoJ7jzx8l7XotMK,4
Dance Monkey,Tones And I,0,2XU0oxnq2qxCpomAAuJY8K,77
Dance Naked,John Mellencamp,4,58rOG3IdxaUdoTXQEqFtHD,40
Dance On Little Girl,Paul Anka,0,7hicCfvTRlRjkrHYim5Gp4,35
Dance The Kung Fu,Carl Douglas,4,1XJGRuqfyh9xvBXAVuGD3g,19
Dance The Night Away,Van Halen,1,4RS9PmtHQe7I0o5fEeweOY,65
Dance To The Music,Sly & The Family Stone,0,1MQWtVcs0PKsY4PA6ZvLiy,59
Dance Tonight,Paul McCartney,6,6VuK9CShxAcQn2I85wH0tU,35
Dance Tonight,Lucy Pearl,3,1TwVcKR6JojvPwBGbWZT36,62
Dance Wit Me,Rufus Featuring Chaka Khan,3,0jWJErPlKX5o9tbcJk644S,23
Dance Wit' Me - Part 1,Rick James,6,13v3siPyvy5TTEZYmGPPse,64
Dance With Me,Debelah Morgan,0,1C2Q3AymKS17bw7T5gfq6p,49
Dance With Me,112,3,6uRH1qMz30ZBwwUG0IYE5s,63
Dance With Me,Peter Brown With Betty Wright,0,2mKJOxhHIcQjr14YpmW2aj,11
Dance With Me,The Mojo Men,6,5WQZJeEGbFddlcrnPRcjmh,2
Dance With Me,Orleans,0,3D0fUBloGwPcLGLyheGWXu,62
Dance With Me,The Drifters,1,2hUNfTqGM1SdwfIO0wCUnI,21
Dance With Me Georgie,The Bobbettes,9,2GORop0i2cyx8C0A3JzL44,58
Dance With Mr. Domino,Fats Domino,9,2n7Cnh1bxm5I8YRuCu2f2t,4
Dance With My Father,Luther Vandross,3,7snmvZMLdGGk3l9PcvoYSM,60
Dance With The Devil,Cozy Powell,4,60pPKIqQBEru9anbTZYgZz,33
Dance With You,Carrie Lucas,6,273Yfa9Ie7uxzG7jbkf963,16
"Dance, Dance",Fall Out Boy,0,0a7BloCiNzLDD9qSQHh5m7,77
"Dance, Dance, Dance",Joey Dee,8,1ZmXzaVkE505VGAi6imjhE,0
"Dance, Dance, Dance",The New Seekers featuring Marty Kristian,8,6chkDKDiskOeKnctKVO5GK,33
"Dance, Dance, Dance",The Beach Boys,0,4MFU8kCLOQD9nV03Gfvrkn,44
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,0,1SwyDb5qUcLjukFqSCRqxy,45
"Dance, Everybody, Dance",The Dartells,9,7Fqx8pvulMZTsKrKMfFmFI,20
Dancer,Gino Soccio,4,4lteGaLzU5veJOe6wnOvz4,43
Dancin',Guy,1,7K8Ew4j9qpkqEFlTdMdoqC,36
Dancin',Grey & Hanks,8,4IlqQhaxrGPxmg35YcXXuS,76
Dancin',Crown Heights Affair,4,0IMETNAzTyahwj7LwYXMgM,18
Dancin' 'round And 'round,Olivia Newton-John,8,11gIOjKDOvdeXYPsC6Xf23,14
Dancin' (On A Saturday Night),Flash Cadillac And The Continental Kids,9,5C02qr4wbTqlAyj4Xmq12M,15
Dancin' Away With My Heart,Lady Antebellum,4,61Y7PmzhuL79y87aS9nesX,49
Dancin' Fever,Claudja Barry,7,0ZXTmtkXppUkbl7wahMDSq,9
Dancin' Fool,Frank Zappa,4,6tCk1N85t6h4v1xXI6o0Ad,40
Dancin' Fool,The Guess Who,2,4RtQvFCoINFAvX9Y4P4RBA,24
Dancin' Holiday,The Olympics,8,7llhaVBcsIx51iJU6yVidv,0
Dancin' In My Sleep,Secret Ties,9,71kXKioonJcD25xN3tTmLf,39
Dancin' In The Key Of Life,Steve Arrington,6,32YkbLhtHxiyv0UpEgUmDm,31
Dancin' In The Streets,Teri DeSario With K.C.,6,2RyTblYodC8cnGWFxlnSM5,53
Dancin' Kid,Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,5,6WzOO4e61wqkoLrZrJbBl4,32
Dancin' Like Lovers,Mary Macgregor,7,1DpgybiFcwvsprbnHSBcvk,13
Dancin' Man,Q,2,6RBK4wOuI4nw3pYT3MSTjm,7
Dancin' Out Of My Heart,Ronnie Dove,8,3NLcMav3rc0tlbwO6sXg8v,2
Dancin' Party,Chubby Checker,1,0d5XslrblYoeeVM56mijre,49
Dancin' Shoes,Faith Band,5,4m6n7fgjS1mP5FjLGeGoF8,11
Dancin' Shoes,Nigel Olsson,1,3DdqJR9hrVAaXQRwJkkJP6,38
Dancin' The Strand,Maureen Gray,9,1SKlsmoCYFdUSB9L5elxFj,4
Dancin' With My Mirror,Corey Hart,8,4R15NBoa2KgJtbDRx6OrQg,5
Dancing Bear,The Mamas & The Papas,5,5dyH958ip694mJLUmac7Ab,27
Dancing Crazy,Miranda Cosgrove,9,4Qqf0sthtAxufsWTicTHqN,38
Dancing In Heaven (Orbital Be-Bop),Q-feel,7,1kPq8QhmSbR7cC9G3KnZHa,37
Dancing In Paradise,El Coco,9,5v4omW5pZc5FVH4e6n6I8Z,8
Dancing In The City,Marshall Hain,4,4MVhYm4LCenxBIZKrT5CAc,50
Dancing In The Dark,Bruce Springsteen,0,7FwBtcecmlpc1sLySPXeGE,78
Dancing In The Moonlight,King Harvest,1,0q21FNwES2bbtcduB6kjEU,73
Dancing In The Shadows,After The Fire,8,2y96ghbuKXMS1svvyJTwcU,7
Dancing In The Sheets,Shalamar,1,5qxoHLgFu5HX5DpWnKnoJh,34
Dancing In The Street,Van Halen,3,4uKDB1adPk8DgV7WwBePQi,49
Dancing In The Street,David Bowie & Mick Jagger,0,3J7HwrlKITDK9B1qHqGJGY,0
Dancing In The Street,The Mamas & The Papas,7,1Vv7ZtyDro81xmznV48gF6,42
Dancing In The Street,Ramsey Lewis,8,4PxHDMW8qjBHMkoY3oHn3G,16
Dancing In The Street,Martha & The Vandellas,0,6rLqjzGV5VMLDWEnuUqi8q,66
Dancing Machine,Jackson 5,0,0xqb2Euq1PAxKHBA36NUnx,54
Dancing On My Own,Calum Scott,9,2BOqDYLOJBiMOXShCV1neZ,80
Dancing On The Ceiling,Lionel Richie,0,0snPJPxkk0MbTc0xeUvAPt,70
Dancing Queen,Glee Cast,7,0WbeozTUWSSRhtghJL8J1B,39
Dancing Queen,A*Teens,9,5uLY1JrkRN5U4SmzRIP3vT,30
Dancing Queen,ABBA,0,0GjEhVFGZW8afUYGChu3Rr,83
Dancing To Your Music,Archie Bell & The Drells,6,6CP6aBUvs3QuXLHaxJD5Hj,16
Dancing Under A Latin Moon,Candi,6,6A8XqZtpAO2KK5NAzaVRjq,1
Dancing With A Stranger,Sam Smith & Normani,0,3p8M4lPqHyHmGJ9oFMujiU,2
Dancing With The Devil,Demi Lovato,5,0XqQxKtAdYbOC8OVIjWLZD,52
Dancing With The Mountains,John Denver,9,7qJtJu59zWH3Z5G1zPbFPe,19
Dandelion,The Rolling Stones,1,5R5etR7RqxzuhZD5URAn2L,30
Dandy,Herman's Hermits,0,6PaoF0aLOd9XVaD4NUS1Ta,20
Dang Me,Roger Miller,0,20iH1uibQIUqNFk3wzG7AG,49
Danger,Migos & Marshmello,8,0nhVrTiCGiGRCoZOJiWzm1,62
Danger,Blahzay Blahzay,4,5hHdrN23SMuJkAsoyUcN24,48
Danger,Erykah Badu,8,4dfvajW0PS2LG2kHFig8vy,39
Danger,Vic Dana,9,1AkjNnyd2aqZRH4NXzP1Gn,14
Danger (Been So Long),Mystikal Featuring Nivea,1,0e42i89bY2NmPuVDtey8pg,56
Danger Heartbreak Dead Ahead,The Marvelettes,6,4gOI04TYKDBc2LDJ0u9K9h,27
Danger Zone,Kenny Loggins,0,34x6hEJgGAOQvmlMql5Ige,75
Danger! She's A Stranger,The Five Stairsteps,8,1oMs2rmpTZW8p9f9zL2clh,30
Dangerous,David Guetta Featuring Sam Martin,5,4NOZ35Dhucr6UlVyLOtktd,73
